WP_017214669.1	lcl|NZ_AHOK02000014.1_cds_WP_004462903.1_2236	94.186	86	106
WP_017214670.1	lcl|NZ_AHOK02000014.1_cds_WP_004477867.1_2237	92.038	314	314
WP_017214670.1	lcl|NZ_AHOK02000022.1_cds_WP_004476620.1_1260	25.234	321	314
WP_017214670.1	lcl|NZ_AHOK02000005.1_cds_WP_004483044.1_3149	24.199	281	314
WP_017214670.1	lcl|NZ_AHOK02000014.1_cds_WP_004483438.1_2256	21.661	277	314
WP_017214670.1	lcl|NZ_AHOK02000021.1_cds_WP_004468319.1_1532	22.353	170	314
WP_017214670.1	lcl|NZ_AHOK02000010.1_cds_WP_004461234.1_2764	24.519	208	314
WP_017214672.1	lcl|NZ_AHOK02000004.1_cds_WP_004460143.1_3416	36.301	146	185
WP_017214673.1	lcl|NZ_AHOK02000014.1_cds_WP_004462894.1_2241	31.548	336	329
WP_017214673.1	lcl|NZ_AHOK02000022.1_cds_WP_004476620.1_1260	30.476	315	329
WP_017214673.1	lcl|NZ_AHOK02000014.1_cds_WP_004483438.1_2256	31.773	299	329
WP_017214673.1	lcl|NZ_AHOK02000005.1_cds_WP_004483044.1_3149	30.240	334	329
WP_017214673.1	lcl|NZ_AHOK02000010.1_cds_WP_004461234.1_2764	31.833	311	329
WP_017214673.1	lcl|NZ_AHOK02000010.1_cds_WP_004483153.1_3008	30.960	323	329
WP_017214673.1	lcl|NZ_AHOK02000021.1_cds_WP_004468319.1_1532	27.859	341	329
WP_017214673.1	lcl|NZ_AHOK02000010.1_cds_WP_004467290.1_2761	27.950	322	329
WP_017214673.1	lcl|NZ_AHOK02000005.1_cds_WP_004483004.1_3123	24.497	298	329
WP_017214673.1	lcl|NZ_AHOK02000002.1_cds_WP_032808862.1_3575	26.100	341	329
WP_017214673.1	lcl|NZ_AHOK02000005.1_cds_WP_004472277.1_3131	28.333	240	329
WP_017214673.1	lcl|NZ_AHOK02000014.1_cds_WP_004477867.1_2237	25.843	267	329
WP_017214673.1	lcl|NZ_AHOK02000013.1_cds_WP_004483289.1_2424	27.652	264	329
WP_017214673.1	lcl|NZ_AHOK02000022.1_cds_WP_004483653.1_1354	23.636	330	329
WP_017214673.1	lcl|NZ_AHOK02000002.1_cds_WP_004472818.1_3523	27.875	287	329
WP_017214673.1	lcl|NZ_AHOK02000005.1_cds_WP_004477807.1_3121	29.825	171	329
WP_017214674.1	lcl|NZ_AHOK02000014.1_cds_WP_004462133.1_2261	25.773	194	267
WP_017214674.1	lcl|NZ_AHOK02000005.1_cds_WP_004483051.1_3120	26.316	209	267
WP_017214674.1	lcl|NZ_AHOK02000021.1_cds_WP_004477560.1_1500	35.455	110	267
WP_017214674.1	lcl|NZ_AHOK02000005.1_cds_WP_004483056.1_3150	26.842	190	267
WP_017214674.1	lcl|NZ_AHOK02000010.1_cds_WP_016754360.1_2794	37.931	87	267
WP_017214674.1	lcl|NZ_AHOK02000021.1_cds_WP_004477855.1_1533	25.389	193	267
WP_017214675.1	lcl|NZ_AHOK02000020.1_cds_WP_004483518.1_1782	25.994	327	510
WP_017214675.1	lcl|NZ_AHOK02000020.1_cds_WP_004460640.1_1783	32.609	92	510
WP_017214675.1	lcl|NZ_AHOK02000020.1_cds_WP_004483518.1_1782	25.994	327	510
WP_017214675.1	lcl|NZ_AHOK02000020.1_cds_WP_004460640.1_1783	32.609	92	510
WP_017214676.1	lcl|NZ_AHOK02000010.1_cds_WP_004461234.1_2764	26.374	273	330
WP_017214676.1	lcl|NZ_AHOK02000022.1_cds_WP_004476620.1_1260	28.623	276	330
WP_017214676.1	lcl|NZ_AHOK02000014.1_cds_WP_004483438.1_2256	26.087	276	330
WP_017214676.1	lcl|NZ_AHOK02000005.1_cds_WP_004483044.1_3149	26.347	334	330
WP_017214676.1	lcl|NZ_AHOK02000002.1_cds_WP_032808862.1_3575	27.027	222	330
WP_017214676.1	lcl|NZ_AHOK02000022.1_cds_WP_004483653.1_1354	25.926	243	330
WP_017214676.1	lcl|NZ_AHOK02000014.1_cds_WP_004462894.1_2241	27.586	232	330
WP_017214676.1	lcl|NZ_AHOK02000010.1_cds_WP_004483153.1_3008	30.279	251	330
WP_017214676.1	lcl|NZ_AHOK02000005.1_cds_WP_004483004.1_3123	23.881	268	330
WP_017214676.1	lcl|NZ_AHOK02000021.1_cds_WP_004468319.1_1532	23.741	139	330
WP_017214676.1	lcl|NZ_AHOK02000013.1_cds_WP_004483289.1_2424	29.231	130	330
WP_017214676.1	lcl|NZ_AHOK02000014.1_cds_WP_004477867.1_2237	22.936	327	330
WP_017214678.1	lcl|NZ_AHOK02000029.1_cds_WP_004457662.1_903	41.975	243	264
WP_020981179.1	lcl|NZ_AHOK02000020.1_cds_WP_004474516.1_1736	38.380	284	310
WP_020981179.1	lcl|NZ_AHOK02000033.1_cds_WP_004473577.1_406	26.829	287	310
WP_020981179.1	lcl|NZ_AHOK02000013.1_cds_WP_004462208.1_2393	25.792	221	310
WP_020981179.1	lcl|NZ_AHOK02000020.1_cds_WP_004474516.1_1736	38.380	284	310
WP_020981179.1	lcl|NZ_AHOK02000033.1_cds_WP_004473577.1_406	26.829	287	310
WP_020981179.1	lcl|NZ_AHOK02000013.1_cds_WP_004462208.1_2393	25.792	221	310
WP_202900251.1	lcl|NZ_AHOK02000012.1_cds_LEP1GSC175_RS21425_2546	52.326	86	265
WP_202900251.1	lcl|NZ_AHOK02000005.1_cds_LEP1GSC175_RS20600_3118	65.217	46	265
WP_202900251.1	lcl|NZ_AHOK02000005.1_cds_LEP1GSC175_RS20600_3118	35.227	88	265
WP_202900251.1	lcl|NZ_AHOK02000013.1_cds_WP_155118780.1_2498	32.184	87	265
WP_202900251.1	lcl|NZ_AHOK02000010.1_cds_LEP1GSC175_RS21870_2654	51.351	37	265
WP_202900251.1	lcl|NZ_AHOK02000012.1_cds_LEP1GSC175_RS21425_2546	52.326	86	265
WP_202900251.1	lcl|NZ_AHOK02000005.1_cds_LEP1GSC175_RS20600_3118	65.217	46	265
WP_202900251.1	lcl|NZ_AHOK02000005.1_cds_LEP1GSC175_RS20600_3118	35.227	88	265
WP_202900251.1	lcl|NZ_AHOK02000013.1_cds_WP_155118780.1_2498	32.184	87	265
WP_202900251.1	lcl|NZ_AHOK02000010.1_cds_LEP1GSC175_RS21870_2654	51.351	37	265
