WP_017214669.1	lcl|NZ_RQGN01000071.1_cds_WP_100762083.1_647	93.023	86	106
WP_017214670.1	lcl|NZ_RQGN01000071.1_cds_WP_135671424.1_648	90.323	310	314
WP_017214670.1	lcl|NZ_RQGN01000013.1_cds_WP_135669626.1_460	24.000	325	314
WP_017214670.1	lcl|NZ_RQGN01000071.1_cds_WP_135671436.1_661	24.064	187	314
WP_017214670.1	lcl|NZ_RQGN01000071.1_cds_WP_135671478.1_711	24.107	336	314
WP_017214670.1	lcl|NZ_RQGN01000001.1_cds_WP_135669201.1_4074	22.353	170	314
WP_017214670.1	lcl|NZ_RQGN01000017.1_cds_WP_135669775.1_1599	25.258	194	314
WP_017214672.1	lcl|NZ_RQGN01000002.1_cds_WP_135669244.1_2112	39.041	146	185
WP_017214673.1	lcl|NZ_RQGN01000013.1_cds_WP_135669626.1_460	31.746	315	329
WP_017214673.1	lcl|NZ_RQGN01000071.1_cds_WP_135671478.1_711	31.437	334	329
WP_017214673.1	lcl|NZ_RQGN01000048.1_cds_WP_210413268.1_2769	32.573	307	329
WP_017214673.1	lcl|NZ_RQGN01000071.1_cds_WP_135671436.1_661	32.107	299	329
WP_017214673.1	lcl|NZ_RQGN01000010.1_cds_WP_100762933.1_1917	29.154	319	329
WP_017214673.1	lcl|NZ_RQGN01000012.1_cds_WP_100762356.1_911	28.485	330	329
WP_017214673.1	lcl|NZ_RQGN01000003.1_cds_WP_135669291.1_755	26.686	341	329
WP_017214673.1	lcl|NZ_RQGN01000108.1_cds_WP_135672657.1_1101	28.395	243	329
WP_017214673.1	lcl|NZ_RQGN01000071.1_cds_WP_135671459.1_688	22.656	256	329
WP_017214673.1	lcl|NZ_RQGN01000071.1_cds_WP_135671424.1_648	25.478	314	329
WP_017214673.1	lcl|NZ_RQGN01000110.1_cds_WP_135672734.1_2177	26.515	264	329
WP_017214673.1	lcl|NZ_RQGN01000046.1_cds_WP_135670890.1_3932	30.370	135	329
WP_017214673.1	lcl|NZ_RQGN01000001.1_cds_WP_135669201.1_4074	28.324	173	329
WP_017214673.1	lcl|NZ_RQGN01000071.1_cds_WP_100761800.1_696	26.667	240	329
WP_017214673.1	lcl|NZ_RQGN01000026.1_cds_WP_135670009.1_3949	31.783	129	329
WP_017214673.1	lcl|NZ_RQGN01000071.1_cds_WP_135671458.1_686	26.316	285	329
WP_017214673.1	lcl|NZ_RQGN01000044.1_cds_WP_135670595.1_93	24.627	268	329
WP_017214673.1	lcl|NZ_RQGN01000017.1_cds_WP_135669775.1_1599	23.313	326	329
WP_017214674.1	lcl|NZ_RQGN01000071.1_cds_WP_135671441.1_666	25.652	230	267
WP_017214674.1	lcl|NZ_RQGN01000071.1_cds_WP_100761789.1_685	26.442	208	267
WP_017214674.1	lcl|NZ_RQGN01000071.1_cds_WP_135671479.1_712	26.984	189	267
WP_017214674.1	lcl|NZ_RQGN01000028.1_cds_WP_135670068.1_3216	34.545	110	267
WP_017214674.1	lcl|NZ_RQGN01000046.1_cds_WP_210413267.1_3931	25.000	196	267
WP_017214674.1	lcl|NZ_RQGN01000008.1_cds_WP_135669423.1_4114	31.373	102	267
WP_017214675.1	lcl|NZ_RQGN01000102.1_cds_WP_135672403.1_1920	25.740	338	510
WP_017214675.1	lcl|NZ_RQGN01000102.1_cds_WP_135672404.1_1921	31.522	92	510
WP_017214675.1	lcl|NZ_RQGN01000102.1_cds_WP_135672403.1_1920	25.740	338	510
WP_017214675.1	lcl|NZ_RQGN01000102.1_cds_WP_135672404.1_1921	31.522	92	510
WP_017214676.1	lcl|NZ_RQGN01000048.1_cds_WP_210413268.1_2769	27.306	271	330
WP_017214676.1	lcl|NZ_RQGN01000071.1_cds_WP_135671436.1_661	27.574	272	330
WP_017214676.1	lcl|NZ_RQGN01000071.1_cds_WP_135671478.1_711	28.615	325	330
WP_017214676.1	lcl|NZ_RQGN01000013.1_cds_WP_135669626.1_460	28.261	276	330
WP_017214676.1	lcl|NZ_RQGN01000017.1_cds_WP_135669775.1_1599	25.000	332	330
WP_017214676.1	lcl|NZ_RQGN01000071.1_cds_WP_010575208.1_672	32.283	127	330
WP_017214676.1	lcl|NZ_RQGN01000108.1_cds_WP_135672657.1_1101	27.426	237	330
WP_017214676.1	lcl|NZ_RQGN01000003.1_cds_WP_135669291.1_755	26.027	219	330
WP_017214676.1	lcl|NZ_RQGN01000010.1_cds_WP_100762933.1_1917	30.040	253	330
WP_017214676.1	lcl|NZ_RQGN01000071.1_cds_WP_167883056.1_674	24.370	238	330
WP_017214676.1	lcl|NZ_RQGN01000046.1_cds_WP_135670890.1_3932	23.741	139	330
WP_017214676.1	lcl|NZ_RQGN01000071.1_cds_WP_135671458.1_686	24.286	280	330
WP_017214676.1	lcl|NZ_RQGN01000071.1_cds_WP_135671459.1_688	23.558	208	330
WP_017214678.1	lcl|NZ_RQGN01000045.1_cds_WP_135670816.1_351	41.975	243	264
WP_020981179.1	lcl|NZ_RQGN01000105.1_cds_WP_100763068.1_3022	37.075	294	310
WP_020981179.1	lcl|NZ_RQGN01000083.1_cds_WP_135671702.1_1159	25.161	310	310
WP_020981179.1	lcl|NZ_RQGN01000089.1_cds_WP_135671960.1_2941	25.792	221	310
WP_020981179.1	lcl|NZ_RQGN01000105.1_cds_WP_100763068.1_3022	37.075	294	310
WP_020981179.1	lcl|NZ_RQGN01000083.1_cds_WP_135671702.1_1159	25.161	310	310
WP_020981179.1	lcl|NZ_RQGN01000089.1_cds_WP_135671960.1_2941	25.792	221	310
WP_017214683.1	lcl|NZ_RQGN01000034.1_cds_WP_100761502.1_2538	41.071	56	144
WP_017214684.1	lcl|NZ_RQGN01000013.1_cds_WP_135669646.1_487	28.205	78	221
WP_017214685.1	lcl|NZ_RQGN01000071.1_cds_WP_100761789.1_685	54.826	259	260
WP_017214685.1	lcl|NZ_RQGN01000071.1_cds_WP_135671441.1_666	26.699	206	260
WP_017214685.1	lcl|NZ_RQGN01000095.1_cds_WP_135672097.1_2849	30.769	91	260
WP_017214685.1	lcl|NZ_RQGN01000008.1_cds_WP_135669423.1_4114	37.736	53	260
WP_017214686.1	lcl|NZ_RQGN01000071.1_cds_WP_135671458.1_686	42.535	355	374
WP_017214686.1	lcl|NZ_RQGN01000071.1_cds_WP_135671478.1_711	27.937	315	374
WP_017214686.1	lcl|NZ_RQGN01000010.1_cds_WP_100762933.1_1917	26.627	338	374
WP_017214686.1	lcl|NZ_RQGN01000012.1_cds_WP_100762356.1_911	25.839	298	374
WP_017214686.1	lcl|NZ_RQGN01000071.1_cds_WP_135671436.1_661	23.469	294	374
WP_017214686.1	lcl|NZ_RQGN01000046.1_cds_WP_135670890.1_3932	37.333	75	374
WP_017214686.1	lcl|NZ_RQGN01000013.1_cds_WP_135669626.1_460	22.647	340	374
WP_017214686.1	lcl|NZ_RQGN01000071.1_cds_WP_100761800.1_696	26.136	176	374
