WP_017214669.1	lcl|NZ_AHPR01000031.1_cds_WP_000340715.1_3331	97.674	86	106
WP_017214670.1	lcl|NZ_AHPR01000031.1_cds_WP_000712240.1_3330	93.949	314	314
WP_017214670.1	lcl|NZ_AHPR01000074.1_cds_WP_000744700.1_2280	25.776	322	314
WP_017214670.1	lcl|NZ_AHPR01000031.1_cds_WP_000646251.1_3327	26.119	268	314
WP_017214670.1	lcl|NZ_AHPR01000031.1_cds_WP_000723084.1_3243	24.306	288	314
WP_017214670.1	lcl|NZ_AHPR01000031.1_cds_WP_000600886.1_3299	24.599	187	314
WP_017214670.1	lcl|NZ_AHPR01000031.1_cds_WP_000025488.1_3305	22.393	326	314
WP_017214671.1	lcl|NZ_AHPR01000031.1_cds_WP_000604524.1_3329	91.507	365	365
WP_017214672.1	lcl|NZ_AHPR01000031.1_cds_WP_000884057.1_3328	96.216	185	185
WP_017214672.1	lcl|NZ_AHPR01000009.1_cds_WP_000351733.1_3626	40.714	140	185
WP_017214673.1	lcl|NZ_AHPR01000031.1_cds_WP_000646251.1_3327	95.137	329	329
WP_017214673.1	lcl|NZ_AHPR01000074.1_cds_WP_000744700.1_2280	32.063	315	329
WP_017214673.1	lcl|NZ_AHPR01000031.1_cds_WP_000600886.1_3299	32.595	316	329
WP_017214673.1	lcl|NZ_AHPR01000031.1_cds_WP_000723084.1_3243	31.343	335	329
WP_017214673.1	lcl|NZ_AHPR01000032.1_cds_WP_001984071.1_3206	31.270	307	329
WP_017214673.1	lcl|NZ_AHPR01000135.1_cds_WP_000649927.1_1466	30.341	323	329
WP_017214673.1	lcl|NZ_AHPR01000076.1_cds_WP_000709512.1_2200	27.879	330	329
WP_017214673.1	lcl|NZ_AHPR01000031.1_cds_WP_000601375.1_3270	25.333	300	329
WP_017214673.1	lcl|NZ_AHPR01000031.1_cds_WP_001067556.1_3324	30.196	255	329
WP_017214673.1	lcl|NZ_AHPR01000032.1_cds_WP_000688700.1_3226	28.623	276	329
WP_017214673.1	lcl|NZ_AHPR01000031.1_cds_WP_000025488.1_3305	25.078	319	329
WP_017214673.1	lcl|NZ_AHPR01000031.1_cds_WP_000707057.1_3303	28.519	270	329
WP_017214673.1	lcl|NZ_AHPR01000031.1_cds_WP_000475906.1_3260	27.737	274	329
WP_017214673.1	lcl|NZ_AHPR01000031.1_cds_WP_000712240.1_3330	27.530	247	329
WP_017214673.1	lcl|NZ_AHPR01000125.1_cds_WP_001074785.1_1710	27.925	265	329
WP_017214673.1	lcl|NZ_AHPR01000123.1_cds_WP_001003550.1_1777	24.324	333	329
WP_017214673.1	lcl|NZ_AHPR01000031.1_cds_WP_000487324.1_3272	27.245	323	329
