WP_017214669.1	lcl|NZ_RQFP01000014.1_cds_WP_100790840.1_3069	62.821	78	106
WP_017214670.1	lcl|NZ_RQFP01000014.1_cds_WP_100790839.1_3068	80.323	310	314
WP_017214670.1	lcl|NZ_RQFP01000001.1_cds_WP_100789090.1_986	28.349	321	314
WP_017214670.1	lcl|NZ_RQFP01000014.1_cds_WP_100790837.1_3065	23.404	329	314
WP_017214670.1	lcl|NZ_RQFP01000001.1_cds_WP_100789115.1_958	24.074	324	314
WP_017214670.1	lcl|NZ_RQFP01000014.1_cds_WP_135677263.1_3015	26.667	180	314
WP_017214670.1	lcl|NZ_RQFP01000008.1_cds_WP_100792235.1_3382	23.280	189	314
WP_017214672.1	lcl|NZ_RQFP01000014.1_cds_WP_100790120.1_2646	30.909	165	185
WP_017214673.1	lcl|NZ_RQFP01000014.1_cds_WP_100790837.1_3065	33.025	324	329
WP_017214673.1	lcl|NZ_RQFP01000001.1_cds_WP_100789115.1_958	31.529	314	329
WP_017214673.1	lcl|NZ_RQFP01000014.1_cds_WP_135677263.1_3015	28.529	333	329
WP_017214673.1	lcl|NZ_RQFP01000001.1_cds_WP_100789625.1_1516	30.449	312	329
WP_017214673.1	lcl|NZ_RQFP01000008.1_cds_WP_100792235.1_3382	29.032	341	329
WP_017214673.1	lcl|NZ_RQFP01000001.1_cds_WP_100789476.1_1345	28.349	321	329
WP_017214673.1	lcl|NZ_RQFP01000014.1_cds_WP_135677277.1_3049	29.412	221	329
WP_017214673.1	lcl|NZ_RQFP01000001.1_cds_WP_100789090.1_986	28.710	310	329
WP_017214673.1	lcl|NZ_RQFP01000014.1_cds_WP_100790839.1_3068	25.472	318	329
WP_017214673.1	lcl|NZ_RQFP01000014.1_cds_WP_100790960.1_3033	28.986	276	329
WP_017214673.1	lcl|NZ_RQFP01000014.1_cds_WP_135677254.1_3000	24.345	267	329
WP_017214673.1	lcl|NZ_RQFP01000001.1_cds_WP_135676593.1_613	26.374	182	329
WP_017214673.1	lcl|NZ_RQFP01000001.1_cds_WP_100789422.1_895	29.825	171	329
WP_017214673.1	lcl|NZ_RQFP01000008.1_cds_WP_208861468.1_3371	24.675	308	329
WP_017214673.1	lcl|NZ_RQFP01000014.1_cds_WP_100790807.1_3031	23.423	222	329
WP_017214674.1	lcl|NZ_RQFP01000014.1_cds_WP_100790833.1_3060	25.498	251	267
WP_017214674.1	lcl|NZ_RQFP01000014.1_cds_WP_100790739.1_2939	23.755	261	267
WP_017214674.1	lcl|NZ_RQFP01000001.1_cds_WP_100788841.1_1265	29.730	185	267
WP_017214674.1	lcl|NZ_RQFP01000008.1_cds_WP_135676976.1_3383	27.041	196	267
WP_017214674.1	lcl|NZ_RQFP01000014.1_cds_WP_135677262.1_3014	24.873	197	267
WP_017214674.1	lcl|NZ_RQFP01000001.1_cds_WP_135676725.1_1410	28.070	171	267
WP_017214675.1	lcl|NZ_RQFP01000014.1_cds_WP_100790496.1_2668	25.153	326	510
WP_017214675.1	lcl|NZ_RQFP01000014.1_cds_WP_100790101.1_2669	31.395	86	510
WP_017214675.1	lcl|NZ_RQFP01000014.1_cds_WP_100790496.1_2668	25.153	326	510
WP_017214675.1	lcl|NZ_RQFP01000014.1_cds_WP_100790101.1_2669	31.395	86	510
WP_017214676.1	lcl|NZ_RQFP01000014.1_cds_WP_100790837.1_3065	27.941	272	330
WP_017214676.1	lcl|NZ_RQFP01000001.1_cds_WP_100789625.1_1516	25.180	278	330
WP_017214676.1	lcl|NZ_RQFP01000001.1_cds_WP_100789090.1_986	27.950	322	330
WP_017214676.1	lcl|NZ_RQFP01000001.1_cds_WP_100789115.1_958	27.536	276	330
WP_017214676.1	lcl|NZ_RQFP01000014.1_cds_WP_135677263.1_3015	22.769	325	330
WP_017214676.1	lcl|NZ_RQFP01000001.1_cds_WP_135676713.1_1358	29.921	127	330
WP_017214676.1	lcl|NZ_RQFP01000014.1_cds_WP_135677277.1_3049	23.744	219	330
WP_017214676.1	lcl|NZ_RQFP01000001.1_cds_WP_100789422.1_895	26.570	207	330
WP_017214676.1	lcl|NZ_RQFP01000008.1_cds_WP_100792235.1_3382	23.853	327	330
WP_017214676.1	lcl|NZ_RQFP01000001.1_cds_WP_135676593.1_613	24.528	265	330
WP_017214678.1	lcl|NZ_RQFP01000001.1_cds_WP_100789867.1_1786	37.891	256	264
WP_017214678.1	lcl|NZ_RQFP01000001.1_cds_WP_135676539.1_381	23.333	300	264
WP_020981179.1	lcl|NZ_RQFP01000001.1_cds_WP_100789346.1_697	36.213	301	310
WP_020981179.1	lcl|NZ_RQFP01000001.1_cds_WP_135676539.1_381	29.642	307	310
WP_020981179.1	lcl|NZ_RQFP01000014.1_cds_WP_135677179.1_2580	24.809	262	310
WP_020981179.1	lcl|NZ_RQFP01000001.1_cds_WP_100789346.1_697	36.213	301	310
WP_020981179.1	lcl|NZ_RQFP01000001.1_cds_WP_135676539.1_381	29.642	307	310
WP_020981179.1	lcl|NZ_RQFP01000014.1_cds_WP_135677179.1_2580	24.809	262	310
WP_017214683.1	lcl|NZ_RQFP01000001.1_cds_WP_100791596.1_355	42.857	56	144
WP_017214684.1	lcl|NZ_RQFP01000014.1_cds_WP_135677164.1_2556	36.111	72	221
WP_017214684.1	lcl|NZ_RQFP01000008.1_cds_WP_100791954.1_3323	23.392	171	221
WP_017214685.1	lcl|NZ_RQFP01000014.1_cds_WP_100790833.1_3060	28.358	201	260
WP_017214685.1	lcl|NZ_RQFP01000001.1_cds_WP_135676725.1_1410	24.038	208	260
WP_017214686.1	lcl|NZ_RQFP01000014.1_cds_WP_135677263.1_3015	28.571	280	374
WP_017214686.1	lcl|NZ_RQFP01000001.1_cds_WP_100789090.1_986	27.326	344	374
WP_017214686.1	lcl|NZ_RQFP01000014.1_cds_WP_100790837.1_3065	25.436	287	374
WP_017214686.1	lcl|NZ_RQFP01000001.1_cds_WP_100789476.1_1345	27.003	337	374
WP_017214686.1	lcl|NZ_RQFP01000008.1_cds_WP_100792235.1_3382	21.000	300	374
WP_017214686.1	lcl|NZ_RQFP01000014.1_cds_WP_100790960.1_3033	25.091	275	374
WP_017214686.1	lcl|NZ_RQFP01000001.1_cds_WP_100789115.1_958	26.236	263	374
WP_017214686.1	lcl|NZ_RQFP01000001.1_cds_WP_100789625.1_1516	22.605	261	374
WP_017214689.1	lcl|NZ_RQFP01000014.1_cds_WP_135677084.1_2262	27.027	148	413
WP_020981159.1	lcl|NZ_RQFP01000014.1_cds_WP_135677256.1_3003	34.286	315	324
WP_020981159.1	lcl|NZ_RQFP01000001.1_cds_WP_100789693.1_1594	31.599	269	324
WP_020981159.1	lcl|NZ_RQFP01000001.1_cds_WP_100791219.1_38	31.973	147	324
WP_020981159.1	lcl|NZ_RQFP01000014.1_cds_WP_100790785.1_3009	28.571	133	324
WP_020981159.1	lcl|NZ_RQFP01000014.1_cds_WP_100790787.1_3011	28.226	124	324
WP_017214691.1	lcl|NZ_RQFP01000008.1_cds_WP_100791954.1_3323	30.631	111	229
WP_017214691.1	lcl|NZ_RQFP01000001.1_cds_WP_100789271.1_776	31.683	101	229
WP_017214691.1	lcl|NZ_RQFP01000001.1_cds_WP_100791329.1_1997	24.771	109	229
WP_017214691.1	lcl|NZ_RQFP01000008.1_cds_WP_135676982.1_3404	25.714	105	229
WP_017214696.1	lcl|NZ_RQFP01000014.1_cds_WP_100790839.1_3068	24.535	269	294
WP_017214696.1	lcl|NZ_RQFP01000014.1_cds_WP_135677277.1_3049	21.053	266	294
