WP_017214669.1	lcl|NZ_VCHL01000001.1_cds_WP_004421256.1_1	96.512	86	106
WP_017214670.1	lcl|NZ_VCHL01000001.1_cds_WP_004421326.1_2	96.178	314	314
WP_017214670.1	lcl|NZ_VCHL01000020.1_cds_WP_004419974.1_1353	25.617	324	314
WP_017214670.1	lcl|NZ_VCHL01000001.1_cds_WP_141597497.1_5	24.684	316	314
WP_017214670.1	lcl|NZ_VCHL01000001.1_cds_WP_141597520.1_40	22.800	250	314
WP_017214670.1	lcl|NZ_VCHL01000010.1_cds_WP_141597690.1_78	24.138	290	314
WP_017214671.1	lcl|NZ_VCHL01000001.1_cds_WP_004421179.1_3	95.068	365	365
WP_017214672.1	lcl|NZ_VCHL01000001.1_cds_WP_141597496.1_4	96.757	185	185
WP_017214672.1	lcl|NZ_VCHL01000096.1_cds_WP_002148948.1_4099	41.429	140	185
WP_017214673.1	lcl|NZ_VCHL01000001.1_cds_WP_141597497.1_5	98.176	329	329
WP_017214673.1	lcl|NZ_VCHL01000020.1_cds_WP_004419974.1_1353	31.429	315	329
WP_017214673.1	lcl|NZ_VCHL01000001.1_cds_WP_141597520.1_40	30.721	319	329
WP_017214673.1	lcl|NZ_VCHL01000010.1_cds_WP_141597690.1_78	30.838	334	329
WP_017214673.1	lcl|NZ_VCHL01000075.1_cds_WP_181756935.1_3746	32.248	307	329
WP_017214673.1	lcl|NZ_VCHL01000245.1_cds_WP_141599045.1_1713	29.688	320	329
WP_017214673.1	lcl|NZ_VCHL01000347.1_cds_WP_002148036.1_2384	28.261	322	329
WP_017214673.1	lcl|NZ_VCHL01000001.1_cds_WP_141597500.1_8	29.139	302	329
WP_017214673.1	lcl|NZ_VCHL01000010.1_cds_WP_141597703.1_103	24.315	292	329
WP_017214673.1	lcl|NZ_VCHL01000001.1_cds_WP_141597515.1_34	26.214	309	329
WP_017214673.1	lcl|NZ_VCHL01000078.1_cds_WP_004450153.1_3786	26.176	340	329
WP_017214673.1	lcl|NZ_VCHL01000001.1_cds_WP_141597517.1_36	30.000	260	329
WP_017214673.1	lcl|NZ_VCHL01000010.1_cds_WP_004421384.1_95	27.737	274	329
WP_017214673.1	lcl|NZ_VCHL01000001.1_cds_WP_004421326.1_2	25.940	266	329
WP_017214673.1	lcl|NZ_VCHL01000026.1_cds_WP_141597900.1_1798	27.509	269	329
WP_017214673.1	lcl|NZ_VCHL01000010.1_cds_WP_141597705.1_105	26.708	322	329
WP_017214673.1	lcl|NZ_VCHL01000198.1_cds_WP_004432019.1_1286	25.620	242	329
WP_017214673.1	lcl|NZ_VCHL01000002.1_cds_WP_004449697.1_1300	25.000	268	329
WP_017214673.1	lcl|NZ_VCHL01000135.1_cds_WP_004422676.1_628	28.906	128	329
WP_017214674.1	lcl|NZ_VCHL01000001.1_cds_WP_141597498.1_6	97.378	267	267
WP_017214674.1	lcl|NZ_VCHL01000010.1_cds_WP_141597706.1_106	27.751	209	267
WP_017214674.1	lcl|NZ_VCHL01000001.1_cds_WP_141597525.1_45	25.541	231	267
WP_017214674.1	lcl|NZ_VCHL01000010.1_cds_WP_004421125.1_77	26.984	189	267
WP_017214674.1	lcl|NZ_VCHL01000154.1_cds_WP_141598612.1_843	33.858	127	267
WP_017214674.1	lcl|NZ_VCHL01000212.1_cds_WP_002146975.1_1480	36.047	86	267
WP_017214675.1	lcl|NZ_VCHL01000001.1_cds_WP_141597499.1_7	90.784	510	510
WP_017214675.1	lcl|NZ_VCHL01000063.1_cds_WP_141598170.1_3473	26.769	325	510
WP_017214675.1	lcl|NZ_VCHL01000063.1_cds_WP_002148203.1_3474	31.111	90	510
