WP_017214669.1	lcl|NZ_AHOH02000001.1_cds_WP_004462903.1_3520	94.186	86	106
WP_017214670.1	lcl|NZ_AHOH02000001.1_cds_WP_004472299.1_3521	92.581	310	314
WP_017214670.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	25.234	321	314
WP_017214670.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	25.746	268	314
WP_017214670.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	24.638	207	314
WP_017214670.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	24.199	281	314
WP_017214670.1	lcl|NZ_AHOH02000001.1_cds_WP_004479739.1_3549	24.316	329	314
WP_017214670.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	22.353	170	314
WP_017214670.1	lcl|NZ_AHOH02000012.1_cds_WP_004461234.1_2154	24.519	208	314
WP_017214671.1	lcl|NZ_AHOH02000001.1_cds_WP_004479563.1_3522	84.658	365	365
WP_017214672.1	lcl|NZ_AHOH02000001.1_cds_WP_004472170.1_3523	96.216	185	185
WP_017214672.1	lcl|NZ_AHOH02000045.1_cds_WP_004460143.1_239	36.301	146	185
WP_017214673.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	92.988	328	329
WP_017214673.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	32.288	319	329
WP_017214673.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	30.159	315	329
WP_017214673.1	lcl|NZ_AHOH02000012.1_cds_WP_004461234.1_2154	31.833	311	329
WP_017214673.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	30.240	334	329
WP_017214673.1	lcl|NZ_AHOH02000014.1_cds_WP_004480590.1_1493	30.650	323	329
WP_017214673.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	27.859	341	329
WP_017214673.1	lcl|NZ_AHOH02000012.1_cds_WP_004461242.1_2151	27.950	322	329
WP_017214673.1	lcl|NZ_AHOH02000001.1_cds_WP_004479660.1_3527	29.470	302	329
WP_017214673.1	lcl|NZ_AHOH02000001.1_cds_WP_004479634.1_3595	24.497	298	329
WP_017214673.1	lcl|NZ_AHOH02000001.1_cds_WP_004479739.1_3549	25.890	309	329
WP_017214673.1	lcl|NZ_AHOH02000014.1_cds_WP_032919036.1_1839	26.100	341	329
WP_017214673.1	lcl|NZ_AHOH02000001.1_cds_WP_004479656.1_3551	29.885	261	329
WP_017214673.1	lcl|NZ_AHOH02000045.1_cds_WP_004470510.1_40	28.030	264	329
WP_017214673.1	lcl|NZ_AHOH02000001.1_cds_WP_004472299.1_3521	25.843	267	329
WP_017214673.1	lcl|NZ_AHOH02000001.1_cds_WP_004479697.1_3613	27.917	240	329
WP_017214673.1	lcl|NZ_AHOH02000014.1_cds_WP_004476349.1_1694	23.636	330	329
WP_017214673.1	lcl|NZ_AHOH02000014.1_cds_WP_004472818.1_1787	27.875	287	329
WP_017214673.1	lcl|NZ_AHOH02000001.1_cds_WP_004479573.1_3593	29.825	171	329
WP_017214674.1	lcl|NZ_AHOH02000001.1_cds_WP_004472235.1_3525	90.262	267	267
WP_017214674.1	lcl|NZ_AHOH02000001.1_cds_WP_004479622.1_3560	25.974	231	267
WP_017214674.1	lcl|NZ_AHOH02000001.1_cds_WP_004477718.1_3592	26.316	209	267
WP_017214674.1	lcl|NZ_AHOH02000019.1_cds_WP_004477560.1_1277	35.455	110	267
WP_017214674.1	lcl|NZ_AHOH02000001.1_cds_WP_004476528.1_3633	26.842	190	267
WP_017214674.1	lcl|NZ_AHOH02000012.1_cds_WP_016754360.1_2183	37.931	87	267
WP_017214674.1	lcl|NZ_AHOH02000019.1_cds_WP_004477855.1_1237	25.389	193	267
WP_017214675.1	lcl|NZ_AHOH02000001.1_cds_WP_004472307.1_3526	87.230	509	510
WP_017214675.1	lcl|NZ_AHOH02000002.1_cds_WP_004463881.1_3202	26.300	327	510
WP_017214675.1	lcl|NZ_AHOH02000002.1_cds_WP_004460640.1_3203	32.609	92	510
WP_017214675.1	lcl|NZ_AHOH02000001.1_cds_WP_004472307.1_3526	87.230	509	510
WP_017214675.1	lcl|NZ_AHOH02000002.1_cds_WP_004463881.1_3202	26.300	327	510
WP_017214675.1	lcl|NZ_AHOH02000002.1_cds_WP_004460640.1_3203	32.609	92	510
WP_017214676.1	lcl|NZ_AHOH02000001.1_cds_WP_004479660.1_3527	94.545	330	330
WP_017214676.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	29.316	307	330
WP_017214676.1	lcl|NZ_AHOH02000012.1_cds_WP_004461234.1_2154	26.374	273	330
WP_017214676.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	28.839	267	330
WP_017214676.1	lcl|NZ_AHOH02000001.1_cds_WP_004479656.1_3551	26.471	306	330
WP_017214676.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	28.623	276	330
WP_017214676.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	26.347	334	330
WP_017214676.1	lcl|NZ_AHOH02000001.1_cds_WP_004479739.1_3549	30.942	223	330
WP_017214676.1	lcl|NZ_AHOH02000014.1_cds_WP_032919036.1_1839	27.027	222	330
WP_017214676.1	lcl|NZ_AHOH02000014.1_cds_WP_004476349.1_1694	25.926	243	330
WP_017214676.1	lcl|NZ_AHOH02000014.1_cds_WP_004480590.1_1493	30.488	246	330
WP_017214676.1	lcl|NZ_AHOH02000001.1_cds_WP_004479634.1_3595	24.535	269	330
WP_017214676.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	23.741	139	330
WP_017214676.1	lcl|NZ_AHOH02000045.1_cds_WP_004470510.1_40	29.231	130	330
WP_017214676.1	lcl|NZ_AHOH02000001.1_cds_WP_004472299.1_3521	22.699	326	330
WP_017214677.1	lcl|NZ_AHOH02000001.1_cds_WP_004479653.1_3530	39.377	546	538
WP_017214677.1	lcl|NZ_AHOH02000001.1_cds_WP_004479653.1_3530	39.377	546	538
WP_017214678.1	lcl|NZ_AHOH02000001.1_cds_WP_004470185.1_3531	67.803	264	264
WP_017214678.1	lcl|NZ_AHOH02000008.1_cds_WP_004457662.1_2679	41.975	243	264
WP_020981179.1	lcl|NZ_AHOH02000001.1_cds_WP_020783869.1_3532	85.161	310	310
