WP_017214669.1	lcl|NZ_AKXA02000046.1_cds_WP_000340715.1_1046	97.674	86	106
WP_017214670.1	lcl|NZ_AKXA02000046.1_cds_WP_000410275.1_1047	94.839	310	314
WP_017214670.1	lcl|NZ_AKXA02000047.1_cds_WP_000744700.1_267	25.776	322	314
WP_017214670.1	lcl|NZ_AKXA02000046.1_cds_WP_000723078.1_1096	22.662	278	314
WP_017214670.1	lcl|NZ_AKXA02000046.1_cds_WP_000723090.1_1116	23.958	288	314
WP_017214670.1	lcl|NZ_AKXA02000046.1_cds_WP_000567887.1_1098	23.478	230	314
WP_017214672.1	lcl|NZ_AKXA02000018.1_cds_WP_000351733.1_2681	40.714	140	185
WP_017214672.1	lcl|NZ_AKXA02000046.1_cds_WP_001047905.1_1078	34.463	177	185
WP_017214673.1	lcl|NZ_AKXA02000046.1_cds_WP_000723078.1_1096	32.087	321	329
WP_017214673.1	lcl|NZ_AKXA02000047.1_cds_WP_000744700.1_267	32.063	315	329
WP_017214673.1	lcl|NZ_AKXA02000046.1_cds_WP_000723090.1_1116	31.045	335	329
WP_017214673.1	lcl|NZ_AKXA02000017.1_cds_WP_001984071.1_2846	31.270	307	329
WP_017214673.1	lcl|NZ_AKXA02000047.1_cds_WP_000649923.1_428	30.341	323	329
WP_017214673.1	lcl|NZ_AKXA02000046.1_cds_WP_000567887.1_1098	29.180	305	329
WP_017214673.1	lcl|NZ_AKXA02000017.1_cds_WP_000709511.1_2857	27.879	330	329
WP_017214673.1	lcl|NZ_AKXA02000017.1_cds_WP_000688696.1_2826	28.623	276	329
WP_017214673.1	lcl|NZ_AKXA02000046.1_cds_WP_000410275.1_1047	27.530	247	329
WP_017214673.1	lcl|NZ_AKXA02000024.1_cds_WP_001074785.1_2408	27.925	265	329
WP_017214673.1	lcl|NZ_AKXA02000046.1_cds_WP_000460023.1_1100	25.993	277	329
WP_017214673.1	lcl|NZ_AKXA02000003.1_cds_WP_001003557.1_3877	24.096	332	329
WP_017214674.1	lcl|NZ_AKXA02000046.1_cds_WP_000043898.1_1097	26.016	246	267
WP_017214674.1	lcl|NZ_AKXA02000046.1_cds_WP_000842260.1_1117	26.842	190	267
WP_017214674.1	lcl|NZ_AKXA02000017.1_cds_WP_000667727.1_2804	32.727	110	267
WP_017214674.1	lcl|NZ_AKXA02000047.1_cds_WP_000805357.1_649	33.333	102	267
WP_017214675.1	lcl|NZ_AKXA02000024.1_cds_WP_000291586.1_2335	26.154	325	510
WP_017214675.1	lcl|NZ_AKXA02000024.1_cds_WP_000364507.1_2336	31.111	90	510
WP_017214675.1	lcl|NZ_AKXA02000024.1_cds_WP_000291586.1_2335	26.154	325	510
WP_017214675.1	lcl|NZ_AKXA02000024.1_cds_WP_000364507.1_2336	31.111	90	510
WP_017214676.1	lcl|NZ_AKXA02000046.1_cds_WP_000723078.1_1096	23.723	274	330
WP_017214676.1	lcl|NZ_AKXA02000017.1_cds_WP_001984071.1_2846	25.547	274	330
WP_017214676.1	lcl|NZ_AKXA02000047.1_cds_WP_000744700.1_267	26.582	316	330
WP_017214676.1	lcl|NZ_AKXA02000003.1_cds_WP_001003557.1_3877	29.218	243	330
WP_017214676.1	lcl|NZ_AKXA02000046.1_cds_WP_000723090.1_1116	24.625	333	330
WP_017214676.1	lcl|NZ_AKXA02000047.1_cds_WP_000649923.1_428	29.688	256	330
WP_017214676.1	lcl|NZ_AKXA02000017.1_cds_WP_000688696.1_2826	26.244	221	330
WP_017214678.1	lcl|NZ_AKXA02000036.1_cds_WP_001002663.1_1850	41.152	243	264
WP_020981179.1	lcl|NZ_AKXA02000014.1_cds_WP_002187782.1_3253	36.304	303	310
WP_020981179.1	lcl|NZ_AKXA02000032.1_cds_WP_001183723.1_1894	28.629	248	310
WP_020981179.1	lcl|NZ_AKXA02000043.1_cds_WP_000279895.1_1281	25.339	221	310
WP_020981179.1	lcl|NZ_AKXA02000014.1_cds_WP_002187782.1_3253	36.304	303	310
WP_020981179.1	lcl|NZ_AKXA02000032.1_cds_WP_001183723.1_1894	28.629	248	310
WP_020981179.1	lcl|NZ_AKXA02000043.1_cds_WP_000279895.1_1281	25.339	221	310
WP_202900251.1	lcl|NZ_AKXA02000015.1_cds_LEP1GSC057_RS2000000231890_3160	83.333	42	265
WP_202900251.1	lcl|NZ_AKXA02000015.1_cds_LEP1GSC057_RS2000000231890_3160	94.444	18	265
WP_202900251.1	lcl|NZ_AKXA02000015.1_cds_LEP1GSC057_RS2000000231890_3160	73.684	19	265
WP_202900251.1	lcl|NZ_AKXA02000036.1_cds_LEP1GSC057_RS0206615_1706	37.374	99	265
WP_202900251.1	lcl|NZ_AKXA02000036.1_cds_LEP1GSC057_RS2000000231590_1707	53.488	43	265
WP_202900251.1	lcl|NZ_AKXA02000036.1_cds_LEP1GSC057_RS2000000231590_1707	45.000	20	265
WP_202900251.1	lcl|NZ_AKXA02000015.1_cds_LEP1GSC057_RS2000000231890_3160	83.333	42	265
WP_202900251.1	lcl|NZ_AKXA02000015.1_cds_LEP1GSC057_RS2000000231890_3160	94.444	18	265
WP_202900251.1	lcl|NZ_AKXA02000015.1_cds_LEP1GSC057_RS2000000231890_3160	73.684	19	265
WP_202900251.1	lcl|NZ_AKXA02000036.1_cds_LEP1GSC057_RS0206615_1706	37.374	99	265
WP_202900251.1	lcl|NZ_AKXA02000036.1_cds_LEP1GSC057_RS2000000231590_1707	53.488	43	265
WP_202900251.1	lcl|NZ_AKXA02000036.1_cds_LEP1GSC057_RS2000000231590_1707	45.000	20	265
WP_017214683.1	lcl|NZ_AKXA02000009.1_cds_WP_002069656.1_3559	41.071	56	144
WP_017214683.1	lcl|NZ_AKXA02000039.1_cds_WP_000360600.1_1481	28.571	112	144
WP_017214684.1	lcl|NZ_AKXA02000047.1_cds_WP_001082180.1_296	28.205	78	221
WP_017214684.1	lcl|NZ_AKXA02000046.1_cds_WP_001075146.1_1063	32.692	104	221
WP_017214684.1	lcl|NZ_AKXA02000014.1_cds_WP_001069832.1_3234	26.606	109	221
WP_017214685.1	lcl|NZ_AKXA02000046.1_cds_WP_000043898.1_1097	25.692	253	260
WP_017214685.1	lcl|NZ_AKXA02000047.1_cds_WP_000805357.1_649	25.581	215	260
WP_017214686.1	lcl|NZ_AKXA02000046.1_cds_WP_000723090.1_1116	28.399	331	374
WP_017214686.1	lcl|NZ_AKXA02000046.1_cds_WP_000723078.1_1096	26.471	306	374
WP_017214686.1	lcl|NZ_AKXA02000047.1_cds_WP_000649923.1_428	27.305	282	374
WP_017214686.1	lcl|NZ_AKXA02000017.1_cds_WP_000709511.1_2857	25.839	298	374
WP_017214686.1	lcl|NZ_AKXA02000046.1_cds_WP_000567887.1_1098	25.882	255	374
WP_017214686.1	lcl|NZ_AKXA02000047.1_cds_WP_000744700.1_267	23.392	342	374
WP_017214686.1	lcl|NZ_AKXA02000009.1_cds_WP_000457972.1_3486	25.434	173	374
WP_017214689.1	lcl|NZ_AKXA02000014.1_cds_WP_000347675.1_3233	25.000	208	413
WP_020981159.1	lcl|NZ_AKXA02000015.1_cds_WP_000840860.1_2946	32.317	328	324
WP_020981159.1	lcl|NZ_AKXA02000047.1_cds_WP_000868624.1_671	34.307	137	324
WP_020981159.1	lcl|NZ_AKXA02000043.1_cds_WP_000728671.1_1308	29.134	127	324
WP_020981159.1	lcl|NZ_AKXA02000046.1_cds_WP_002189145.1_1113	27.835	97	324
WP_017214691.1	lcl|NZ_AKXA02000014.1_cds_WP_001069832.1_3234	26.316	95	229
WP_017214691.1	lcl|NZ_AKXA02000046.1_cds_WP_000786842.1_1062	29.245	106	229
WP_020981272.1	lcl|NZ_AKXA02000036.1_cds_WP_000283289.1_1684	22.321	112	236
WP_017214696.1	lcl|NZ_AKXA02000046.1_cds_WP_000410275.1_1047	23.792	269	294
WP_017214696.1	lcl|NZ_AKXA02000047.1_cds_WP_000744700.1_267	28.662	157	294
WP_017214696.1	lcl|NZ_AKXA02000046.1_cds_WP_000723090.1_1116	21.717	198	294
WP_017214696.1	lcl|NZ_AKXA02000024.1_cds_WP_001074785.1_2408	25.414	181	294
WP_017214696.1	lcl|NZ_AKXA02000017.1_cds_WP_000688696.1_2826	30.088	113	294
WP_017214696.1	lcl|NZ_AKXA02000046.1_cds_WP_000567887.1_1098	25.397	189	294
WP_017214698.1	lcl|NZ_AKXA02000047.1_cds_WP_001206947.1_304	25.000	140	174
WP_017214700.1	lcl|NZ_AKXA02000046.1_cds_WP_002078520.1_1072	31.830	377	361
WP_017214700.1	lcl|NZ_AKXA02000017.1_cds_WP_002188046.1_2810	30.179	391	361
WP_017214700.1	lcl|NZ_AKXA02000046.1_cds_WP_001117632.1_1054	38.039	255	361
WP_017214700.1	lcl|NZ_AKXA02000046.1_cds_WP_000041233.1_1057	36.449	214	361
WP_017214700.1	lcl|NZ_AKXA02000046.1_cds_WP_000575178.1_1110	32.950	261	361
WP_017214700.1	lcl|NZ_AKXA02000027.1_cds_WP_001982414.1_2255	23.416	363	361
WP_017214701.1	lcl|NZ_AKXA02000009.1_cds_WP_000007746.1_3349	74.779	226	233
WP_017214701.1	lcl|NZ_AKXA02000047.1_cds_WP_000462634.1_277	30.526	95	233
WP_235592100.1	lcl|NZ_AKXA02000020.1_cds_WP_001181527.1_2543	46.753	77	167
WP_235592100.1	lcl|NZ_AKXA02000046.1_cds_WP_000467269.1_1086	56.863	51	167
WP_235592100.1	lcl|NZ_AKXA02000009.1_cds_WP_000007746.1_3349	32.456	114	167
WP_235592100.1	lcl|NZ_AKXA02000019.1_cds_WP_002188141.1_2616	41.818	55	167
WP_235592100.1	lcl|NZ_AKXA02000047.1_cds_WP_000462634.1_277	31.461	89	167
WP_020981137.1	lcl|NZ_AKXA02000031.1_cds_WP_000172205.1_2113	39.768	259	592
WP_020981137.1	lcl|NZ_AKXA02000020.1_cds_WP_000667646.1_2577	40.693	231	592
WP_020981137.1	lcl|NZ_AKXA02000047.1_cds_WP_000828456.1_357	37.727	220	592
WP_020981137.1	lcl|NZ_AKXA02000046.1_cds_WP_000614938.1_1073	32.857	210	592
WP_020981137.1	lcl|NZ_AKXA02000046.1_cds_WP_000510774.1_714	29.114	237	592
WP_020981137.1	lcl|NZ_AKXA02000022.1_cds_WP_000942282.1_2505	30.172	232	592
WP_020981137.1	lcl|NZ_AKXA02000017.1_cds_WP_000619173.1_2899	31.646	237	592
WP_020981137.1	lcl|NZ_AKXA02000003.1_cds_WP_001052495.1_3898	26.087	253	592
WP_020981137.1	lcl|NZ_AKXA02000018.1_cds_WP_001089500.1_2680	31.799	239	592
WP_020981137.1	lcl|NZ_AKXA02000015.1_cds_WP_000184524.1_3003	28.986	207	592
WP_020981137.1	lcl|NZ_AKXA02000046.1_cds_WP_001161018.1_813	27.602	221	592
WP_020981137.1	lcl|NZ_AKXA02000018.1_cds_WP_000666552.1_2660	28.326	233	592
WP_020981137.1	lcl|NZ_AKXA02000036.1_cds_WP_001982953.1_1794	26.891	238	592
WP_020981137.1	lcl|NZ_AKXA02000039.1_cds_WP_000598571.1_1625	27.854	219	592
WP_020981137.1	lcl|NZ_AKXA02000046.1_cds_WP_000603361.1_936	26.549	226	592
WP_020981137.1	lcl|NZ_AKXA02000017.1_cds_WP_000218838.1_2898	26.877	253	592
WP_020981137.1	lcl|NZ_AKXA02000047.1_cds_WP_001288326.1_575	27.155	232	592
WP_020981137.1	lcl|NZ_AKXA02000047.1_cds_WP_000052667.1_459	26.522	230	592
WP_020981137.1	lcl|NZ_AKXA02000005.1_cds_WP_002187475.1_3713	28.899	218	592
WP_020981137.1	lcl|NZ_AKXA02000016.1_cds_WP_000590871.1_2928	24.675	231	592
WP_020981137.1	lcl|NZ_AKXA02000016.1_cds_WP_000590871.1_2928	21.569	153	592
WP_020981137.1	lcl|NZ_AKXA02000024.1_cds_WP_000047473.1_2341	26.168	214	592
WP_020981137.1	lcl|NZ_AKXA02000022.1_cds_WP_001141158.1_2491	28.163	245	592
WP_020981137.1	lcl|NZ_AKXA02000018.1_cds_WP_000433117.1_2712	26.141	241	592
WP_020981137.1	lcl|NZ_AKXA02000005.1_cds_WP_002187456.1_3658	26.119	268	592
WP_020981137.1	lcl|NZ_AKXA02000020.1_cds_WP_000626143.1_2540	28.270	237	592
WP_020981137.1	lcl|NZ_AKXA02000020.1_cds_WP_000626143.1_2540	22.778	180	592
WP_020981137.1	lcl|NZ_AKXA02000047.1_cds_WP_002189384.1_614	22.907	227	592
WP_020981137.1	lcl|NZ_AKXA02000046.1_cds_WP_000054169.1_955	21.675	203	592
WP_020981137.1	lcl|NZ_AKXA02000028.1_cds_WP_000136057.1_2217	27.391	230	592
WP_020981137.1	lcl|NZ_AKXA02000030.1_cds_WP_001156251.1_2136	28.235	85	592
WP_020981137.1	lcl|NZ_AKXA02000031.1_cds_WP_000172205.1_2113	39.768	259	592
WP_020981137.1	lcl|NZ_AKXA02000020.1_cds_WP_000667646.1_2577	40.693	231	592
WP_020981137.1	lcl|NZ_AKXA02000047.1_cds_WP_000828456.1_357	37.727	220	592
WP_020981137.1	lcl|NZ_AKXA02000046.1_cds_WP_000614938.1_1073	32.857	210	592
WP_020981137.1	lcl|NZ_AKXA02000046.1_cds_WP_000510774.1_714	29.114	237	592
WP_020981137.1	lcl|NZ_AKXA02000022.1_cds_WP_000942282.1_2505	30.172	232	592
WP_020981137.1	lcl|NZ_AKXA02000017.1_cds_WP_000619173.1_2899	31.646	237	592
WP_020981137.1	lcl|NZ_AKXA02000003.1_cds_WP_001052495.1_3898	26.087	253	592
WP_020981137.1	lcl|NZ_AKXA02000018.1_cds_WP_001089500.1_2680	31.799	239	592
WP_020981137.1	lcl|NZ_AKXA02000015.1_cds_WP_000184524.1_3003	28.986	207	592
WP_020981137.1	lcl|NZ_AKXA02000046.1_cds_WP_001161018.1_813	27.602	221	592
WP_020981137.1	lcl|NZ_AKXA02000018.1_cds_WP_000666552.1_2660	28.326	233	592
WP_020981137.1	lcl|NZ_AKXA02000036.1_cds_WP_001982953.1_1794	26.891	238	592
WP_020981137.1	lcl|NZ_AKXA02000039.1_cds_WP_000598571.1_1625	27.854	219	592
WP_020981137.1	lcl|NZ_AKXA02000046.1_cds_WP_000603361.1_936	26.549	226	592
WP_020981137.1	lcl|NZ_AKXA02000017.1_cds_WP_000218838.1_2898	26.877	253	592
WP_020981137.1	lcl|NZ_AKXA02000047.1_cds_WP_001288326.1_575	27.155	232	592
WP_020981137.1	lcl|NZ_AKXA02000047.1_cds_WP_000052667.1_459	26.522	230	592
WP_020981137.1	lcl|NZ_AKXA02000005.1_cds_WP_002187475.1_3713	28.899	218	592
WP_020981137.1	lcl|NZ_AKXA02000016.1_cds_WP_000590871.1_2928	24.675	231	592
WP_020981137.1	lcl|NZ_AKXA02000016.1_cds_WP_000590871.1_2928	21.569	153	592
WP_020981137.1	lcl|NZ_AKXA02000024.1_cds_WP_000047473.1_2341	26.168	214	592
WP_020981137.1	lcl|NZ_AKXA02000022.1_cds_WP_001141158.1_2491	28.163	245	592
WP_020981137.1	lcl|NZ_AKXA02000018.1_cds_WP_000433117.1_2712	26.141	241	592
WP_020981137.1	lcl|NZ_AKXA02000005.1_cds_WP_002187456.1_3658	26.119	268	592
WP_020981137.1	lcl|NZ_AKXA02000020.1_cds_WP_000626143.1_2540	28.270	237	592
WP_020981137.1	lcl|NZ_AKXA02000020.1_cds_WP_000626143.1_2540	22.778	180	592
WP_020981137.1	lcl|NZ_AKXA02000047.1_cds_WP_002189384.1_614	22.907	227	592
WP_020981137.1	lcl|NZ_AKXA02000046.1_cds_WP_000054169.1_955	21.675	203	592
WP_020981137.1	lcl|NZ_AKXA02000028.1_cds_WP_000136057.1_2217	27.391	230	592
WP_020981137.1	lcl|NZ_AKXA02000030.1_cds_WP_001156251.1_2136	28.235	85	592
WP_201028152.1	lcl|NZ_AKXA02000046.1_cds_WP_000952159.1_1099	23.482	247	293
