WP_017214669.1	lcl|NZ_LIIY02000024.1_cds_WP_000340715.1_1710	97.674	86	106
WP_017214670.1	lcl|NZ_LIIY02000024.1_cds_WP_000410273.1_1709	94.268	314	314
WP_017214670.1	lcl|NZ_LIIY02000024.1_cds_WP_000646255.1_1706	26.493	268	314
WP_017214670.1	lcl|NZ_LIIY02000004.1_cds_WP_000744695.1_2704	25.776	322	314
WP_017214670.1	lcl|NZ_LIIY02000024.1_cds_WP_000723081.1_1626	23.958	288	314
WP_017214670.1	lcl|NZ_LIIY02000024.1_cds_WP_000600891.1_1678	24.599	187	314
WP_017214670.1	lcl|NZ_LIIY02000047.1_cds_WP_000649929.1_2971	25.994	327	314
WP_017214671.1	lcl|NZ_LIIY02000024.1_cds_WP_000604524.1_1708	91.507	365	365
WP_017214672.1	lcl|NZ_LIIY02000024.1_cds_WP_000884059.1_1707	96.757	185	185
WP_017214672.1	lcl|NZ_LIIY02000012.1_cds_WP_000351733.1_731	40.714	140	185
WP_017214673.1	lcl|NZ_LIIY02000024.1_cds_WP_000646255.1_1706	94.833	329	329
WP_017214673.1	lcl|NZ_LIIY02000004.1_cds_WP_000744695.1_2704	32.381	315	329
WP_017214673.1	lcl|NZ_LIIY02000024.1_cds_WP_000600891.1_1678	32.911	316	329
WP_017214673.1	lcl|NZ_LIIY02000024.1_cds_WP_000723081.1_1626	31.045	335	329
WP_017214673.1	lcl|NZ_LIIY02000008.1_cds_WP_002064390.1_3636	30.945	307	329
WP_017214673.1	lcl|NZ_LIIY02000047.1_cds_WP_000649929.1_2971	30.341	323	329
WP_017214673.1	lcl|NZ_LIIY02000008.1_cds_WP_000709511.1_3626	27.879	330	329
WP_017214673.1	lcl|NZ_LIIY02000024.1_cds_WP_000601375.1_1651	25.333	300	329
WP_017214673.1	lcl|NZ_LIIY02000024.1_cds_WP_001067557.1_1703	30.196	255	329
WP_017214673.1	lcl|NZ_LIIY02000008.1_cds_WP_000688698.1_3656	28.623	276	329
WP_017214673.1	lcl|NZ_LIIY02000024.1_cds_WP_000475897.1_1643	28.467	274	329
WP_017214673.1	lcl|NZ_LIIY02000024.1_cds_WP_000410273.1_1709	27.530	247	329
WP_017214673.1	lcl|NZ_LIIY02000017.1_cds_WP_001074779.1_1147	27.547	265	329
WP_017214673.1	lcl|NZ_LIIY02000024.1_cds_WP_000487319.1_1653	27.385	325	329
WP_017214673.1	lcl|NZ_LIIY02000006.1_cds_WP_001003563.1_3372	25.197	254	329
WP_017214674.1	lcl|NZ_LIIY02000024.1_cds_WP_000774259.1_1705	94.382	267	267
WP_017214674.1	lcl|NZ_LIIY02000024.1_cds_WP_000859505.1_1654	26.295	251	267
WP_017214674.1	lcl|NZ_LIIY02000024.1_cds_WP_000800439.1_1673	25.630	238	267
WP_017214674.1	lcl|NZ_LIIY02000024.1_cds_WP_000842260.1_1625	26.842	190	267
WP_017214674.1	lcl|NZ_LIIY02000008.1_cds_WP_000667727.1_3678	32.727	110	267
WP_017214674.1	lcl|NZ_LIIY02000013.1_cds_WP_000805357.1_864	33.333	102	267
WP_017214675.1	lcl|NZ_LIIY02000024.1_cds_WP_000612799.1_1704	95.294	510	510
WP_017214675.1	lcl|NZ_LIIY02000018.1_cds_WP_000291581.1_1269	26.154	325	510
WP_017214675.1	lcl|NZ_LIIY02000018.1_cds_WP_000364504.1_1268	31.111	90	510
WP_017214675.1	lcl|NZ_LIIY02000024.1_cds_WP_000612799.1_1704	95.294	510	510
WP_017214675.1	lcl|NZ_LIIY02000018.1_cds_WP_000291581.1_1269	26.154	325	510
WP_017214675.1	lcl|NZ_LIIY02000018.1_cds_WP_000364504.1_1268	31.111	90	510
WP_017214676.1	lcl|NZ_LIIY02000024.1_cds_WP_001067557.1_1703	96.364	330	330
WP_017214676.1	lcl|NZ_LIIY02000024.1_cds_WP_000646255.1_1706	28.852	305	330
WP_017214676.1	lcl|NZ_LIIY02000024.1_cds_WP_000600891.1_1678	27.068	266	330
WP_017214676.1	lcl|NZ_LIIY02000008.1_cds_WP_002064390.1_3636	25.912	274	330
WP_017214676.1	lcl|NZ_LIIY02000004.1_cds_WP_000744695.1_2704	26.266	316	330
WP_017214676.1	lcl|NZ_LIIY02000024.1_cds_WP_000723081.1_1626	24.625	333	330
WP_017214676.1	lcl|NZ_LIIY02000006.1_cds_WP_001003563.1_3372	28.395	243	330
WP_017214676.1	lcl|NZ_LIIY02000047.1_cds_WP_000649929.1_2971	29.688	256	330
WP_017214676.1	lcl|NZ_LIIY02000008.1_cds_WP_000688698.1_3656	25.339	221	330
WP_017214676.1	lcl|NZ_LIIY02000024.1_cds_WP_000601375.1_1651	25.540	278	330
WP_017214677.1	lcl|NZ_LIIY02000024.1_cds_WP_000689739.1_1700	38.306	543	538
WP_017214677.1	lcl|NZ_LIIY02000024.1_cds_WP_000689739.1_1700	38.306	543	538
WP_017214678.1	lcl|NZ_LIIY02000024.1_cds_WP_000342716.1_1699	67.045	264	264
WP_017214678.1	lcl|NZ_LIIY02000037.1_cds_WP_001002662.1_2574	41.152	243	264
WP_020981179.1	lcl|NZ_LIIY02000024.1_cds_WP_001246623.1_1698	89.032	310	310
WP_020981179.1	lcl|NZ_LIIY02000021.1_cds_WP_000501205.1_1484	36.304	303	310
WP_020981179.1	lcl|NZ_LIIY02000020.1_cds_WP_001183714.1_1414	28.968	252	310
WP_020981179.1	lcl|NZ_LIIY02000012.1_cds_WP_000279890.1_663	24.887	221	310
WP_020981179.1	lcl|NZ_LIIY02000024.1_cds_WP_001246623.1_1698	89.032	310	310
WP_020981179.1	lcl|NZ_LIIY02000021.1_cds_WP_000501205.1_1484	36.304	303	310
WP_020981179.1	lcl|NZ_LIIY02000020.1_cds_WP_001183714.1_1414	28.968	252	310
WP_020981179.1	lcl|NZ_LIIY02000012.1_cds_WP_000279890.1_663	24.887	221	310
WP_202900251.1	lcl|NZ_LIIY02000047.1_cds_WP_103739332.1_3011	47.431	253	265
WP_202900251.1	lcl|NZ_LIIY02000006.1_cds_WP_100245090.1_3329	45.349	258	265
WP_202900251.1	lcl|NZ_LIIY02000004.1_cds_WP_139325164.1_2796	45.312	256	265
WP_202900251.1	lcl|NZ_LIIY02000033.1_cds_WP_100221002.1_2258	45.349	258	265
WP_202900251.1	lcl|NZ_LIIY02000001.1_cds_WP_176031292.1_39	45.349	258	265
WP_202900251.1	lcl|NZ_LIIY02000006.1_cds_WP_176031293.1_3318	44.961	258	265
WP_202900251.1	lcl|NZ_LIIY02000047.1_cds_WP_176031308.1_2979	44.531	256	265
WP_202900251.1	lcl|NZ_LIIY02000024.1_cds_AR546_RS22215_1687	43.709	151	265
WP_202900251.1	lcl|NZ_LIIY02000024.1_cds_AR546_RS22215_1687	51.724	58	265
WP_202900251.1	lcl|NZ_LIIY02000024.1_cds_AR546_RS22215_1687	47.170	53	265
WP_202900251.1	lcl|NZ_LIIY02000047.1_cds_AR546_RS20625_2902	51.376	109	265
WP_202900251.1	lcl|NZ_LIIY02000038.1_cds_AR546_RS19880_2620	50.926	108	265
WP_202900251.1	lcl|NZ_LIIY02000038.1_cds_AR546_RS19880_2620	64.286	28	265
WP_202900251.1	lcl|NZ_LIIY02000013.1_cds_WP_139325171.1_843	50.000	106	265
WP_202900251.1	lcl|NZ_LIIY02000039.1_cds_AR546_RS20130_2854	56.977	86	265
WP_202900251.1	lcl|NZ_LIIY02000027.1_cds_WP_082278052.1_1928	57.647	85	265
WP_202900251.1	lcl|NZ_LIIY02000045.1_cds_AR546_RS20385_2900	39.669	121	265
WP_202900251.1	lcl|NZ_LIIY02000015.1_cds_WP_082278041.1_1100	44.444	99	265
WP_202900251.1	lcl|NZ_LIIY02000035.1_cds_AR546_RS23210_2436	93.548	31	265
WP_202900251.1	lcl|NZ_LIIY02000035.1_cds_AR546_RS23210_2436	80.000	15	265
WP_202900251.1	lcl|NZ_LIIY02000044.1_cds_WP_139325194.1_2892	42.045	88	265
WP_202900251.1	lcl|NZ_LIIY02000037.1_cds_WP_139325192.1_2599	38.614	101	265
WP_202900251.1	lcl|NZ_LIIY02000043.1_cds_AR546_RS20310_2886	38.235	102	265
WP_202900251.1	lcl|NZ_LIIY02000002.1_cds_AR546_RS01550_1341	37.374	99	265
WP_202900251.1	lcl|NZ_LIIY02000014.1_cds_WP_139325175.1_988	41.975	81	265
WP_202900251.1	lcl|NZ_LIIY02000002.1_cds_AR546_RS22480_1340	51.163	43	265
WP_202900251.1	lcl|NZ_LIIY02000002.1_cds_AR546_RS22480_1340	45.000	20	265
WP_202900251.1	lcl|NZ_LIIY02000047.1_cds_WP_103739332.1_3011	47.431	253	265
WP_202900251.1	lcl|NZ_LIIY02000006.1_cds_WP_100245090.1_3329	45.349	258	265
WP_202900251.1	lcl|NZ_LIIY02000004.1_cds_WP_139325164.1_2796	45.312	256	265
WP_202900251.1	lcl|NZ_LIIY02000033.1_cds_WP_100221002.1_2258	45.349	258	265
WP_202900251.1	lcl|NZ_LIIY02000001.1_cds_WP_176031292.1_39	45.349	258	265
WP_202900251.1	lcl|NZ_LIIY02000006.1_cds_WP_176031293.1_3318	44.961	258	265
WP_202900251.1	lcl|NZ_LIIY02000047.1_cds_WP_176031308.1_2979	44.531	256	265
WP_202900251.1	lcl|NZ_LIIY02000024.1_cds_AR546_RS22215_1687	43.709	151	265
WP_202900251.1	lcl|NZ_LIIY02000024.1_cds_AR546_RS22215_1687	51.724	58	265
WP_202900251.1	lcl|NZ_LIIY02000024.1_cds_AR546_RS22215_1687	47.170	53	265
WP_202900251.1	lcl|NZ_LIIY02000047.1_cds_AR546_RS20625_2902	51.376	109	265
WP_202900251.1	lcl|NZ_LIIY02000038.1_cds_AR546_RS19880_2620	50.926	108	265
WP_202900251.1	lcl|NZ_LIIY02000038.1_cds_AR546_RS19880_2620	64.286	28	265
WP_202900251.1	lcl|NZ_LIIY02000013.1_cds_WP_139325171.1_843	50.000	106	265
WP_202900251.1	lcl|NZ_LIIY02000039.1_cds_AR546_RS20130_2854	56.977	86	265
WP_202900251.1	lcl|NZ_LIIY02000027.1_cds_WP_082278052.1_1928	57.647	85	265
WP_202900251.1	lcl|NZ_LIIY02000045.1_cds_AR546_RS20385_2900	39.669	121	265
WP_202900251.1	lcl|NZ_LIIY02000015.1_cds_WP_082278041.1_1100	44.444	99	265
WP_202900251.1	lcl|NZ_LIIY02000035.1_cds_AR546_RS23210_2436	93.548	31	265
WP_202900251.1	lcl|NZ_LIIY02000035.1_cds_AR546_RS23210_2436	80.000	15	265
WP_202900251.1	lcl|NZ_LIIY02000044.1_cds_WP_139325194.1_2892	42.045	88	265
WP_202900251.1	lcl|NZ_LIIY02000037.1_cds_WP_139325192.1_2599	38.614	101	265
