WP_017214669.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000340715.1_382	97.674	86	106
WP_017214670.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000410273.1_383	94.268	314	314
WP_017214670.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000093099.1_403	59.677	62	314
WP_017214670.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000646250.1_386	26.493	268	314
WP_017214670.1	lcl|NZ_JAGGCM010000008.1_cds_WP_000744700.1_1405	25.776	322	314
WP_017214670.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000723090.1_465	23.958	288	314
WP_017214670.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000600889.1_412	24.599	187	314
WP_017214671.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000604524.1_384	91.507	365	365
WP_017214672.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000884059.1_385	96.757	185	185
WP_017214672.1	lcl|NZ_JAGGCM010000004.1_cds_WP_000351733.1_764	40.714	140	185
WP_017214673.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000646250.1_386	94.529	329	329
WP_017214673.1	lcl|NZ_JAGGCM010000008.1_cds_WP_000744700.1_1405	32.063	315	329
WP_017214673.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000600889.1_412	32.595	316	329
WP_017214673.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000723090.1_465	31.045	335	329
WP_017214673.1	lcl|NZ_JAGGCM010000026.1_cds_WP_001984071.1_2812	31.270	307	329
WP_017214673.1	lcl|NZ_JAGGCM010000009.1_cds_WP_000649925.1_1528	30.341	323	329
WP_017214673.1	lcl|NZ_JAGGCM010000060.1_cds_WP_000709511.1_3678	27.879	330	329
WP_017214673.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000601375.1_439	25.333	300	329
WP_017214673.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001067557.1_389	30.196	255	329
WP_017214673.1	lcl|NZ_JAGGCM010000026.1_cds_WP_000688695.1_2832	28.623	276	329
WP_017214673.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000475904.1_448	28.467	274	329
WP_017214673.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000410273.1_383	27.530	247	329
WP_017214673.1	lcl|NZ_JAGGCM010000017.1_cds_WP_001074785.1_2247	27.925	265	329
WP_017214673.1	lcl|NZ_JAGGCM010000018.1_cds_WP_001003555.1_2317	23.964	338	329
WP_017214673.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000487322.1_437	26.398	322	329
WP_017214674.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000774262.1_387	94.007	267	267
WP_017214674.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000859505.1_436	26.295	251	267
WP_017214674.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000800438.1_417	25.630	238	267
WP_017214674.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000842260.1_466	26.842	190	267
WP_017214674.1	lcl|NZ_JAGGCM010000024.1_cds_WP_000667727.1_2755	32.727	110	267
WP_017214674.1	lcl|NZ_JAGGCM010000021.1_cds_WP_000805357.1_2577	33.333	102	267
WP_017214675.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000612797.1_388	94.706	510	510
WP_017214675.1	lcl|NZ_JAGGCM010000019.1_cds_WP_000291591.1_2417	26.154	325	510
WP_017214675.1	lcl|NZ_JAGGCM010000019.1_cds_WP_000364507.1_2418	31.111	90	510
WP_017214675.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000612797.1_388	94.706	510	510
WP_017214675.1	lcl|NZ_JAGGCM010000019.1_cds_WP_000291591.1_2417	26.154	325	510
WP_017214675.1	lcl|NZ_JAGGCM010000019.1_cds_WP_000364507.1_2418	31.111	90	510
WP_017214676.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001067557.1_389	96.364	330	330
WP_017214676.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000646250.1_386	28.525	305	330
WP_017214676.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000600889.1_412	26.692	266	330
WP_017214676.1	lcl|NZ_JAGGCM010000026.1_cds_WP_001984071.1_2812	25.547	274	330
WP_017214676.1	lcl|NZ_JAGGCM010000008.1_cds_WP_000744700.1_1405	26.582	316	330
WP_017214676.1	lcl|NZ_JAGGCM010000018.1_cds_WP_001003555.1_2317	29.218	243	330
WP_017214676.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000723090.1_465	24.625	333	330
WP_017214676.1	lcl|NZ_JAGGCM010000009.1_cds_WP_000649925.1_1528	29.688	256	330
WP_017214676.1	lcl|NZ_JAGGCM010000026.1_cds_WP_000688695.1_2832	26.244	221	330
WP_017214676.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000601375.1_439	25.540	278	330
WP_017214677.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000689743.1_392	38.122	543	538
WP_017214677.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000689743.1_392	38.122	543	538
WP_017214678.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000342713.1_393	67.045	264	264
WP_017214678.1	lcl|NZ_JAGGCM010000053.1_cds_WP_001002663.1_3597	41.152	243	264
WP_020981179.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001246618.1_394	87.097	310	310
WP_020981179.1	lcl|NZ_JAGGCM010000036.1_cds_WP_000501205.1_3188	36.304	303	310
WP_020981179.1	lcl|NZ_JAGGCM010000035.1_cds_WP_001183723.1_3171	28.629	248	310
WP_020981179.1	lcl|NZ_JAGGCM010000014.1_cds_WP_000279894.1_1986	25.339	221	310
WP_020981179.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001246618.1_394	87.097	310	310
WP_020981179.1	lcl|NZ_JAGGCM010000036.1_cds_WP_000501205.1_3188	36.304	303	310
WP_020981179.1	lcl|NZ_JAGGCM010000035.1_cds_WP_001183723.1_3171	28.629	248	310
WP_020981179.1	lcl|NZ_JAGGCM010000014.1_cds_WP_000279894.1_1986	25.339	221	310
WP_202900251.1	lcl|NZ_JAGGCM010000014.1_cds_WP_229309472.1_2049	92.481	133	265
WP_202900251.1	lcl|NZ_JAGGCM010000014.1_cds_WP_042709618.1_2048	83.505	97	265
WP_202900251.1	lcl|NZ_JAGGCM010000069.1_cds_J6384_RS18595_3720	40.698	86	265
WP_202900251.1	lcl|NZ_JAGGCM010000069.1_cds_J6384_RS18600_3721	53.488	43	265
WP_202900251.1	lcl|NZ_JAGGCM010000069.1_cds_J6384_RS18600_3721	45.000	20	265
WP_202900251.1	lcl|NZ_JAGGCM010000014.1_cds_WP_229309472.1_2049	92.481	133	265
WP_202900251.1	lcl|NZ_JAGGCM010000014.1_cds_WP_042709618.1_2048	83.505	97	265
WP_202900251.1	lcl|NZ_JAGGCM010000069.1_cds_J6384_RS18595_3720	40.698	86	265
WP_202900251.1	lcl|NZ_JAGGCM010000069.1_cds_J6384_RS18600_3721	53.488	43	265
WP_202900251.1	lcl|NZ_JAGGCM010000069.1_cds_J6384_RS18600_3721	45.000	20	265
WP_017214681.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000479982.1_395	94.697	264	264
WP_017214682.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000715958.1_396	86.047	129	130
WP_017214683.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001088866.1_397	88.889	144	144
WP_017214683.1	lcl|NZ_JAGGCM010000001.1_cds_WP_002069656.1_223	41.071	56	144
WP_017214683.1	lcl|NZ_JAGGCM010000005.1_cds_WP_000360599.1_917	28.571	112	144
WP_017214684.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000517242.1_398	93.213	221	221
WP_017214684.1	lcl|NZ_JAGGCM010000008.1_cds_WP_001082180.1_1434	28.205	78	221
WP_017214684.1	lcl|NZ_JAGGCM010000007.1_cds_WP_001069834.1_1343	26.606	109	221
WP_017214685.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000859505.1_436	54.651	258	260
WP_017214685.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000800438.1_417	27.179	195	260
WP_017214685.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000774262.1_387	21.790	257	260
WP_017214685.1	lcl|NZ_JAGGCM010000021.1_cds_WP_000805357.1_2577	25.581	215	260
WP_017214686.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000487322.1_437	41.972	355	374
WP_017214686.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000723090.1_465	28.399	331	374
WP_017214686.1	lcl|NZ_JAGGCM010000009.1_cds_WP_000649925.1_1528	26.950	282	374
WP_017214686.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000600889.1_412	24.648	284	374
WP_017214686.1	lcl|NZ_JAGGCM010000060.1_cds_WP_000709511.1_3678	25.839	298	374
WP_017214686.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000475904.1_448	26.545	275	374
WP_017214686.1	lcl|NZ_JAGGCM010000008.1_cds_WP_000744700.1_1405	23.392	342	374
WP_017214686.1	lcl|NZ_JAGGCM010000001.1_cds_WP_000457972.1_150	25.434	173	374
WP_017214689.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001015422.1_400	26.923	390	413
WP_017214689.1	lcl|NZ_JAGGCM010000007.1_cds_WP_000347681.1_1342	25.123	203	413
WP_020981159.1	lcl|NZ_JAGGCM010000039.1_cds_WP_000840858.1_3294	32.317	328	324
WP_020981159.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000579813.1_409	25.786	318	324
WP_020981159.1	lcl|NZ_JAGGCM010000021.1_cds_WP_000868621.1_2555	34.307	137	324
WP_020981159.1	lcl|NZ_JAGGCM010000014.1_cds_WP_000728671.1_2014	29.134	127	324
WP_020981159.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001068986.1_440	28.723	94	324
WP_020981159.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000854002.1_462	29.167	96	324
WP_017214691.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000517242.1_398	33.333	93	229
WP_017214691.1	lcl|NZ_JAGGCM010000007.1_cds_WP_001069834.1_1343	26.316	95	229
WP_020981249.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001106774.1_405	24.473	237	477
WP_020981272.1	lcl|NZ_JAGGCM010000025.1_cds_WP_000283287.1_2765	22.321	112	236
WP_017214696.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000646250.1_386	27.149	221	294
WP_017214696.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000410273.1_383	23.792	269	294
WP_017214696.1	lcl|NZ_JAGGCM010000008.1_cds_WP_000744700.1_1405	28.662	157	294
WP_017214696.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000723090.1_465	21.717	198	294
WP_017214696.1	lcl|NZ_JAGGCM010000017.1_cds_WP_001074785.1_2247	25.414	181	294
WP_017214696.1	lcl|NZ_JAGGCM010000026.1_cds_WP_000688695.1_2832	30.088	113	294
WP_020981225.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001015422.1_400	22.271	229	403
WP_017214698.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000611594.1_399	49.102	167	174
WP_017214698.1	lcl|NZ_JAGGCM010000008.1_cds_WP_001206947.1_1441	25.000	140	174
WP_017214699.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001015422.1_400	37.561	410	416
WP_017214700.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000582222.1_401	82.353	357	361
WP_017214700.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000608295.1_391	42.060	233	361
WP_017214700.1	lcl|NZ_JAGGCM010000026.1_cds_WP_001281953.1_2846	30.179	391	361
WP_017214700.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000947844.1_413	35.600	250	361
WP_017214700.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001198107.1_390	36.842	228	361
WP_017214700.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000575178.1_459	32.950	261	361
WP_017214700.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000346036.1_420	29.433	282	361
WP_017214700.1	lcl|NZ_JAGGCM010000013.1_cds_WP_001982414.1_1895	23.416	363	361
WP_017214701.1	lcl|NZ_JAGGCM010000020.1_cds_WP_000007746.1_2511	74.779	226	233
WP_017214701.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000475975.1_404	69.048	168	233
WP_017214701.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000516588.1_414	23.140	121	233
WP_017214701.1	lcl|NZ_JAGGCM010000008.1_cds_WP_000462634.1_1415	30.526	95	233
WP_235592100.1	lcl|NZ_JAGGCM010000006.1_cds_WP_001181527.1_1189	46.753	77	167
WP_235592100.1	lcl|NZ_JAGGCM010000020.1_cds_WP_000007746.1_2511	32.456	114	167
WP_235592100.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000475975.1_404	52.500	40	167
WP_235592100.1	lcl|NZ_JAGGCM010000008.1_cds_WP_000462634.1_1415	31.461	89	167
WP_020981137.1	lcl|NZ_JAGGCM010000006.1_cds_WP_000172202.1_1197	41.333	225	592
WP_020981137.1	lcl|NZ_JAGGCM010000006.1_cds_WP_000667646.1_1154	40.693	231	592
WP_020981137.1	lcl|NZ_JAGGCM010000030.1_cds_WP_000828455.1_2996	37.727	220	592
WP_020981137.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000834715.1_406	34.498	229	592
WP_020981137.1	lcl|NZ_JAGGCM010000003.1_cds_WP_000510777.1_578	28.692	237	592
WP_020981137.1	lcl|NZ_JAGGCM010000006.1_cds_WP_000942282.1_1211	30.172	232	592
WP_020981137.1	lcl|NZ_JAGGCM010000046.1_cds_WP_000619175.1_3456	31.224	237	592
WP_020981137.1	lcl|NZ_JAGGCM010000018.1_cds_WP_001052498.1_2338	26.054	261	592
WP_020981137.1	lcl|NZ_JAGGCM010000004.1_cds_WP_001089500.1_765	31.799	239	592
WP_020981137.1	lcl|NZ_JAGGCM010000028.1_cds_WP_000184524.1_2898	28.986	207	592
WP_020981137.1	lcl|NZ_JAGGCM010000012.1_cds_WP_001161019.1_1854	27.602	221	592
WP_020981137.1	lcl|NZ_JAGGCM010000004.1_cds_WP_000666552.1_785	28.326	233	592
WP_020981137.1	lcl|NZ_JAGGCM010000022.1_cds_WP_001982953.1_2640	26.891	238	592
WP_020981137.1	lcl|NZ_JAGGCM010000005.1_cds_WP_000598571.1_1056	27.854	219	592
WP_020981137.1	lcl|NZ_JAGGCM010000031.1_cds_WP_000603361.1_3024	26.549	226	592
WP_020981137.1	lcl|NZ_JAGGCM010000046.1_cds_WP_000218838.1_3455	26.877	253	592
WP_020981137.1	lcl|NZ_JAGGCM010000010.1_cds_WP_001288326.1_1679	27.155	232	592
WP_020981137.1	lcl|NZ_JAGGCM010000009.1_cds_WP_000052667.1_1496	26.522	230	592
