WP_017214669.1	lcl|NZ_JPUB01000205.1_cds_WP_000340715.1_2251	97.674	86	106
WP_017214670.1	lcl|NZ_JPUB01000205.1_cds_WP_000410266.1_2250	94.268	314	314
WP_017214670.1	lcl|NZ_JPUB01000205.1_cds_WP_042752256.1_2231	64.516	62	314
WP_017214670.1	lcl|NZ_JPUB01000001.1_cds_WP_002101987.1_45	25.776	322	314
WP_017214670.1	lcl|NZ_JPUB01000205.1_cds_WP_042752260.1_2247	26.119	268	314
WP_017214670.1	lcl|NZ_JPUB01000204.1_cds_WP_000723082.1_2171	23.958	288	314
WP_017214670.1	lcl|NZ_JPUB01000205.1_cds_WP_000600891.1_2222	24.599	187	314
WP_017214671.1	lcl|NZ_JPUB01000205.1_cds_WP_002132254.1_2249	91.233	365	365
WP_017214672.1	lcl|NZ_JPUB01000205.1_cds_WP_000884059.1_2248	96.757	185	185
WP_017214672.1	lcl|NZ_JPUB01000178.1_cds_WP_000351733.1_1860	40.714	140	185
WP_017214673.1	lcl|NZ_JPUB01000205.1_cds_WP_042752260.1_2247	95.441	329	329
WP_017214673.1	lcl|NZ_JPUB01000001.1_cds_WP_002101987.1_45	32.381	315	329
WP_017214673.1	lcl|NZ_JPUB01000205.1_cds_WP_000600891.1_2222	32.911	316	329
WP_017214673.1	lcl|NZ_JPUB01000204.1_cds_WP_000723082.1_2171	31.045	335	329
WP_017214673.1	lcl|NZ_JPUB01000296.1_cds_WP_195758098.1_3265	30.945	307	329
WP_017214673.1	lcl|NZ_JPUB01000004.1_cds_WP_042751879.1_154	30.341	323	329
WP_017214673.1	lcl|NZ_JPUB01000297.1_cds_WP_000709511.1_3275	27.879	330	329
WP_017214673.1	lcl|NZ_JPUB01000205.1_cds_WP_000601375.1_2195	25.333	300	329
WP_017214673.1	lcl|NZ_JPUB01000205.1_cds_WP_001067556.1_2244	30.196	255	329
WP_017214673.1	lcl|NZ_JPUB01000296.1_cds_WP_000688698.1_3245	28.623	276	329
WP_017214673.1	lcl|NZ_JPUB01000205.1_cds_WP_000475901.1_2187	28.467	274	329
WP_017214673.1	lcl|NZ_JPUB01000205.1_cds_WP_000410266.1_2250	27.530	247	329
WP_017214673.1	lcl|NZ_JPUB01000168.1_cds_WP_001074779.1_1679	27.547	265	329
WP_017214673.1	lcl|NZ_JPUB01000315.1_cds_WP_001003560.1_3519	23.669	338	329
WP_017214673.1	lcl|NZ_JPUB01000205.1_cds_WP_000487319.1_2197	27.385	325	329
WP_017214674.1	lcl|NZ_JPUB01000205.1_cds_WP_000774259.1_2246	94.382	267	267
WP_017214674.1	lcl|NZ_JPUB01000205.1_cds_WP_000859505.1_2198	26.295	251	267
WP_017214674.1	lcl|NZ_JPUB01000205.1_cds_WP_000800439.1_2217	25.630	238	267
WP_017214674.1	lcl|NZ_JPUB01000204.1_cds_WP_042752235.1_2172	26.842	190	267
WP_017214674.1	lcl|NZ_JPUB01000294.1_cds_WP_000667727.1_3223	32.727	110	267
WP_017214674.1	lcl|NZ_JPUB01000023.1_cds_WP_000805357.1_483	33.333	102	267
WP_017214675.1	lcl|NZ_JPUB01000205.1_cds_WP_000612798.1_2245	95.294	510	510
WP_017214675.1	lcl|NZ_JPUB01000165.1_cds_WP_000291581.1_1585	26.154	325	510
WP_017214675.1	lcl|NZ_JPUB01000165.1_cds_WP_042752133.1_1586	31.111	90	510
WP_017214675.1	lcl|NZ_JPUB01000205.1_cds_WP_000612798.1_2245	95.294	510	510
WP_017214675.1	lcl|NZ_JPUB01000165.1_cds_WP_000291581.1_1585	26.154	325	510
WP_017214675.1	lcl|NZ_JPUB01000165.1_cds_WP_042752133.1_1586	31.111	90	510
WP_017214676.1	lcl|NZ_JPUB01000205.1_cds_WP_001067556.1_2244	96.061	330	330
WP_017214676.1	lcl|NZ_JPUB01000205.1_cds_WP_042752260.1_2247	28.852	305	330
WP_017214676.1	lcl|NZ_JPUB01000205.1_cds_WP_000600891.1_2222	27.068	266	330
WP_017214676.1	lcl|NZ_JPUB01000296.1_cds_WP_195758098.1_3265	25.912	274	330
WP_017214676.1	lcl|NZ_JPUB01000001.1_cds_WP_002101987.1_45	26.266	316	330
WP_017214676.1	lcl|NZ_JPUB01000315.1_cds_WP_001003560.1_3519	28.807	243	330
WP_017214676.1	lcl|NZ_JPUB01000204.1_cds_WP_000723082.1_2171	24.625	333	330
WP_017214676.1	lcl|NZ_JPUB01000004.1_cds_WP_042751879.1_154	29.688	256	330
WP_017214676.1	lcl|NZ_JPUB01000296.1_cds_WP_000688698.1_3245	25.339	221	330
WP_017214676.1	lcl|NZ_JPUB01000205.1_cds_WP_000601375.1_2195	25.540	278	330
WP_017214677.1	lcl|NZ_JPUB01000205.1_cds_WP_042752259.1_2243	89.425	539	538
WP_017214677.1	lcl|NZ_JPUB01000205.1_cds_WP_042752259.1_2243	89.425	539	538
WP_017214678.1	lcl|NZ_JPUB01000205.1_cds_WP_000424609.1_2242	93.939	264	264
WP_017214678.1	lcl|NZ_JPUB01000109.1_cds_WP_001002662.1_999	41.152	243	264
WP_020981179.1	lcl|NZ_JPUB01000205.1_cds_WP_042752264.1_2241	94.516	310	310
WP_020981179.1	lcl|NZ_JPUB01000158.1_cds_WP_000501205.1_1499	36.304	303	310
WP_020981179.1	lcl|NZ_JPUB01000105.1_cds_WP_001183714.1_947	28.968	252	310
WP_020981179.1	lcl|NZ_JPUB01000183.1_cds_WP_000279896.1_1954	24.887	221	310
WP_020981179.1	lcl|NZ_JPUB01000205.1_cds_WP_042752264.1_2241	94.516	310	310
WP_020981179.1	lcl|NZ_JPUB01000158.1_cds_WP_000501205.1_1499	36.304	303	310
WP_020981179.1	lcl|NZ_JPUB01000105.1_cds_WP_001183714.1_947	28.968	252	310
WP_020981179.1	lcl|NZ_JPUB01000183.1_cds_WP_000279896.1_1954	24.887	221	310
WP_202900251.1	lcl|NZ_JPUB01000348.1_cds_WP_100221002.1_3652	45.349	258	265
WP_202900251.1	lcl|NZ_JPUB01000182.1_cds_WP_042752187.1_1928	57.647	85	265
WP_202900251.1	lcl|NZ_JPUB01000082.1_cds_WP_154231822.1_854	40.496	121	265
WP_202900251.1	lcl|NZ_JPUB01000149.1_cds_IQ65_RS25605_1330	93.548	31	265
WP_202900251.1	lcl|NZ_JPUB01000149.1_cds_IQ65_RS25605_1330	80.000	15	265
