WP_017214669.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000340715.1_2011	97.674	86	106
WP_017214670.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000410266.1_2010	94.268	314	314
WP_017214670.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	25.776	322	314
WP_017214670.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	26.119	268	314
WP_017214670.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	24.306	288	314
WP_017214671.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000604525.1_2009	90.959	365	365
WP_017214672.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000884059.1_2008	96.757	185	185
WP_017214672.1	lcl|NZ_JAHLJG010000285.1_cds_WP_000351733.1_286	40.714	140	185
WP_017214673.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	95.137	329	329
WP_017214673.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	32.063	315	329
WP_017214673.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	31.343	335	329
WP_017214673.1	lcl|NZ_JAHLJG010000276.1_cds_WP_002072074.1_3611	30.945	307	329
WP_017214673.1	lcl|NZ_JAHLJG010000416.1_cds_WP_000649924.1_1432	30.341	323	329
WP_017214673.1	lcl|NZ_JAHLJG010000244.1_cds_WP_000709508.1_2684	27.576	330	329
WP_017214673.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	30.196	255	329
WP_017214673.1	lcl|NZ_JAHLJG010000276.1_cds_WP_000688696.1_3591	28.623	276	329
WP_017214673.1	lcl|NZ_JAHLJG010000318.1_cds_WP_000475901.1_686	28.467	274	329
WP_017214673.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000410266.1_2010	27.530	247	329
WP_017214673.1	lcl|NZ_JAHLJG010000466.1_cds_WP_001074779.1_3493	27.547	265	329
WP_017214673.1	lcl|NZ_JAHLJG010000397.1_cds_WP_001003560.1_195	23.669	338	329
WP_017214673.1	lcl|NZ_JAHLJG010000142.1_cds_WP_000378097.1_1691	25.581	172	329
WP_017214674.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000774259.1_2006	94.382	267	267
WP_017214674.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000842260.1_985	26.842	190	267
WP_017214674.1	lcl|NZ_JAHLJG010000392.1_cds_WP_000805357.1_742	33.333	102	267
WP_017214674.1	lcl|NZ_JAHLJG010000371.1_cds_WP_155572209.1_548	29.897	97	267
WP_017214675.1	lcl|NZ_JAHLJG010000331.1_cds_WP_002072162.1_2005	95.294	510	510
WP_017214675.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000291581.1_3565	26.154	325	510
WP_017214675.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000364504.1_3564	31.111	90	510
WP_017214675.1	lcl|NZ_JAHLJG010000331.1_cds_WP_002072162.1_2005	95.294	510	510
WP_017214675.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000291581.1_3565	26.154	325	510
WP_017214675.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000364504.1_3564	31.111	90	510
WP_017214676.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	96.364	330	330
