WP_017214669.1	lcl|NZ_AHME02000036.1_cds_WP_000340715.1_1723	97.674	86	106
WP_017214670.1	lcl|NZ_AHME02000036.1_cds_WP_000712242.1_1722	93.949	314	314
WP_017214670.1	lcl|NZ_AHME02000061.1_cds_WP_000744700.1_573	25.776	322	314
WP_017214670.1	lcl|NZ_AHME02000036.1_cds_WP_000646251.1_1719	26.119	268	314
WP_017214670.1	lcl|NZ_AHME02000036.1_cds_WP_000723092.1_1638	23.875	289	314
WP_017214670.1	lcl|NZ_AHME02000036.1_cds_WP_000600890.1_1689	24.599	187	314
WP_017214670.1	lcl|NZ_AHME02000036.1_cds_WP_000025485.1_1695	22.699	326	314
WP_017214671.1	lcl|NZ_AHME02000036.1_cds_WP_000604524.1_1721	91.507	365	365
WP_017214672.1	lcl|NZ_AHME02000036.1_cds_WP_000884059.1_1720	96.757	185	185
WP_017214672.1	lcl|NZ_AHME02000031.1_cds_WP_000351733.1_2448	40.714	140	185
WP_017214673.1	lcl|NZ_AHME02000036.1_cds_WP_000646251.1_1719	95.137	329	329
WP_017214673.1	lcl|NZ_AHME02000061.1_cds_WP_000744700.1_573	32.063	315	329
WP_017214673.1	lcl|NZ_AHME02000036.1_cds_WP_000600890.1_1689	32.595	316	329
WP_017214673.1	lcl|NZ_AHME02000036.1_cds_WP_000723092.1_1638	31.045	335	329
WP_017214673.1	lcl|NZ_AHME02000047.1_cds_WP_001984071.1_1140	31.270	307	329
WP_017214673.1	lcl|NZ_AHME02000061.1_cds_WP_000649925.1_414	30.341	323	329
WP_017214673.1	lcl|NZ_AHME02000024.1_cds_WP_000709511.1_2939	27.879	330	329
WP_017214673.1	lcl|NZ_AHME02000036.1_cds_WP_000601375.1_1663	25.333	300	329
WP_017214673.1	lcl|NZ_AHME02000036.1_cds_WP_001067557.1_1716	30.196	255	329
WP_017214673.1	lcl|NZ_AHME02000047.1_cds_WP_000688694.1_1160	28.623	276	329
WP_017214673.1	lcl|NZ_AHME02000036.1_cds_WP_000025485.1_1695	25.078	319	329
WP_017214673.1	lcl|NZ_AHME02000036.1_cds_WP_002079020.1_1693	28.889	270	329
WP_017214673.1	lcl|NZ_AHME02000036.1_cds_WP_000475904.1_1655	28.467	274	329
WP_017214673.1	lcl|NZ_AHME02000036.1_cds_WP_000712242.1_1722	27.530	247	329
WP_017214673.1	lcl|NZ_AHME02000031.1_cds_WP_001074784.1_2240	27.925	265	329
WP_017214673.1	lcl|NZ_AHME02000061.1_cds_WP_001003556.1_701	24.398	332	329
WP_017214673.1	lcl|NZ_AHME02000036.1_cds_WP_000487322.1_1665	26.398	322	329
WP_017214674.1	lcl|NZ_AHME02000036.1_cds_WP_000774260.1_1718	94.382	267	267
WP_017214674.1	lcl|NZ_AHME02000036.1_cds_WP_000859505.1_1666	26.295	251	267
WP_017214674.1	lcl|NZ_AHME02000036.1_cds_WP_000800438.1_1684	25.630	238	267
WP_017214674.1	lcl|NZ_AHME02000036.1_cds_WP_000842260.1_1637	26.842	190	267
WP_017214674.1	lcl|NZ_AHME02000047.1_cds_WP_000667727.1_1182	32.727	110	267
WP_017214674.1	lcl|NZ_AHME02000034.1_cds_WP_000805357.1_2049	33.333	102	267
WP_017214675.1	lcl|NZ_AHME02000036.1_cds_WP_000612792.1_1717	94.510	510	510
WP_017214675.1	lcl|NZ_AHME02000026.1_cds_WP_000291586.1_2564	26.154	325	510
WP_017214675.1	lcl|NZ_AHME02000026.1_cds_WP_000364507.1_2565	31.111	90	510
WP_017214675.1	lcl|NZ_AHME02000036.1_cds_WP_000612792.1_1717	94.510	510	510
WP_017214675.1	lcl|NZ_AHME02000026.1_cds_WP_000291586.1_2564	26.154	325	510
WP_017214675.1	lcl|NZ_AHME02000026.1_cds_WP_000364507.1_2565	31.111	90	510
WP_017214676.1	lcl|NZ_AHME02000036.1_cds_WP_001067557.1_1716	96.364	330	330
WP_017214676.1	lcl|NZ_AHME02000036.1_cds_WP_002079020.1_1693	28.866	291	330
WP_017214676.1	lcl|NZ_AHME02000036.1_cds_WP_000646251.1_1719	28.852	305	330
WP_017214676.1	lcl|NZ_AHME02000047.1_cds_WP_001984071.1_1140	25.547	274	330
WP_017214676.1	lcl|NZ_AHME02000036.1_cds_WP_000600890.1_1689	26.692	266	330
WP_017214676.1	lcl|NZ_AHME02000061.1_cds_WP_000744700.1_573	26.582	316	330
WP_017214676.1	lcl|NZ_AHME02000036.1_cds_WP_000025485.1_1695	30.317	221	330
WP_017214676.1	lcl|NZ_AHME02000061.1_cds_WP_001003556.1_701	29.218	243	330
WP_017214676.1	lcl|NZ_AHME02000036.1_cds_WP_000723092.1_1638	24.625	333	330
WP_017214676.1	lcl|NZ_AHME02000061.1_cds_WP_000649925.1_414	29.688	256	330
WP_017214676.1	lcl|NZ_AHME02000047.1_cds_WP_000688694.1_1160	26.244	221	330
WP_017214676.1	lcl|NZ_AHME02000036.1_cds_WP_000601375.1_1663	25.540	278	330
WP_017214677.1	lcl|NZ_AHME02000036.1_cds_WP_000689746.1_1713	38.122	543	538
WP_017214677.1	lcl|NZ_AHME02000036.1_cds_WP_000689746.1_1713	38.122	543	538
WP_017214678.1	lcl|NZ_AHME02000036.1_cds_WP_000342716.1_1712	67.045	264	264
WP_017214678.1	lcl|NZ_AHME02000064.1_cds_WP_001002663.1_278	41.152	243	264
WP_020981179.1	lcl|NZ_AHME02000036.1_cds_WP_001246617.1_1711	86.774	310	310
WP_020981179.1	lcl|NZ_AHME02000053.1_cds_WP_000501205.1_1018	36.304	303	310
WP_020981179.1	lcl|NZ_AHME02000033.1_cds_WP_001183719.1_2090	28.629	248	310
WP_020981179.1	lcl|NZ_AHME02000014.1_cds_WP_000279894.1_3512	25.339	221	310
WP_020981179.1	lcl|NZ_AHME02000036.1_cds_WP_001246617.1_1711	86.774	310	310
WP_020981179.1	lcl|NZ_AHME02000053.1_cds_WP_000501205.1_1018	36.304	303	310
WP_020981179.1	lcl|NZ_AHME02000033.1_cds_WP_001183719.1_2090	28.629	248	310
WP_020981179.1	lcl|NZ_AHME02000014.1_cds_WP_000279894.1_3512	25.339	221	310
WP_202900251.1	lcl|NZ_AHME02000037.1_cds_LEP1GSC019_RS2000000232275_1401	83.333	42	265
WP_202900251.1	lcl|NZ_AHME02000037.1_cds_LEP1GSC019_RS2000000232275_1401	94.444	18	265
WP_202900251.1	lcl|NZ_AHME02000037.1_cds_LEP1GSC019_RS2000000232275_1401	73.684	19	265
WP_202900251.1	lcl|NZ_AHME02000017.1_cds_LEP1GSC019_RS0205330_3214	40.698	86	265
WP_202900251.1	lcl|NZ_AHME02000017.1_cds_LEP1GSC019_RS2000000231290_3213	55.814	43	265
WP_202900251.1	lcl|NZ_AHME02000017.1_cds_LEP1GSC019_RS2000000231290_3213	45.000	20	265
WP_202900251.1	lcl|NZ_AHME02000037.1_cds_LEP1GSC019_RS2000000232275_1401	83.333	42	265
WP_202900251.1	lcl|NZ_AHME02000037.1_cds_LEP1GSC019_RS2000000232275_1401	94.444	18	265
WP_202900251.1	lcl|NZ_AHME02000037.1_cds_LEP1GSC019_RS2000000232275_1401	73.684	19	265
WP_202900251.1	lcl|NZ_AHME02000017.1_cds_LEP1GSC019_RS0205330_3214	40.698	86	265
WP_202900251.1	lcl|NZ_AHME02000017.1_cds_LEP1GSC019_RS2000000231290_3213	55.814	43	265
WP_202900251.1	lcl|NZ_AHME02000017.1_cds_LEP1GSC019_RS2000000231290_3213	45.000	20	265
WP_017214681.1	lcl|NZ_AHME02000036.1_cds_WP_000479980.1_1710	95.076	264	264
WP_017214682.1	lcl|NZ_AHME02000036.1_cds_WP_000715958.1_1709	86.047	129	130
WP_017214683.1	lcl|NZ_AHME02000036.1_cds_WP_001088866.1_1708	88.889	144	144
WP_017214683.1	lcl|NZ_AHME02000005.1_cds_WP_002069656.1_3808	41.071	56	144
WP_017214683.1	lcl|NZ_AHME02000024.1_cds_WP_000360599.1_2927	28.571	112	144
WP_017214684.1	lcl|NZ_AHME02000036.1_cds_WP_000517242.1_1707	93.213	221	221
WP_017214684.1	lcl|NZ_AHME02000061.1_cds_WP_001082178.1_544	28.205	78	221
WP_017214684.1	lcl|NZ_AHME02000053.1_cds_WP_001069832.1_1036	26.606	109	221
WP_017214685.1	lcl|NZ_AHME02000036.1_cds_WP_000859505.1_1666	54.651	258	260
WP_017214685.1	lcl|NZ_AHME02000036.1_cds_WP_000800438.1_1684	27.179	195	260
WP_017214685.1	lcl|NZ_AHME02000036.1_cds_WP_000774260.1_1718	22.179	257	260
WP_017214685.1	lcl|NZ_AHME02000034.1_cds_WP_000805357.1_2049	25.581	215	260
WP_017214686.1	lcl|NZ_AHME02000036.1_cds_WP_000487322.1_1665	41.972	355	374
WP_017214686.1	lcl|NZ_AHME02000036.1_cds_WP_000723092.1_1638	29.003	331	374
WP_017214686.1	lcl|NZ_AHME02000061.1_cds_WP_000649925.1_414	26.950	282	374
WP_017214686.1	lcl|NZ_AHME02000024.1_cds_WP_000709511.1_2939	25.839	298	374
WP_017214686.1	lcl|NZ_AHME02000036.1_cds_WP_000600890.1_1689	24.296	284	374
WP_017214686.1	lcl|NZ_AHME02000036.1_cds_WP_000475904.1_1655	26.545	275	374
WP_017214686.1	lcl|NZ_AHME02000061.1_cds_WP_000744700.1_573	23.392	342	374
WP_017214686.1	lcl|NZ_AHME02000005.1_cds_WP_000457972.1_3734	25.434	173	374
WP_017214689.1	lcl|NZ_AHME02000036.1_cds_WP_000815073.1_1700	26.289	388	413
WP_017214689.1	lcl|NZ_AHME02000053.1_cds_WP_000347675.1_1037	25.000	208	413
WP_017214689.1	lcl|NZ_AHME02000036.1_cds_WP_002095414.1_1704	29.286	140	413
WP_020981159.1	lcl|NZ_AHME02000013.1_cds_WP_000840860.1_3570	32.317	328	324
WP_020981159.1	lcl|NZ_AHME02000034.1_cds_WP_000868621.1_2071	34.307	137	324
WP_020981159.1	lcl|NZ_AHME02000036.1_cds_WP_000728671.1_1456	29.134	127	324
WP_020981159.1	lcl|NZ_AHME02000036.1_cds_WP_001068986.1_1662	28.723	94	324
WP_020981159.1	lcl|NZ_AHME02000036.1_cds_WP_000853996.1_1641	29.167	96	324
WP_017214691.1	lcl|NZ_AHME02000036.1_cds_WP_000517242.1_1707	33.333	93	229
WP_017214691.1	lcl|NZ_AHME02000053.1_cds_WP_001069832.1_1036	26.316	95	229
WP_020981249.1	lcl|NZ_AHME02000036.1_cds_WP_000667982.1_1701	22.944	231	477
WP_020981272.1	lcl|NZ_AHME02000036.1_cds_LEP1GSC019_RS215255_1706	51.553	161	236
WP_020981272.1	lcl|NZ_AHME02000017.1_cds_WP_000283289.1_3255	22.321	112	236
WP_017214696.1	lcl|NZ_AHME02000036.1_cds_WP_000646251.1_1719	27.149	221	294
WP_017214696.1	lcl|NZ_AHME02000036.1_cds_WP_000712242.1_1722	23.792	269	294
WP_017214696.1	lcl|NZ_AHME02000061.1_cds_WP_000744700.1_573	28.662	157	294
WP_017214696.1	lcl|NZ_AHME02000036.1_cds_WP_000723092.1_1638	21.717	198	294
WP_017214696.1	lcl|NZ_AHME02000031.1_cds_WP_001074784.1_2240	24.309	181	294
WP_017214696.1	lcl|NZ_AHME02000047.1_cds_WP_000688694.1_1160	30.088	113	294
WP_017214698.1	lcl|NZ_AHME02000061.1_cds_WP_001206947.1_537	25.000	140	174
WP_017214699.1	lcl|NZ_AHME02000036.1_cds_WP_000815073.1_1700	28.642	405	416
WP_017214700.1	lcl|NZ_AHME02000036.1_cds_WP_000608287.1_1714	42.060	233	361
WP_017214700.1	lcl|NZ_AHME02000047.1_cds_WP_001281953.1_1176	30.179	391	361
WP_017214700.1	lcl|NZ_AHME02000036.1_cds_WP_000947842.1_1688	35.600	250	361
WP_017214700.1	lcl|NZ_AHME02000036.1_cds_WP_000575398.1_1699	31.613	310	361
WP_017214700.1	lcl|NZ_AHME02000036.1_cds_WP_001198107.1_1715	36.842	228	361
WP_017214700.1	lcl|NZ_AHME02000036.1_cds_WP_000575178.1_1644	32.950	261	361
WP_017214700.1	lcl|NZ_AHME02000036.1_cds_WP_000346036.1_1681	29.433	282	361
WP_017214700.1	lcl|NZ_AHME02000054.1_cds_WP_001982414.1_947	23.416	363	361
WP_017214701.1	lcl|NZ_AHME02000036.1_cds_WP_000007746.1_1537	74.779	226	233
WP_017214701.1	lcl|NZ_AHME02000036.1_cds_WP_000516589.1_1687	23.140	121	233
WP_017214701.1	lcl|NZ_AHME02000061.1_cds_WP_000462634.1_563	30.526	95	233
WP_235592100.1	lcl|NZ_AHME02000017.1_cds_WP_001180333.1_3452	46.753	77	167
WP_235592100.1	lcl|NZ_AHME02000036.1_cds_WP_000231291.1_1674	50.847	59	167
WP_235592100.1	lcl|NZ_AHME02000036.1_cds_WP_000007746.1_1537	32.456	114	167
WP_235592100.1	lcl|NZ_AHME02000061.1_cds_WP_000462634.1_563	31.461	89	167
WP_020981137.1	lcl|NZ_AHME02000017.1_cds_WP_000172201.1_3460	41.778	225	592
WP_020981137.1	lcl|NZ_AHME02000017.1_cds_WP_000667643.1_3418	41.126	231	592
WP_020981137.1	lcl|NZ_AHME02000061.1_cds_WP_000828456.1_484	37.727	220	592
WP_020981137.1	lcl|NZ_AHME02000036.1_cds_WP_000797356.1_1691	36.797	231	592
WP_020981137.1	lcl|NZ_AHME02000025.1_cds_WP_000510778.1_2769	28.692	237	592
WP_020981137.1	lcl|NZ_AHME02000017.1_cds_WP_000942282.1_3474	30.172	232	592
WP_020981137.1	lcl|NZ_AHME02000061.1_cds_WP_000619174.1_726	31.646	237	592
WP_020981137.1	lcl|NZ_AHME02000061.1_cds_WP_001052495.1_680	26.087	253	592
WP_020981137.1	lcl|NZ_AHME02000031.1_cds_WP_001089498.1_2447	31.799	239	592
WP_020981137.1	lcl|NZ_AHME02000032.1_cds_WP_000184524.1_2224	28.986	207	592
WP_020981137.1	lcl|NZ_AHME02000025.1_cds_WP_001161019.1_2671	27.602	221	592
WP_020981137.1	lcl|NZ_AHME02000031.1_cds_WP_000666552.1_2427	28.326	233	592
WP_020981137.1	lcl|NZ_AHME02000064.1_cds_WP_001982953.1_226	26.891	238	592
WP_020981137.1	lcl|NZ_AHME02000024.1_cds_WP_000598571.1_2783	27.854	219	592
WP_020981137.1	lcl|NZ_AHME02000003.1_cds_WP_000603361.1_3973	26.549	226	592
WP_020981137.1	lcl|NZ_AHME02000061.1_cds_WP_000218840.1_727	26.877	253	592
WP_020981137.1	lcl|NZ_AHME02000034.1_cds_WP_001288326.1_1973	27.155	232	592
WP_020981137.1	lcl|NZ_AHME02000034.1_cds_WP_000052667.1_1858	26.522	230	592
