WP_017214669.1	lcl|NZ_RQFW01000019.1_cds_WP_035983633.1_1017	61.538	78	106
WP_017214670.1	lcl|NZ_RQFW01000019.1_cds_WP_135748742.1_1014	80.323	310	314
WP_017214670.1	lcl|NZ_RQFW01000012.1_cds_WP_135748906.1_2134	27.389	314	314
WP_017214670.1	lcl|NZ_RQFW01000022.1_cds_WP_135777770.1_3360	25.157	318	314
WP_017214670.1	lcl|NZ_RQFW01000019.1_cds_WP_135748743.1_1015	23.846	260	314
WP_017214670.1	lcl|NZ_RQFW01000001.1_cds_WP_135749866.1_3127	23.404	188	314
WP_017214672.1	lcl|NZ_RQFW01000015.1_cds_WP_135749621.1_3642	30.909	165	185
WP_017214673.1	lcl|NZ_RQFW01000022.1_cds_WP_135777770.1_3360	31.529	314	329
WP_017214673.1	lcl|NZ_RQFW01000019.1_cds_WP_135748743.1_1015	29.240	342	329
WP_017214673.1	lcl|NZ_RQFW01000005.1_cds_WP_135696291.1_524	30.128	312	329
WP_017214673.1	lcl|NZ_RQFW01000001.1_cds_WP_135749866.1_3127	29.167	336	329
WP_017214673.1	lcl|NZ_RQFW01000012.1_cds_WP_135748906.1_2134	28.344	314	329
WP_017214673.1	lcl|NZ_RQFW01000012.1_cds_WP_135696004.1_2522	25.705	319	329
WP_017214673.1	lcl|NZ_RQFW01000012.1_cds_WP_135777017.1_2454	27.344	256	329
WP_017214673.1	lcl|NZ_RQFW01000019.1_cds_WP_135748742.1_1014	24.367	316	329
WP_017214673.1	lcl|NZ_RQFW01000019.1_cds_WP_135747942.1_957	25.660	265	329
WP_017214673.1	lcl|NZ_RQFW01000018.1_cds_WP_135777381.1_1565	25.967	181	329
WP_017214673.1	lcl|NZ_RQFW01000022.1_cds_WP_135777748.1_3307	31.548	168	329
WP_017214673.1	lcl|NZ_RQFW01000012.1_cds_WP_135777023.1_2462	25.498	251	329
WP_017214673.1	lcl|NZ_RQFW01000001.1_cds_WP_208727372.1_3138	24.675	308	329
WP_017214673.1	lcl|NZ_RQFW01000019.1_cds_WP_135750024.1_997	23.288	292	329
WP_017214673.1	lcl|NZ_RQFW01000019.1_cds_WP_135777563.1_1004	22.264	265	329
WP_017214674.1	lcl|NZ_RQFW01000019.1_cds_WP_135777534.1_896	23.755	261	267
WP_017214674.1	lcl|NZ_RQFW01000012.1_cds_WP_135776998.1_2426	33.065	124	267
WP_017214674.1	lcl|NZ_RQFW01000019.1_cds_WP_135747430.1_1005	23.944	213	267
WP_017214674.1	lcl|NZ_RQFW01000005.1_cds_WP_135747821.1_636	28.125	192	267
WP_017214674.1	lcl|NZ_RQFW01000019.1_cds_WP_135748744.1_1016	24.339	189	267
WP_017214674.1	lcl|NZ_RQFW01000001.1_cds_WP_135776382.1_3126	27.835	194	267
WP_017214675.1	lcl|NZ_RQFW01000015.1_cds_WP_135749640.1_3664	24.620	329	510
WP_017214675.1	lcl|NZ_RQFW01000015.1_cds_WP_135693237.1_3665	27.358	106	510
WP_017214675.1	lcl|NZ_RQFW01000015.1_cds_WP_135749640.1_3664	24.620	329	510
WP_017214675.1	lcl|NZ_RQFW01000015.1_cds_WP_135693237.1_3665	27.358	106	510
WP_017214676.1	lcl|NZ_RQFW01000005.1_cds_WP_135696291.1_524	25.540	278	330
WP_017214676.1	lcl|NZ_RQFW01000012.1_cds_WP_135777017.1_2454	30.932	236	330
WP_017214676.1	lcl|NZ_RQFW01000022.1_cds_WP_135777770.1_3360	27.536	276	330
WP_017214676.1	lcl|NZ_RQFW01000012.1_cds_WP_135748906.1_2134	26.205	332	330
WP_017214676.1	lcl|NZ_RQFW01000012.1_cds_WP_135777023.1_2462	27.165	254	330
WP_017214676.1	lcl|NZ_RQFW01000019.1_cds_WP_135748743.1_1015	26.718	262	330
WP_017214676.1	lcl|NZ_RQFW01000012.1_cds_WP_135777051.1_2535	33.333	111	330
WP_017214676.1	lcl|NZ_RQFW01000019.1_cds_WP_135748741.1_1013	28.906	128	330
WP_017214676.1	lcl|NZ_RQFW01000001.1_cds_WP_135749866.1_3127	23.762	303	330
WP_017214676.1	lcl|NZ_RQFW01000018.1_cds_WP_135777381.1_1565	30.921	152	330
WP_017214676.1	lcl|NZ_RQFW01000022.1_cds_WP_135777748.1_3307	26.341	205	330
WP_017214676.1	lcl|NZ_RQFW01000012.1_cds_WP_135696004.1_2522	28.667	150	330
WP_017214678.1	lcl|NZ_RQFW01000005.1_cds_WP_100741966.1_252	37.500	256	264
WP_017214678.1	lcl|NZ_RQFW01000018.1_cds_WP_135777276.1_1292	24.000	300	264
WP_020981179.1	lcl|NZ_RQFW01000018.1_cds_WP_135747739.1_1662	35.906	298	310
WP_020981179.1	lcl|NZ_RQFW01000018.1_cds_WP_135777276.1_1292	29.934	304	310
WP_020981179.1	lcl|NZ_RQFW01000015.1_cds_WP_135777091.1_3577	24.427	262	310
WP_020981179.1	lcl|NZ_RQFW01000018.1_cds_WP_135747739.1_1662	35.906	298	310
WP_020981179.1	lcl|NZ_RQFW01000018.1_cds_WP_135777276.1_1292	29.934	304	310
WP_020981179.1	lcl|NZ_RQFW01000015.1_cds_WP_135777091.1_3577	24.427	262	310
WP_017214683.1	lcl|NZ_RQFW01000018.1_cds_WP_135694130.1_1268	42.857	56	144
WP_017214684.1	lcl|NZ_RQFW01000001.1_cds_WP_135776284.1_2929	29.293	99	221
WP_017214684.1	lcl|NZ_RQFW01000010.1_cds_WP_135776875.1_2121	32.990	97	221
WP_017214685.1	lcl|NZ_RQFW01000019.1_cds_WP_135747430.1_1005	61.303	261	260
WP_017214685.1	lcl|NZ_RQFW01000005.1_cds_WP_135747821.1_636	25.962	208	260
WP_017214686.1	lcl|NZ_RQFW01000019.1_cds_WP_135777563.1_1004	53.740	361	374
WP_017214686.1	lcl|NZ_RQFW01000012.1_cds_WP_135748906.1_2134	25.806	341	374
WP_017214686.1	lcl|NZ_RQFW01000019.1_cds_WP_135748743.1_1015	25.418	299	374
WP_017214686.1	lcl|NZ_RQFW01000012.1_cds_WP_135696004.1_2522	25.816	337	374
WP_017214686.1	lcl|NZ_RQFW01000001.1_cds_WP_135749866.1_3127	21.000	300	374
WP_017214686.1	lcl|NZ_RQFW01000022.1_cds_WP_135777770.1_3360	24.609	256	374
WP_017214689.1	lcl|NZ_RQFW01000019.1_cds_WP_135777561.1_999	28.571	406	413
WP_020981159.1	lcl|NZ_RQFW01000019.1_cds_WP_167483305.1_998	39.617	313	324
WP_020981159.1	lcl|NZ_RQFW01000019.1_cds_WP_135777546.1_962	34.951	309	324
WP_020981159.1	lcl|NZ_RQFW01000016.1_cds_WP_135748477.1_2850	31.973	147	324
WP_020981159.1	lcl|NZ_RQFW01000019.1_cds_WP_135748161.1_970	29.592	98	324
WP_020981159.1	lcl|NZ_RQFW01000019.1_cds_WP_135749111.1_676	28.226	124	324
WP_017214691.1	lcl|NZ_RQFW01000001.1_cds_WP_135776284.1_2929	31.731	104	229
WP_017214691.1	lcl|NZ_RQFW01000019.1_cds_WP_167483301.1_969	26.174	149	229
WP_017214691.1	lcl|NZ_RQFW01000018.1_cds_WP_135749759.1_1619	35.385	65	229
WP_017214691.1	lcl|NZ_RQFW01000018.1_cds_WP_135777344.1_1498	25.694	144	229
WP_017214696.1	lcl|NZ_RQFW01000019.1_cds_WP_135748742.1_1014	25.279	269	294
WP_017214696.1	lcl|NZ_RQFW01000012.1_cds_WP_135777017.1_2454	27.097	155	294
WP_020981225.1	lcl|NZ_RQFW01000019.1_cds_WP_135777561.1_999	21.246	353	403
WP_017214698.1	lcl|NZ_RQFW01000012.1_cds_WP_135776954.1_2325	28.676	136	174
WP_017214699.1	lcl|NZ_RQFW01000019.1_cds_WP_135777561.1_999	29.340	409	416
WP_017214699.1	lcl|NZ_RQFW01000010.1_cds_WP_135776874.1_2120	29.323	133	416
WP_017214700.1	lcl|NZ_RQFW01000019.1_cds_WP_135777566.1_1012	31.414	382	361
WP_017214700.1	lcl|NZ_RQFW01000012.1_cds_WP_135777078.1_2388	28.934	394	361
WP_017214700.1	lcl|NZ_RQFW01000019.1_cds_WP_135750028.1_986	32.707	266	361
WP_017214700.1	lcl|NZ_RQFW01000005.1_cds_WP_135748349.1_195	23.720	371	361
WP_017214701.1	lcl|NZ_RQFW01000018.1_cds_WP_135747059.1_1237	25.000	112	233
WP_017214701.1	lcl|NZ_RQFW01000019.1_cds_WP_135747135.1_993	19.886	176	233
WP_017214701.1	lcl|NZ_RQFW01000012.1_cds_WP_135748280.1_2384	27.119	118	233
WP_235592100.1	lcl|NZ_RQFW01000019.1_cds_WP_135747135.1_993	39.316	117	167
WP_020981137.1	lcl|NZ_RQFW01000005.1_cds_WP_135749212.1_41	41.558	231	592
WP_020981137.1	lcl|NZ_RQFW01000012.1_cds_WP_135776964.1_2344	35.197	304	592
WP_020981137.1	lcl|NZ_RQFW01000012.1_cds_WP_135749141.1_2410	40.708	226	592
WP_020981137.1	lcl|NZ_RQFW01000005.1_cds_WP_135749912.1_519	33.016	315	592
WP_020981137.1	lcl|NZ_RQFW01000005.1_cds_WP_135776614.1_517	37.168	226	592
WP_020981137.1	lcl|NZ_RQFW01000016.1_cds_WP_135777233.1_2855	30.492	305	592
WP_020981137.1	lcl|NZ_RQFW01000010.1_cds_WP_135776731.1_1774	28.571	231	592
WP_020981137.1	lcl|NZ_RQFW01000005.1_cds_WP_135776558.1_384	29.545	220	592
