WP_017214669.1	lcl|NZ_JADDXM010000099.1_cds_WP_002725873.1_25	90.698	86	106
WP_017214670.1	lcl|NZ_JADDXM010000099.1_cds_WP_061209188.1_24	92.013	313	314
WP_017214670.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	23.457	324	314
WP_017214670.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	24.138	290	314
WP_017214670.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	22.460	187	314
WP_017214670.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	25.311	241	314
WP_017214670.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	22.353	170	314
WP_017214672.1	lcl|NZ_JADDXM010000040.1_cds_WP_002750963.1_2626	36.986	146	185
WP_017214673.1	lcl|NZ_JADDXM010000035.1_cds_WP_061208754.1_2522	31.429	350	329
WP_017214673.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	31.111	315	329
WP_017214673.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	31.773	299	329
WP_017214673.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	30.838	334	329
WP_017214673.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	30.225	311	329
WP_017214673.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	27.859	341	329
WP_017214673.1	lcl|NZ_JADDXM010000155.1_cds_WP_061207995.1_733	29.781	319	329
WP_017214673.1	lcl|NZ_JADDXM010000045.1_cds_WP_002754065.1_2738	27.576	330	329
WP_017214673.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208029.1_600	22.789	294	329
WP_017214673.1	lcl|NZ_JADDXM010000099.1_cds_WP_061209188.1_24	27.530	247	329
WP_017214673.1	lcl|NZ_JADDXM010000303.1_cds_WP_061208022.1_2449	27.737	274	329
WP_017214673.1	lcl|NZ_JADDXM010000061.1_cds_WP_002751102.1_2886	27.170	265	329
WP_017214673.1	lcl|NZ_JADDXM010000058.1_cds_IP944_RS03415_2842	30.201	149	329
WP_017214673.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208031.1_598	30.460	174	329
WP_017214673.1	lcl|NZ_JADDXM010000204.1_cds_WP_011669202.1_1249	23.171	328	329
WP_017214673.1	lcl|NZ_JADDXM010000151.1_cds_WP_061208495.1_697	30.233	129	329
WP_017214674.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209102.1_1323	24.681	235	267
WP_017214674.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208032.1_597	24.701	251	267
WP_017214674.1	lcl|NZ_JADDXM010000303.1_cds_WP_061208084.1_2467	26.984	189	267
WP_017214674.1	lcl|NZ_JADDXM010000052.1_cds_WP_061208961.1_2813	32.727	110	267
WP_017214674.1	lcl|NZ_JADDXM010000060.1_cds_WP_002766579.1_2878	37.209	86	267
