WP_017214669.1	lcl|NZ_MCLU01000071.1_cds_WP_000340715.1_3415	97.674	86	106
WP_017214670.1	lcl|NZ_MCLU01000071.1_cds_WP_000410273.1_3414	94.268	314	314
WP_017214670.1	lcl|NZ_MCLU01000071.1_cds_WP_000646255.1_3411	26.493	268	314
WP_017214670.1	lcl|NZ_MCLU01000013.1_cds_WP_000744695.1_655	25.776	322	314
WP_017214670.1	lcl|NZ_MCLU01000185.1_cds_WP_000723081.1_1286	23.958	288	314
WP_017214670.1	lcl|NZ_MCLU01000008.1_cds_WP_000600891.1_3610	24.599	187	314
WP_017214670.1	lcl|NZ_MCLU01000068.1_cds_WP_000649929.1_3295	25.994	327	314
WP_017214671.1	lcl|NZ_MCLU01000071.1_cds_WP_000604524.1_3413	91.507	365	365
WP_017214672.1	lcl|NZ_MCLU01000071.1_cds_WP_000884059.1_3412	96.757	185	185
WP_017214672.1	lcl|NZ_MCLU01000009.1_cds_WP_000351733.1_3798	40.714	140	185
WP_017214673.1	lcl|NZ_MCLU01000071.1_cds_WP_000646255.1_3411	94.833	329	329
WP_017214673.1	lcl|NZ_MCLU01000013.1_cds_WP_000744695.1_655	32.381	315	329
WP_017214673.1	lcl|NZ_MCLU01000008.1_cds_WP_000600891.1_3610	32.911	316	329
WP_017214673.1	lcl|NZ_MCLU01000185.1_cds_WP_000723081.1_1286	31.045	335	329
WP_017214673.1	lcl|NZ_MCLU01000025.1_cds_WP_002064390.1_1872	30.945	307	329
WP_017214673.1	lcl|NZ_MCLU01000068.1_cds_WP_000649929.1_3295	30.341	323	329
WP_017214673.1	lcl|NZ_MCLU01000025.1_cds_WP_000709511.1_1882	27.879	330	329
WP_017214673.1	lcl|NZ_MCLU01000008.1_cds_WP_000601375.1_3583	25.333	300	329
WP_017214673.1	lcl|NZ_MCLU01000071.1_cds_WP_001067557.1_3408	30.196	255	329
WP_017214673.1	lcl|NZ_MCLU01000095.1_cds_WP_000688698.1_3902	28.623	276	329
WP_017214673.1	lcl|NZ_MCLU01000008.1_cds_WP_000475897.1_3575	28.467	274	329
WP_017214673.1	lcl|NZ_MCLU01000071.1_cds_WP_000410273.1_3414	27.530	247	329
WP_017214673.1	lcl|NZ_MCLU01000030.1_cds_WP_001074779.1_2189	27.547	265	329
WP_017214673.1	lcl|NZ_MCLU01000008.1_cds_WP_000487319.1_3585	27.385	325	329
WP_017214673.1	lcl|NZ_MCLU01000034.1_cds_WP_001003563.1_2333	25.197	254	329
WP_017214674.1	lcl|NZ_MCLU01000071.1_cds_WP_000774259.1_3410	94.382	267	267
WP_017214674.1	lcl|NZ_MCLU01000008.1_cds_WP_000859505.1_3586	26.295	251	267
WP_017214674.1	lcl|NZ_MCLU01000008.1_cds_WP_000800439.1_3605	25.630	238	267
WP_017214674.1	lcl|NZ_MCLU01000185.1_cds_WP_000842260.1_1287	26.842	190	267
WP_017214674.1	lcl|NZ_MCLU01000037.1_cds_WP_000667727.1_2412	32.727	110	267
WP_017214674.1	lcl|NZ_MCLU01000011.1_cds_WP_000805357.1_286	33.333	102	267
WP_017214675.1	lcl|NZ_MCLU01000071.1_cds_WP_000612799.1_3409	95.294	510	510
WP_017214675.1	lcl|NZ_MCLU01000003.1_cds_WP_000291581.1_2106	26.154	325	510
WP_017214675.1	lcl|NZ_MCLU01000003.1_cds_WP_000364504.1_2107	31.111	90	510
WP_017214675.1	lcl|NZ_MCLU01000071.1_cds_WP_000612799.1_3409	95.294	510	510
WP_017214675.1	lcl|NZ_MCLU01000003.1_cds_WP_000291581.1_2106	26.154	325	510
