WP_017214669.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000340715.1_879	97.674	86	106
WP_017214670.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000410273.1_880	94.268	314	314
WP_017214670.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000093099.1_900	59.677	62	314
WP_017214670.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000646250.1_883	26.493	268	314
WP_017214670.1	lcl|NZ_JAGGCH010000006.1_cds_WP_000744700.1_1051	25.776	322	314
WP_017214670.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000723090.1_962	23.958	288	314
WP_017214670.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000600889.1_909	24.599	187	314
WP_017214671.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000604524.1_881	91.507	365	365
WP_017214672.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000884059.1_882	96.757	185	185
WP_017214672.1	lcl|NZ_JAGGCH010000003.1_cds_WP_000351733.1_634	40.714	140	185
WP_017214673.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000646250.1_883	94.529	329	329
WP_017214673.1	lcl|NZ_JAGGCH010000006.1_cds_WP_000744700.1_1051	32.063	315	329
WP_017214673.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000600889.1_909	32.595	316	329
WP_017214673.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000723090.1_962	31.045	335	329
WP_017214673.1	lcl|NZ_JAGGCH010000029.1_cds_WP_001984071.1_2913	31.270	307	329
WP_017214673.1	lcl|NZ_JAGGCH010000008.1_cds_WP_000649925.1_1335	30.341	323	329
WP_017214673.1	lcl|NZ_JAGGCH010000059.1_cds_WP_000709511.1_3689	27.879	330	329
WP_017214673.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000601375.1_936	25.333	300	329
WP_017214673.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001067557.1_886	30.196	255	329
WP_017214673.1	lcl|NZ_JAGGCH010000029.1_cds_WP_000688695.1_2933	28.623	276	329
WP_017214673.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000475904.1_945	28.467	274	329
WP_017214673.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000410273.1_880	27.530	247	329
WP_017214673.1	lcl|NZ_JAGGCH010000018.1_cds_WP_001074785.1_2265	27.925	265	329
WP_017214673.1	lcl|NZ_JAGGCH010000020.1_cds_WP_001003555.1_2428	23.964	338	329
WP_017214673.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000487322.1_934	26.398	322	329
WP_017214674.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000774262.1_884	94.007	267	267
WP_017214674.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000859505.1_933	26.295	251	267
WP_017214674.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000800438.1_914	25.630	238	267
WP_017214674.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000842260.1_963	26.842	190	267
WP_017214674.1	lcl|NZ_JAGGCH010000026.1_cds_WP_000667727.1_2803	32.727	110	267
WP_017214674.1	lcl|NZ_JAGGCH010000023.1_cds_WP_000805357.1_2625	33.333	102	267
WP_017214675.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000612797.1_885	94.706	510	510
WP_017214675.1	lcl|NZ_JAGGCH010000021.1_cds_WP_000291591.1_2491	26.154	325	510
WP_017214675.1	lcl|NZ_JAGGCH010000021.1_cds_WP_000364507.1_2490	31.111	90	510
WP_017214675.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000612797.1_885	94.706	510	510
WP_017214675.1	lcl|NZ_JAGGCH010000021.1_cds_WP_000291591.1_2491	26.154	325	510
WP_017214675.1	lcl|NZ_JAGGCH010000021.1_cds_WP_000364507.1_2490	31.111	90	510
WP_017214676.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001067557.1_886	96.364	330	330
WP_017214676.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000646250.1_883	28.525	305	330
WP_017214676.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000600889.1_909	26.692	266	330
WP_017214676.1	lcl|NZ_JAGGCH010000029.1_cds_WP_001984071.1_2913	25.547	274	330
WP_017214676.1	lcl|NZ_JAGGCH010000006.1_cds_WP_000744700.1_1051	26.582	316	330
WP_017214676.1	lcl|NZ_JAGGCH010000020.1_cds_WP_001003555.1_2428	29.218	243	330
WP_017214676.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000723090.1_962	24.625	333	330
WP_017214676.1	lcl|NZ_JAGGCH010000008.1_cds_WP_000649925.1_1335	29.688	256	330
WP_017214676.1	lcl|NZ_JAGGCH010000029.1_cds_WP_000688695.1_2933	26.244	221	330
WP_017214676.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000601375.1_936	25.540	278	330
WP_017214677.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000689743.1_889	38.122	543	538
WP_017214677.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000689743.1_889	38.122	543	538
WP_017214678.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000342713.1_890	67.045	264	264
WP_017214678.1	lcl|NZ_JAGGCH010000054.1_cds_WP_001002663.1_3632	41.152	243	264
WP_020981179.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001246618.1_891	87.097	310	310
WP_020981179.1	lcl|NZ_JAGGCH010000038.1_cds_WP_000501205.1_3252	36.304	303	310
WP_020981179.1	lcl|NZ_JAGGCH010000037.1_cds_WP_001183723.1_3235	28.629	248	310
WP_020981179.1	lcl|NZ_JAGGCH010000015.1_cds_WP_000279894.1_2011	25.339	221	310
WP_020981179.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001246618.1_891	87.097	310	310
WP_020981179.1	lcl|NZ_JAGGCH010000038.1_cds_WP_000501205.1_3252	36.304	303	310
WP_020981179.1	lcl|NZ_JAGGCH010000037.1_cds_WP_001183723.1_3235	28.629	248	310
WP_020981179.1	lcl|NZ_JAGGCH010000015.1_cds_WP_000279894.1_2011	25.339	221	310
WP_202900251.1	lcl|NZ_JAGGCH010000015.1_cds_WP_151314046.1_1948	91.139	158	265
WP_202900251.1	lcl|NZ_JAGGCH010000015.1_cds_WP_042709618.1_1949	83.505	97	265
WP_202900251.1	lcl|NZ_JAGGCH010000069.1_cds_J6379_RS18650_3728	40.698	86	265
WP_202900251.1	lcl|NZ_JAGGCH010000069.1_cds_J6379_RS18645_3727	53.488	43	265
WP_202900251.1	lcl|NZ_JAGGCH010000069.1_cds_J6379_RS18645_3727	45.000	20	265
WP_202900251.1	lcl|NZ_JAGGCH010000015.1_cds_WP_151314046.1_1948	91.139	158	265
WP_202900251.1	lcl|NZ_JAGGCH010000015.1_cds_WP_042709618.1_1949	83.505	97	265
WP_202900251.1	lcl|NZ_JAGGCH010000069.1_cds_J6379_RS18650_3728	40.698	86	265
WP_202900251.1	lcl|NZ_JAGGCH010000069.1_cds_J6379_RS18645_3727	53.488	43	265
WP_202900251.1	lcl|NZ_JAGGCH010000069.1_cds_J6379_RS18645_3727	45.000	20	265
WP_017214681.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000479982.1_892	94.697	264	264
WP_017214682.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000715958.1_893	86.047	129	130
WP_017214683.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001088866.1_894	88.889	144	144
WP_017214683.1	lcl|NZ_JAGGCH010000001.1_cds_WP_002069656.1_224	41.071	56	144
WP_017214683.1	lcl|NZ_JAGGCH010000011.1_cds_WP_000360599.1_1673	28.571	112	144
WP_017214684.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000517242.1_895	93.213	221	221
WP_017214684.1	lcl|NZ_JAGGCH010000006.1_cds_WP_001082180.1_1080	28.205	78	221
WP_017214684.1	lcl|NZ_JAGGCH010000007.1_cds_WP_001069834.1_1261	26.606	109	221
WP_017214685.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000859505.1_933	54.651	258	260
WP_017214685.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000800438.1_914	27.179	195	260
WP_017214685.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000774262.1_884	21.790	257	260
WP_017214685.1	lcl|NZ_JAGGCH010000023.1_cds_WP_000805357.1_2625	25.581	215	260
WP_017214686.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000487322.1_934	41.972	355	374
WP_017214686.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000723090.1_962	28.399	331	374
WP_017214686.1	lcl|NZ_JAGGCH010000008.1_cds_WP_000649925.1_1335	26.950	282	374
WP_017214686.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000600889.1_909	24.648	284	374
WP_017214686.1	lcl|NZ_JAGGCH010000059.1_cds_WP_000709511.1_3689	25.839	298	374
WP_017214686.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000475904.1_945	26.545	275	374
WP_017214686.1	lcl|NZ_JAGGCH010000006.1_cds_WP_000744700.1_1051	23.392	342	374
WP_017214686.1	lcl|NZ_JAGGCH010000001.1_cds_WP_000457972.1_151	25.434	173	374
WP_017214689.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001015422.1_897	26.923	390	413
WP_017214689.1	lcl|NZ_JAGGCH010000007.1_cds_WP_000347681.1_1260	25.123	203	413
WP_020981159.1	lcl|NZ_JAGGCH010000041.1_cds_WP_000840858.1_3358	32.317	328	324
WP_020981159.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000579813.1_906	25.786	318	324
WP_020981159.1	lcl|NZ_JAGGCH010000023.1_cds_WP_000868621.1_2603	34.307	137	324
WP_020981159.1	lcl|NZ_JAGGCH010000015.1_cds_WP_000728671.1_1983	29.134	127	324
WP_020981159.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001068986.1_937	28.723	94	324
WP_020981159.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000854002.1_959	29.167	96	324
WP_017214691.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000517242.1_895	33.333	93	229
WP_017214691.1	lcl|NZ_JAGGCH010000007.1_cds_WP_001069834.1_1261	26.316	95	229
WP_020981249.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001106774.1_902	24.473	237	477
WP_020981272.1	lcl|NZ_JAGGCH010000028.1_cds_WP_000283287.1_2904	22.321	112	236
WP_017214696.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000646250.1_883	27.149	221	294
WP_017214696.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000410273.1_880	23.792	269	294
WP_017214696.1	lcl|NZ_JAGGCH010000006.1_cds_WP_000744700.1_1051	28.662	157	294
WP_017214696.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000723090.1_962	21.717	198	294
WP_017214696.1	lcl|NZ_JAGGCH010000018.1_cds_WP_001074785.1_2265	25.414	181	294
WP_017214696.1	lcl|NZ_JAGGCH010000029.1_cds_WP_000688695.1_2933	30.088	113	294
WP_020981225.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001015422.1_897	22.271	229	403
