WP_017214669.1	lcl|NZ_VCHJ01000018.1_cds_WP_002725873.1_903	90.698	86	106
WP_017214670.1	lcl|NZ_VCHJ01000018.1_cds_WP_011669917.1_902	91.935	310	314
WP_017214670.1	lcl|NZ_VCHJ01000071.1_cds_WP_011671202.1_2845	23.457	324	314
WP_017214670.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669955.1_2416	22.680	291	314
WP_017214670.1	lcl|NZ_VCHJ01000057.1_cds_WP_011669973.1_2436	24.138	290	314
WP_017214670.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669957.1_2414	25.269	186	314
WP_017214670.1	lcl|NZ_VCHJ01000074.1_cds_WP_011670961.1_2902	25.311	241	314
WP_017214670.1	lcl|NZ_VCHJ01000102.1_cds_WP_011670813.1_211	22.353	170	314
WP_017214672.1	lcl|NZ_VCHJ01000002.1_cds_WP_002750963.1_1036	36.986	146	185
WP_017214672.1	lcl|NZ_VCHJ01000018.1_cds_WP_011669938.1_871	34.463	177	185
WP_017214673.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669955.1_2416	31.153	321	329
WP_017214673.1	lcl|NZ_VCHJ01000071.1_cds_WP_011671202.1_2845	31.111	315	329
WP_017214673.1	lcl|NZ_VCHJ01000057.1_cds_WP_011669973.1_2436	30.838	334	329
WP_017214673.1	lcl|NZ_VCHJ01000074.1_cds_WP_011670961.1_2902	30.225	311	329
WP_017214673.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669957.1_2414	29.180	305	329
WP_017214673.1	lcl|NZ_VCHJ01000102.1_cds_WP_011670813.1_211	27.859	341	329
WP_017214673.1	lcl|NZ_VCHJ01000017.1_cds_WP_011671143.1_833	30.094	319	329
WP_017214673.1	lcl|NZ_VCHJ01000074.1_cds_WP_002754065.1_2899	27.576	330	329
WP_017214673.1	lcl|NZ_VCHJ01000005.1_cds_WP_011671074.1_2221	25.369	339	329
WP_017214673.1	lcl|NZ_VCHJ01000018.1_cds_WP_011669917.1_902	27.799	259	329
WP_017214673.1	lcl|NZ_VCHJ01000008.1_cds_WP_017859386.1_3018	27.170	265	329
WP_017214673.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669959.1_2412	26.354	277	329
WP_017214673.1	lcl|NZ_VCHJ01000081.1_cds_WP_011669202.1_3063	23.171	328	329
WP_017214674.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669956.1_2415	27.919	197	267
WP_017214674.1	lcl|NZ_VCHJ01000057.1_cds_WP_011669974.1_2435	26.984	189	267
WP_017214674.1	lcl|NZ_VCHJ01000026.1_cds_WP_011670832.1_1346	32.727	110	267
WP_017214674.1	lcl|NZ_VCHJ01000095.1_cds_WP_002766579.1_3284	37.209	86	267
WP_017214674.1	lcl|NZ_VCHJ01000102.1_cds_WP_011670812.1_212	24.868	189	267
WP_017214675.1	lcl|NZ_VCHJ01000015.1_cds_WP_011670269.1_677	26.689	296	510
WP_017214675.1	lcl|NZ_VCHJ01000015.1_cds_WP_002751286.1_678	31.111	90	510
WP_017214675.1	lcl|NZ_VCHJ01000015.1_cds_WP_011670269.1_677	26.689	296	510
WP_017214675.1	lcl|NZ_VCHJ01000015.1_cds_WP_002751286.1_678	31.111	90	510
WP_017214676.1	lcl|NZ_VCHJ01000074.1_cds_WP_011670961.1_2902	27.473	273	330
WP_017214676.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669955.1_2416	24.453	274	330
WP_017214676.1	lcl|NZ_VCHJ01000057.1_cds_WP_011669973.1_2436	26.582	316	330
WP_017214676.1	lcl|NZ_VCHJ01000071.1_cds_WP_011671202.1_2845	28.159	277	330
