WP_017214669.1	lcl|NZ_AFJR01000109.1_cds_WP_000340715.1_2506	97.674	86	106
WP_017214670.1	lcl|NZ_AFJR01000109.1_cds_WP_000410273.1_2507	94.268	314	314
WP_017214670.1	lcl|NZ_AFJR01000098.1_cds_WP_000093099.1_2754	59.677	62	314
WP_017214670.1	lcl|NZ_AFJR01000109.1_cds_WP_000646252.1_2510	26.493	268	314
WP_017214670.1	lcl|NZ_AFJR01000218.1_cds_WP_000744700.1_1538	25.776	322	314
WP_017214670.1	lcl|NZ_AFJR01000429.1_cds_WP_000723090.1_110	23.958	288	314
WP_017214670.1	lcl|NZ_AFJR01000098.1_cds_WP_000600889.1_2745	24.599	187	314
WP_017214671.1	lcl|NZ_AFJR01000109.1_cds_WP_000604524.1_2508	91.507	365	365
WP_017214672.1	lcl|NZ_AFJR01000109.1_cds_WP_000884059.1_2509	96.757	185	185
WP_017214672.1	lcl|NZ_AFJR01000411.1_cds_WP_000351733.1_328	40.714	140	185
WP_017214673.1	lcl|NZ_AFJR01000109.1_cds_WP_000646252.1_2510	94.225	329	329
WP_017214673.1	lcl|NZ_AFJR01000218.1_cds_WP_000744700.1_1538	32.063	315	329
WP_017214673.1	lcl|NZ_AFJR01000098.1_cds_WP_000600889.1_2745	32.595	316	329
WP_017214673.1	lcl|NZ_AFJR01000429.1_cds_WP_000723090.1_110	31.045	335	329
WP_017214673.1	lcl|NZ_AFJR01000242.1_cds_WP_001984071.1_1102	31.270	307	329
WP_017214673.1	lcl|NZ_AFJR01000239.1_cds_WP_000649925.1_1194	30.341	323	329
WP_017214673.1	lcl|NZ_AFJR01000433.1_cds_WP_000709511.1_80	27.879	330	329
WP_017214673.1	lcl|NZ_AFJR01000092.1_cds_WP_000601375.1_2849	25.333	300	329
WP_017214673.1	lcl|NZ_AFJR01000109.1_cds_WP_001067557.1_2513	30.196	255	329
WP_017214673.1	lcl|NZ_AFJR01000243.1_cds_WP_000688695.1_1082	28.623	276	329
WP_017214673.1	lcl|NZ_AFJR01000092.1_cds_WP_000475904.1_2858	28.467	274	329
WP_017214673.1	lcl|NZ_AFJR01000109.1_cds_WP_000410273.1_2507	27.530	247	329
WP_017214673.1	lcl|NZ_AFJR01000065.1_cds_WP_001074785.1_3500	27.925	265	329
WP_017214673.1	lcl|NZ_AFJR01000236.1_cds_WP_001003555.1_1233	23.964	338	329
WP_017214673.1	lcl|NZ_AFJR01000092.1_cds_WP_000487322.1_2847	26.398	322	329
WP_017214674.1	lcl|NZ_AFJR01000109.1_cds_WP_000774262.1_2511	94.007	267	267
