WP_017214669.1	lcl|NZ_VCHF01000058.1_cds_WP_000340715.1_2846	97.674	86	106
WP_017214670.1	lcl|NZ_VCHF01000058.1_cds_WP_000410266.1_2845	94.268	314	314
WP_017214670.1	lcl|NZ_VCHF01000011.1_cds_WP_000744698.1_326	25.776	322	314
WP_017214670.1	lcl|NZ_VCHF01000058.1_cds_WP_000646254.1_2842	26.119	268	314
WP_017214670.1	lcl|NZ_VCHF01000022.1_cds_WP_000723091.1_1384	24.306	288	314
WP_017214671.1	lcl|NZ_VCHF01000058.1_cds_WP_000604525.1_2844	90.959	365	365
WP_017214672.1	lcl|NZ_VCHF01000058.1_cds_WP_000884059.1_2843	96.757	185	185
WP_017214672.1	lcl|NZ_VCHF01000060.1_cds_WP_000351733.1_2932	40.714	140	185
WP_017214673.1	lcl|NZ_VCHF01000058.1_cds_WP_000646254.1_2842	95.137	329	329
WP_017214673.1	lcl|NZ_VCHF01000011.1_cds_WP_000744698.1_326	32.063	315	329
WP_017214673.1	lcl|NZ_VCHF01000022.1_cds_WP_000723091.1_1384	31.343	335	329
WP_017214673.1	lcl|NZ_VCHF01000018.1_cds_WP_002072074.1_1070	30.945	307	329
WP_017214673.1	lcl|NZ_VCHF01000002.1_cds_WP_000649924.1_1210	30.341	323	329
WP_017214673.1	lcl|NZ_VCHF01000127.1_cds_WP_000709508.1_598	27.576	330	329
WP_017214673.1	lcl|NZ_VCHF01000058.1_cds_WP_001067557.1_2839	30.196	255	329
WP_017214673.1	lcl|NZ_VCHF01000018.1_cds_WP_000688696.1_1090	28.623	276	329
WP_017214673.1	lcl|NZ_VCHF01000031.1_cds_WP_000475901.1_1880	28.467	274	329
WP_017214673.1	lcl|NZ_VCHF01000058.1_cds_WP_000410266.1_2845	27.530	247	329
WP_017214673.1	lcl|NZ_VCHF01000001.1_cds_WP_001074779.1_28	27.547	265	329
WP_017214673.1	lcl|NZ_VCHF01000037.1_cds_WP_001003560.1_2123	23.669	338	329
WP_017214673.1	lcl|NZ_VCHF01000105.1_cds_WP_000378097.1_253	25.581	172	329
WP_017214674.1	lcl|NZ_VCHF01000058.1_cds_WP_000774259.1_2841	94.382	267	267
WP_017214674.1	lcl|NZ_VCHF01000022.1_cds_WP_000842260.1_1385	26.842	190	267
WP_017214674.1	lcl|NZ_VCHF01000081.1_cds_WP_000667727.1_3426	32.727	110	267
WP_017214674.1	lcl|NZ_VCHF01000020.1_cds_WP_000805357.1_1317	33.333	102	267
WP_017214675.1	lcl|NZ_VCHF01000058.1_cds_WP_002072162.1_2840	95.294	510	510
WP_017214675.1	lcl|NZ_VCHF01000001.1_cds_WP_000291581.1_100	26.154	325	510
WP_017214675.1	lcl|NZ_VCHF01000001.1_cds_WP_000364504.1_99	31.111	90	510
WP_017214675.1	lcl|NZ_VCHF01000058.1_cds_WP_002072162.1_2840	95.294	510	510
WP_017214675.1	lcl|NZ_VCHF01000001.1_cds_WP_000291581.1_100	26.154	325	510
WP_017214675.1	lcl|NZ_VCHF01000001.1_cds_WP_000364504.1_99	31.111	90	510
WP_017214676.1	lcl|NZ_VCHF01000058.1_cds_WP_001067557.1_2839	96.364	330	330
WP_017214676.1	lcl|NZ_VCHF01000058.1_cds_WP_000646254.1_2842	28.852	305	330
WP_017214676.1	lcl|NZ_VCHF01000018.1_cds_WP_002072074.1_1070	25.912	274	330
WP_017214676.1	lcl|NZ_VCHF01000011.1_cds_WP_000744698.1_326	26.582	316	330
WP_017214676.1	lcl|NZ_VCHF01000037.1_cds_WP_001003560.1_2123	28.807	243	330
WP_017214676.1	lcl|NZ_VCHF01000022.1_cds_WP_000723091.1_1384	24.324	333	330
WP_017214676.1	lcl|NZ_VCHF01000002.1_cds_WP_000649924.1_1210	29.688	256	330
WP_017214676.1	lcl|NZ_VCHF01000018.1_cds_WP_000688696.1_1090	26.244	221	330
WP_017214677.1	lcl|NZ_VCHF01000058.1_cds_WP_000689740.1_2836	38.122	543	538
WP_017214677.1	lcl|NZ_VCHF01000058.1_cds_WP_000689740.1_2836	38.122	543	538
WP_017214678.1	lcl|NZ_VCHF01000058.1_cds_WP_000342716.1_2835	67.045	264	264
WP_017214678.1	lcl|NZ_VCHF01000110.1_cds_WP_001002662.1_378	41.152	243	264
WP_020981179.1	lcl|NZ_VCHF01000058.1_cds_WP_001246619.1_2834	89.355	310	310
WP_020981179.1	lcl|NZ_VCHF01000154.1_cds_WP_000501205.1_909	36.304	303	310
WP_020981179.1	lcl|NZ_VCHF01000042.1_cds_WP_001183721.1_2332	28.968	252	310
WP_020981179.1	lcl|NZ_VCHF01000009.1_cds_WP_000279896.1_3593	24.887	221	310
WP_020981179.1	lcl|NZ_VCHF01000058.1_cds_WP_001246619.1_2834	89.355	310	310
WP_020981179.1	lcl|NZ_VCHF01000154.1_cds_WP_000501205.1_909	36.304	303	310
WP_020981179.1	lcl|NZ_VCHF01000042.1_cds_WP_001183721.1_2332	28.968	252	310
WP_020981179.1	lcl|NZ_VCHF01000009.1_cds_WP_000279896.1_3593	24.887	221	310
WP_202900251.1	lcl|NZ_VCHF01000051.1_cds_WP_225741434.1_2665	91.772	158	265
WP_202900251.1	lcl|NZ_VCHF01000058.1_cds_WP_001018782.1_2828	88.732	71	265
WP_202900251.1	lcl|NZ_VCHF01000051.1_cds_WP_017861472.1_2666	91.935	62	265
WP_202900251.1	lcl|NZ_VCHF01000033.1_cds_FF001_RS09125_1981	50.926	108	265
