WP_017214669.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746496.1_2638	60.256	78	106
WP_017214670.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746495.1_2637	81.935	310	314
WP_017214670.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	27.157	313	314
WP_017214670.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	24.074	324	314
WP_017214670.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	23.721	215	314
WP_017214670.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	23.404	188	314
WP_017214671.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753116.1_2635	52.210	362	365
WP_017214672.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744205.1_2139	32.857	140	185
WP_017214673.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	31.529	314	329
WP_017214673.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	29.940	334	329
WP_017214673.1	lcl|NZ_JAMQPW010000002.1_cds_WP_322113261.1_2594	29.747	316	329
WP_017214673.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744912.1_942	29.773	309	329
WP_017214673.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	29.326	341	329
WP_017214673.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	28.904	301	329
WP_017214673.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394917.1_768	26.935	323	329
WP_017214673.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396280.1_2605	28.413	271	329
WP_017214673.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753148.1_2617	22.830	311	329
WP_017214673.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746495.1_2637	25.796	314	329
WP_017214673.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753183.1_2587	28.685	251	329
WP_017214673.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734906.1_702	28.571	252	329
WP_017214673.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753226.1_2550	26.038	265	329
WP_017214673.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745455.1_309	30.409	171	329
WP_017214673.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746455.1_2597	30.968	155	329
WP_017214673.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734886.1_710	24.549	277	329
WP_017214673.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394720.1_34	26.966	178	329
WP_017214673.1	lcl|NZ_JAMQPW010000005.1_cds_WP_208739683.1_3605	24.675	308	329
WP_017214673.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746444.1_2586	20.472	254	329
WP_017214674.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396277.1_2610	24.500	200	267
WP_017214674.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746453.1_2595	27.358	212	267
WP_017214674.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746379.1_2489	23.755	261	267
WP_017214674.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745137.1_674	26.316	266	267
WP_017214674.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744998.1_835	28.409	176	267
WP_017214674.1	lcl|NZ_JAMQPW010000002.1_cds_WP_322113260.1_2571	23.711	194	267
WP_017214674.1	lcl|NZ_JAMQPW010000005.1_cds_WP_238754283.1_3593	27.551	196	267
WP_017214675.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395737.1_2161	24.534	322	510
WP_017214675.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744224.1_2162	31.395	86	510
WP_017214675.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395737.1_2161	24.534	322	510
WP_017214675.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744224.1_2162	31.395	86	510
