WP_017214669.1	lcl|NZ_RQFG01000019.1_cds_WP_135633099.1_1550	62.821	78	106
WP_017214670.1	lcl|NZ_RQFG01000019.1_cds_WP_135633097.1_1551	79.355	310	314
WP_017214670.1	lcl|NZ_RQFG01000005.1_cds_WP_135634167.1_1386	24.074	324	314
WP_017214670.1	lcl|NZ_RQFG01000005.1_cds_WP_135634215.1_1359	26.935	323	314
WP_017214670.1	lcl|NZ_RQFG01000019.1_cds_WP_135632088.1_1601	26.667	180	314
WP_017214670.1	lcl|NZ_RQFG01000016.1_cds_WP_135631984.1_3474	23.158	190	314
WP_017214672.1	lcl|NZ_RQFG01000019.1_cds_WP_135632379.1_1975	30.909	165	185
WP_017214673.1	lcl|NZ_RQFG01000005.1_cds_WP_135634167.1_1386	31.529	314	329
WP_017214673.1	lcl|NZ_RQFG01000019.1_cds_WP_135632088.1_1601	29.429	333	329
WP_017214673.1	lcl|NZ_RQFG01000005.1_cds_WP_135635229.1_773	30.421	309	329
WP_017214673.1	lcl|NZ_RQFG01000016.1_cds_WP_135631984.1_3474	29.032	341	329
WP_017214673.1	lcl|NZ_RQFG01000005.1_cds_WP_135634855.1_974	27.190	331	329
WP_017214673.1	lcl|NZ_RQFG01000005.1_cds_WP_135634215.1_1359	27.419	310	329
WP_017214673.1	lcl|NZ_RQFG01000019.1_cds_WP_135633059.1_1570	28.519	270	329
WP_017214673.1	lcl|NZ_RQFG01000019.1_cds_WP_135633039.1_1581	24.088	274	329
WP_017214673.1	lcl|NZ_RQFG01000019.1_cds_WP_135633097.1_1551	25.478	314	329
WP_017214673.1	lcl|NZ_RQFG01000019.1_cds_WP_135633031.1_1585	29.508	244	329
WP_017214673.1	lcl|NZ_RQFG01000019.1_cds_WP_135632104.1_1616	26.217	267	329
WP_017214673.1	lcl|NZ_RQFG01000019.1_cds_WP_135633067.1_1566	28.185	259	329
WP_017214673.1	lcl|NZ_RQFG01000018.1_cds_WP_135633413.1_2695	25.843	178	329
WP_017214673.1	lcl|NZ_RQFG01000016.1_cds_WP_208742289.1_3463	24.675	308	329
WP_017214673.1	lcl|NZ_RQFG01000018.1_cds_WP_135634057.1_2395	27.647	170	329
WP_017214673.1	lcl|NZ_RQFG01000019.1_cds_WP_208742317.1_1578	30.189	159	329
WP_017214674.1	lcl|NZ_RQFG01000019.1_cds_WP_135633041.1_1580	26.214	206	267
WP_017214674.1	lcl|NZ_RQFG01000019.1_cds_WP_135632129.1_1677	23.755	261	267
WP_017214674.1	lcl|NZ_RQFG01000005.1_cds_WP_135634702.1_1067	38.393	112	267
WP_017214674.1	lcl|NZ_RQFG01000019.1_cds_WP_135632089.1_1602	24.873	197	267
WP_017214674.1	lcl|NZ_RQFG01000016.1_cds_WP_135631983.1_3475	26.531	196	267
WP_017214674.1	lcl|NZ_RQFG01000005.1_cds_WP_135635001.1_888	27.545	167	267
WP_017214675.1	lcl|NZ_RQFG01000019.1_cds_WP_135632948.1_1953	24.620	329	510
WP_017214675.1	lcl|NZ_RQFG01000019.1_cds_WP_135632361.1_1952	30.189	106	510
WP_017214675.1	lcl|NZ_RQFG01000019.1_cds_WP_135632948.1_1953	24.620	329	510
WP_017214675.1	lcl|NZ_RQFG01000019.1_cds_WP_135632361.1_1952	30.189	106	510
WP_017214676.1	lcl|NZ_RQFG01000005.1_cds_WP_135635229.1_773	25.899	278	330
WP_017214676.1	lcl|NZ_RQFG01000005.1_cds_WP_135634167.1_1386	28.102	274	330
WP_017214676.1	lcl|NZ_RQFG01000005.1_cds_WP_135634215.1_1359	26.205	332	330
WP_017214676.1	lcl|NZ_RQFG01000019.1_cds_WP_135633059.1_1570	25.769	260	330
WP_017214676.1	lcl|NZ_RQFG01000005.1_cds_WP_135634873.1_961	31.818	110	330
WP_017214676.1	lcl|NZ_RQFG01000019.1_cds_WP_135632088.1_1601	22.154	325	330
WP_017214676.1	lcl|NZ_RQFG01000016.1_cds_WP_135631984.1_3474	24.000	325	330
WP_017214676.1	lcl|NZ_RQFG01000019.1_cds_WP_135633039.1_1581	28.676	136	330
WP_017214676.1	lcl|NZ_RQFG01000018.1_cds_WP_135634057.1_2395	24.878	205	330
WP_017214676.1	lcl|NZ_RQFG01000018.1_cds_WP_135633413.1_2695	28.462	130	330
WP_017214678.1	lcl|NZ_RQFG01000005.1_cds_WP_135586449.1_444	37.109	256	264
WP_017214678.1	lcl|NZ_RQFG01000010.1_cds_WP_135631467.1_2810	24.000	300	264
WP_020981179.1	lcl|NZ_RQFG01000018.1_cds_WP_135633583.1_2596	35.880	301	310
WP_020981179.1	lcl|NZ_RQFG01000010.1_cds_WP_135631467.1_2810	30.449	312	310
WP_020981179.1	lcl|NZ_RQFG01000019.1_cds_WP_135632427.1_2039	24.427	262	310
WP_020981179.1	lcl|NZ_RQFG01000018.1_cds_WP_135633583.1_2596	35.880	301	310
WP_020981179.1	lcl|NZ_RQFG01000010.1_cds_WP_135631467.1_2810	30.449	312	310
WP_020981179.1	lcl|NZ_RQFG01000019.1_cds_WP_135632427.1_2039	24.427	262	310
