WP_017214669.1	lcl|NZ_ANIG01000085.1_cds_WP_002725873.1_3254	90.698	86	106
WP_017214670.1	lcl|NZ_ANIG01000085.1_cds_WP_002733579.1_3253	92.038	314	314
WP_017214670.1	lcl|NZ_ANIG01000085.1_cds_WP_002733534.1_3250	25.746	268	314
WP_017214670.1	lcl|NZ_ANIG01000003.1_cds_WP_002722638.1_170	23.765	324	314
WP_017214670.1	lcl|NZ_ANIG01000085.1_cds_WP_002727919.1_3155	24.138	290	314
WP_017214670.1	lcl|NZ_ANIG01000085.1_cds_WP_016749081.1_3223	27.815	151	314
WP_017214670.1	lcl|NZ_ANIG01000094.1_cds_WP_002728309.1_3479	25.311	241	314
WP_017214670.1	lcl|NZ_ANIG01000031.1_cds_WP_002729504.1_1272	22.353	170	314
WP_017214671.1	lcl|NZ_ANIG01000085.1_cds_WP_026054882.1_3252	87.945	365	365
WP_017214672.1	lcl|NZ_ANIG01000085.1_cds_WP_002733646.1_3251	96.216	185	185
WP_017214672.1	lcl|NZ_ANIG01000067.1_cds_WP_002721790.1_2508	36.986	146	185
WP_017214673.1	lcl|NZ_ANIG01000085.1_cds_WP_002733534.1_3250	94.225	329	329
WP_017214673.1	lcl|NZ_ANIG01000003.1_cds_WP_002722638.1_170	30.476	315	329
WP_017214673.1	lcl|NZ_ANIG01000085.1_cds_WP_002727919.1_3155	29.940	334	329
WP_017214673.1	lcl|NZ_ANIG01000094.1_cds_WP_002728309.1_3479	29.904	311	329
WP_017214673.1	lcl|NZ_ANIG01000031.1_cds_WP_002729504.1_1272	27.859	341	329
WP_017214673.1	lcl|NZ_ANIG01000074.1_cds_WP_016757558.1_2893	29.781	319	329
WP_017214673.1	lcl|NZ_ANIG01000085.1_cds_WP_002733638.1_3215	28.000	350	329
WP_017214673.1	lcl|NZ_ANIG01000094.1_cds_WP_002728316.1_3476	27.576	330	329
WP_017214673.1	lcl|NZ_ANIG01000085.1_cds_WP_002733546.1_3180	23.129	294	329
WP_017214673.1	lcl|NZ_ANIG01000085.1_cds_WP_016749079.1_3247	28.808	302	329
WP_017214673.1	lcl|NZ_ANIG01000022.1_cds_WP_002732331.1_793	25.959	339	329
WP_017214673.1	lcl|NZ_ANIG01000085.1_cds_WP_016749081.1_3223	23.975	317	329
WP_017214673.1	lcl|NZ_ANIG01000085.1_cds_WP_002733579.1_3253	27.530	247	329
WP_017214673.1	lcl|NZ_ANIG01000085.1_cds_WP_016758107.1_3172	27.737	274	329
WP_017214673.1	lcl|NZ_ANIG01000070.1_cds_WP_002728462.1_2698	27.170	265	329
WP_017214673.1	lcl|NZ_ANIG01000085.1_cds_WP_002744551.1_3221	28.519	270	329
WP_017214673.1	lcl|NZ_ANIG01000003.1_cds_WP_002721725.1_81	23.780	328	329
WP_017214673.1	lcl|NZ_ANIG01000085.1_cds_WP_002733757.1_3182	31.034	174	329
WP_017214673.1	lcl|NZ_ANIG01000057.1_cds_WP_002728696.1_2096	30.233	129	329
WP_017214674.1	lcl|NZ_ANIG01000085.1_cds_WP_016757373.1_3249	93.258	267	267
WP_017214674.1	lcl|NZ_ANIG01000085.1_cds_WP_002733775.1_3210	24.790	238	267
WP_017214674.1	lcl|NZ_ANIG01000085.1_cds_WP_002738295.1_3183	24.303	251	267
WP_017214674.1	lcl|NZ_ANIG01000085.1_cds_WP_002727921.1_3154	26.984	189	267
WP_017214674.1	lcl|NZ_ANIG01000002.1_cds_WP_002758629.1_58	32.727	110	267
WP_017214674.1	lcl|NZ_ANIG01000083.1_cds_WP_002766579.1_3046	37.209	86	267
WP_017214674.1	lcl|NZ_ANIG01000031.1_cds_WP_002729513.1_1271	24.868	189	267
WP_017214675.1	lcl|NZ_ANIG01000085.1_cds_WP_002738292.1_3248	94.902	510	510
WP_017214675.1	lcl|NZ_ANIG01000070.1_cds_WP_002728536.1_2626	26.689	296	510
WP_017214675.1	lcl|NZ_ANIG01000070.1_cds_WP_002728534.1_2627	31.111	90	510
WP_017214675.1	lcl|NZ_ANIG01000085.1_cds_WP_002738292.1_3248	94.902	510	510
WP_017214675.1	lcl|NZ_ANIG01000070.1_cds_WP_002728536.1_2626	26.689	296	510
WP_017214675.1	lcl|NZ_ANIG01000070.1_cds_WP_002728534.1_2627	31.111	90	510
WP_017214676.1	lcl|NZ_ANIG01000085.1_cds_WP_016749079.1_3247	94.848	330	330
WP_017214676.1	lcl|NZ_ANIG01000094.1_cds_WP_002728309.1_3479	27.106	273	330
WP_017214676.1	lcl|NZ_ANIG01000085.1_cds_WP_002733534.1_3250	28.852	305	330
WP_017214676.1	lcl|NZ_ANIG01000085.1_cds_WP_002744551.1_3221	27.491	291	330
WP_017214676.1	lcl|NZ_ANIG01000085.1_cds_WP_002727919.1_3155	26.582	316	330
WP_017214676.1	lcl|NZ_ANIG01000003.1_cds_WP_002722638.1_170	28.159	277	330
WP_017214676.1	lcl|NZ_ANIG01000085.1_cds_WP_016749081.1_3223	29.864	221	330
WP_017214676.1	lcl|NZ_ANIG01000022.1_cds_WP_002732331.1_793	26.577	222	330
WP_017214676.1	lcl|NZ_ANIG01000074.1_cds_WP_016757558.1_2893	27.950	322	330
WP_017214676.1	lcl|NZ_ANIG01000003.1_cds_WP_002721725.1_81	25.403	248	330
WP_017214676.1	lcl|NZ_ANIG01000085.1_cds_WP_002733546.1_3180	25.000	268	330
WP_017214676.1	lcl|NZ_ANIG01000085.1_cds_WP_002733638.1_3215	23.958	288	330
WP_017214676.1	lcl|NZ_ANIG01000031.1_cds_WP_002729504.1_1272	24.648	142	330
WP_017214676.1	lcl|NZ_ANIG01000070.1_cds_WP_002728462.1_2698	25.833	240	330
WP_017214676.1	lcl|NZ_ANIG01000085.1_cds_WP_002733579.1_3253	23.547	327	330
WP_017214677.1	lcl|NZ_ANIG01000085.1_cds_WP_002733528.1_3246	88.848	538	538
WP_017214677.1	lcl|NZ_ANIG01000085.1_cds_WP_002733528.1_3246	88.848	538	538
WP_017214678.1	lcl|NZ_ANIG01000085.1_cds_WP_002733670.1_3245	94.697	264	264
WP_017214678.1	lcl|NZ_ANIG01000054.1_cds_WP_002722928.1_2016	41.152	243	264
WP_020981179.1	lcl|NZ_ANIG01000085.1_cds_WP_002733687.1_3244	94.516	310	310
WP_020981179.1	lcl|NZ_ANIG01000072.1_cds_WP_002730863.1_2852	37.294	303	310
WP_020981179.1	lcl|NZ_ANIG01000065.1_cds_WP_002727287.1_2375	27.305	282	310
WP_020981179.1	lcl|NZ_ANIG01000024.1_cds_WP_002727177.1_926	26.244	221	310
WP_020981179.1	lcl|NZ_ANIG01000085.1_cds_WP_002733687.1_3244	94.516	310	310
WP_020981179.1	lcl|NZ_ANIG01000072.1_cds_WP_002730863.1_2852	37.294	303	310
WP_020981179.1	lcl|NZ_ANIG01000065.1_cds_WP_002727287.1_2375	27.305	282	310
WP_020981179.1	lcl|NZ_ANIG01000024.1_cds_WP_002727177.1_926	26.244	221	310
WP_202900251.1	lcl|NZ_ANIG01000030.1_cds_WP_020764821.1_1155	95.652	138	265
WP_202900251.1	lcl|NZ_ANIG01000041.1_cds_WP_020764857.1_1558	95.522	134	265
WP_202900251.1	lcl|NZ_ANIG01000036.1_cds_WP_020764845.1_1494	95.385	130	265
WP_202900251.1	lcl|NZ_ANIG01000028.1_cds_WP_032852694.1_1095	95.161	124	265
WP_202900251.1	lcl|NZ_ANIG01000067.1_cds_WP_032852830.1_2449	94.355	124	265
WP_202900251.1	lcl|NZ_ANIG01000094.1_cds_WP_231293387.1_3434	86.916	107	265
WP_202900251.1	lcl|NZ_ANIG01000080.1_cds_WP_231293387.1_2982	86.916	107	265
WP_202900251.1	lcl|NZ_ANIG01000071.1_cds_WP_231293387.1_2740	86.916	107	265
WP_202900251.1	lcl|NZ_ANIG01000081.1_cds_WP_230456799.1_3018	86.916	107	265
WP_202900251.1	lcl|NZ_ANIG01000040.1_cds_WP_230456799.1_1533	86.916	107	265
WP_202900251.1	lcl|NZ_ANIG01000021.1_cds_WP_231293368.1_741	84.112	107	265
WP_202900251.1	lcl|NZ_ANIG01000021.1_cds_WP_100219964.1_743	44.531	256	265
WP_202900251.1	lcl|NZ_ANIG01000095.1_cds_WP_017853477.1_3483	93.814	97	265
WP_202900251.1	lcl|NZ_ANIG01000049.1_cds_WP_020764889.1_1908	93.750	96	265
WP_202900251.1	lcl|NZ_ANIG01000077.1_cds_WP_020764983.1_2915	92.632	95	265
WP_202900251.1	lcl|NZ_ANIG01000032.1_cds_WP_231293376.1_1348	88.421	95	265
WP_202900251.1	lcl|NZ_ANIG01000040.1_cds_WP_230456801.1_1555	87.368	95	265
WP_202900251.1	lcl|NZ_ANIG01000022.1_cds_WP_230456547.1_751	97.059	68	265
