WP_020985020.1	lcl|NZ_AHOE02000008.1_cds_WP_004462903.1_3099	95.122	82	106
WP_010578412.1	lcl|NZ_AHOE02000008.1_cds_WP_004464977.1_3098	89.677	310	314
WP_010578412.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	24.138	203	314
WP_010578412.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	22.769	325	314
WP_010578412.1	lcl|NZ_AHOE02000028.1_cds_WP_004465002.1_1829	25.137	183	314
WP_010578412.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	23.297	279	314
WP_010578412.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	24.885	217	314
WP_010578412.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	21.302	169	314
WP_010578411.1	lcl|NZ_AHOE02000056.1_cds_WP_004477391.1_340	34.247	146	185
WP_010578411.1	lcl|NZ_AHOE02000028.1_cds_WP_004475196.1_1848	36.723	177	185
WP_010578410.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	31.153	321	329
WP_010578410.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	32.797	311	329
WP_010578410.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	29.206	315	329
WP_010578410.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	30.448	335	329
WP_010578410.1	lcl|NZ_AHOE02000028.1_cds_WP_004465002.1_1829	29.508	305	329
WP_010578410.1	lcl|NZ_AHOE02000035.1_cds_WP_004476867.1_1261	29.503	322	329
WP_010578410.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	27.083	336	329
WP_010578410.1	lcl|NZ_AHOE02000053.1_cds_WP_004467290.1_570	28.261	322	329
WP_010578410.1	lcl|NZ_AHOE02000031.1_cds_WP_032917901.1_1516	25.369	339	329
WP_010578410.1	lcl|NZ_AHOE02000008.1_cds_WP_004464977.1_3098	26.522	230	329
WP_010578410.1	lcl|NZ_AHOE02000024.1_cds_WP_004470510.1_2178	26.718	262	329
WP_010578410.1	lcl|NZ_AHOE02000031.1_cds_WP_004476667.1_1575	28.571	245	329
WP_010578410.1	lcl|NZ_AHOE02000028.1_cds_WP_004465101.1_1827	24.910	277	329
WP_010578410.1	lcl|NZ_AHOE02000025.1_cds_WP_004476349.1_2163	24.471	331	329
WP_020984930.1	lcl|NZ_AHOE02000028.1_cds_WP_004475169.1_1830	28.962	183	267
WP_020984930.1	lcl|NZ_AHOE02000066.1_cds_WP_004477560.1_82	29.798	198	267
WP_020984930.1	lcl|NZ_AHOE02000028.1_cds_WP_004476528.1_1806	24.380	242	267
WP_020984930.1	lcl|NZ_AHOE02000053.1_cds_WP_082287953.1_603	38.824	85	267
WP_020984930.1	lcl|NZ_AHOE02000017.1_cds_WP_004476073.1_2504	26.020	196	267
WP_020984935.1	lcl|NZ_AHOE02000011.1_cds_WP_004463881.1_2717	27.019	322	509
WP_020984935.1	lcl|NZ_AHOE02000011.1_cds_WP_004460640.1_2716	30.851	94	509
WP_020984935.1	lcl|NZ_AHOE02000008.1_cds_WP_004470257.1_3423	33.898	59	509
WP_020984935.1	lcl|NZ_AHOE02000011.1_cds_WP_004463881.1_2717	27.019	322	509
WP_020984935.1	lcl|NZ_AHOE02000011.1_cds_WP_004460640.1_2716	30.851	94	509
WP_020984935.1	lcl|NZ_AHOE02000008.1_cds_WP_004470257.1_3423	33.898	59	509
WP_010578407.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	26.007	273	330
WP_010578407.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	23.723	274	330
WP_010578407.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	29.603	277	330
WP_010578407.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	26.647	334	330
WP_010578407.1	lcl|NZ_AHOE02000025.1_cds_WP_004476349.1_2163	26.337	243	330
WP_010578407.1	lcl|NZ_AHOE02000031.1_cds_WP_032917901.1_1516	26.126	222	330
WP_010578407.1	lcl|NZ_AHOE02000035.1_cds_WP_004476867.1_1261	30.924	249	330
WP_010578407.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	24.460	139	330
WP_010578407.1	lcl|NZ_AHOE02000024.1_cds_WP_004470510.1_2178	29.231	130	330
WP_010578406.1	lcl|NZ_AHOE02000028.1_cds_WP_032917806.1_1815	32.849	344	366
WP_010578406.1	lcl|NZ_AHOE02000066.1_cds_WP_004466571.1_74	28.723	376	366
WP_010578406.1	lcl|NZ_AHOE02000028.1_cds_WP_004476587.1_1871	34.528	307	366
WP_010578406.1	lcl|NZ_AHOE02000028.1_cds_WP_004465299.1_1854	30.769	390	366
WP_010578406.1	lcl|NZ_AHOE02000043.1_cds_WP_004465893.1_907	30.362	359	366
WP_010578406.1	lcl|NZ_AHOE02000028.1_cds_WP_004476552.1_1874	37.864	206	366
WP_010578406.1	lcl|NZ_AHOE02000031.1_cds_WP_004460480.1_1517	30.645	186	366
WP_010578405.1	lcl|NZ_AHOE02000028.1_cds_WP_032917806.1_1815	37.143	350	367
WP_010578405.1	lcl|NZ_AHOE02000043.1_cds_WP_004465893.1_907	33.777	376	367
WP_010578405.1	lcl|NZ_AHOE02000028.1_cds_WP_004465299.1_1854	32.000	375	367
WP_010578405.1	lcl|NZ_AHOE02000066.1_cds_WP_004466571.1_74	30.688	378	367
WP_010578405.1	lcl|NZ_AHOE02000028.1_cds_WP_004476587.1_1871	37.551	245	367
WP_010578405.1	lcl|NZ_AHOE02000028.1_cds_WP_004476552.1_1874	28.367	349	367
WP_010578405.1	lcl|NZ_AHOE02000031.1_cds_WP_004460480.1_1517	27.095	358	367
WP_010578405.1	lcl|NZ_AHOE02000056.1_cds_WP_032918350.1_376	32.990	97	367
WP_010578402.1	lcl|NZ_AHOE02000006.1_cds_WP_004457662.1_3527	44.939	247	265
WP_020984841.1	lcl|NZ_AHOE02000011.1_cds_WP_004462784.1_2833	38.305	295	310
WP_020984841.1	lcl|NZ_AHOE02000008.1_cds_WP_004461490.1_3487	26.316	304	310
WP_020984841.1	lcl|NZ_AHOE02000024.1_cds_WP_004476265.1_2215	25.339	221	310
WP_020984841.1	lcl|NZ_AHOE02000011.1_cds_WP_004462784.1_2833	38.305	295	310
WP_020984841.1	lcl|NZ_AHOE02000008.1_cds_WP_004461490.1_3487	26.316	304	310
WP_020984841.1	lcl|NZ_AHOE02000024.1_cds_WP_004476265.1_2215	25.339	221	310
WP_010578399.1	lcl|NZ_AHOE02000008.1_cds_WP_004462309.1_3459	59.259	27	145
WP_020984860.1	lcl|NZ_AHOE02000011.1_cds_WP_004462594.1_2936	27.723	101	221
WP_039942433.1	lcl|NZ_AHOE02000011.1_cds_WP_004462595.1_2937	27.703	148	408
WP_039942433.1	lcl|NZ_AHOE02000028.1_cds_LEP1GSC163_RS21445_1839	29.496	139	408
WP_039942433.1	lcl|NZ_AHOE02000008.1_cds_WP_004475523.1_3475	21.973	223	408
WP_039942433.1	lcl|NZ_AHOE02000030.1_cds_WP_004469895.1_1657	22.430	214	408
WP_020985012.1	lcl|NZ_AHOE02000030.1_cds_WP_004471088.1_1663	27.586	145	175
WP_010578396.1	lcl|NZ_AHOE02000008.1_cds_WP_004475523.1_3475	26.667	225	406
WP_010578395.1	lcl|NZ_AHOE02000028.1_cds_WP_004476518.1_1859	27.309	249	240
WP_010578395.1	lcl|NZ_AHOE02000011.1_cds_WP_004468127.1_2960	25.197	254	240
WP_010578395.1	lcl|NZ_AHOE02000043.1_cds_WP_004457569.1_919	24.901	253	240
WP_010578395.1	lcl|NZ_AHOE02000008.1_cds_WP_004462302.1_3463	32.673	101	240
WP_010578395.1	lcl|NZ_AHOE02000030.1_cds_WP_004467201.1_1599	34.409	93	240
WP_010578395.1	lcl|NZ_AHOE02000004.1_cds_WP_026053765.1_3697	31.081	148	240
WP_010578395.1	lcl|NZ_AHOE02000040.1_cds_WP_004460037.1_989	20.556	180	240
WP_010578390.1	lcl|NZ_AHOE02000006.1_cds_WP_050553771.1_3604	44.828	232	603
WP_010578390.1	lcl|NZ_AHOE02000035.1_cds_WP_017863782.1_1339	34.368	419	603
WP_010578390.1	lcl|NZ_AHOE02000012.1_cds_WP_004476006.1_2663	28.109	587	603
WP_010578390.1	lcl|NZ_AHOE02000028.1_cds_WP_004484539.1_1853	25.344	509	603
WP_010578390.1	lcl|NZ_AHOE02000025.1_cds_WP_004476325.1_2134	28.511	235	603
WP_010578390.1	lcl|NZ_AHOE02000011.1_cds_WP_004460645.1_2711	27.273	231	603
WP_010578390.1	lcl|NZ_AHOE02000008.1_cds_WP_004462026.1_3396	27.650	217	603
WP_010578390.1	lcl|NZ_AHOE02000011.1_cds_WP_004475846.1_3022	30.165	242	603
WP_010578390.1	lcl|NZ_AHOE02000043.1_cds_WP_004465861.1_941	28.761	226	603
WP_010578390.1	lcl|NZ_AHOE02000008.1_cds_WP_004461439.1_3349	26.201	229	603
WP_010578390.1	lcl|NZ_AHOE02000056.1_cds_WP_004473583.1_360	29.915	234	603
WP_010578390.1	lcl|NZ_AHOE02000028.1_cds_WP_004476577.1_1689	30.672	238	603
WP_010578390.1	lcl|NZ_AHOE02000056.1_cds_WP_004477375.1_341	27.004	237	603
WP_010578390.1	lcl|NZ_AHOE02000026.1_cds_WP_004476400.1_1970	28.440	218	603
WP_010578390.1	lcl|NZ_AHOE02000035.1_cds_WP_004476887.1_1211	27.586	261	603
WP_010578390.1	lcl|NZ_AHOE02000055.1_cds_WP_004461812.1_478	27.434	226	603
WP_010578390.1	lcl|NZ_AHOE02000012.1_cds_WP_004469900.1_2647	26.891	238	603
WP_010578390.1	lcl|NZ_AHOE02000026.1_cds_WP_004463219.1_1978	27.016	248	603
WP_010578390.1	lcl|NZ_AHOE02000056.1_cds_WP_004460086.1_306	23.887	247	603
WP_010578390.1	lcl|NZ_AHOE02000021.1_cds_WP_004458038.1_2345	28.780	205	603
WP_010578390.1	lcl|NZ_AHOE02000028.1_cds_WP_004476560.1_1765	23.868	243	603
WP_010578390.1	lcl|NZ_AHOE02000055.1_cds_WP_004461802.1_469	27.429	175	603
WP_010578390.1	lcl|NZ_AHOE02000055.1_cds_WP_004461802.1_469	26.667	195	603
WP_010578390.1	lcl|NZ_AHOE02000026.1_cds_WP_004466635.1_1950	29.583	240	603
WP_010578390.1	lcl|NZ_AHOE02000035.1_cds_WP_004458701.1_1212	28.216	241	603
WP_010578390.1	lcl|NZ_AHOE02000031.1_cds_WP_004459333.1_1567	25.888	197	603
WP_010578390.1	lcl|NZ_AHOE02000011.1_cds_WP_004475858.1_2870	24.123	228	603
WP_010578390.1	lcl|NZ_AHOE02000035.1_cds_WP_004476829.1_1326	25.641	195	603
WP_010578390.1	lcl|NZ_AHOE02000006.1_cds_WP_050553771.1_3604	44.828	232	603
WP_010578390.1	lcl|NZ_AHOE02000035.1_cds_WP_017863782.1_1339	34.368	419	603
WP_010578390.1	lcl|NZ_AHOE02000012.1_cds_WP_004476006.1_2663	28.109	587	603
WP_010578390.1	lcl|NZ_AHOE02000028.1_cds_WP_004484539.1_1853	25.344	509	603
WP_010578390.1	lcl|NZ_AHOE02000025.1_cds_WP_004476325.1_2134	28.511	235	603
WP_010578390.1	lcl|NZ_AHOE02000011.1_cds_WP_004460645.1_2711	27.273	231	603
WP_010578390.1	lcl|NZ_AHOE02000008.1_cds_WP_004462026.1_3396	27.650	217	603
WP_010578390.1	lcl|NZ_AHOE02000011.1_cds_WP_004475846.1_3022	30.165	242	603
WP_010578390.1	lcl|NZ_AHOE02000043.1_cds_WP_004465861.1_941	28.761	226	603
WP_010578390.1	lcl|NZ_AHOE02000008.1_cds_WP_004461439.1_3349	26.201	229	603
WP_010578390.1	lcl|NZ_AHOE02000056.1_cds_WP_004473583.1_360	29.915	234	603
WP_010578390.1	lcl|NZ_AHOE02000028.1_cds_WP_004476577.1_1689	30.672	238	603
WP_010578390.1	lcl|NZ_AHOE02000056.1_cds_WP_004477375.1_341	27.004	237	603
WP_010578390.1	lcl|NZ_AHOE02000026.1_cds_WP_004476400.1_1970	28.440	218	603
WP_010578390.1	lcl|NZ_AHOE02000035.1_cds_WP_004476887.1_1211	27.586	261	603
WP_010578390.1	lcl|NZ_AHOE02000055.1_cds_WP_004461812.1_478	27.434	226	603
WP_010578390.1	lcl|NZ_AHOE02000012.1_cds_WP_004469900.1_2647	26.891	238	603
WP_010578390.1	lcl|NZ_AHOE02000026.1_cds_WP_004463219.1_1978	27.016	248	603
WP_010578390.1	lcl|NZ_AHOE02000056.1_cds_WP_004460086.1_306	23.887	247	603
WP_010578390.1	lcl|NZ_AHOE02000021.1_cds_WP_004458038.1_2345	28.780	205	603
WP_010578390.1	lcl|NZ_AHOE02000028.1_cds_WP_004476560.1_1765	23.868	243	603
WP_010578390.1	lcl|NZ_AHOE02000055.1_cds_WP_004461802.1_469	27.429	175	603
WP_010578390.1	lcl|NZ_AHOE02000055.1_cds_WP_004461802.1_469	26.667	195	603
WP_010578390.1	lcl|NZ_AHOE02000026.1_cds_WP_004466635.1_1950	29.583	240	603
WP_010578390.1	lcl|NZ_AHOE02000035.1_cds_WP_004458701.1_1212	28.216	241	603
WP_010578390.1	lcl|NZ_AHOE02000031.1_cds_WP_004459333.1_1567	25.888	197	603
WP_010578390.1	lcl|NZ_AHOE02000011.1_cds_WP_004475858.1_2870	24.123	228	603
WP_010578390.1	lcl|NZ_AHOE02000035.1_cds_WP_004476829.1_1326	25.641	195	603
WP_010578386.1	lcl|NZ_AHOE02000035.1_cds_WP_004458926.1_1338	28.082	146	210
WP_039942517.1	lcl|NZ_AHOE02000053.1_cds_WP_082287953.1_603	31.200	125	235
WP_039942517.1	lcl|NZ_AHOE02000028.1_cds_WP_004475169.1_1830	33.333	84	235
WP_039942517.1	lcl|NZ_AHOE02000066.1_cds_WP_004477560.1_82	34.921	63	235
WP_039942517.1	lcl|NZ_AHOE02000017.1_cds_WP_004476073.1_2504	26.136	88	235
WP_020984867.1	lcl|NZ_AHOE02000028.1_cds_WP_032917806.1_1815	37.293	362	363
WP_020984867.1	lcl|NZ_AHOE02000043.1_cds_WP_004465893.1_907	35.613	351	363
WP_020984867.1	lcl|NZ_AHOE02000066.1_cds_WP_004466571.1_74	28.418	373	363
WP_020984867.1	lcl|NZ_AHOE02000028.1_cds_WP_004465299.1_1854	29.155	367	363
WP_020984867.1	lcl|NZ_AHOE02000028.1_cds_WP_004476587.1_1871	30.798	263	363
WP_020984867.1	lcl|NZ_AHOE02000031.1_cds_WP_004460480.1_1517	25.797	345	363
WP_010578378.1	lcl|NZ_AHOE02000028.1_cds_WP_004462151.1_1809	40.556	180	176
WP_010578375.1	lcl|NZ_AHOE02000035.1_cds_WP_004476867.1_1261	28.571	322	313
WP_010578375.1	lcl|NZ_AHOE02000028.1_cds_WP_004465002.1_1829	29.642	307	313
WP_010578375.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	27.215	316	313
WP_010578375.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	25.581	258	313
WP_010578375.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	26.724	232	313
WP_010578375.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	21.190	269	313
WP_010578375.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	22.630	327	313
WP_010578374.1	lcl|NZ_AHOE02000028.1_cds_WP_004462145.1_1816	29.752	121	134
WP_020984848.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	25.413	303	310
WP_020984848.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	27.103	321	310
WP_020984848.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	23.894	339	310
WP_020984848.1	lcl|NZ_AHOE02000024.1_cds_WP_004470510.1_2178	24.913	289	310
WP_020984848.1	lcl|NZ_AHOE02000052.1_cds_WP_004467770.1_625	23.605	233	310
WP_020984848.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	23.077	260	310
WP_020984848.1	lcl|NZ_AHOE02000028.1_cds_WP_004476582.1_1808	26.496	117	310
WP_020984848.1	lcl|NZ_AHOE02000031.1_cds_WP_032917901.1_1516	27.500	160	310
WP_010578372.1	lcl|NZ_AHOE02000057.1_cds_WP_004464381.1_245	33.333	105	227
WP_020985000.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	28.743	334	330
WP_020985000.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	25.369	339	330
WP_020985000.1	lcl|NZ_AHOE02000035.1_cds_WP_004476867.1_1261	26.284	331	330
WP_020985000.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	23.145	337	330
WP_020985000.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	25.439	342	330
WP_020985000.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	27.679	224	330
WP_020984843.1	lcl|NZ_AHOE02000066.1_cds_WP_004466571.1_74	31.139	395	381
WP_020984843.1	lcl|NZ_AHOE02000028.1_cds_WP_004465299.1_1854	30.280	393	381
WP_020984843.1	lcl|NZ_AHOE02000028.1_cds_WP_004476552.1_1874	32.700	263	381
WP_020984843.1	lcl|NZ_AHOE02000028.1_cds_WP_032917806.1_1815	26.722	363	381
