WP_020985020.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000340715.1_659	91.463	82	106
WP_010578412.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000410273.1_660	91.083	314	314
WP_010578412.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000093099.1_680	55.556	63	314
WP_010578412.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000646250.1_663	28.175	252	314
WP_010578412.1	lcl|NZ_JAGGCR010000007.1_cds_WP_000744700.1_1360	22.256	328	314
WP_010578412.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000600889.1_689	24.194	186	314
WP_010578412.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000723090.1_742	23.183	289	314
WP_010578412.1	lcl|NZ_JAGGCR010000003.1_cds_WP_001067557.1_666	25.526	333	314
WP_020984893.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000604524.1_661	84.932	365	365
WP_010578411.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000884059.1_662	95.135	185	185
WP_010578411.1	lcl|NZ_JAGGCR010000002.1_cds_WP_000351733.1_518	38.571	140	185
WP_010578410.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000646250.1_663	93.921	329	329
WP_010578410.1	lcl|NZ_JAGGCR010000007.1_cds_WP_000744700.1_1360	31.429	315	329
WP_010578410.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000600889.1_689	33.333	255	329
WP_010578410.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000723090.1_742	29.851	335	329
WP_010578410.1	lcl|NZ_JAGGCR010000027.1_cds_WP_001984071.1_2896	32.026	306	329
WP_010578410.1	lcl|NZ_JAGGCR010000009.1_cds_WP_000649925.1_1588	30.091	329	329
WP_010578410.1	lcl|NZ_JAGGCR010000060.1_cds_WP_000709511.1_3683	28.182	330	329
WP_010578410.1	lcl|NZ_JAGGCR010000003.1_cds_WP_001067557.1_666	28.852	305	329
WP_010578410.1	lcl|NZ_JAGGCR010000027.1_cds_WP_000688695.1_2916	28.832	274	329
WP_010578410.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000601375.1_716	24.549	277	329
WP_010578410.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000410273.1_660	27.826	230	329
WP_010578410.1	lcl|NZ_JAGGCR010000003.1_cds_WP_000475904.1_725	27.007	274	329
WP_010578410.1	lcl|NZ_JAGGCR010000002.1_cds_WP_001074785.1_313	28.302	265	329
WP_010578410.1	lcl|NZ_JAGGCR010000018.1_cds_WP_001003555.1_2411	27.200	250	329
