WP_020985020.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000340715.1_415	91.463	82	106
WP_010578412.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000410273.1_414	91.083	314	314
WP_010578412.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000093099.1_394	55.556	63	314
WP_010578412.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000646250.1_411	28.175	252	314
WP_010578412.1	lcl|NZ_JAGGCO010000008.1_cds_WP_000744700.1_1362	22.256	328	314
WP_010578412.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000600889.1_385	24.194	186	314
WP_010578412.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000723090.1_332	23.183	289	314
WP_010578412.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001067557.1_408	25.526	333	314
WP_020984893.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000604524.1_413	84.932	365	365
WP_010578411.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000884059.1_412	95.135	185	185
WP_010578411.1	lcl|NZ_JAGGCO010000003.1_cds_WP_000351733.1_648	38.571	140	185
WP_010578410.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000646250.1_411	93.921	329	329
WP_010578410.1	lcl|NZ_JAGGCO010000008.1_cds_WP_000744700.1_1362	31.429	315	329
WP_010578410.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000600889.1_385	33.333	255	329
WP_010578410.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000723090.1_332	29.851	335	329
WP_010578410.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001984071.1_2814	32.026	306	329
WP_010578410.1	lcl|NZ_JAGGCO010000009.1_cds_WP_000649925.1_1488	30.091	329	329
WP_010578410.1	lcl|NZ_JAGGCO010000061.1_cds_WP_000709511.1_3676	28.182	330	329
WP_010578410.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001067557.1_408	28.852	305	329
WP_010578410.1	lcl|NZ_JAGGCO010000027.1_cds_WP_000688695.1_2834	28.832	274	329
WP_010578410.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000601375.1_358	24.549	277	329
WP_010578410.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000410273.1_414	27.826	230	329
WP_010578410.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000475904.1_349	27.007	274	329
WP_010578410.1	lcl|NZ_JAGGCO010000006.1_cds_WP_001074785.1_1085	28.302	265	329
WP_010578410.1	lcl|NZ_JAGGCO010000019.1_cds_WP_001003555.1_2405	27.200	250	329
WP_010578410.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000487322.1_360	26.205	332	329
WP_020984930.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000774262.1_410	88.189	254	267
WP_020984930.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000859505.1_361	27.315	216	267
WP_020984930.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000800438.1_380	25.789	190	267
WP_020984930.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000842260.1_331	24.569	232	267
WP_020984930.1	lcl|NZ_JAGGCO010000025.1_cds_WP_000667727.1_2757	33.636	110	267
WP_020984930.1	lcl|NZ_JAGGCO010000013.1_cds_WP_000805357.1_1878	36.047	86	267
WP_020984935.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000612797.1_409	87.402	508	509
WP_020984935.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000291591.1_1161	27.329	322	509
WP_020984935.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000364507.1_1160	28.723	94	509
WP_020984935.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000612797.1_409	87.402	508	509
WP_020984935.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000291591.1_1161	27.329	322	509
WP_020984935.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000364507.1_1160	28.723	94	509
WP_010578407.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001067557.1_408	96.364	330	330
WP_010578407.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000646250.1_411	28.990	307	330
WP_010578407.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000600889.1_385	27.068	266	330
WP_010578407.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001984071.1_2814	25.735	272	330
WP_010578407.1	lcl|NZ_JAGGCO010000019.1_cds_WP_001003555.1_2405	30.041	243	330
WP_010578407.1	lcl|NZ_JAGGCO010000008.1_cds_WP_000744700.1_1362	26.266	316	330
WP_010578407.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000723090.1_332	24.024	333	330
WP_010578407.1	lcl|NZ_JAGGCO010000009.1_cds_WP_000649925.1_1488	29.644	253	330
WP_010578407.1	lcl|NZ_JAGGCO010000027.1_cds_WP_000688695.1_2834	25.339	221	330
WP_010578407.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000601375.1_358	26.119	268	330
WP_010578406.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001198107.1_407	98.087	366	366
WP_010578406.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000608295.1_406	40.000	365	366
WP_010578406.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000575178.1_338	33.714	350	366
WP_010578406.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001281953.1_2848	27.968	379	366
WP_010578406.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000346036.1_377	27.809	356	366
WP_010578406.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000582222.1_396	32.394	355	366
WP_010578406.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000538752.1_923	29.132	357	366
WP_010578406.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000947844.1_384	26.667	345	366
WP_010578406.1	lcl|NZ_JAGGCO010000014.1_cds_WP_001982414.1_1936	31.579	190	366
WP_010578405.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000608295.1_406	96.185	367	367
WP_010578405.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001198107.1_407	40.000	365	367
WP_010578405.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000575178.1_338	37.398	369	367
WP_010578405.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000538752.1_923	31.267	371	367
WP_010578405.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000582222.1_396	35.077	325	367
WP_010578405.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001281953.1_2848	29.948	384	367
WP_010578405.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000346036.1_377	26.374	364	367
WP_010578405.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000947844.1_384	26.404	356	367
WP_010578405.1	lcl|NZ_JAGGCO010000014.1_cds_WP_001982414.1_1936	25.698	358	367
WP_010578405.1	lcl|NZ_JAGGCO010000003.1_cds_WP_000365890.1_613	33.708	89	367
WP_020984976.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000689743.1_405	92.831	544	544
WP_020984976.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000689743.1_405	92.831	544	544
WP_010578402.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000342713.1_404	95.094	265	265
WP_010578402.1	lcl|NZ_JAGGCO010000056.1_cds_WP_001002663.1_3613	45.267	243	265
WP_020984841.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001246618.1_403	91.613	310	310
WP_020984841.1	lcl|NZ_JAGGCO010000035.1_cds_WP_000501205.1_3114	37.171	304	310
WP_020984841.1	lcl|NZ_JAGGCO010000034.1_cds_WP_001183723.1_3097	27.881	269	310
WP_020984841.1	lcl|NZ_JAGGCO010000015.1_cds_WP_000279894.1_2073	23.664	262	310
WP_020984841.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001246618.1_403	91.613	310	310
WP_020984841.1	lcl|NZ_JAGGCO010000035.1_cds_WP_000501205.1_3114	37.171	304	310
WP_020984841.1	lcl|NZ_JAGGCO010000034.1_cds_WP_001183723.1_3097	27.881	269	310
WP_020984841.1	lcl|NZ_JAGGCO010000015.1_cds_WP_000279894.1_2073	23.664	262	310
WP_010578401.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000479982.1_402	92.803	264	264
WP_010578400.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000715958.1_401	95.349	129	130
WP_010578399.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001088866.1_400	80.690	145	145
WP_010578399.1	lcl|NZ_JAGGCO010000001.1_cds_WP_002069656.1_54	57.143	28	145
WP_020984860.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000517242.1_399	92.760	221	221
WP_020984860.1	lcl|NZ_JAGGCO010000007.1_cds_WP_001069834.1_1301	28.440	109	221
WP_020984860.1	lcl|NZ_JAGGCO010000008.1_cds_WP_001082180.1_1391	25.641	78	221
WP_039942433.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001015422.1_397	24.599	374	408
WP_039942433.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001206409.1_389	24.845	161	408
WP_039942433.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000661932.1_364	26.241	141	408
WP_039942433.1	lcl|NZ_JAGGCO010000002.1_cds_WP_002082140.1_373	25.899	139	408
WP_039942433.1	lcl|NZ_JAGGCO010000012.1_cds_WP_000402845.1_1759	21.818	220	408
WP_039942433.1	lcl|NZ_JAGGCO010000008.1_cds_WP_001082180.1_1391	23.256	215	408
WP_039942433.1	lcl|NZ_JAGGCO010000007.1_cds_WP_000347681.1_1300	24.299	214	408
WP_020985012.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000611594.1_398	85.143	175	175
WP_020985012.1	lcl|NZ_JAGGCO010000008.1_cds_WP_001206947.1_1398	30.070	143	175
WP_010578396.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001015422.1_397	89.223	399	406
WP_010578396.1	lcl|NZ_JAGGCO010000012.1_cds_WP_000402845.1_1759	25.455	220	406
WP_010578396.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000661932.1_364	24.468	188	406
WP_010578396.1	lcl|NZ_JAGGCO010000007.1_cds_WP_000347681.1_1300	23.077	208	406
WP_010578395.1	lcl|NZ_JAGGCO010000040.1_cds_WP_000653653.1_3288	26.378	254	240
WP_010578395.1	lcl|NZ_JAGGCO010000008.1_cds_WP_000998676.1_1336	26.778	239	240
WP_010578395.1	lcl|NZ_JAGGCO010000026.1_cds_WP_000043153.1_2769	25.969	258	240
WP_010578395.1	lcl|NZ_JAGGCO010000001.1_cds_WP_000566240.1_51	32.673	101	240
WP_010578395.1	lcl|NZ_JAGGCO010000001.1_cds_WP_001968389.1_79	25.000	236	240
WP_010578395.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000194186.1_1066	25.688	218	240
WP_010578395.1	lcl|NZ_JAGGCO010000001.1_cds_WP_000093663.1_219	21.229	179	240
WP_010578395.1	lcl|NZ_JAGGCO010000035.1_cds_WP_000167663.1_3123	22.594	239	240
WP_244265121.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001106774.1_392	46.512	301	302
WP_010578390.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000834715.1_391	47.917	576	603
WP_010578390.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000667646.1_948	35.322	419	603
WP_010578390.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000172202.1_991	44.828	232	603
WP_010578390.1	lcl|NZ_JAGGCO010000030.1_cds_WP_000828455.1_2952	27.671	571	603
WP_010578390.1	lcl|NZ_JAGGCO010000019.1_cds_WP_001052498.1_2384	31.963	219	603
WP_010578390.1	lcl|NZ_JAGGCO010000040.1_cds_WP_000603361.1_3278	28.440	218	603
WP_010578390.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000942282.1_1005	28.319	226	603
WP_010578390.1	lcl|NZ_JAGGCO010000050.1_cds_WP_000619175.1_3519	28.736	261	603
WP_010578390.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000047473.1_1155	26.840	231	603
WP_010578390.1	lcl|NZ_JAGGCO010000003.1_cds_WP_000666552.1_627	29.614	233	603
WP_010578390.1	lcl|NZ_JAGGCO010000017.1_cds_WP_000510777.1_2226	27.074	229	603
WP_010578390.1	lcl|NZ_JAGGCO010000011.1_cds_WP_001288326.1_1661	28.632	234	603
WP_010578390.1	lcl|NZ_JAGGCO010000012.1_cds_WP_001161019.1_1808	28.632	234	603
WP_010578390.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000136057.1_899	26.457	223	603
WP_010578390.1	lcl|NZ_JAGGCO010000004.1_cds_WP_000598571.1_849	28.511	235	603
WP_010578390.1	lcl|NZ_JAGGCO010000021.1_cds_WP_001982953.1_2516	26.577	222	603
WP_010578390.1	lcl|NZ_JAGGCO010000060.1_cds_WP_000675807.1_3667	25.000	252	603
WP_010578390.1	lcl|NZ_JAGGCO010000036.1_cds_WP_000536762.1_3157	30.531	226	603
WP_010578390.1	lcl|NZ_JAGGCO010000028.1_cds_WP_000184524.1_2857	27.885	208	603
WP_010578390.1	lcl|NZ_JAGGCO010000050.1_cds_WP_000218838.1_3520	28.333	240	603
WP_010578390.1	lcl|NZ_JAGGCO010000003.1_cds_WP_001089500.1_647	27.897	233	603
WP_010578390.1	lcl|NZ_JAGGCO010000003.1_cds_WP_000433117.1_680	22.672	247	603
WP_010578390.1	lcl|NZ_JAGGCO010000033.1_cds_WP_001141158.1_3050	28.270	237	603
WP_010578390.1	lcl|NZ_JAGGCO010000031.1_cds_WP_000590867.1_2973	24.490	245	603
WP_010578390.1	lcl|NZ_JAGGCO010000031.1_cds_WP_000590867.1_2973	24.481	241	603
WP_010578390.1	lcl|NZ_JAGGCO010000023.1_cds_WP_001049205.1_2646	26.042	192	603
WP_010578390.1	lcl|NZ_JAGGCO010000005.1_cds_J6382_RS04885_986	25.688	109	603
WP_010578390.1	lcl|NZ_JAGGCO010000066.1_cds_WP_000054169.1_3705	25.000	248	603
WP_010578390.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000834715.1_391	47.917	576	603
WP_010578390.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000667646.1_948	35.322	419	603
WP_010578390.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000172202.1_991	44.828	232	603
WP_010578390.1	lcl|NZ_JAGGCO010000030.1_cds_WP_000828455.1_2952	27.671	571	603
WP_010578390.1	lcl|NZ_JAGGCO010000019.1_cds_WP_001052498.1_2384	31.963	219	603
WP_010578390.1	lcl|NZ_JAGGCO010000040.1_cds_WP_000603361.1_3278	28.440	218	603
WP_010578390.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000942282.1_1005	28.319	226	603
WP_010578390.1	lcl|NZ_JAGGCO010000050.1_cds_WP_000619175.1_3519	28.736	261	603
WP_010578390.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000047473.1_1155	26.840	231	603
WP_010578390.1	lcl|NZ_JAGGCO010000003.1_cds_WP_000666552.1_627	29.614	233	603
WP_010578390.1	lcl|NZ_JAGGCO010000017.1_cds_WP_000510777.1_2226	27.074	229	603
WP_010578390.1	lcl|NZ_JAGGCO010000011.1_cds_WP_001288326.1_1661	28.632	234	603
WP_010578390.1	lcl|NZ_JAGGCO010000012.1_cds_WP_001161019.1_1808	28.632	234	603
WP_010578390.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000136057.1_899	26.457	223	603
WP_010578390.1	lcl|NZ_JAGGCO010000004.1_cds_WP_000598571.1_849	28.511	235	603
WP_010578390.1	lcl|NZ_JAGGCO010000021.1_cds_WP_001982953.1_2516	26.577	222	603
WP_010578390.1	lcl|NZ_JAGGCO010000060.1_cds_WP_000675807.1_3667	25.000	252	603
WP_010578390.1	lcl|NZ_JAGGCO010000036.1_cds_WP_000536762.1_3157	30.531	226	603
WP_010578390.1	lcl|NZ_JAGGCO010000028.1_cds_WP_000184524.1_2857	27.885	208	603
WP_010578390.1	lcl|NZ_JAGGCO010000050.1_cds_WP_000218838.1_3520	28.333	240	603
WP_010578390.1	lcl|NZ_JAGGCO010000003.1_cds_WP_001089500.1_647	27.897	233	603
WP_010578390.1	lcl|NZ_JAGGCO010000003.1_cds_WP_000433117.1_680	22.672	247	603
WP_010578390.1	lcl|NZ_JAGGCO010000033.1_cds_WP_001141158.1_3050	28.270	237	603
WP_010578390.1	lcl|NZ_JAGGCO010000031.1_cds_WP_000590867.1_2973	24.490	245	603
WP_010578390.1	lcl|NZ_JAGGCO010000031.1_cds_WP_000590867.1_2973	24.481	241	603
WP_010578390.1	lcl|NZ_JAGGCO010000023.1_cds_WP_001049205.1_2646	26.042	192	603
WP_010578390.1	lcl|NZ_JAGGCO010000005.1_cds_J6382_RS04885_986	25.688	109	603
WP_010578390.1	lcl|NZ_JAGGCO010000066.1_cds_WP_000054169.1_3705	25.000	248	603
WP_010578389.1	lcl|NZ_JAGGCO010000028.1_cds_WP_000449876.1_2880	52.632	38	186
WP_010578386.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000479265.1_947	27.848	158	210
WP_039942517.1	lcl|NZ_JAGGCO010000013.1_cds_WP_000805357.1_1878	32.800	125	235
WP_039942517.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000774262.1_410	35.000	60	235
WP_039942517.1	lcl|NZ_JAGGCO010000025.1_cds_WP_000667727.1_2757	44.737	38	235
WP_020984867.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000575178.1_338	37.293	362	363
WP_020984867.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000608295.1_406	40.616	357	363
WP_020984867.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001198107.1_407	34.393	346	363
WP_020984867.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000538752.1_923	34.593	344	363
WP_020984867.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001281953.1_2848	27.882	373	363
WP_020984867.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000582222.1_396	31.561	301	363
WP_020984867.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000346036.1_377	26.613	372	363
WP_020984867.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000947844.1_384	25.180	278	363
WP_020984867.1	lcl|NZ_JAGGCO010000014.1_cds_WP_001982414.1_1936	25.872	344	363
WP_020984867.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000549978.1_354	36.000	75	363
WP_010578378.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001159758.1_334	40.556	180	176
WP_010578375.1	lcl|NZ_JAGGCO010000009.1_cds_WP_000649925.1_1488	29.936	314	313
WP_010578375.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001067557.1_408	29.412	221	313
WP_010578375.1	lcl|NZ_JAGGCO010000008.1_cds_WP_000744700.1_1362	26.899	316	313
WP_010578375.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000646250.1_411	24.194	310	313
WP_010578375.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001984071.1_2814	26.154	260	313
WP_010578375.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000723090.1_332	23.242	327	313
WP_010578375.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000600889.1_385	25.764	229	313
WP_010578375.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000487322.1_360	25.424	118	313
WP_010578375.1	lcl|NZ_JAGGCO010000019.1_cds_WP_001003555.1_2405	25.490	255	313
WP_010578374.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000799638.1_390	44.444	117	134
WP_010578374.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000343398.1_339	31.897	116	134
WP_020984848.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000646250.1_411	28.519	270	310
WP_020984848.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001984071.1_2814	26.115	314	310
WP_020984848.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000600889.1_385	26.144	306	310
WP_020984848.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000723090.1_332	23.642	313	310
WP_020984848.1	lcl|NZ_JAGGCO010000006.1_cds_WP_001074785.1_1085	31.818	154	310
WP_020984848.1	lcl|NZ_JAGGCO010000008.1_cds_WP_000744700.1_1362	23.485	264	310
WP_020984848.1	lcl|NZ_JAGGCO010000009.1_cds_WP_000649925.1_1488	25.292	257	310
WP_020984848.1	lcl|NZ_JAGGCO010000027.1_cds_WP_000688695.1_2834	30.625	160	310
WP_020984848.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000642158.1_333	27.835	97	310
WP_010578372.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000132016.1_386	88.000	225	227
WP_010578372.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001046757.1_376	36.073	219	227
WP_010578372.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000721859.1_905	34.906	106	227
WP_020985000.1	lcl|NZ_JAGGCO010000008.1_cds_WP_000744700.1_1362	29.341	334	330
WP_020985000.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000646250.1_411	27.874	348	330
WP_020985000.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000600889.1_385	24.629	337	330
WP_020985000.1	lcl|NZ_JAGGCO010000009.1_cds_WP_000649925.1_1488	25.228	329	330
WP_020985000.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001984071.1_2814	27.477	222	330
WP_020985000.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000723090.1_332	23.032	343	330
WP_020985000.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001067557.1_408	25.694	288	330
WP_020984843.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000947844.1_384	38.043	368	381
WP_020984843.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001281953.1_2848	29.592	392	381
WP_020984843.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000582222.1_396	25.876	371	381
WP_020984843.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000608295.1_406	29.143	350	381
WP_020984843.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000575178.1_338	30.120	249	381
WP_020984843.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000538752.1_923	25.635	394	381
WP_020984843.1	lcl|NZ_JAGGCO010000014.1_cds_WP_001982414.1_1936	24.533	375	381
WP_208855149.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000823150.1_381	52.196	387	387
WP_208855149.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000734456.1_347	20.468	342	387
WP_010578367.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001230564.1_382	50.568	352	357
WP_010578367.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000582618.1_378	33.433	335	357
WP_010578367.1	lcl|NZ_JAGGCO010000023.1_cds_WP_001011675.1_2612	33.441	311	357
WP_010578367.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001230564.1_382	50.568	352	357
WP_010578367.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000582618.1_378	33.433	335	357
WP_010578367.1	lcl|NZ_JAGGCO010000023.1_cds_WP_001011675.1_2612	33.441	311	357
WP_020984998.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001015422.1_397	22.747	233	390
WP_020984998.1	lcl|NZ_JAGGCO010000002.1_cds_WP_002082140.1_373	43.902	41	390
WP_020984998.1	lcl|NZ_JAGGCO010000008.1_cds_WP_001082180.1_1391	27.660	94	390
WP_020984894.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000800438.1_380	91.738	351	351
WP_020984894.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000859505.1_361	26.180	233	351
