WP_020985020.1	lcl|NZ_JAMQPT010000001.1_cds_WP_108958675.1_147	62.162	74	106
WP_010578412.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727191.1_148	82.803	314	314
WP_010578412.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725791.1_2661	22.393	326	314
WP_010578412.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396612.1_1398	22.619	168	314
WP_010578412.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396410.1_226	25.263	190	314
WP_010578412.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725412.1_2101	22.500	320	314
WP_020984893.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396395.1_152	56.906	362	365
WP_010578411.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726709.1_611	34.884	129	185
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725791.1_2661	29.936	314	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725412.1_2101	32.026	306	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396410.1_226	29.730	333	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727146.1_194	31.173	324	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396612.1_1398	27.666	347	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725767.1_2634	29.936	314	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725525.1_2272	27.711	332	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727173.1_166	25.402	311	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100728892.1_2329	27.600	250	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727191.1_148	26.332	319	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_165780347.1_189	25.566	309	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727149.1_191	25.776	322	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396398.1_185	30.597	134	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396401.1_200	25.210	238	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396614.1_1409	25.484	310	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725556.1_2321	24.164	269	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396938.1_2713	29.600	250	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396399.1_186	26.761	142	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_238761156.1_240	24.074	270	329
WP_010578410.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397047.1_3043	26.816	179	329
WP_020984930.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727166.1_173	25.616	203	267
WP_020984930.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727147.1_193	26.695	236	267
WP_020984930.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727872.1_301	24.906	265	267
WP_020984930.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100728131.1_227	23.108	251	267
WP_020984930.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725479.1_2207	25.862	174	267
WP_020984930.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727919.1_1397	26.396	197	267
WP_020984935.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726724.1_589	26.409	337	509
WP_020984935.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100717065.1_588	34.483	58	509
WP_020984935.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726724.1_589	26.409	337	509
WP_020984935.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100717065.1_588	34.483	58	509
WP_010578407.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727173.1_166	33.123	317	330
WP_010578407.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727149.1_191	33.010	309	330
WP_010578407.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100728892.1_2329	27.925	265	330
WP_010578407.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725412.1_2101	24.101	278	330
WP_010578407.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725791.1_2661	29.603	277	330
WP_010578407.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396410.1_226	24.085	328	330
WP_010578407.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725767.1_2634	26.101	318	330
WP_010578407.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725556.1_2321	24.809	262	330
WP_010578407.1	lcl|NZ_JAMQPT010000001.1_cds_WP_165780347.1_189	26.724	232	330
WP_010578407.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397047.1_3043	26.860	242	330
WP_010578407.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396938.1_2713	25.118	211	330
WP_010578407.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396612.1_1398	23.432	303	330
WP_010578407.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396398.1_185	27.206	136	330
WP_010578407.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725525.1_2272	27.333	150	330
WP_010578406.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727185.1_154	32.507	363	366
WP_010578406.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727164.1_175	41.564	243	366
WP_010578406.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397082.1_2391	29.948	384	366
WP_010578406.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100718929.1_1440	28.612	353	366
WP_010578406.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727172.1_167	33.186	226	366
WP_010578406.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100715612.1_1785	22.222	342	366
WP_010578405.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727164.1_175	37.121	264	367
WP_010578405.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727185.1_154	30.874	366	367
WP_010578405.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100718929.1_1440	28.912	377	367
WP_010578405.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397082.1_2391	28.836	378	367
WP_010578405.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727172.1_167	26.963	382	367
WP_010578405.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100715612.1_1785	26.891	357	367
WP_010578405.1	lcl|NZ_JAMQPT010000002.1_cds_WP_100720384.1_3095	33.019	106	367
WP_010578402.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100715657.1_1836	42.798	243	265
WP_020984841.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396998.1_2917	36.774	310	310
WP_020984841.1	lcl|NZ_JAMQPT010000002.1_cds_WP_100717700.1_3167	30.195	308	310
WP_020984841.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100718541.1_678	21.852	270	310
WP_020984841.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396998.1_2917	36.774	310	310
WP_020984841.1	lcl|NZ_JAMQPT010000002.1_cds_WP_100717700.1_3167	30.195	308	310
WP_020984841.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100718541.1_678	21.852	270	310
WP_010578399.1	lcl|NZ_JAMQPT010000002.1_cds_WP_100718959.1_3142	53.333	30	145
WP_020984860.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726662.1_693	29.897	97	221
WP_020984860.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396748.1_1884	28.571	84	221
WP_039942433.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396530.1_993	24.681	235	408
WP_039942433.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726661.1_694	28.777	139	408
WP_020985012.1	lcl|NZ_JAMQPT010000001.1_cds_WP_135605521.1_2453	30.882	136	175
WP_010578395.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726665.1_689	26.749	243	240
WP_010578395.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725603.1_2412	24.268	239	240
WP_010578395.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100715851.1_1215	25.738	237	240
WP_010578395.1	lcl|NZ_JAMQPT010000001.1_cds_WP_004786786.1_2384	27.517	149	240
WP_010578395.1	lcl|NZ_JAMQPT010000002.1_cds_WP_100727124.1_3148	29.670	91	240
WP_010578395.1	lcl|NZ_JAMQPT010000002.1_cds_WP_100717658.1_3212	23.810	252	240
WP_010578395.1	lcl|NZ_JAMQPT010000001.1_cds_WP_165780348.1_182	24.583	240	240
WP_010578390.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100716311.1_1632	33.827	405	603
WP_010578390.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100716163.1_2375	30.241	539	603
WP_010578390.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396866.1_2435	32.708	480	603
WP_010578390.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265355611.1_2095	30.211	427	603
WP_010578390.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396783.1_2093	35.647	317	603
WP_010578390.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397059.1_153	29.594	517	603
WP_010578390.1	lcl|NZ_JAMQPT010000003.1_cds_WP_135681421.1_3607	36.328	256	603
WP_010578390.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726006.1_2076	26.923	234	603
WP_010578390.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397080.1_2120	31.801	261	603
WP_010578390.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265359823.1_1719	31.855	248	603
WP_010578390.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726092.1_1963	28.814	236	603
WP_010578390.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396808.1_2182	28.700	223	603
