WP_020985020.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713264.1_3182	65.432	81	106
WP_010578412.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713263.1_3183	72.903	310	314
WP_010578412.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713259.1_3187	22.747	233	314
WP_010578412.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713622.1_3353	23.123	333	314
WP_010578412.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712531.1_95	21.846	325	314
WP_010578411.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713267.1_3179	33.516	182	185
WP_010578411.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715391.1_1060	35.714	140	185
WP_010578411.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713245.1_3202	33.766	154	185
WP_010578410.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713259.1_3187	31.861	317	329
WP_010578410.1	lcl|NZ_NPDZ01000022.1_cds_WP_100715486.1_1880	31.447	318	329
WP_010578410.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712531.1_95	30.159	315	329
WP_010578410.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713622.1_3353	27.900	319	329
WP_010578410.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712285.1_423	25.680	331	329
WP_010578410.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713263.1_3183	25.786	318	329
WP_010578410.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713729.1_2970	24.800	250	329
WP_010578410.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713219.1_3231	27.044	159	329
WP_010578410.1	lcl|NZ_NPDZ01000005.1_cds_WP_100713477.1_2794	25.781	256	329
WP_010578410.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713150.1_1701	26.042	192	329
WP_010578410.1	lcl|NZ_NPDZ01000003.1_cds_WP_100734082.1_2078	25.830	271	329
WP_020984930.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713254.1_3193	24.020	204	267
WP_020984930.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713248.1_3199	25.683	183	267
WP_020984930.1	lcl|NZ_NPDZ01000001.1_cds_WP_125169875.1_623	33.333	93	267
WP_020984930.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713785.1_2907	26.027	219	267
WP_020984935.1	lcl|NZ_NPDZ01000014.1_cds_WP_100714087.1_1155	25.478	314	509
WP_020984935.1	lcl|NZ_NPDZ01000014.1_cds_WP_243393449.1_1156	31.915	94	509
WP_020984935.1	lcl|NZ_NPDZ01000014.1_cds_WP_100714087.1_1155	25.478	314	509
WP_020984935.1	lcl|NZ_NPDZ01000014.1_cds_WP_243393449.1_1156	31.915	94	509
WP_010578407.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713259.1_3187	27.839	273	330
WP_010578407.1	lcl|NZ_NPDZ01000022.1_cds_WP_100715486.1_1880	25.649	308	330
WP_010578407.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712531.1_95	26.545	275	330
WP_010578407.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713016.1_1638	28.279	244	330
WP_010578407.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713622.1_3353	26.316	323	330
WP_010578407.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713729.1_2970	28.216	241	330
WP_010578407.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713150.1_1701	22.881	236	330
WP_010578407.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713219.1_3231	28.022	182	330
WP_010578407.1	lcl|NZ_NPDZ01000005.1_cds_WP_100713477.1_2794	31.298	131	330
WP_010578406.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713232.1_3218	32.184	348	366
WP_010578406.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713704.1_3000	27.586	377	366
WP_010578406.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714717.1_1031	29.692	357	366
WP_010578406.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713258.1_3188	26.377	345	366
WP_010578406.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713792.1_2896	29.050	179	366
WP_010578405.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714717.1_1031	34.037	379	367
WP_010578405.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713232.1_3218	33.143	350	367
WP_010578405.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713704.1_3000	30.133	375	367
WP_010578405.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713258.1_3188	28.533	368	367
WP_010578405.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713792.1_2896	26.776	366	367
WP_010578405.1	lcl|NZ_NPDZ01000011.1_cds_WP_100714984.1_889	28.829	111	367
WP_010578402.1	lcl|NZ_NPDZ01000001.1_cds_WP_100714797.1_724	44.033	243	265
WP_020984841.1	lcl|NZ_NPDZ01000005.1_cds_WP_100715050.1_2641	35.197	304	310
WP_020984841.1	lcl|NZ_NPDZ01000010.1_cds_WP_100714255.1_848	28.289	304	310
WP_020984841.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715142.1_1114	22.368	228	310
WP_020984841.1	lcl|NZ_NPDZ01000005.1_cds_WP_100715050.1_2641	35.197	304	310
WP_020984841.1	lcl|NZ_NPDZ01000010.1_cds_WP_100714255.1_848	28.289	304	310
WP_020984841.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715142.1_1114	22.368	228	310
WP_020984860.1	lcl|NZ_NPDZ01000015.1_cds_WP_100714931.1_1223	27.368	95	221
WP_039942433.1	lcl|NZ_NPDZ01000016.1_cds_WP_100715423.1_1277	26.904	197	408
WP_039942433.1	lcl|NZ_NPDZ01000004.1_cds_WP_100713971.1_2494	28.205	156	408
WP_039942433.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713250.1_3197	21.538	260	408
WP_039942433.1	lcl|NZ_NPDZ01000007.1_cds_WP_165778828.1_3228	25.604	207	408
WP_039942433.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713142.1_1588	23.671	207	408
WP_020985012.1	lcl|NZ_NPDZ01000001.1_cds_WP_100711954.1_59	30.534	131	175
WP_010578396.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713142.1_1588	24.118	170	406
WP_010578395.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713344.1_3206	28.455	246	240
WP_010578395.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713269.1_3177	28.452	239	240
WP_010578395.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712005.1_119	26.496	234	240
WP_010578395.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713726.1_2976	25.490	255	240
WP_010578395.1	lcl|NZ_NPDZ01000004.1_cds_WP_100713987.1_2582	27.778	144	240
WP_010578395.1	lcl|NZ_NPDZ01000004.1_cds_WP_100714835.1_2417	31.683	101	240
WP_010578395.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713251.1_3196	35.354	99	240
WP_010578395.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712076.1_199	31.897	116	240
WP_010578395.1	lcl|NZ_NPDZ01000003.1_cds_WP_100712683.1_2149	28.421	95	240
WP_010578395.1	lcl|NZ_NPDZ01000005.1_cds_WP_100715059.1_2651	26.633	199	240
WP_010578395.1	lcl|NZ_NPDZ01000005.1_cds_WP_100713492.1_2812	24.623	199	240
WP_010578390.1	lcl|NZ_NPDZ01000023.1_cds_WP_100715513.1_1898	33.412	422	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712355.1_481	32.850	414	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712065.1_186	27.951	576	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712095.1_219	33.475	236	603
WP_010578390.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713684.1_3327	28.767	219	603
WP_010578390.1	lcl|NZ_NPDZ01000002.1_cds_WP_100714502.1_1468	29.508	244	603
WP_010578390.1	lcl|NZ_NPDZ01000014.1_cds_WP_100714091.1_1161	27.273	231	603
WP_010578390.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713699.1_3005	32.273	220	603
WP_010578390.1	lcl|NZ_NPDZ01000004.1_cds_WP_100713933.1_2574	28.571	217	603
WP_010578390.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713719.1_2984	30.263	228	603
WP_010578390.1	lcl|NZ_NPDZ01000006.1_cds_WP_100714403.1_3086	31.250	240	603
WP_010578390.1	lcl|NZ_NPDZ01000019.1_cds_WP_100714393.1_1400	28.629	248	603
WP_010578390.1	lcl|NZ_NPDZ01000010.1_cds_WP_100714338.1_752	31.250	176	603
WP_010578390.1	lcl|NZ_NPDZ01000005.1_cds_WP_100713467.1_2783	27.511	229	603
WP_010578390.1	lcl|NZ_NPDZ01000011.1_cds_WP_100714948.1_875	28.829	222	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712157.1_287	26.860	242	603
WP_010578390.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714706.1_1020	27.556	225	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712252.1_397	30.000	210	603
WP_010578390.1	lcl|NZ_NPDZ01000005.1_cds_WP_100715029.1_2619	26.818	220	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712580.1_446	26.531	245	603
WP_010578390.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715128.1_1104	26.214	206	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712096.1_220	32.273	220	603
WP_010578390.1	lcl|NZ_NPDZ01000009.1_cds_WP_100715444.1_3575	26.577	222	603
WP_010578390.1	lcl|NZ_NPDZ01000002.1_cds_WP_100712999.1_1618	31.429	210	603
WP_010578390.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715390.1_1059	27.888	251	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712361.1_487	26.087	207	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712361.1_487	29.648	199	603
WP_010578390.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714737.1_991	24.898	245	603
WP_010578390.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714737.1_991	25.328	229	603
WP_010578390.1	lcl|NZ_NPDZ01000009.1_cds_WP_100714141.1_3468	26.316	228	603
WP_010578390.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713111.1_1742	24.378	201	603
WP_010578390.1	lcl|NZ_NPDZ01000002.1_cds_WP_243393280.1_1509	31.081	148	603
WP_010578390.1	lcl|NZ_NPDZ01000018.1_cds_WP_100715218.1_1341	25.743	202	603
WP_010578390.1	lcl|NZ_NPDZ01000023.1_cds_WP_100715513.1_1898	33.412	422	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712355.1_481	32.850	414	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712065.1_186	27.951	576	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712095.1_219	33.475	236	603
WP_010578390.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713684.1_3327	28.767	219	603
WP_010578390.1	lcl|NZ_NPDZ01000002.1_cds_WP_100714502.1_1468	29.508	244	603
WP_010578390.1	lcl|NZ_NPDZ01000014.1_cds_WP_100714091.1_1161	27.273	231	603
WP_010578390.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713699.1_3005	32.273	220	603
WP_010578390.1	lcl|NZ_NPDZ01000004.1_cds_WP_100713933.1_2574	28.571	217	603
WP_010578390.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713719.1_2984	30.263	228	603
WP_010578390.1	lcl|NZ_NPDZ01000006.1_cds_WP_100714403.1_3086	31.250	240	603
WP_010578390.1	lcl|NZ_NPDZ01000019.1_cds_WP_100714393.1_1400	28.629	248	603
WP_010578390.1	lcl|NZ_NPDZ01000010.1_cds_WP_100714338.1_752	31.250	176	603
WP_010578390.1	lcl|NZ_NPDZ01000005.1_cds_WP_100713467.1_2783	27.511	229	603
WP_010578390.1	lcl|NZ_NPDZ01000011.1_cds_WP_100714948.1_875	28.829	222	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712157.1_287	26.860	242	603
WP_010578390.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714706.1_1020	27.556	225	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712252.1_397	30.000	210	603
WP_010578390.1	lcl|NZ_NPDZ01000005.1_cds_WP_100715029.1_2619	26.818	220	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712580.1_446	26.531	245	603
WP_010578390.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715128.1_1104	26.214	206	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712096.1_220	32.273	220	603
WP_010578390.1	lcl|NZ_NPDZ01000009.1_cds_WP_100715444.1_3575	26.577	222	603
WP_010578390.1	lcl|NZ_NPDZ01000002.1_cds_WP_100712999.1_1618	31.429	210	603
WP_010578390.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715390.1_1059	27.888	251	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712361.1_487	26.087	207	603
WP_010578390.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712361.1_487	29.648	199	603
WP_010578390.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714737.1_991	24.898	245	603
WP_010578390.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714737.1_991	25.328	229	603
WP_010578390.1	lcl|NZ_NPDZ01000009.1_cds_WP_100714141.1_3468	26.316	228	603
WP_010578390.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713111.1_1742	24.378	201	603
WP_010578390.1	lcl|NZ_NPDZ01000002.1_cds_WP_243393280.1_1509	31.081	148	603
WP_010578390.1	lcl|NZ_NPDZ01000018.1_cds_WP_100715218.1_1341	25.743	202	603
WP_010578386.1	lcl|NZ_NPDZ01000023.1_cds_WP_100715514.1_1897	29.252	147	210
WP_039942517.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713785.1_2907	44.643	56	235
WP_039942517.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713248.1_3199	27.632	76	235
WP_020984867.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714717.1_1031	35.522	335	363
WP_020984867.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713704.1_3000	30.027	373	363
WP_020984867.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713232.1_3218	31.250	352	363
WP_020984867.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713258.1_3188	29.856	278	363
WP_020984867.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713792.1_2896	25.215	349	363
WP_010578375.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712531.1_95	26.646	319	313
WP_010578375.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713622.1_3353	31.034	232	313
WP_010578375.1	lcl|NZ_NPDZ01000022.1_cds_WP_100715486.1_1880	24.419	258	313
WP_010578375.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713259.1_3187	26.201	229	313
WP_010578375.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713016.1_1638	23.577	246	313
WP_010578375.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713235.1_3215	27.064	218	313
WP_020984848.1	lcl|NZ_NPDZ01000022.1_cds_WP_100715486.1_1880	28.723	188	310
WP_020984848.1	lcl|NZ_NPDZ01000005.1_cds_WP_100713477.1_2794	30.000	150	310
WP_020984848.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713259.1_3187	25.185	270	310
WP_020984848.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712531.1_95	22.692	260	310
WP_020984848.1	lcl|NZ_NPDZ01000003.1_cds_WP_100734082.1_2078	24.464	233	310
WP_020984848.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713016.1_1638	26.455	189	310
WP_020984848.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713219.1_3231	24.737	190	310
WP_039942519.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713229.1_3221	26.415	159	201
WP_010578372.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713252.1_3195	35.556	225	227
WP_010578372.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713244.1_3204	33.333	219	227
WP_010578372.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712442.1_551	36.364	110	227
