WP_020985020.1	lcl|NZ_RQHN01000005.1_cds_WP_135594790.1_3185	62.162	74	106
WP_010578412.1	lcl|NZ_RQHN01000005.1_cds_WP_135594788.1_3184	82.803	314	314
WP_010578412.1	lcl|NZ_RQHN01000005.1_cds_WP_135799053.1_3135	22.939	279	314
WP_010578412.1	lcl|NZ_RQHN01000009.1_cds_WP_100725791.1_930	22.393	326	314
WP_010578412.1	lcl|NZ_RQHN01000005.1_cds_WP_135594687.1_3133	21.242	306	314
WP_010578412.1	lcl|NZ_RQHN01000005.1_cds_WP_135799041.1_3115	26.111	180	314
WP_010578412.1	lcl|NZ_RQHN01000002.1_cds_WP_100715920.1_3317	22.619	168	314
WP_010578412.1	lcl|NZ_RQHN01000009.1_cds_WP_135799529.1_1499	22.188	329	314
WP_010578411.1	lcl|NZ_RQHN01000005.1_cds_WP_135652139.1_3155	35.593	177	185
WP_010578411.1	lcl|NZ_RQHN01000005.1_cds_WP_135591902.1_2709	34.109	129	185
WP_010578410.1	lcl|NZ_RQHN01000005.1_cds_WP_135799053.1_3135	31.229	301	329
WP_010578410.1	lcl|NZ_RQHN01000009.1_cds_WP_100725791.1_930	29.936	314	329
WP_010578410.1	lcl|NZ_RQHN01000005.1_cds_WP_135594687.1_3133	29.836	305	329
WP_010578410.1	lcl|NZ_RQHN01000009.1_cds_WP_135799529.1_1499	32.026	306	329
WP_010578410.1	lcl|NZ_RQHN01000005.1_cds_WP_135799041.1_3115	26.667	345	329
WP_010578410.1	lcl|NZ_RQHN01000002.1_cds_WP_100715920.1_3317	27.666	347	329
WP_010578410.1	lcl|NZ_RQHN01000009.1_cds_WP_135639720.1_957	29.618	314	329
WP_010578410.1	lcl|NZ_RQHN01000009.1_cds_WP_100721309.1_1320	27.711	332	329
WP_010578410.1	lcl|NZ_RQHN01000005.1_cds_WP_135594788.1_3184	28.616	318	329
WP_010578410.1	lcl|NZ_RQHN01000009.1_cds_WP_100716204.1_1269	27.200	250	329
WP_010578410.1	lcl|NZ_RQHN01000005.1_cds_WP_135799054.1_3142	21.723	267	329
WP_010578410.1	lcl|NZ_RQHN01000005.1_cds_WP_135652132.1_3145	34.839	155	329
WP_010578410.1	lcl|NZ_RQHN01000009.1_cds_WP_135799373.1_878	29.600	250	329
WP_010578410.1	lcl|NZ_RQHN01000002.1_cds_WP_210409557.1_3306	25.484	310	329
WP_010578410.1	lcl|NZ_RQHN01000009.1_cds_WP_100725556.1_1277	24.164	269	329
WP_010578410.1	lcl|NZ_RQHN01000005.1_cds_WP_135799051.1_3131	25.954	262	329
WP_010578410.1	lcl|NZ_RQHN01000005.1_cds_WP_135604102.1_3098	24.176	273	329
WP_010578410.1	lcl|NZ_RQHN01000009.1_cds_WP_135661930.1_580	26.257	179	329
WP_020984930.1	lcl|NZ_RQHN01000005.1_cds_WP_135594689.1_3134	25.820	244	267
WP_020984930.1	lcl|NZ_RQHN01000005.1_cds_WP_135594704.1_3143	27.536	207	267
WP_020984930.1	lcl|NZ_RQHN01000005.1_cds_WP_100727872.1_3037	24.906	265	267
WP_020984930.1	lcl|NZ_RQHN01000005.1_cds_WP_135604079.1_3114	23.954	263	267
WP_020984930.1	lcl|NZ_RQHN01000009.1_cds_WP_135594434.1_1387	25.862	174	267
WP_020984930.1	lcl|NZ_RQHN01000002.1_cds_WP_135798839.1_3318	26.904	197	267
