WP_020985020.1	lcl|NZ_MTSS01000018.1_cds_WP_004462903.1_1229	95.122	82	106
WP_010578412.1	lcl|NZ_MTSS01000018.1_cds_WP_004472299.1_1228	89.677	310	314
WP_010578412.1	lcl|NZ_MTSS01000018.1_cds_WP_075979400.1_1225	26.984	252	314
WP_010578412.1	lcl|NZ_MTSS01000002.1_cds_WP_008393339.1_1421	22.769	325	314
WP_010578412.1	lcl|NZ_MTSS01000026.1_cds_WP_008394652.1_2015	23.297	279	314
WP_010578412.1	lcl|NZ_MTSS01000017.1_cds_WP_075978853.1_1132	25.359	209	314
WP_010578412.1	lcl|NZ_MTSS01000018.1_cds_WP_046951346.1_1222	23.939	330	314
WP_010578412.1	lcl|NZ_MTSS01000001.1_cds_WP_075979556.1_53	21.302	169	314
WP_020984893.1	lcl|NZ_MTSS01000018.1_cds_WP_004472260.1_1227	91.233	365	365
WP_010578411.1	lcl|NZ_MTSS01000018.1_cds_WP_004485986.1_1226	95.676	185	185
WP_010578411.1	lcl|NZ_MTSS01000005.1_cds_WP_004460143.1_2959	34.247	146	185
WP_010578410.1	lcl|NZ_MTSS01000018.1_cds_WP_075979400.1_1225	92.683	328	329
WP_010578410.1	lcl|NZ_MTSS01000017.1_cds_WP_075978853.1_1132	32.476	311	329
WP_010578410.1	lcl|NZ_MTSS01000002.1_cds_WP_008393339.1_1421	29.206	315	329
WP_010578410.1	lcl|NZ_MTSS01000026.1_cds_WP_008394652.1_2015	30.448	335	329
WP_010578410.1	lcl|NZ_MTSS01000002.1_cds_WP_004472946.1_1537	29.503	322	329
WP_010578410.1	lcl|NZ_MTSS01000001.1_cds_WP_075979556.1_53	27.083	336	329
WP_010578410.1	lcl|NZ_MTSS01000017.1_cds_WP_004467290.1_1129	28.261	322	329
WP_010578410.1	lcl|NZ_MTSS01000018.1_cds_WP_046951346.1_1222	29.470	302	329
WP_010578410.1	lcl|NZ_MTSS01000006.1_cds_WP_032917901.1_3032	25.369	339	329
WP_010578410.1	lcl|NZ_MTSS01000018.1_cds_WP_004472299.1_1228	26.522	230	329
WP_010578410.1	lcl|NZ_MTSS01000003.1_cds_WP_004464543.1_2238	26.718	262	329
WP_010578410.1	lcl|NZ_MTSS01000026.1_cds_WP_075979416.1_2033	25.630	238	329
WP_010578410.1	lcl|NZ_MTSS01000006.1_cds_WP_004472818.1_3083	28.571	245	329
WP_010578410.1	lcl|NZ_MTSS01000006.1_cds_WP_046951193.1_3172	24.169	331	329
WP_020984930.1	lcl|NZ_MTSS01000018.1_cds_WP_004472235.1_1224	88.976	254	267
WP_020984930.1	lcl|NZ_MTSS01000001.1_cds_WP_004477560.1_22	29.798	198	267
WP_020984930.1	lcl|NZ_MTSS01000026.1_cds_WP_004475142.1_2014	24.380	242	267
WP_020984930.1	lcl|NZ_MTSS01000007.1_cds_WP_016754360.1_3221	37.647	85	267
WP_020984930.1	lcl|NZ_MTSS01000001.1_cds_WP_075979564.1_54	26.020	196	267
WP_020984935.1	lcl|NZ_MTSS01000018.1_cds_WP_046951347.1_1223	86.640	509	509
WP_020984935.1	lcl|NZ_MTSS01000020.1_cds_WP_004473482.1_1648	27.019	322	509
