WP_020985020.1	lcl|NZ_JQQS01000219.1_cds_WP_000340715.1_3373	91.463	82	106
WP_010578412.1	lcl|NZ_JQQS01000219.1_cds_WP_000410266.1_3372	91.083	314	314
WP_010578412.1	lcl|NZ_JQQS01000219.1_cds_WP_000646254.1_3369	27.778	252	314
WP_010578412.1	lcl|NZ_JQQS01000054.1_cds_WP_000744698.1_1229	22.256	328	314
WP_010578412.1	lcl|NZ_JQQS01000058.1_cds_WP_000723091.1_1262	23.529	289	314
WP_010578412.1	lcl|NZ_JQQS01000219.1_cds_WP_001067557.1_3366	25.526	333	314
WP_010578412.1	lcl|NZ_JQQS01000060.1_cds_WP_002072074.1_1322	23.592	284	314
WP_020984893.1	lcl|NZ_JQQS01000219.1_cds_WP_002132254.1_3371	84.658	365	365
WP_010578411.1	lcl|NZ_JQQS01000219.1_cds_WP_000884059.1_3370	95.135	185	185
WP_010578411.1	lcl|NZ_JQQS01000177.1_cds_WP_000351733.1_3042	38.571	140	185
WP_010578410.1	lcl|NZ_JQQS01000219.1_cds_WP_000646254.1_3369	94.529	329	329
WP_010578410.1	lcl|NZ_JQQS01000054.1_cds_WP_000744698.1_1229	31.429	315	329
WP_010578410.1	lcl|NZ_JQQS01000058.1_cds_WP_000723091.1_1262	30.149	335	329
WP_010578410.1	lcl|NZ_JQQS01000060.1_cds_WP_002072074.1_1322	31.148	305	329
WP_010578410.1	lcl|NZ_JQQS01000012.1_cds_WP_000649924.1_177	30.091	329	329
WP_010578410.1	lcl|NZ_JQQS01000277.1_cds_WP_000709508.1_3605	27.879	330	329
WP_010578410.1	lcl|NZ_JQQS01000219.1_cds_WP_001067557.1_3366	28.852	305	329
WP_010578410.1	lcl|NZ_JQQS01000060.1_cds_WP_000688698.1_1302	28.832	274	329
WP_010578410.1	lcl|NZ_JQQS01000219.1_cds_WP_000410266.1_3372	27.826	230	329
WP_010578410.1	lcl|NZ_JQQS01000083.1_cds_WP_000475901.1_1715	27.007	274	329
WP_010578410.1	lcl|NZ_JQQS01000109.1_cds_WP_001074779.1_2256	27.925	265	329
WP_010578410.1	lcl|NZ_JQQS01000049.1_cds_WP_001003560.1_1042	26.800	250	329
WP_020984930.1	lcl|NZ_JQQS01000219.1_cds_WP_000774259.1_3368	88.583	254	267
WP_020984930.1	lcl|NZ_JQQS01000058.1_cds_WP_000842260.1_1261	24.569	232	267
WP_020984930.1	lcl|NZ_JQQS01000159.1_cds_WP_000667727.1_2783	33.636	110	267
WP_020984930.1	lcl|NZ_JQQS01000088.1_cds_WP_000805357.1_1796	36.047	86	267
WP_020984935.1	lcl|NZ_JQQS01000219.1_cds_WP_000612798.1_3367	87.992	508	509
WP_020984935.1	lcl|NZ_JQQS01000037.1_cds_WP_000291581.1_767	27.329	322	509
WP_020984935.1	lcl|NZ_JQQS01000037.1_cds_WP_000364504.1_768	28.723	94	509
WP_020984935.1	lcl|NZ_JQQS01000219.1_cds_WP_000612798.1_3367	87.992	508	509
WP_020984935.1	lcl|NZ_JQQS01000037.1_cds_WP_000291581.1_767	27.329	322	509
WP_020984935.1	lcl|NZ_JQQS01000037.1_cds_WP_000364504.1_768	28.723	94	509
WP_010578407.1	lcl|NZ_JQQS01000219.1_cds_WP_001067557.1_3366	96.364	330	330
WP_010578407.1	lcl|NZ_JQQS01000219.1_cds_WP_000646254.1_3369	29.316	307	330
WP_010578407.1	lcl|NZ_JQQS01000060.1_cds_WP_002072074.1_1322	26.103	272	330
WP_010578407.1	lcl|NZ_JQQS01000049.1_cds_WP_001003560.1_1042	29.630	243	330
WP_010578407.1	lcl|NZ_JQQS01000054.1_cds_WP_000744698.1_1229	26.582	316	330
WP_010578407.1	lcl|NZ_JQQS01000058.1_cds_WP_000723091.1_1262	24.324	333	330
WP_010578407.1	lcl|NZ_JQQS01000012.1_cds_WP_000649924.1_177	29.644	253	330
WP_010578407.1	lcl|NZ_JQQS01000060.1_cds_WP_000688698.1_1302	24.434	221	330
WP_010578406.1	lcl|NZ_JQQS01000219.1_cds_WP_001198107.1_3365	98.087	366	366
WP_010578406.1	lcl|NZ_JQQS01000219.1_cds_WP_000608294.1_3364	39.726	365	366
WP_010578406.1	lcl|NZ_JQQS01000083.1_cds_WP_000575181.1_1726	33.143	350	366
WP_010578406.1	lcl|NZ_JQQS01000122.1_cds_WP_001281953.1_2425	27.968	379	366
WP_010578406.1	lcl|NZ_JQQS01000016.1_cds_WP_000538755.1_299	29.412	357	366
WP_010578406.1	lcl|NZ_JQQS01000103.1_cds_WP_001982414.1_2154	31.579	190	366
WP_010578405.1	lcl|NZ_JQQS01000219.1_cds_WP_000608294.1_3364	95.913	367	367
WP_010578405.1	lcl|NZ_JQQS01000219.1_cds_WP_001198107.1_3365	40.000	365	367
WP_010578405.1	lcl|NZ_JQQS01000083.1_cds_WP_000575181.1_1726	37.127	369	367
WP_010578405.1	lcl|NZ_JQQS01000016.1_cds_WP_000538755.1_299	31.267	371	367
WP_010578405.1	lcl|NZ_JQQS01000122.1_cds_WP_001281953.1_2425	29.948	384	367
WP_010578405.1	lcl|NZ_JQQS01000103.1_cds_WP_001982414.1_2154	25.698	358	367
WP_020984976.1	lcl|NZ_JQQS01000219.1_cds_WP_061231847.1_3363	92.831	544	544
WP_020984976.1	lcl|NZ_JQQS01000219.1_cds_WP_061231847.1_3363	92.831	544	544
WP_010578402.1	lcl|NZ_JQQS01000219.1_cds_WP_000342716.1_3362	95.472	265	265
WP_010578402.1	lcl|NZ_JQQS01000115.1_cds_WP_001002662.1_2337	45.267	243	265
WP_020984841.1	lcl|NZ_JQQS01000219.1_cds_WP_001246619.1_3361	92.903	310	310
WP_020984841.1	lcl|NZ_JQQS01000046.1_cds_WP_000501205.1_1018	37.171	304	310
WP_020984841.1	lcl|NZ_JQQS01000035.1_cds_WP_001183714.1_743	27.881	269	310
WP_020984841.1	lcl|NZ_JQQS01000070.1_cds_WP_000279896.1_1535	23.282	262	310
WP_020984841.1	lcl|NZ_JQQS01000219.1_cds_WP_001246619.1_3361	92.903	310	310
WP_020984841.1	lcl|NZ_JQQS01000046.1_cds_WP_000501205.1_1018	37.171	304	310
WP_020984841.1	lcl|NZ_JQQS01000035.1_cds_WP_001183714.1_743	27.881	269	310
WP_020984841.1	lcl|NZ_JQQS01000070.1_cds_WP_000279896.1_1535	23.282	262	310
WP_010578401.1	lcl|NZ_JQQS01000219.1_cds_WP_000479980.1_3360	93.182	264	264
WP_010578400.1	lcl|NZ_JQQS01000219.1_cds_WP_000715958.1_3359	95.349	129	130
WP_010578399.1	lcl|NZ_JQQS01000219.1_cds_WP_001088861.1_3358	81.379	145	145
WP_010578399.1	lcl|NZ_JQQS01000043.1_cds_JG99_RS04570_890	57.143	28	145
WP_020984860.1	lcl|NZ_JQQS01000219.1_cds_WP_000517242.1_3357	92.760	221	221
WP_020984860.1	lcl|NZ_JQQS01000003.1_cds_WP_001069834.1_19	28.440	109	221
WP_020984860.1	lcl|NZ_JQQS01000054.1_cds_WP_001082181.1_1200	25.641	78	221
WP_039942433.1	lcl|NZ_JQQS01000127.1_cds_WP_061231816.1_2488	21.818	220	408
WP_039942433.1	lcl|NZ_JQQS01000054.1_cds_WP_001082181.1_1200	23.256	215	408
WP_039942433.1	lcl|NZ_JQQS01000003.1_cds_WP_061231906.1_18	24.299	214	408
WP_020985012.1	lcl|NZ_JQQS01000100.1_cds_WP_001206947.1_2051	30.070	143	175
WP_010578396.1	lcl|NZ_JQQS01000127.1_cds_WP_061231816.1_2488	24.545	220	406
WP_010578396.1	lcl|NZ_JQQS01000003.1_cds_WP_061231906.1_18	23.077	208	406
WP_010578395.1	lcl|NZ_JQQS01000135.1_cds_WP_000998678.1_2552	26.778	239	240
WP_010578395.1	lcl|NZ_JQQS01000081.1_cds_WP_000653652.1_1695	26.378	254	240
WP_010578395.1	lcl|NZ_JQQS01000091.1_cds_WP_000043153.1_1893	25.969	258	240
