WP_020985020.1	lcl|NZ_JQPR01000001.1_cds_WP_000340713.1_1	92.683	82	106
WP_010578412.1	lcl|NZ_JQPR01000001.1_cds_WP_000412665.1_2	90.446	314	314
WP_010578412.1	lcl|NZ_JQPR01000001.1_cds_WP_000699347.1_6	23.102	303	314
WP_010578412.1	lcl|NZ_JQPR01000039.1_cds_WP_000744700.1_1205	22.256	328	314
WP_010578412.1	lcl|NZ_JQPR01000001.1_cds_WP_000723077.1_15	21.739	276	314
WP_010578412.1	lcl|NZ_JQPR01000001.1_cds_WP_001168408.1_40	23.292	322	314
WP_010578412.1	lcl|NZ_JQPR01000181.1_cds_WP_000723090.1_3304	23.183	289	314
WP_010578411.1	lcl|NZ_JQPR01000067.1_cds_WP_000351733.1_1770	38.571	140	185
WP_010578410.1	lcl|NZ_JQPR01000001.1_cds_WP_001168408.1_40	33.628	339	329
WP_010578410.1	lcl|NZ_JQPR01000001.1_cds_WP_000699347.1_6	30.145	345	329
WP_010578410.1	lcl|NZ_JQPR01000039.1_cds_WP_000744700.1_1205	31.429	315	329
WP_010578410.1	lcl|NZ_JQPR01000001.1_cds_WP_000723077.1_15	31.438	299	329
WP_010578410.1	lcl|NZ_JQPR01000181.1_cds_WP_000723090.1_3304	29.851	335	329
WP_010578410.1	lcl|NZ_JQPR01000029.1_cds_WP_001984071.1_904	32.026	306	329
WP_010578410.1	lcl|NZ_JQPR01000023.1_cds_WP_000649923.1_636	30.091	329	329
WP_010578410.1	lcl|NZ_JQPR01000330.1_cds_WP_000709511.1_4024	28.182	330	329
WP_010578410.1	lcl|NZ_JQPR01000029.1_cds_WP_000688695.1_884	28.832	274	329
WP_010578410.1	lcl|NZ_JQPR01000001.1_cds_WP_000412665.1_2	26.766	269	329
WP_010578410.1	lcl|NZ_JQPR01000001.1_cds_WP_000377752.1_61	25.490	357	329
WP_010578410.1	lcl|NZ_JQPR01000014.1_cds_WP_001074781.1_406	28.571	266	329
WP_010578410.1	lcl|NZ_JQPR01000001.1_cds_WP_000048849.1_26	24.590	244	329
