WP_020985020.1	lcl|NZ_RQHR01000022.1_cds_WP_135573185.1_3326	95.122	82	106
WP_010578412.1	lcl|NZ_RQHR01000005.1_cds_WP_118954467.1_477	22.769	325	314
WP_010578412.1	lcl|NZ_RQHR01000019.1_cds_WP_135781012.1_1815	23.843	281	314
WP_010578412.1	lcl|NZ_RQHR01000015.1_cds_WP_118957901.1_3514	23.214	168	314
WP_010578412.1	lcl|NZ_RQHR01000005.1_cds_WP_135778774.1_179	24.402	209	314
WP_010578412.1	lcl|NZ_RQHR01000005.1_cds_WP_135779112.1_677	22.184	293	314
WP_010578411.1	lcl|NZ_RQHR01000019.1_cds_WP_135780860.1_1567	36.986	146	185
WP_010578410.1	lcl|NZ_RQHR01000019.1_cds_WP_135781012.1_1815	31.548	336	329
WP_010578410.1	lcl|NZ_RQHR01000005.1_cds_WP_118954467.1_477	30.476	315	329
WP_010578410.1	lcl|NZ_RQHR01000005.1_cds_WP_135778774.1_179	31.410	312	329
WP_010578410.1	lcl|NZ_RQHR01000015.1_cds_WP_118957901.1_3514	27.381	336	329
WP_010578410.1	lcl|NZ_RQHR01000005.1_cds_WP_135778864.1_320	30.581	327	329
WP_010578410.1	lcl|NZ_RQHR01000005.1_cds_WP_118964863.1_67	28.485	330	329
WP_010578410.1	lcl|NZ_RQHR01000005.1_cds_WP_135779112.1_677	27.572	243	329
WP_010578410.1	lcl|NZ_RQHR01000005.1_cds_WP_135779214.1_838	25.664	339	329
WP_010578410.1	lcl|NZ_RQHR01000010.1_cds_WP_135779724.1_1901	26.336	262	329
WP_010578410.1	lcl|NZ_RQHR01000005.1_cds_WP_135779030.1_568	26.462	325	329
WP_010578410.1	lcl|NZ_RQHR01000012.1_cds_WP_135780142.1_2351	25.581	258	329
WP_010578410.1	lcl|NZ_RQHR01000005.1_cds_WP_135778666.1_14	27.907	129	329
WP_020984930.1	lcl|NZ_RQHR01000019.1_cds_WP_135571464.1_1814	24.034	233	267
WP_020984930.1	lcl|NZ_RQHR01000005.1_cds_WP_135779348.1_1030	37.500	88	267
WP_020984930.1	lcl|NZ_RQHR01000005.1_cds_WP_135779268.1_921	35.294	85	267
WP_020984930.1	lcl|NZ_RQHR01000015.1_cds_WP_135780440.1_3515	26.108	203	267
WP_020984935.1	lcl|NZ_RQHR01000019.1_cds_WP_135780757.1_1411	25.758	330	509
WP_020984935.1	lcl|NZ_RQHR01000019.1_cds_WP_135780757.1_1411	25.758	330	509
WP_010578407.1	lcl|NZ_RQHR01000005.1_cds_WP_135778774.1_179	26.471	272	330
WP_010578407.1	lcl|NZ_RQHR01000005.1_cds_WP_118954467.1_477	30.325	277	330
WP_010578407.1	lcl|NZ_RQHR01000019.1_cds_WP_135781012.1_1815	27.829	327	330
WP_010578407.1	lcl|NZ_RQHR01000005.1_cds_WP_135779030.1_568	29.249	253	330
WP_010578407.1	lcl|NZ_RQHR01000005.1_cds_WP_135779112.1_677	26.695	236	330
WP_010578407.1	lcl|NZ_RQHR01000005.1_cds_WP_135779214.1_838	27.193	228	330
WP_010578407.1	lcl|NZ_RQHR01000022.1_cds_WP_135781211.1_3328	28.346	127	330
WP_010578407.1	lcl|NZ_RQHR01000005.1_cds_WP_135778864.1_320	29.268	246	330
