WP_020985020.1	lcl|NZ_AKWC02000024.1_cds_WP_000340715.1_1440	91.463	82	106
WP_010578412.1	lcl|NZ_AKWC02000024.1_cds_WP_000410273.1_1441	91.083	314	314
WP_010578412.1	lcl|NZ_AKWC02000024.1_cds_WP_000093099.1_1461	55.556	63	314
WP_010578412.1	lcl|NZ_AKWC02000024.1_cds_WP_000646250.1_1444	28.175	252	314
WP_010578412.1	lcl|NZ_AKWC02000039.1_cds_WP_000744700.1_88	22.256	328	314
WP_010578412.1	lcl|NZ_AKWC02000024.1_cds_WP_000600889.1_1470	24.194	186	314
WP_010578412.1	lcl|NZ_AKWC02000024.1_cds_WP_000723090.1_1523	23.183	289	314
WP_010578412.1	lcl|NZ_AKWC02000024.1_cds_WP_001067557.1_1447	25.526	333	314
WP_020984893.1	lcl|NZ_AKWC02000024.1_cds_WP_000604524.1_1442	84.932	365	365
WP_010578411.1	lcl|NZ_AKWC02000024.1_cds_WP_000884059.1_1443	95.135	185	185
WP_010578411.1	lcl|NZ_AKWC02000024.1_cds_WP_000351733.1_1910	38.571	140	185
WP_010578410.1	lcl|NZ_AKWC02000024.1_cds_WP_000646250.1_1444	93.921	329	329
WP_010578410.1	lcl|NZ_AKWC02000039.1_cds_WP_000744700.1_88	31.429	315	329
WP_010578410.1	lcl|NZ_AKWC02000024.1_cds_WP_000600889.1_1470	33.333	255	329
WP_010578410.1	lcl|NZ_AKWC02000024.1_cds_WP_000723090.1_1523	29.851	335	329
WP_010578410.1	lcl|NZ_AKWC02000020.1_cds_WP_001984071.1_2576	32.026	306	329
WP_010578410.1	lcl|NZ_AKWC02000039.1_cds_WP_000649925.1_248	30.091	329	329
WP_010578410.1	lcl|NZ_AKWC02000002.1_cds_WP_000709511.1_3602	28.182	330	329
WP_010578410.1	lcl|NZ_AKWC02000024.1_cds_WP_001067557.1_1447	28.852	305	329
WP_010578410.1	lcl|NZ_AKWC02000020.1_cds_WP_000688695.1_2556	28.832	274	329
WP_010578410.1	lcl|NZ_AKWC02000024.1_cds_WP_000601375.1_1497	24.549	277	329
WP_010578410.1	lcl|NZ_AKWC02000024.1_cds_WP_000410273.1_1441	27.826	230	329
WP_010578410.1	lcl|NZ_AKWC02000024.1_cds_WP_000475904.1_1506	27.007	274	329
WP_010578410.1	lcl|NZ_AKWC02000024.1_cds_WP_001074785.1_1705	28.302	265	329
WP_010578410.1	lcl|NZ_AKWC02000021.1_cds_WP_001003555.1_2271	27.200	250	329
WP_010578410.1	lcl|NZ_AKWC02000024.1_cds_WP_000487322.1_1495	26.205	332	329
WP_020984930.1	lcl|NZ_AKWC02000024.1_cds_WP_000774262.1_1445	88.189	254	267
WP_020984930.1	lcl|NZ_AKWC02000024.1_cds_WP_000859505.1_1494	27.315	216	267
WP_020984930.1	lcl|NZ_AKWC02000024.1_cds_WP_000800438.1_1475	25.789	190	267
WP_020984930.1	lcl|NZ_AKWC02000024.1_cds_WP_000842260.1_1524	24.569	232	267
WP_020984930.1	lcl|NZ_AKWC02000020.1_cds_WP_000667727.1_2533	33.636	110	267
WP_020984930.1	lcl|NZ_AKWC02000015.1_cds_WP_000805357.1_2983	36.047	86	267
WP_020984935.1	lcl|NZ_AKWC02000024.1_cds_WP_000612797.1_1446	87.402	508	509
WP_020984935.1	lcl|NZ_AKWC02000024.1_cds_WP_000291591.1_1629	27.329	322	509
WP_020984935.1	lcl|NZ_AKWC02000024.1_cds_WP_000364507.1_1630	28.723	94	509
WP_020984935.1	lcl|NZ_AKWC02000024.1_cds_WP_000612797.1_1446	87.402	508	509
WP_020984935.1	lcl|NZ_AKWC02000024.1_cds_WP_000291591.1_1629	27.329	322	509
WP_020984935.1	lcl|NZ_AKWC02000024.1_cds_WP_000364507.1_1630	28.723	94	509
WP_010578407.1	lcl|NZ_AKWC02000024.1_cds_WP_001067557.1_1447	96.364	330	330
WP_010578407.1	lcl|NZ_AKWC02000024.1_cds_WP_000646250.1_1444	28.990	307	330
WP_010578407.1	lcl|NZ_AKWC02000024.1_cds_WP_000600889.1_1470	27.068	266	330
WP_010578407.1	lcl|NZ_AKWC02000020.1_cds_WP_001984071.1_2576	25.735	272	330
WP_010578407.1	lcl|NZ_AKWC02000021.1_cds_WP_001003555.1_2271	30.041	243	330
WP_010578407.1	lcl|NZ_AKWC02000039.1_cds_WP_000744700.1_88	26.266	316	330
WP_010578407.1	lcl|NZ_AKWC02000024.1_cds_WP_000723090.1_1523	24.024	333	330
WP_010578407.1	lcl|NZ_AKWC02000039.1_cds_WP_000649925.1_248	29.644	253	330
WP_010578407.1	lcl|NZ_AKWC02000020.1_cds_WP_000688695.1_2556	25.339	221	330
WP_010578407.1	lcl|NZ_AKWC02000024.1_cds_WP_000601375.1_1497	26.119	268	330
WP_010578406.1	lcl|NZ_AKWC02000024.1_cds_WP_001198107.1_1448	98.087	366	366
WP_010578406.1	lcl|NZ_AKWC02000024.1_cds_WP_000608295.1_1449	40.000	365	366
WP_010578406.1	lcl|NZ_AKWC02000024.1_cds_WP_000575178.1_1517	33.714	350	366
WP_010578406.1	lcl|NZ_AKWC02000020.1_cds_WP_001281953.1_2542	27.968	379	366
WP_010578406.1	lcl|NZ_AKWC02000024.1_cds_WP_000346036.1_1478	27.809	356	366
WP_010578406.1	lcl|NZ_AKWC02000024.1_cds_WP_000582222.1_1459	32.394	355	366
WP_010578406.1	lcl|NZ_AKWC02000010.1_cds_WP_000538752.1_3300	29.132	357	366
WP_010578406.1	lcl|NZ_AKWC02000024.1_cds_WP_000947844.1_1471	26.667	345	366
WP_010578406.1	lcl|NZ_AKWC02000020.1_cds_WP_001982414.1_2458	31.579	190	366
WP_010578405.1	lcl|NZ_AKWC02000024.1_cds_WP_000608295.1_1449	96.185	367	367
WP_010578405.1	lcl|NZ_AKWC02000024.1_cds_WP_001198107.1_1448	40.000	365	367
WP_010578405.1	lcl|NZ_AKWC02000024.1_cds_WP_000575178.1_1517	37.398	369	367
WP_010578405.1	lcl|NZ_AKWC02000010.1_cds_WP_000538752.1_3300	31.267	371	367
WP_010578405.1	lcl|NZ_AKWC02000024.1_cds_WP_000582222.1_1459	35.077	325	367
WP_010578405.1	lcl|NZ_AKWC02000020.1_cds_WP_001281953.1_2542	29.948	384	367
