WP_020985020.1	lcl|NZ_AHQR01000233.1_cds_WP_000340715.1_1399	91.463	82	106
WP_010578412.1	lcl|NZ_AHQR01000233.1_cds_WP_000410273.1_1398	91.083	314	314
WP_010578412.1	lcl|NZ_AHQR01000233.1_cds_WP_000093098.1_1378	45.238	84	314
WP_010578412.1	lcl|NZ_AHQR01000233.1_cds_WP_000646250.1_1395	28.175	252	314
WP_010578412.1	lcl|NZ_AHQR01000198.1_cds_WP_000744700.1_1822	22.256	328	314
WP_010578412.1	lcl|NZ_AHQR01000233.1_cds_WP_000600889.1_1369	24.194	186	314
WP_010578412.1	lcl|NZ_AHQR01000099.1_cds_WP_000723090.1_2913	23.183	289	314
WP_010578412.1	lcl|NZ_AHQR01000233.1_cds_WP_001067557.1_1392	25.526	333	314
WP_020984893.1	lcl|NZ_AHQR01000233.1_cds_WP_000604524.1_1397	84.932	365	365
WP_010578411.1	lcl|NZ_AHQR01000233.1_cds_WP_000884059.1_1396	95.135	185	185
WP_010578411.1	lcl|NZ_AHQR01000394.1_cds_WP_000351733.1_466	38.571	140	185
WP_010578410.1	lcl|NZ_AHQR01000233.1_cds_WP_000646250.1_1395	93.921	329	329
WP_010578410.1	lcl|NZ_AHQR01000198.1_cds_WP_000744700.1_1822	31.429	315	329
WP_010578410.1	lcl|NZ_AHQR01000233.1_cds_WP_000600889.1_1369	33.333	255	329
WP_010578410.1	lcl|NZ_AHQR01000099.1_cds_WP_000723090.1_2913	29.851	335	329
WP_010578410.1	lcl|NZ_AHQR01000268.1_cds_WP_001984071.1_1012	32.026	306	329
WP_010578410.1	lcl|NZ_AHQR01000088.1_cds_WP_000649925.1_3142	30.091	329	329
WP_010578410.1	lcl|NZ_AHQR01000440.1_cds_WP_000709511.1_28	28.182	330	329
WP_010578410.1	lcl|NZ_AHQR01000233.1_cds_WP_001067557.1_1392	28.852	305	329
WP_010578410.1	lcl|NZ_AHQR01000015.1_cds_WP_000688695.1_3601	28.832	274	329
WP_010578410.1	lcl|NZ_AHQR01000233.1_cds_WP_000601375.1_1342	24.549	277	329
WP_010578410.1	lcl|NZ_AHQR01000233.1_cds_WP_000410273.1_1398	27.826	230	329
WP_010578410.1	lcl|NZ_AHQR01000233.1_cds_WP_000475904.1_1333	27.007	274	329
WP_010578410.1	lcl|NZ_AHQR01000410.1_cds_WP_001074785.1_206	28.302	265	329
WP_010578410.1	lcl|NZ_AHQR01000087.1_cds_WP_001003555.1_3150	27.200	250	329
WP_010578410.1	lcl|NZ_AHQR01000233.1_cds_WP_000487322.1_1344	26.205	332	329
WP_020984930.1	lcl|NZ_AHQR01000233.1_cds_WP_000774262.1_1394	88.189	254	267
WP_020984930.1	lcl|NZ_AHQR01000233.1_cds_WP_000859505.1_1345	27.315	216	267
WP_020984930.1	lcl|NZ_AHQR01000233.1_cds_WP_000800438.1_1364	25.789	190	267
WP_020984930.1	lcl|NZ_AHQR01000099.1_cds_WP_000842260.1_2912	24.569	232	267
WP_020984930.1	lcl|NZ_AHQR01000095.1_cds_WP_000667727.1_2976	33.636	110	267
WP_020984930.1	lcl|NZ_AHQR01000030.1_cds_WP_000805357.1_3489	36.047	86	267
WP_020984935.1	lcl|NZ_AHQR01000233.1_cds_WP_000612797.1_1393	87.402	508	509
WP_020984935.1	lcl|NZ_AHQR01000218.1_cds_WP_000291591.1_1585	27.329	322	509
WP_020984935.1	lcl|NZ_AHQR01000218.1_cds_WP_000364507.1_1584	28.723	94	509
WP_020984935.1	lcl|NZ_AHQR01000233.1_cds_WP_000612797.1_1393	87.402	508	509
WP_020984935.1	lcl|NZ_AHQR01000218.1_cds_WP_000291591.1_1585	27.329	322	509
WP_020984935.1	lcl|NZ_AHQR01000218.1_cds_WP_000364507.1_1584	28.723	94	509
WP_010578407.1	lcl|NZ_AHQR01000233.1_cds_WP_001067557.1_1392	96.364	330	330
WP_010578407.1	lcl|NZ_AHQR01000233.1_cds_WP_000646250.1_1395	28.990	307	330
WP_010578407.1	lcl|NZ_AHQR01000233.1_cds_WP_000600889.1_1369	27.068	266	330
WP_010578407.1	lcl|NZ_AHQR01000268.1_cds_WP_001984071.1_1012	25.735	272	330
WP_010578407.1	lcl|NZ_AHQR01000087.1_cds_WP_001003555.1_3150	30.041	243	330
WP_010578407.1	lcl|NZ_AHQR01000198.1_cds_WP_000744700.1_1822	26.266	316	330
WP_010578407.1	lcl|NZ_AHQR01000099.1_cds_WP_000723090.1_2913	24.024	333	330
WP_010578407.1	lcl|NZ_AHQR01000088.1_cds_WP_000649925.1_3142	29.644	253	330
WP_010578407.1	lcl|NZ_AHQR01000015.1_cds_WP_000688695.1_3601	25.339	221	330
WP_010578407.1	lcl|NZ_AHQR01000233.1_cds_WP_000601375.1_1342	26.119	268	330
WP_010578406.1	lcl|NZ_AHQR01000233.1_cds_WP_001198107.1_1391	98.087	366	366
WP_010578406.1	lcl|NZ_AHQR01000233.1_cds_WP_000608295.1_1390	40.000	365	366
WP_010578406.1	lcl|NZ_AHQR01000099.1_cds_WP_000575178.1_2919	33.714	350	366
WP_010578406.1	lcl|NZ_AHQR01000135.1_cds_WP_001281953.1_2449	27.968	379	366
WP_010578406.1	lcl|NZ_AHQR01000233.1_cds_WP_000346036.1_1361	27.809	356	366
WP_010578406.1	lcl|NZ_AHQR01000233.1_cds_WP_000582222.1_1380	32.394	355	366
WP_010578406.1	lcl|NZ_AHQR01000194.1_cds_WP_000538752.1_1927	29.132	357	366
WP_010578406.1	lcl|NZ_AHQR01000233.1_cds_WP_000947844.1_1368	26.667	345	366
WP_010578406.1	lcl|NZ_AHQR01000138.1_cds_WP_001982414.1_2424	31.579	190	366
WP_010578405.1	lcl|NZ_AHQR01000233.1_cds_WP_000608295.1_1390	96.185	367	367
WP_010578405.1	lcl|NZ_AHQR01000233.1_cds_WP_001198107.1_1391	40.000	365	367
WP_010578405.1	lcl|NZ_AHQR01000099.1_cds_WP_000575178.1_2919	37.398	369	367
WP_010578405.1	lcl|NZ_AHQR01000194.1_cds_WP_000538752.1_1927	31.267	371	367
WP_010578405.1	lcl|NZ_AHQR01000233.1_cds_WP_000582222.1_1380	35.077	325	367
WP_010578405.1	lcl|NZ_AHQR01000135.1_cds_WP_001281953.1_2449	29.948	384	367
WP_010578405.1	lcl|NZ_AHQR01000233.1_cds_WP_000346036.1_1361	26.374	364	367
WP_010578405.1	lcl|NZ_AHQR01000233.1_cds_WP_000947844.1_1368	26.404	356	367
WP_010578405.1	lcl|NZ_AHQR01000138.1_cds_WP_001982414.1_2424	25.698	358	367
WP_010578405.1	lcl|NZ_AHQR01000282.1_cds_WP_000365890.1_870	33.708	89	367
WP_020984976.1	lcl|NZ_AHQR01000233.1_cds_WP_000689743.1_1389	92.831	544	544
WP_020984976.1	lcl|NZ_AHQR01000233.1_cds_WP_000689743.1_1389	92.831	544	544
WP_010578402.1	lcl|NZ_AHQR01000233.1_cds_WP_000342713.1_1388	95.094	265	265
WP_010578402.1	lcl|NZ_AHQR01000047.1_cds_WP_001002663.1_3391	45.267	243	265
WP_020984841.1	lcl|NZ_AHQR01000233.1_cds_WP_001246618.1_1387	91.613	310	310
WP_020984841.1	lcl|NZ_AHQR01000287.1_cds_WP_000501205.1_820	37.171	304	310
WP_020984841.1	lcl|NZ_AHQR01000399.1_cds_WP_001183723.1_375	27.881	269	310
WP_020984841.1	lcl|NZ_AHQR01000113.1_cds_WP_000279894.1_2641	23.664	262	310
WP_020984841.1	lcl|NZ_AHQR01000233.1_cds_WP_001246618.1_1387	91.613	310	310
WP_020984841.1	lcl|NZ_AHQR01000287.1_cds_WP_000501205.1_820	37.171	304	310
WP_020984841.1	lcl|NZ_AHQR01000399.1_cds_WP_001183723.1_375	27.881	269	310
WP_020984841.1	lcl|NZ_AHQR01000113.1_cds_WP_000279894.1_2641	23.664	262	310
WP_010578401.1	lcl|NZ_AHQR01000233.1_cds_WP_000479982.1_1386	92.803	264	264
WP_010578400.1	lcl|NZ_AHQR01000233.1_cds_WP_000715958.1_1385	95.349	129	130
WP_010578399.1	lcl|NZ_AHQR01000233.1_cds_WP_001088866.1_1384	80.690	145	145
WP_010578399.1	lcl|NZ_AHQR01000090.1_cds_WP_002069656.1_3084	57.143	28	145
WP_020984860.1	lcl|NZ_AHQR01000233.1_cds_WP_000517242.1_1383	92.760	221	221
WP_020984860.1	lcl|NZ_AHQR01000230.1_cds_WP_001069834.1_1419	28.440	109	221
WP_020984860.1	lcl|NZ_AHQR01000198.1_cds_WP_001082180.1_1850	25.641	78	221
WP_039942433.1	lcl|NZ_AHQR01000233.1_cds_WP_001015422.1_1381	24.599	374	408
WP_039942433.1	lcl|NZ_AHQR01000233.1_cds_WP_001206409.1_1373	24.845	161	408
WP_039942433.1	lcl|NZ_AHQR01000233.1_cds_WP_000661932.1_1348	26.241	141	408
WP_039942433.1	lcl|NZ_AHQR01000233.1_cds_WP_002082140.1_1357	25.899	139	408
WP_039942433.1	lcl|NZ_AHQR01000245.1_cds_WP_000402845.1_1196	21.818	220	408
WP_039942433.1	lcl|NZ_AHQR01000198.1_cds_WP_001082180.1_1850	23.256	215	408
WP_039942433.1	lcl|NZ_AHQR01000230.1_cds_WP_000347681.1_1418	24.299	214	408
WP_020985012.1	lcl|NZ_AHQR01000233.1_cds_WP_000611594.1_1382	85.143	175	175
WP_020985012.1	lcl|NZ_AHQR01000227.1_cds_WP_001206947.1_1443	30.070	143	175
