WP_020985020.1	lcl|NZ_NPEB01000012.1_cds_WP_035983633.1_911	62.162	74	106
WP_010578412.1	lcl|NZ_NPEB01000012.1_cds_WP_100734686.1_908	80.000	310	314
WP_010578412.1	lcl|NZ_NPEB01000003.1_cds_WP_100718697.1_1873	23.511	319	314
WP_010578412.1	lcl|NZ_NPEB01000003.1_cds_WP_100718677.1_1845	25.776	322	314
WP_010578412.1	lcl|NZ_NPEB01000012.1_cds_WP_100734687.1_909	22.353	255	314
WP_010578412.1	lcl|NZ_NPEB01000006.1_cds_WP_004788049.1_3154	22.043	186	314
WP_010578412.1	lcl|NZ_NPEB01000004.1_cds_WP_100719192.1_2349	22.917	288	314
WP_010578411.1	lcl|NZ_NPEB01000001.1_cds_WP_004788859.1_198	34.677	124	185
WP_010578410.1	lcl|NZ_NPEB01000003.1_cds_WP_100718697.1_1873	29.936	314	329
WP_010578410.1	lcl|NZ_NPEB01000004.1_cds_WP_100719192.1_2349	32.051	312	329
WP_010578410.1	lcl|NZ_NPEB01000012.1_cds_WP_100734687.1_909	26.786	336	329
WP_010578410.1	lcl|NZ_NPEB01000006.1_cds_WP_004788049.1_3154	27.566	341	329
WP_010578410.1	lcl|NZ_NPEB01000004.1_cds_WP_004787140.1_2540	26.875	320	329
WP_010578410.1	lcl|NZ_NPEB01000003.1_cds_WP_100718677.1_1845	26.923	312	329
WP_010578410.1	lcl|NZ_NPEB01000004.1_cds_WP_100735299.1_2613	31.890	254	329
WP_010578410.1	lcl|NZ_NPEB01000012.1_cds_WP_100734686.1_908	25.157	318	329
WP_010578410.1	lcl|NZ_NPEB01000006.1_cds_WP_207763527.1_3165	27.350	234	329
WP_010578410.1	lcl|NZ_NPEB01000003.1_cds_WP_100734935.1_1926	28.800	250	329
WP_010578410.1	lcl|NZ_NPEB01000008.1_cds_WP_100734655.1_3512	26.199	271	329
WP_010578410.1	lcl|NZ_NPEB01000004.1_cds_WP_100735294.1_2605	26.901	171	329
WP_010578410.1	lcl|NZ_NPEB01000003.1_cds_WP_100735066.1_2204	23.735	257	329
WP_010578410.1	lcl|NZ_NPEB01000012.1_cds_WP_100716954.1_907	25.103	243	329
WP_020984930.1	lcl|NZ_NPEB01000008.1_cds_WP_020777677.1_3573	24.528	265	267
WP_020984930.1	lcl|NZ_NPEB01000012.1_cds_WP_100716951.1_910	24.623	199	267
WP_020984930.1	lcl|NZ_NPEB01000004.1_cds_WP_100735224.1_2460	26.136	176	267
WP_020984935.1	lcl|NZ_NPEB01000001.1_cds_WP_100734512.1_176	23.894	339	509
WP_020984935.1	lcl|NZ_NPEB01000001.1_cds_WP_100734513.1_175	27.193	114	509
WP_020984935.1	lcl|NZ_NPEB01000001.1_cds_WP_100734512.1_176	23.894	339	509
WP_020984935.1	lcl|NZ_NPEB01000001.1_cds_WP_100734513.1_175	27.193	114	509
WP_010578407.1	lcl|NZ_NPEB01000004.1_cds_WP_100735299.1_2613	31.760	233	330
WP_010578407.1	lcl|NZ_NPEB01000003.1_cds_WP_100718697.1_1873	29.603	277	330
WP_010578407.1	lcl|NZ_NPEB01000004.1_cds_WP_100719192.1_2349	24.590	305	330
WP_010578407.1	lcl|NZ_NPEB01000003.1_cds_WP_100718677.1_1845	26.284	331	330
WP_010578407.1	lcl|NZ_NPEB01000004.1_cds_WP_100735294.1_2605	25.591	254	330
WP_010578407.1	lcl|NZ_NPEB01000012.1_cds_WP_100716954.1_907	31.250	128	330
WP_010578407.1	lcl|NZ_NPEB01000012.1_cds_WP_100734687.1_909	24.528	265	330
WP_010578407.1	lcl|NZ_NPEB01000003.1_cds_WP_100735066.1_2204	30.921	152	330
WP_010578407.1	lcl|NZ_NPEB01000003.1_cds_WP_100734935.1_1926	25.604	207	330
WP_010578407.1	lcl|NZ_NPEB01000006.1_cds_WP_004788049.1_3154	22.876	306	330
WP_010578407.1	lcl|NZ_NPEB01000004.1_cds_WP_004787140.1_2540	28.000	150	330
WP_010578406.1	lcl|NZ_NPEB01000010.1_cds_WP_004785484.1_582	28.346	381	366
WP_010578406.1	lcl|NZ_NPEB01000012.1_cds_WP_100766203.1_883	36.000	250	366
WP_010578406.1	lcl|NZ_NPEB01000012.1_cds_WP_100716963.1_895	31.006	358	366
WP_010578406.1	lcl|NZ_NPEB01000012.1_cds_WP_207763559.1_906	30.890	382	366
WP_010578406.1	lcl|NZ_NPEB01000002.1_cds_WP_100734244.1_1524	28.612	353	366
WP_010578406.1	lcl|NZ_NPEB01000008.1_cds_WP_243394030.1_3488	27.778	162	366
WP_010578406.1	lcl|NZ_NPEB01000007.1_cds_WP_100719471.1_3301	22.515	342	366
WP_010578405.1	lcl|NZ_NPEB01000012.1_cds_WP_207763559.1_906	31.392	395	367
WP_010578405.1	lcl|NZ_NPEB01000012.1_cds_WP_100766203.1_883	38.889	252	367
WP_010578405.1	lcl|NZ_NPEB01000012.1_cds_WP_100716963.1_895	33.144	353	367
WP_010578405.1	lcl|NZ_NPEB01000002.1_cds_WP_100734244.1_1524	29.144	374	367
WP_010578405.1	lcl|NZ_NPEB01000010.1_cds_WP_004785484.1_582	28.836	378	367
WP_010578405.1	lcl|NZ_NPEB01000007.1_cds_WP_100719471.1_3301	26.331	357	367
WP_010578405.1	lcl|NZ_NPEB01000008.1_cds_WP_243394030.1_3488	27.027	148	367
WP_010578402.1	lcl|NZ_NPEB01000007.1_cds_WP_100718239.1_3355	42.798	243	265
WP_020984841.1	lcl|NZ_NPEB01000003.1_cds_WP_004785161.1_2107	34.839	310	310
WP_020984841.1	lcl|NZ_NPEB01000011.1_cds_WP_100735549.1_805	28.477	302	310
WP_020984841.1	lcl|NZ_NPEB01000001.1_cds_WP_100721131.1_263	22.519	262	310
WP_020984841.1	lcl|NZ_NPEB01000003.1_cds_WP_004785161.1_2107	34.839	310	310
WP_020984841.1	lcl|NZ_NPEB01000011.1_cds_WP_100735549.1_805	28.477	302	310
WP_020984841.1	lcl|NZ_NPEB01000001.1_cds_WP_100721131.1_263	22.519	262	310
WP_010578399.1	lcl|NZ_NPEB01000011.1_cds_WP_004786001.1_829	50.000	36	145
WP_020984860.1	lcl|NZ_NPEB01000001.1_cds_WP_100734476.1_288	32.673	101	221
WP_020984860.1	lcl|NZ_NPEB01000007.1_cds_WP_100735871.1_3408	30.769	78	221
WP_039942433.1	lcl|NZ_NPEB01000001.1_cds_WP_100721578.1_566	25.781	256	408
WP_039942433.1	lcl|NZ_NPEB01000012.1_cds_WP_100734675.1_885	27.517	149	408
WP_020985012.1	lcl|NZ_NPEB01000010.1_cds_WP_100735957.1_644	33.088	136	175
WP_010578395.1	lcl|NZ_NPEB01000001.1_cds_WP_100734478.1_282	24.000	250	240
WP_010578395.1	lcl|NZ_NPEB01000011.1_cds_WP_100721449.1_763	23.413	252	240
WP_010578395.1	lcl|NZ_NPEB01000004.1_cds_WP_004786786.1_2666	27.517	149	240
WP_010578395.1	lcl|NZ_NPEB01000011.1_cds_WP_004787563.1_823	29.670	91	240
WP_010578395.1	lcl|NZ_NPEB01000010.1_cds_WP_100735943.1_603	26.829	123	240
WP_010578395.1	lcl|NZ_NPEB01000006.1_cds_WP_100735772.1_3232	30.526	95	240
WP_010578395.1	lcl|NZ_NPEB01000004.1_cds_WP_100735289.1_2591	23.016	252	240
WP_010578390.1	lcl|NZ_NPEB01000004.1_cds_WP_004786686.1_2657	29.112	529	603
WP_010578390.1	lcl|NZ_NPEB01000002.1_cds_WP_100734160.1_1328	33.168	404	603
WP_010578390.1	lcl|NZ_NPEB01000010.1_cds_WP_100735951.1_626	31.393	481	603
WP_010578390.1	lcl|NZ_NPEB01000004.1_cds_WP_100735164.1_2342	43.852	244	603
WP_010578390.1	lcl|NZ_NPEB01000004.1_cds_WP_100735165.1_2344	31.787	431	603
WP_010578390.1	lcl|NZ_NPEB01000005.1_cds_WP_100719941.1_2960	31.250	352	603
WP_010578390.1	lcl|NZ_NPEB01000004.1_cds_WP_100719836.1_2367	34.677	248	603
WP_010578390.1	lcl|NZ_NPEB01000004.1_cds_WP_100735206.1_2432	29.646	226	603
WP_010578390.1	lcl|NZ_NPEB01000002.1_cds_WP_100719737.1_1654	30.000	230	603
WP_010578390.1	lcl|NZ_NPEB01000014.1_cds_WP_004786760.1_1147	29.741	232	603
WP_010578390.1	lcl|NZ_NPEB01000001.1_cds_WP_004789028.1_332	28.899	218	603
WP_010578390.1	lcl|NZ_NPEB01000002.1_cds_WP_004786946.1_1240	31.048	248	603
WP_010578390.1	lcl|NZ_NPEB01000001.1_cds_WP_100734504.1_197	31.513	238	603
WP_010578390.1	lcl|NZ_NPEB01000004.1_cds_WP_100719214.1_2324	26.923	234	603
WP_010578390.1	lcl|NZ_NPEB01000008.1_cds_WP_100721031.1_3564	32.353	238	603
WP_010578390.1	lcl|NZ_NPEB01000011.1_cds_WP_100735532.1_844	31.050	219	603
WP_010578390.1	lcl|NZ_NPEB01000013.1_cds_WP_100736026.1_1086	29.187	209	603
WP_010578390.1	lcl|NZ_NPEB01000009.1_cds_WP_100717738.1_3782	25.328	229	603
WP_010578390.1	lcl|NZ_NPEB01000005.1_cds_WP_100735348.1_2689	27.928	222	603
WP_010578390.1	lcl|NZ_NPEB01000001.1_cds_WP_035983849.1_170	26.407	231	603
