WP_020985020.1	lcl|NZ_JQRC01000044.1_cds_WP_004454812.1_1562	90.244	82	106
WP_010578412.1	lcl|NZ_JQRC01000044.1_cds_WP_061247355.1_1563	90.764	314	314
WP_010578412.1	lcl|NZ_JQRC01000081.1_cds_WP_017214696.1_2424	25.556	270	314
WP_010578412.1	lcl|NZ_JQRC01000044.1_cds_WP_061247357.1_1566	28.000	250	314
WP_010578412.1	lcl|NZ_JQRC01000022.1_cds_WP_061246963.1_711	22.866	328	314
WP_010578412.1	lcl|NZ_JQRC01000052.1_cds_WP_002178495.1_1737	23.264	288	314
WP_010578412.1	lcl|NZ_JQRC01000044.1_cds_WP_017214676.1_1569	24.324	333	314
WP_010578412.1	lcl|NZ_JQRC01000032.1_cds_WP_201033193.1_1235	24.402	209	314
WP_020984893.1	lcl|NZ_JQRC01000044.1_cds_WP_061247356.1_1564	86.027	365	365
WP_010578411.1	lcl|NZ_JQRC01000044.1_cds_WP_017214672.1_1565	95.676	185	185
WP_010578411.1	lcl|NZ_JQRC01000025.1_cds_WP_002178322.1_966	38.571	140	185
WP_010578410.1	lcl|NZ_JQRC01000044.1_cds_WP_061247357.1_1566	93.617	329	329
WP_010578410.1	lcl|NZ_JQRC01000022.1_cds_WP_061246963.1_711	30.794	315	329
WP_010578410.1	lcl|NZ_JQRC01000052.1_cds_WP_002178495.1_1737	30.746	335	329
WP_010578410.1	lcl|NZ_JQRC01000032.1_cds_WP_201033193.1_1235	31.068	309	329
WP_010578410.1	lcl|NZ_JQRC01000050.1_cds_WP_017215166.1_1658	30.435	322	329
WP_010578410.1	lcl|NZ_JQRC01000032.1_cds_WP_002179271.1_1245	28.788	330	329
WP_010578410.1	lcl|NZ_JQRC01000044.1_cds_WP_017214676.1_1569	29.180	305	329
WP_010578410.1	lcl|NZ_JQRC01000076.1_cds_WP_061247678.1_2371	27.372	274	329
WP_010578410.1	lcl|NZ_JQRC01000044.1_cds_WP_061247355.1_1563	24.127	315	329
WP_010578410.1	lcl|NZ_JQRC01000081.1_cds_WP_017214696.1_2424	27.184	309	329
WP_010578410.1	lcl|NZ_JQRC01000015.1_cds_WP_002179684.1_479	26.336	262	329
WP_010578410.1	lcl|NZ_JQRC01000011.1_cds_WP_061246823.1_337	27.820	266	329
WP_010578410.1	lcl|NZ_JQRC01000039.1_cds_WP_061247288.1_1412	25.833	240	329
WP_010578410.1	lcl|NZ_JQRC01000067.1_cds_WP_061247606.1_2195	25.231	325	329
WP_010578410.1	lcl|NZ_JQRC01000053.1_cds_WP_061247421.1_1750	27.755	245	329
WP_020984930.1	lcl|NZ_JQRC01000044.1_cds_WP_061247358.1_1567	90.945	254	267
WP_020984930.1	lcl|NZ_JQRC01000052.1_cds_WP_002178630.1_1736	25.431	232	267
WP_020984930.1	lcl|NZ_JQRC01000096.1_cds_WP_002177623.1_2715	33.858	127	267
WP_020984930.1	lcl|NZ_JQRC01000081.1_cds_WP_017214685.1_2414	23.558	208	267
WP_020984930.1	lcl|NZ_JQRC01000103.1_cds_WP_002176989.1_2784	36.471	85	267
WP_020984935.1	lcl|NZ_JQRC01000044.1_cds_WP_061247359.1_1568	88.212	509	509
WP_020984935.1	lcl|NZ_JQRC01000011.1_cds_WP_004430762.1_414	27.329	322	509
WP_020984935.1	lcl|NZ_JQRC01000011.1_cds_WP_002148203.1_413	28.723	94	509
WP_020984935.1	lcl|NZ_JQRC01000044.1_cds_WP_061247359.1_1568	88.212	509	509
WP_020984935.1	lcl|NZ_JQRC01000011.1_cds_WP_004430762.1_414	27.329	322	509
WP_020984935.1	lcl|NZ_JQRC01000011.1_cds_WP_002148203.1_413	28.723	94	509
WP_010578407.1	lcl|NZ_JQRC01000044.1_cds_WP_017214676.1_1569	96.667	330	330
WP_010578407.1	lcl|NZ_JQRC01000044.1_cds_WP_061247357.1_1566	28.808	302	330
WP_010578407.1	lcl|NZ_JQRC01000032.1_cds_WP_201033193.1_1235	26.568	271	330
WP_010578407.1	lcl|NZ_JQRC01000052.1_cds_WP_002178495.1_1737	26.149	348	330
WP_010578407.1	lcl|NZ_JQRC01000022.1_cds_WP_061246963.1_711	28.261	276	330
WP_010578407.1	lcl|NZ_JQRC01000067.1_cds_WP_061247606.1_2195	28.279	244	330
WP_010578407.1	lcl|NZ_JQRC01000050.1_cds_WP_017215166.1_1658	30.120	249	330
WP_010578407.1	lcl|NZ_JQRC01000076.1_cds_WP_061247678.1_2371	24.889	225	330
WP_010578407.1	lcl|NZ_JQRC01000011.1_cds_WP_061246823.1_337	27.126	247	330
WP_010578406.1	lcl|NZ_JQRC01000039.1_cds_WP_061247297.1_1423	34.412	340	366
WP_010578406.1	lcl|NZ_JQRC01000081.1_cds_WP_017214708.1_2435	32.597	362	366
WP_010578406.1	lcl|NZ_JQRC01000096.1_cds_WP_061247897.1_2710	27.513	378	366
WP_010578406.1	lcl|NZ_JQRC01000169.1_cds_WP_002180117.1_3627	30.556	360	366
WP_010578406.1	lcl|NZ_JQRC01000081.1_cds_WP_017214700.1_2428	30.220	364	366
WP_010578406.1	lcl|NZ_JQRC01000147.1_cds_WP_036027114.1_3446	32.632	190	366
WP_010578405.1	lcl|NZ_JQRC01000039.1_cds_WP_061247297.1_1423	37.249	349	367
WP_010578405.1	lcl|NZ_JQRC01000169.1_cds_WP_002180117.1_3627	32.708	373	367
WP_010578405.1	lcl|NZ_JQRC01000081.1_cds_WP_017214700.1_2428	35.503	338	367
WP_010578405.1	lcl|NZ_JQRC01000081.1_cds_WP_017214708.1_2435	30.959	365	367
WP_010578405.1	lcl|NZ_JQRC01000096.1_cds_WP_061247897.1_2710	29.396	381	367
WP_010578405.1	lcl|NZ_JQRC01000147.1_cds_WP_036027114.1_3446	25.140	358	367
WP_010578405.1	lcl|NZ_JQRC01000025.1_cds_WP_061247081.1_932	34.831	89	367
WP_020984976.1	lcl|NZ_JQRC01000044.1_cds_WP_017214677.1_1570	38.574	547	544
WP_020984976.1	lcl|NZ_JQRC01000044.1_cds_WP_017214677.1_1570	38.574	547	544
WP_010578402.1	lcl|NZ_JQRC01000044.1_cds_WP_017214678.1_1571	67.424	264	265
WP_010578402.1	lcl|NZ_JQRC01000108.1_cds_WP_061248017.1_2876	44.534	247	265
WP_020984841.1	lcl|NZ_JQRC01000044.1_cds_WP_020981179.1_1572	87.419	310	310
WP_020984841.1	lcl|NZ_JQRC01000042.1_cds_WP_002177484.1_1504	37.162	296	310
WP_020984841.1	lcl|NZ_JQRC01000041.1_cds_WP_061247312.1_1447	28.996	269	310
WP_020984841.1	lcl|NZ_JQRC01000048.1_cds_WP_002178404.1_1590	23.664	262	310
WP_020984841.1	lcl|NZ_JQRC01000044.1_cds_WP_020981179.1_1572	87.419	310	310
WP_020984841.1	lcl|NZ_JQRC01000042.1_cds_WP_002177484.1_1504	37.162	296	310
WP_020984841.1	lcl|NZ_JQRC01000041.1_cds_WP_061247312.1_1447	28.996	269	310
WP_020984841.1	lcl|NZ_JQRC01000048.1_cds_WP_002178404.1_1590	23.664	262	310
WP_010578401.1	lcl|NZ_JQRC01000044.1_cds_WP_061247360.1_1573	93.782	193	264
WP_010578401.1	lcl|NZ_JQRC01000081.1_cds_JG20_RS12270_2410	95.714	70	264
WP_010578400.1	lcl|NZ_JQRC01000081.1_cds_WP_004421278.1_2411	94.615	130	130
WP_010578399.1	lcl|NZ_JQRC01000081.1_cds_WP_061247709.1_2412	81.295	139	145
WP_010578399.1	lcl|NZ_JQRC01000081.1_cds_JG20_RS12325_2421	53.608	97	145
WP_010578399.1	lcl|NZ_JQRC01000081.1_cds_JG20_RS12325_2421	85.000	40	145
WP_010578399.1	lcl|NZ_JQRC01000068.1_cds_JG20_RS11320_2219	59.259	27	145
WP_020984860.1	lcl|NZ_JQRC01000081.1_cds_WP_061247710.1_2413	94.118	221	221
WP_020984860.1	lcl|NZ_JQRC01000060.1_cds_WP_017214427.1_1920	29.358	109	221
WP_020984860.1	lcl|NZ_JQRC01000081.1_cds_WP_017214691.1_2419	31.183	93	221
WP_020984860.1	lcl|NZ_JQRC01000022.1_cds_WP_002179248.1_738	26.923	78	221
WP_039942433.1	lcl|NZ_JQRC01000081.1_cds_WP_020981225.1_2425	26.515	396	408
WP_039942433.1	lcl|NZ_JQRC01000081.1_cds_WP_017214699.1_2427	21.827	394	408
WP_039942433.1	lcl|NZ_JQRC01000081.1_cds_WP_036057915.1_2417	29.952	207	408
WP_039942433.1	lcl|NZ_JQRC01000081.1_cds_WP_020981199.1_2444	25.000	360	408
WP_039942433.1	lcl|NZ_JQRC01000035.1_cds_WP_061247260.1_1321	22.727	220	408
WP_039942433.1	lcl|NZ_JQRC01000060.1_cds_WP_002177499.1_1919	23.502	217	408
WP_039942433.1	lcl|NZ_JQRC01000022.1_cds_WP_002179248.1_738	22.791	215	408
WP_039942433.1	lcl|NZ_JQRC01000081.1_cds_WP_020981272.1_2423	25.434	173	408
WP_020985012.1	lcl|NZ_JQRC01000081.1_cds_WP_017214698.1_2426	46.707	167	175
WP_020985012.1	lcl|NZ_JQRC01000022.1_cds_WP_017215093.1_744	30.345	145	175
WP_010578396.1	lcl|NZ_JQRC01000081.1_cds_WP_017214699.1_2427	39.130	414	406
WP_010578396.1	lcl|NZ_JQRC01000081.1_cds_WP_036057915.1_2417	28.680	394	406
WP_010578396.1	lcl|NZ_JQRC01000081.1_cds_WP_020981199.1_2444	23.810	273	406
WP_010578396.1	lcl|NZ_JQRC01000035.1_cds_WP_061247260.1_1321	24.324	222	406
WP_010578396.1	lcl|NZ_JQRC01000060.1_cds_WP_002177499.1_1919	23.077	208	406
WP_010578396.1	lcl|NZ_JQRC01000081.1_cds_WP_020981225.1_2425	23.237	241	406
WP_010578395.1	lcl|NZ_JQRC01000186.1_cds_WP_017215054.1_3707	26.050	238	240
WP_010578395.1	lcl|NZ_JQRC01000163.1_cds_WP_061248652.1_3586	26.275	255	240
WP_010578395.1	lcl|NZ_JQRC01000016.1_cds_WP_002178615.1_506	26.275	255	240
WP_010578395.1	lcl|NZ_JQRC01000068.1_cds_WP_002179721.1_2216	32.673	101	240
WP_010578395.1	lcl|NZ_JQRC01000081.1_cds_WP_017214729.1_2456	32.292	96	240
WP_010578395.1	lcl|NZ_JQRC01000039.1_cds_WP_017214733.1_1401	28.980	245	240
WP_010578395.1	lcl|NZ_JQRC01000011.1_cds_WP_061246819.1_319	25.688	218	240
WP_010578395.1	lcl|NZ_JQRC01000086.1_cds_WP_061247749.1_2531	25.694	144	240
WP_010578395.1	lcl|NZ_JQRC01000019.1_cds_WP_061246946.1_663	21.395	215	240
WP_244265121.1	lcl|NZ_JQRC01000081.1_cds_WP_061247711.1_2433	46.599	294	302
WP_244265121.1	lcl|NZ_JQRC01000081.1_cds_WP_020981249.1_2422	25.417	240	302
WP_010578390.1	lcl|NZ_JQRC01000024.1_cds_WP_081099775.1_881	32.673	404	603
WP_010578390.1	lcl|NZ_JQRC01000142.1_cds_WP_002178140.1_3399	35.084	419	603
WP_010578390.1	lcl|NZ_JQRC01000038.1_cds_WP_061247282.1_1389	28.912	588	603
WP_010578390.1	lcl|NZ_JQRC01000081.1_cds_WP_020981137.1_2432	40.529	227	603
WP_010578390.1	lcl|NZ_JQRC01000067.1_cds_WP_061247589.1_2174	30.876	217	603
WP_010578390.1	lcl|NZ_JQRC01000016.1_cds_WP_004434531.1_515	28.899	218	603
