WP_020985020.1	lcl|NZ_JQOW01000121.1_cds_WP_000340715.1_2786	91.463	82	106
WP_010578412.1	lcl|NZ_JQOW01000121.1_cds_WP_000410273.1_2785	91.083	314	314
WP_010578412.1	lcl|NZ_JQOW01000121.1_cds_WP_000646255.1_2782	28.175	252	314
WP_010578412.1	lcl|NZ_JQOW01000018.1_cds_WP_000744695.1_426	22.256	328	314
WP_010578412.1	lcl|NZ_JQOW01000058.1_cds_WP_000600891.1_1517	24.194	186	314
WP_010578412.1	lcl|NZ_JQOW01000085.1_cds_WP_000649929.1_2097	26.606	327	314
WP_010578412.1	lcl|NZ_JQOW01000058.1_cds_WP_000723081.1_1465	23.183	289	314
WP_010578412.1	lcl|NZ_JQOW01000121.1_cds_WP_001067557.1_2779	25.526	333	314
WP_010578412.1	lcl|NZ_JQOW01000021.1_cds_WP_002064390.1_514	23.239	284	314
WP_020984893.1	lcl|NZ_JQOW01000121.1_cds_WP_000604524.1_2784	84.932	365	365
WP_010578411.1	lcl|NZ_JQOW01000121.1_cds_WP_000884059.1_2783	95.135	185	185
WP_010578411.1	lcl|NZ_JQOW01000045.1_cds_WP_000351733.1_1221	38.571	140	185
WP_010578410.1	lcl|NZ_JQOW01000121.1_cds_WP_000646255.1_2782	94.225	329	329
WP_010578410.1	lcl|NZ_JQOW01000018.1_cds_WP_000744695.1_426	31.429	315	329
WP_010578410.1	lcl|NZ_JQOW01000058.1_cds_WP_000600891.1_1517	33.725	255	329
WP_010578410.1	lcl|NZ_JQOW01000058.1_cds_WP_000723081.1_1465	29.851	335	329
WP_010578410.1	lcl|NZ_JQOW01000021.1_cds_WP_002064390.1_514	31.699	306	329
WP_010578410.1	lcl|NZ_JQOW01000085.1_cds_WP_000649929.1_2097	30.091	329	329
WP_010578410.1	lcl|NZ_JQOW01000127.1_cds_WP_000709511.1_2865	28.182	330	329
WP_010578410.1	lcl|NZ_JQOW01000121.1_cds_WP_001067557.1_2779	28.852	305	329
WP_010578410.1	lcl|NZ_JQOW01000058.1_cds_WP_000601375.1_1490	24.549	277	329
WP_010578410.1	lcl|NZ_JQOW01000021.1_cds_WP_000688698.1_494	28.832	274	329
WP_010578410.1	lcl|NZ_JQOW01000121.1_cds_WP_000410273.1_2785	27.826	230	329
WP_010578410.1	lcl|NZ_JQOW01000058.1_cds_WP_000475897.1_1482	27.007	274	329
WP_010578410.1	lcl|NZ_JQOW01000037.1_cds_WP_001074779.1_975	27.925	265	329
WP_010578410.1	lcl|NZ_JQOW01000044.1_cds_WP_001003563.1_1217	26.800	250	329
WP_010578410.1	lcl|NZ_JQOW01000058.1_cds_WP_000487319.1_1492	26.205	332	329
WP_020984930.1	lcl|NZ_JQOW01000121.1_cds_WP_000774259.1_2781	88.583	254	267
WP_020984930.1	lcl|NZ_JQOW01000058.1_cds_WP_000859505.1_1493	27.315	216	267
WP_020984930.1	lcl|NZ_JQOW01000058.1_cds_WP_000800439.1_1512	25.789	190	267
WP_020984930.1	lcl|NZ_JQOW01000058.1_cds_WP_000842260.1_1464	24.569	232	267
WP_020984930.1	lcl|NZ_JQOW01000125.1_cds_WP_000667727.1_2806	33.636	110	267
WP_020984930.1	lcl|NZ_JQOW01000048.1_cds_WP_000805357.1_1278	36.047	86	267
WP_020984935.1	lcl|NZ_JQOW01000121.1_cds_WP_000612799.1_2780	87.795	508	509
WP_020984935.1	lcl|NZ_JQOW01000030.1_cds_WP_000291581.1_755	27.329	322	509
WP_020984935.1	lcl|NZ_JQOW01000030.1_cds_WP_000364504.1_754	28.723	94	509
WP_020984935.1	lcl|NZ_JQOW01000121.1_cds_WP_000612799.1_2780	87.795	508	509
WP_020984935.1	lcl|NZ_JQOW01000030.1_cds_WP_000291581.1_755	27.329	322	509
WP_020984935.1	lcl|NZ_JQOW01000030.1_cds_WP_000364504.1_754	28.723	94	509
WP_010578407.1	lcl|NZ_JQOW01000121.1_cds_WP_001067557.1_2779	96.364	330	330
WP_010578407.1	lcl|NZ_JQOW01000121.1_cds_WP_000646255.1_2782	29.316	307	330
WP_010578407.1	lcl|NZ_JQOW01000058.1_cds_WP_000600891.1_1517	27.444	266	330
WP_010578407.1	lcl|NZ_JQOW01000021.1_cds_WP_002064390.1_514	26.103	272	330
WP_010578407.1	lcl|NZ_JQOW01000018.1_cds_WP_000744695.1_426	27.215	316	330
WP_010578407.1	lcl|NZ_JQOW01000044.1_cds_WP_001003563.1_1217	29.218	243	330
WP_010578407.1	lcl|NZ_JQOW01000058.1_cds_WP_000723081.1_1465	24.024	333	330
WP_010578407.1	lcl|NZ_JQOW01000085.1_cds_WP_000649929.1_2097	29.644	253	330
WP_010578407.1	lcl|NZ_JQOW01000021.1_cds_WP_000688698.1_494	24.434	221	330
WP_010578407.1	lcl|NZ_JQOW01000058.1_cds_WP_000601375.1_1490	26.119	268	330
WP_010578406.1	lcl|NZ_JQOW01000121.1_cds_WP_001198107.1_2778	98.087	366	366
WP_010578406.1	lcl|NZ_JQOW01000121.1_cds_WP_000608291.1_2777	39.726	365	366
WP_010578406.1	lcl|NZ_JQOW01000058.1_cds_WP_000575181.1_1471	33.143	350	366
WP_010578406.1	lcl|NZ_JQOW01000021.1_cds_WP_001281953.1_478	27.968	379	366
WP_010578406.1	lcl|NZ_JQOW01000058.1_cds_WP_000346041.1_1509	27.809	356	366
WP_010578406.1	lcl|NZ_JQOW01000187.1_cds_WP_000538755.1_3509	29.412	357	366
WP_010578406.1	lcl|NZ_JQOW01000058.1_cds_WP_000947841.1_1516	26.377	345	366
WP_010578406.1	lcl|NZ_JQOW01000172.1_cds_WP_001982414.1_3387	31.579	190	366
WP_010578405.1	lcl|NZ_JQOW01000121.1_cds_WP_000608291.1_2777	95.640	367	367
WP_010578405.1	lcl|NZ_JQOW01000121.1_cds_WP_001198107.1_2778	40.000	365	367
WP_010578405.1	lcl|NZ_JQOW01000058.1_cds_WP_000575181.1_1471	37.127	369	367
WP_010578405.1	lcl|NZ_JQOW01000187.1_cds_WP_000538755.1_3509	31.267	371	367
