WP_020985020.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568908.1_200	62.162	74	106
WP_010578412.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568910.1_201	81.935	310	314
WP_010578412.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573119.1_2442	26.518	313	314
WP_010578412.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637096.1_2469	22.630	327	314
WP_010578412.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568977.1_235	21.983	232	314
WP_010578412.1	lcl|NZ_JANLJQ010000004.1_cds_WP_261637707.1_3573	22.043	186	314
WP_010578412.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636107.1_281	25.263	190	314
WP_010578412.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636839.1_1866	23.248	314	314
WP_020984893.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636062.1_203	54.749	358	365
WP_010578411.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636264.1_660	33.121	157	185
WP_010578410.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637096.1_2469	30.255	314	329
WP_010578410.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636107.1_281	29.819	332	329
WP_010578410.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636839.1_1866	29.967	307	329
WP_010578410.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261637304.1_245	29.430	316	329
WP_010578410.1	lcl|NZ_JANLJQ010000004.1_cds_WP_261637707.1_3573	28.152	341	329
WP_010578410.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135572418.1_2051	27.711	332	329
WP_010578410.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135573119.1_2442	28.296	311	329
WP_010578410.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568953.1_223	27.010	311	329
WP_010578410.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568977.1_235	25.926	270	329
WP_010578410.1	lcl|NZ_JANLJQ010000001.1_cds_WP_261636953.1_2123	29.600	250	329
WP_010578410.1	lcl|NZ_JANLJQ010000001.1_cds_WP_135568910.1_201	25.397	315	329
