WP_020985020.1	lcl|NZ_AOVE01000063.1_cds_WP_000340715.1_818	91.463	82	106
WP_010578412.1	lcl|NZ_AOVE01000063.1_cds_WP_000410273.1_817	91.083	314	314
WP_010578412.1	lcl|NZ_AOVE01000063.1_cds_WP_000093099.1_797	55.556	63	314
WP_010578412.1	lcl|NZ_AOVE01000063.1_cds_WP_000646252.1_814	28.175	252	314
WP_010578412.1	lcl|NZ_AOVE01000153.1_cds_WP_000744700.1_3216	22.256	328	314
WP_010578412.1	lcl|NZ_AOVE01000063.1_cds_WP_000600889.1_788	24.194	186	314
WP_010578412.1	lcl|NZ_AOVE01000063.1_cds_WP_000723090.1_735	23.183	289	314
WP_010578412.1	lcl|NZ_AOVE01000063.1_cds_WP_001067557.1_811	25.526	333	314
WP_020984893.1	lcl|NZ_AOVE01000063.1_cds_WP_000604524.1_816	84.932	365	365
WP_010578411.1	lcl|NZ_AOVE01000063.1_cds_WP_000884059.1_815	95.135	185	185
WP_010578411.1	lcl|NZ_AOVE01000023.1_cds_WP_000351733.1_243	38.571	140	185
WP_010578410.1	lcl|NZ_AOVE01000063.1_cds_WP_000646252.1_814	93.617	329	329
WP_010578410.1	lcl|NZ_AOVE01000153.1_cds_WP_000744700.1_3216	31.429	315	329
WP_010578410.1	lcl|NZ_AOVE01000063.1_cds_WP_000600889.1_788	33.333	255	329
WP_010578410.1	lcl|NZ_AOVE01000063.1_cds_WP_000723090.1_735	29.851	335	329
WP_010578410.1	lcl|NZ_AOVE01000162.1_cds_WP_001984071.1_3659	32.026	306	329
WP_010578410.1	lcl|NZ_AOVE01000110.1_cds_WP_000649925.1_1836	30.091	329	329
WP_010578410.1	lcl|NZ_AOVE01000069.1_cds_WP_000709511.1_935	28.182	330	329
WP_010578410.1	lcl|NZ_AOVE01000063.1_cds_WP_001067557.1_811	28.852	305	329
WP_010578410.1	lcl|NZ_AOVE01000162.1_cds_WP_000688695.1_3639	28.832	274	329
WP_010578410.1	lcl|NZ_AOVE01000063.1_cds_WP_000601375.1_761	24.549	277	329
WP_010578410.1	lcl|NZ_AOVE01000063.1_cds_WP_000410273.1_817	27.826	230	329
WP_010578410.1	lcl|NZ_AOVE01000063.1_cds_WP_000475904.1_752	27.007	274	329
WP_010578410.1	lcl|NZ_AOVE01000067.1_cds_WP_001074785.1_903	28.302	265	329
WP_010578410.1	lcl|NZ_AOVE01000127.1_cds_WP_001003555.1_2335	27.200	250	329
WP_010578410.1	lcl|NZ_AOVE01000063.1_cds_WP_000487322.1_763	26.205	332	329
WP_020984930.1	lcl|NZ_AOVE01000063.1_cds_WP_000774262.1_813	88.189	254	267
WP_020984930.1	lcl|NZ_AOVE01000063.1_cds_WP_000859505.1_764	27.315	216	267
WP_020984930.1	lcl|NZ_AOVE01000063.1_cds_WP_000800438.1_783	25.789	190	267
WP_020984930.1	lcl|NZ_AOVE01000063.1_cds_WP_000842260.1_734	24.569	232	267
WP_020984930.1	lcl|NZ_AOVE01000070.1_cds_WP_000667727.1_956	33.636	110	267
WP_020984930.1	lcl|NZ_AOVE01000107.1_cds_WP_000805357.1_1766	36.047	86	267
WP_020984935.1	lcl|NZ_AOVE01000063.1_cds_WP_000612797.1_812	87.402	508	509
WP_020984935.1	lcl|NZ_AOVE01000125.1_cds_WP_000291591.1_2141	27.329	322	509
WP_020984935.1	lcl|NZ_AOVE01000125.1_cds_WP_000364507.1_2142	28.723	94	509
WP_020984935.1	lcl|NZ_AOVE01000063.1_cds_WP_000612797.1_812	87.402	508	509
WP_020984935.1	lcl|NZ_AOVE01000125.1_cds_WP_000291591.1_2141	27.329	322	509
WP_020984935.1	lcl|NZ_AOVE01000125.1_cds_WP_000364507.1_2142	28.723	94	509
WP_010578407.1	lcl|NZ_AOVE01000063.1_cds_WP_001067557.1_811	96.364	330	330
WP_010578407.1	lcl|NZ_AOVE01000063.1_cds_WP_000646252.1_814	28.990	307	330
WP_010578407.1	lcl|NZ_AOVE01000063.1_cds_WP_000600889.1_788	27.068	266	330
WP_010578407.1	lcl|NZ_AOVE01000162.1_cds_WP_001984071.1_3659	25.735	272	330
