WP_020985020.1	lcl|NZ_RQFG01000019.1_cds_WP_135633099.1_1550	63.514	74	106
WP_010578412.1	lcl|NZ_RQFG01000019.1_cds_WP_135633097.1_1551	81.290	310	314
WP_010578412.1	lcl|NZ_RQFG01000005.1_cds_WP_135634215.1_1359	25.610	328	314
WP_010578412.1	lcl|NZ_RQFG01000005.1_cds_WP_135634167.1_1386	23.125	320	314
WP_010578412.1	lcl|NZ_RQFG01000019.1_cds_WP_135632088.1_1601	26.203	187	314
WP_010578412.1	lcl|NZ_RQFG01000019.1_cds_WP_135633059.1_1570	20.446	269	314
WP_010578412.1	lcl|NZ_RQFG01000005.1_cds_WP_135635229.1_773	22.917	288	314
WP_010578411.1	lcl|NZ_RQFG01000019.1_cds_WP_135632379.1_1975	32.121	165	185
WP_010578410.1	lcl|NZ_RQFG01000005.1_cds_WP_135634167.1_1386	30.573	314	329
WP_010578410.1	lcl|NZ_RQFG01000005.1_cds_WP_135635229.1_773	31.596	307	329
WP_010578410.1	lcl|NZ_RQFG01000019.1_cds_WP_135632088.1_1601	28.228	333	329
WP_010578410.1	lcl|NZ_RQFG01000016.1_cds_WP_135631984.1_3474	27.859	341	329
WP_010578410.1	lcl|NZ_RQFG01000005.1_cds_WP_135634855.1_974	27.711	332	329
WP_010578410.1	lcl|NZ_RQFG01000005.1_cds_WP_135634215.1_1359	27.653	311	329
WP_010578410.1	lcl|NZ_RQFG01000019.1_cds_WP_135633059.1_1570	26.667	270	329
WP_010578410.1	lcl|NZ_RQFG01000019.1_cds_WP_135633097.1_1551	25.633	316	329
WP_010578410.1	lcl|NZ_RQFG01000019.1_cds_WP_135633039.1_1581	24.522	314	329
WP_010578410.1	lcl|NZ_RQFG01000016.1_cds_WP_208742289.1_3463	25.484	310	329
WP_010578410.1	lcl|NZ_RQFG01000019.1_cds_WP_135633031.1_1585	27.869	244	329
WP_010578410.1	lcl|NZ_RQFG01000019.1_cds_WP_135632104.1_1616	25.373	268	329
WP_010578410.1	lcl|NZ_RQFG01000018.1_cds_WP_135634057.1_2395	28.800	250	329
WP_010578410.1	lcl|NZ_RQFG01000018.1_cds_WP_135633413.1_2695	23.715	253	329
WP_010578410.1	lcl|NZ_RQFG01000019.1_cds_WP_135633067.1_1566	26.357	258	329
WP_020984930.1	lcl|NZ_RQFG01000019.1_cds_WP_135633041.1_1580	26.570	207	267
WP_020984930.1	lcl|NZ_RQFG01000019.1_cds_WP_135632129.1_1677	24.528	265	267
WP_020984930.1	lcl|NZ_RQFG01000005.1_cds_WP_135634702.1_1067	40.659	91	267
WP_020984930.1	lcl|NZ_RQFG01000019.1_cds_WP_135632089.1_1602	23.950	238	267
WP_020984930.1	lcl|NZ_RQFG01000016.1_cds_WP_135631983.1_3475	27.411	197	267
WP_020984930.1	lcl|NZ_RQFG01000005.1_cds_WP_135635001.1_888	27.108	166	267
WP_020984935.1	lcl|NZ_RQFG01000019.1_cds_WP_135632948.1_1953	24.484	339	509
WP_020984935.1	lcl|NZ_RQFG01000019.1_cds_WP_135632361.1_1952	28.947	114	509
WP_020984935.1	lcl|NZ_RQFG01000019.1_cds_WP_135632948.1_1953	24.484	339	509
WP_020984935.1	lcl|NZ_RQFG01000019.1_cds_WP_135632361.1_1952	28.947	114	509
WP_010578407.1	lcl|NZ_RQFG01000005.1_cds_WP_135635229.1_773	25.899	278	330
WP_010578407.1	lcl|NZ_RQFG01000005.1_cds_WP_135634167.1_1386	29.818	275	330
WP_010578407.1	lcl|NZ_RQFG01000005.1_cds_WP_135634215.1_1359	25.455	330	330
WP_010578407.1	lcl|NZ_RQFG01000019.1_cds_WP_135633059.1_1570	25.385	260	330
WP_010578407.1	lcl|NZ_RQFG01000019.1_cds_WP_135632088.1_1601	22.561	328	330
WP_010578407.1	lcl|NZ_RQFG01000005.1_cds_WP_135634873.1_961	31.818	110	330
WP_010578407.1	lcl|NZ_RQFG01000016.1_cds_WP_135631984.1_3474	23.692	325	330
WP_010578407.1	lcl|NZ_RQFG01000018.1_cds_WP_135633413.1_2695	28.462	130	330
WP_010578407.1	lcl|NZ_RQFG01000019.1_cds_WP_135633039.1_1581	27.941	136	330
WP_010578407.1	lcl|NZ_RQFG01000018.1_cds_WP_135634057.1_2395	25.837	209	330
WP_010578406.1	lcl|NZ_RQFG01000005.1_cds_WP_135635538.1_1102	28.346	381	366
WP_010578406.1	lcl|NZ_RQFG01000019.1_cds_WP_135633091.1_1554	30.287	383	366
WP_010578406.1	lcl|NZ_RQFG01000005.1_cds_WP_135637239.1_29	28.045	353	366
WP_010578406.1	lcl|NZ_RQFG01000005.1_cds_WP_135636626.1_393	27.684	177	366
WP_010578405.1	lcl|NZ_RQFG01000019.1_cds_WP_135633091.1_1554	31.781	365	367
WP_010578405.1	lcl|NZ_RQFG01000005.1_cds_WP_135637239.1_29	29.144	374	367
WP_010578405.1	lcl|NZ_RQFG01000005.1_cds_WP_135635538.1_1102	29.894	378	367
WP_010578405.1	lcl|NZ_RQFG01000005.1_cds_WP_135636626.1_393	26.404	356	367
WP_010578405.1	lcl|NZ_RQFG01000010.1_cds_WP_135631349.1_2738	33.962	106	367
WP_010578402.1	lcl|NZ_RQFG01000005.1_cds_WP_135586449.1_444	42.387	243	265
WP_020984841.1	lcl|NZ_RQFG01000018.1_cds_WP_135633583.1_2596	35.806	310	310
WP_020984841.1	lcl|NZ_RQFG01000010.1_cds_WP_135631467.1_2810	29.126	309	310
WP_020984841.1	lcl|NZ_RQFG01000019.1_cds_WP_135632427.1_2039	22.137	262	310
WP_020984841.1	lcl|NZ_RQFG01000018.1_cds_WP_135633583.1_2596	35.806	310	310
WP_020984841.1	lcl|NZ_RQFG01000010.1_cds_WP_135631467.1_2810	29.126	309	310
WP_020984841.1	lcl|NZ_RQFG01000019.1_cds_WP_135632427.1_2039	22.137	262	310
WP_010578401.1	lcl|NZ_RQFG01000010.1_cds_WP_135631635.1_2918	25.806	124	264
WP_010578400.1	lcl|NZ_RQFG01000001.1_cds_WP_135637493.1_3674	26.667	105	130
WP_010578399.1	lcl|NZ_RQFG01000010.1_cds_WP_135631429.1_2785	50.000	36	145
WP_020984860.1	lcl|NZ_RQFG01000019.1_cds_WP_135632446.1_2060	36.082	97	221
WP_039942433.1	lcl|NZ_RQFG01000019.1_cds_WP_135633069.1_1565	22.145	289	408
WP_039942433.1	lcl|NZ_RQFG01000019.1_cds_WP_135632857.1_2346	23.629	237	408
WP_020985012.1	lcl|NZ_RQFG01000005.1_cds_WP_135634547.1_1164	33.824	136	175
WP_010578396.1	lcl|NZ_RQFG01000019.1_cds_WP_135633069.1_1565	29.829	409	406
WP_010578395.1	lcl|NZ_RQFG01000019.1_cds_WP_135632442.1_2054	24.303	251	240
WP_010578395.1	lcl|NZ_RQFG01000010.1_cds_WP_135631549.1_2861	24.206	252	240
WP_010578395.1	lcl|NZ_RQFG01000005.1_cds_WP_135634662.1_1092	28.082	146	240
WP_010578395.1	lcl|NZ_RQFG01000005.1_cds_WP_135634609.1_1123	24.268	239	240
WP_010578395.1	lcl|NZ_RQFG01000010.1_cds_WP_004787563.1_2791	29.670	91	240
WP_010578395.1	lcl|NZ_RQFG01000016.1_cds_WP_135632046.1_3398	30.526	95	240
WP_010578395.1	lcl|NZ_RQFG01000005.1_cds_WP_135636479.1_465	25.258	194	240
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135636913.1_232	33.827	405	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135634674.1_1083	29.554	538	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135634572.1_1146	33.610	482	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135635240.1_767	28.748	567	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135635244.1_765	35.647	317	603
WP_010578390.1	lcl|NZ_RQFG01000019.1_cds_WP_135633093.1_1553	35.052	291	603
WP_010578390.1	lcl|NZ_RQFG01000012.1_cds_WP_135636071.1_3070	30.595	353	603
WP_010578390.1	lcl|NZ_RQFG01000019.1_cds_WP_135632120.1_1668	31.897	232	603
WP_010578390.1	lcl|NZ_RQFG01000019.1_cds_WP_135632378.1_1974	32.174	230	603
WP_010578390.1	lcl|NZ_RQFG01000001.1_cds_WP_135637428.1_3638	30.435	230	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135636197.1_629	29.958	237	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135636760.1_320	30.645	248	603
WP_010578390.1	lcl|NZ_RQFG01000019.1_cds_WP_135632488.1_2110	28.440	218	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135635274.1_747	27.350	234	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135635048.1_859	28.017	232	603
WP_010578390.1	lcl|NZ_RQFG01000022.1_cds_WP_135631779.1_3762	28.922	204	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135635193.1_795	29.880	251	603
WP_010578390.1	lcl|NZ_RQFG01000019.1_cds_WP_135592366.1_1947	26.609	233	603
WP_010578390.1	lcl|NZ_RQFG01000010.1_cds_WP_135631661.1_2946	25.328	229	603
WP_010578390.1	lcl|NZ_RQFG01000010.1_cds_WP_135631558.1_2866	27.451	255	603
WP_010578390.1	lcl|NZ_RQFG01000019.1_cds_WP_100743094.1_1679	31.222	221	603
WP_010578390.1	lcl|NZ_RQFG01000018.1_cds_WP_135633407.1_2698	27.126	247	603
WP_010578390.1	lcl|NZ_RQFG01000012.1_cds_WP_244242032.1_3218	32.335	167	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135635191.1_796	26.909	275	603
WP_010578390.1	lcl|NZ_RQFG01000012.1_cds_WP_135635636.1_3327	28.571	231	603
WP_010578390.1	lcl|NZ_RQFG01000010.1_cds_WP_135631402.1_2770	30.275	218	603
WP_010578390.1	lcl|NZ_RQFG01000019.1_cds_WP_135632861.1_2348	27.586	203	603
WP_010578390.1	lcl|NZ_RQFG01000022.1_cds_WP_135631806.1_3781	25.926	216	603
WP_010578390.1	lcl|NZ_RQFG01000019.1_cds_WP_135632139.1_1694	26.496	234	603
WP_010578390.1	lcl|NZ_RQFG01000010.1_cds_WP_135631578.1_2878	25.641	195	603
WP_010578390.1	lcl|NZ_RQFG01000010.1_cds_WP_135631662.1_2947	25.311	241	603
WP_010578390.1	lcl|NZ_RQFG01000010.1_cds_WP_135631662.1_2947	24.891	229	603
WP_010578390.1	lcl|NZ_RQFG01000018.1_cds_WP_135633837.1_2530	27.928	222	603
WP_010578390.1	lcl|NZ_RQFG01000019.1_cds_WP_135632122.1_1670	27.363	201	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135636658.1_373	30.348	201	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135636658.1_373	26.923	234	603
WP_010578390.1	lcl|NZ_RQFG01000019.1_cds_WP_135632693.1_2245	29.469	207	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135637050.1_145	25.359	209	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135635064.1_851	25.472	212	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135636913.1_232	33.827	405	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135634674.1_1083	29.554	538	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135634572.1_1146	33.610	482	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135635240.1_767	28.748	567	603
WP_010578390.1	lcl|NZ_RQFG01000005.1_cds_WP_135635244.1_765	35.647	317	603
WP_010578390.1	lcl|NZ_RQFG01000019.1_cds_WP_135633093.1_1553	35.052	291	603
WP_010578390.1	lcl|NZ_RQFG01000012.1_cds_WP_135636071.1_3070	30.595	353	603
WP_010578390.1	lcl|NZ_RQFG01000019.1_cds_WP_135632120.1_1668	31.897	232	603
WP_010578390.1	lcl|NZ_RQFG01000019.1_cds_WP_135632378.1_1974	32.174	230	603
WP_010578390.1	lcl|NZ_RQFG01000001.1_cds_WP_135637428.1_3638	30.435	230	603
