WP_020985020.1	lcl|NZ_AFKW01000216.1_cds_WP_000340715.1_1112	91.463	82	106
WP_010578412.1	lcl|NZ_AFKW01000216.1_cds_WP_000410273.1_1111	91.083	314	314
WP_010578412.1	lcl|NZ_AFKW01000216.1_cds_WP_000093099.1_1091	55.556	63	314
WP_010578412.1	lcl|NZ_AFKW01000216.1_cds_WP_000646250.1_1108	28.175	252	314
WP_010578412.1	lcl|NZ_AFKW01000063.1_cds_WP_000744700.1_2881	22.256	328	314
WP_010578412.1	lcl|NZ_AFKW01000216.1_cds_WP_000600889.1_1082	24.194	186	314
WP_010578412.1	lcl|NZ_AFKW01000041.1_cds_WP_000723090.1_3532	23.183	289	314
WP_010578412.1	lcl|NZ_AFKW01000216.1_cds_WP_001067557.1_1105	25.526	333	314
WP_020984893.1	lcl|NZ_AFKW01000216.1_cds_WP_000604524.1_1110	84.932	365	365
WP_010578411.1	lcl|NZ_AFKW01000216.1_cds_WP_000884059.1_1109	95.135	185	185
WP_010578411.1	lcl|NZ_AFKW01000071.1_cds_WP_000351733.1_2685	38.571	140	185
WP_010578410.1	lcl|NZ_AFKW01000216.1_cds_WP_000646250.1_1108	93.921	329	329
WP_010578410.1	lcl|NZ_AFKW01000063.1_cds_WP_000744700.1_2881	31.429	315	329
WP_010578410.1	lcl|NZ_AFKW01000216.1_cds_WP_000600889.1_1082	33.333	255	329
WP_010578410.1	lcl|NZ_AFKW01000041.1_cds_WP_000723090.1_3532	29.851	335	329
WP_010578410.1	lcl|NZ_AFKW01000280.1_cds_WP_001984071.1_529	32.026	306	329
WP_010578410.1	lcl|NZ_AFKW01000048.1_cds_WP_000649925.1_3312	30.091	329	329
WP_010578410.1	lcl|NZ_AFKW01000059.1_cds_WP_000709511.1_2965	28.182	330	329
WP_010578410.1	lcl|NZ_AFKW01000216.1_cds_WP_001067557.1_1105	28.852	305	329
WP_010578410.1	lcl|NZ_AFKW01000093.1_cds_WP_000688695.1_2263	28.832	274	329
WP_010578410.1	lcl|NZ_AFKW01000009.1_cds_WP_000601375.1_3685	24.549	277	329
WP_010578410.1	lcl|NZ_AFKW01000216.1_cds_WP_000410273.1_1111	27.826	230	329
WP_010578410.1	lcl|NZ_AFKW01000041.1_cds_WP_000475904.1_3515	27.007	274	329
WP_010578410.1	lcl|NZ_AFKW01000131.1_cds_WP_001074785.1_1758	28.302	265	329
WP_010578410.1	lcl|NZ_AFKW01000161.1_cds_WP_001003555.1_1459	27.200	250	329
