WP_020985020.1	lcl|NZ_AOVO01000023.1_cds_WP_000340715.1_360	91.463	82	106
WP_010578412.1	lcl|NZ_AOVO01000023.1_cds_WP_000410273.1_361	91.083	314	314
WP_010578412.1	lcl|NZ_AOVO01000023.1_cds_WP_000093099.1_381	55.556	63	314
WP_010578412.1	lcl|NZ_AOVO01000023.1_cds_WP_000646250.1_364	28.175	252	314
WP_010578412.1	lcl|NZ_AOVO01000145.1_cds_WP_000744700.1_3551	22.256	328	314
WP_010578412.1	lcl|NZ_AOVO01000023.1_cds_WP_000600889.1_390	24.194	186	314
WP_010578412.1	lcl|NZ_AOVO01000023.1_cds_WP_000723090.1_443	23.183	289	314
WP_010578412.1	lcl|NZ_AOVO01000023.1_cds_WP_001067557.1_367	25.526	333	314
WP_020984893.1	lcl|NZ_AOVO01000023.1_cds_WP_000604524.1_362	84.932	365	365
WP_010578411.1	lcl|NZ_AOVO01000023.1_cds_WP_000884059.1_363	95.135	185	185
WP_010578411.1	lcl|NZ_AOVO01000143.1_cds_WP_000351733.1_3350	38.571	140	185
WP_010578410.1	lcl|NZ_AOVO01000023.1_cds_WP_000646250.1_364	93.921	329	329
WP_010578410.1	lcl|NZ_AOVO01000145.1_cds_WP_000744700.1_3551	31.429	315	329
WP_010578410.1	lcl|NZ_AOVO01000023.1_cds_WP_000600889.1_390	33.333	255	329
WP_010578410.1	lcl|NZ_AOVO01000023.1_cds_WP_000723090.1_443	29.851	335	329
WP_010578410.1	lcl|NZ_AOVO01000040.1_cds_WP_001984071.1_824	32.026	306	329
WP_010578410.1	lcl|NZ_AOVO01000106.1_cds_WP_000649925.1_2381	30.091	329	329
WP_010578410.1	lcl|NZ_AOVO01000033.1_cds_WP_000709511.1_699	28.182	330	329
WP_010578410.1	lcl|NZ_AOVO01000023.1_cds_WP_001067557.1_367	28.852	305	329
WP_010578410.1	lcl|NZ_AOVO01000138.1_cds_WP_000688695.1_3252	28.832	274	329
WP_010578410.1	lcl|NZ_AOVO01000023.1_cds_WP_000601375.1_417	24.549	277	329
WP_010578410.1	lcl|NZ_AOVO01000023.1_cds_WP_000410273.1_361	27.826	230	329
WP_010578410.1	lcl|NZ_AOVO01000023.1_cds_WP_000475904.1_426	27.007	274	329
WP_010578410.1	lcl|NZ_AOVO01000053.1_cds_WP_001074785.1_1258	28.302	265	329
WP_010578410.1	lcl|NZ_AOVO01000081.1_cds_WP_001003555.1_1749	27.200	250	329
WP_010578410.1	lcl|NZ_AOVO01000023.1_cds_WP_000487322.1_415	26.205	332	329
