WP_020985020.1	lcl|NZ_AFLG01000181.1_cds_WP_000340715.1_1057	91.463	82	106
WP_010578412.1	lcl|NZ_AFLG01000181.1_cds_WP_000410273.1_1058	91.083	314	314
WP_010578412.1	lcl|NZ_AFLG01000181.1_cds_WP_000093099.1_1078	55.556	63	314
WP_010578412.1	lcl|NZ_AFLG01000181.1_cds_WP_000646252.1_1061	28.175	252	314
WP_010578412.1	lcl|NZ_AFLG01000043.1_cds_WP_000744700.1_3100	22.256	328	314
WP_010578412.1	lcl|NZ_AFLG01000181.1_cds_WP_000600889.1_1087	24.194	186	314
WP_010578412.1	lcl|NZ_AFLG01000181.1_cds_WP_000723090.1_1140	23.183	289	314
WP_010578412.1	lcl|NZ_AFLG01000181.1_cds_WP_001067557.1_1064	25.526	333	314
WP_020984893.1	lcl|NZ_AFLG01000181.1_cds_WP_000604524.1_1059	84.932	365	365
WP_010578411.1	lcl|NZ_AFLG01000181.1_cds_WP_000884059.1_1060	95.135	185	185
WP_010578411.1	lcl|NZ_AFLG01000052.1_cds_WP_000351733.1_2877	38.571	140	185
WP_010578410.1	lcl|NZ_AFLG01000181.1_cds_WP_000646252.1_1061	93.617	329	329
WP_010578410.1	lcl|NZ_AFLG01000043.1_cds_WP_000744700.1_3100	31.429	315	329
WP_010578410.1	lcl|NZ_AFLG01000181.1_cds_WP_000600889.1_1087	33.333	255	329
WP_010578410.1	lcl|NZ_AFLG01000181.1_cds_WP_000723090.1_1140	29.851	335	329
WP_010578410.1	lcl|NZ_AFLG01000060.1_cds_WP_001984071.1_2624	32.026	306	329
WP_010578410.1	lcl|NZ_AFLG01000175.1_cds_WP_000649925.1_1217	30.091	329	329
WP_010578410.1	lcl|NZ_AFLG01000065.1_cds_WP_000709511.1_2510	28.182	330	329
WP_010578410.1	lcl|NZ_AFLG01000181.1_cds_WP_001067557.1_1064	28.852	305	329
WP_010578410.1	lcl|NZ_AFLG01000060.1_cds_WP_000688695.1_2644	28.832	274	329
WP_010578410.1	lcl|NZ_AFLG01000181.1_cds_WP_000601375.1_1114	24.549	277	329
WP_010578410.1	lcl|NZ_AFLG01000181.1_cds_WP_000410273.1_1058	27.826	230	329
WP_010578410.1	lcl|NZ_AFLG01000181.1_cds_WP_000475904.1_1123	27.007	274	329
WP_010578410.1	lcl|NZ_AFLG01000174.1_cds_WP_001074785.1_1253	28.302	265	329
WP_010578410.1	lcl|NZ_AFLG01000344.1_cds_WP_001003555.1_90	27.200	250	329
WP_010578410.1	lcl|NZ_AFLG01000181.1_cds_WP_000487322.1_1112	26.205	332	329
WP_020984930.1	lcl|NZ_AFLG01000181.1_cds_WP_000774262.1_1062	88.189	254	267
WP_020984930.1	lcl|NZ_AFLG01000181.1_cds_WP_000859505.1_1111	27.315	216	267
WP_020984930.1	lcl|NZ_AFLG01000181.1_cds_WP_000800438.1_1092	25.789	190	267
WP_020984930.1	lcl|NZ_AFLG01000181.1_cds_WP_000842260.1_1141	24.569	232	267
WP_020984930.1	lcl|NZ_AFLG01000197.1_cds_WP_000667727.1_815	33.636	110	267
WP_020984930.1	lcl|NZ_AFLG01000069.1_cds_WP_000805357.1_2436	36.047	86	267
WP_020984935.1	lcl|NZ_AFLG01000181.1_cds_WP_000612797.1_1063	87.402	508	509
WP_020984935.1	lcl|NZ_AFLG01000034.1_cds_WP_000291591.1_3323	27.329	322	509
WP_020984935.1	lcl|NZ_AFLG01000034.1_cds_WP_000364507.1_3324	28.723	94	509
WP_020984935.1	lcl|NZ_AFLG01000181.1_cds_WP_000612797.1_1063	87.402	508	509
WP_020984935.1	lcl|NZ_AFLG01000034.1_cds_WP_000291591.1_3323	27.329	322	509
WP_020984935.1	lcl|NZ_AFLG01000034.1_cds_WP_000364507.1_3324	28.723	94	509
WP_010578407.1	lcl|NZ_AFLG01000181.1_cds_WP_001067557.1_1064	96.364	330	330
WP_010578407.1	lcl|NZ_AFLG01000181.1_cds_WP_000646252.1_1061	28.990	307	330
WP_010578407.1	lcl|NZ_AFLG01000181.1_cds_WP_000600889.1_1087	27.068	266	330
WP_010578407.1	lcl|NZ_AFLG01000060.1_cds_WP_001984071.1_2624	25.735	272	330
WP_010578407.1	lcl|NZ_AFLG01000344.1_cds_WP_001003555.1_90	30.041	243	330
WP_010578407.1	lcl|NZ_AFLG01000043.1_cds_WP_000744700.1_3100	26.266	316	330
WP_010578407.1	lcl|NZ_AFLG01000181.1_cds_WP_000723090.1_1140	24.024	333	330
WP_010578407.1	lcl|NZ_AFLG01000175.1_cds_WP_000649925.1_1217	29.644	253	330
WP_010578407.1	lcl|NZ_AFLG01000060.1_cds_WP_000688695.1_2644	25.339	221	330
WP_010578407.1	lcl|NZ_AFLG01000181.1_cds_WP_000601375.1_1114	26.119	268	330
WP_010578406.1	lcl|NZ_AFLG01000181.1_cds_WP_001198107.1_1065	98.087	366	366
WP_010578406.1	lcl|NZ_AFLG01000181.1_cds_WP_000608295.1_1066	40.000	365	366
WP_010578406.1	lcl|NZ_AFLG01000181.1_cds_WP_000575178.1_1134	33.714	350	366
WP_010578406.1	lcl|NZ_AFLG01000276.1_cds_WP_001281953.1_248	27.968	379	366
WP_010578406.1	lcl|NZ_AFLG01000181.1_cds_WP_000346036.1_1095	27.809	356	366
WP_010578406.1	lcl|NZ_AFLG01000181.1_cds_WP_000582222.1_1076	32.394	355	366
WP_010578406.1	lcl|NZ_AFLG01000189.1_cds_WP_000538752.1_919	29.132	357	366
WP_010578406.1	lcl|NZ_AFLG01000181.1_cds_WP_000947844.1_1088	26.667	345	366
WP_010578406.1	lcl|NZ_AFLG01000109.1_cds_WP_001982414.1_1786	31.579	190	366
WP_010578405.1	lcl|NZ_AFLG01000181.1_cds_WP_000608295.1_1066	96.185	367	367
WP_010578405.1	lcl|NZ_AFLG01000181.1_cds_WP_001198107.1_1065	40.000	365	367
WP_010578405.1	lcl|NZ_AFLG01000181.1_cds_WP_000575178.1_1134	37.398	369	367
WP_010578405.1	lcl|NZ_AFLG01000189.1_cds_WP_000538752.1_919	31.267	371	367
WP_010578405.1	lcl|NZ_AFLG01000181.1_cds_WP_000582222.1_1076	35.077	325	367
WP_010578405.1	lcl|NZ_AFLG01000276.1_cds_WP_001281953.1_248	29.948	384	367
WP_010578405.1	lcl|NZ_AFLG01000181.1_cds_WP_000346036.1_1095	26.374	364	367
WP_010578405.1	lcl|NZ_AFLG01000181.1_cds_WP_000947844.1_1088	26.404	356	367
WP_010578405.1	lcl|NZ_AFLG01000109.1_cds_WP_001982414.1_1786	25.698	358	367
WP_010578405.1	lcl|NZ_AFLG01000098.1_cds_WP_000365890.1_1894	33.708	89	367
