WP_020985020.1	lcl|NZ_MVIT01000044.1_cds_WP_004753574.1_2684	91.463	82	106
WP_010578412.1	lcl|NZ_MVIT01000044.1_cds_WP_082292714.1_2683	90.764	314	314
WP_010578412.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	27.778	252	314
WP_010578412.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	22.256	328	314
WP_010578412.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	22.939	279	314
WP_010578412.1	lcl|NZ_MVIT01000044.1_cds_WP_004755319.1_2677	24.771	327	314
WP_010578412.1	lcl|NZ_MVIT01000078.1_cds_WP_176138130.1_80	23.504	234	314
WP_020984893.1	lcl|NZ_MVIT01000044.1_cds_WP_082292713.1_2682	85.479	365	365
WP_010578411.1	lcl|NZ_MVIT01000044.1_cds_WP_004766667.1_2681	95.135	185	185
WP_010578411.1	lcl|NZ_MVIT01000020.1_cds_WP_004752075.1_3316	39.286	140	185
WP_010578410.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	93.617	329	329
WP_010578410.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	30.794	315	329
WP_010578410.1	lcl|NZ_MVIT01000078.1_cds_WP_176138130.1_80	32.143	308	329
WP_010578410.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	30.149	335	329
WP_010578410.1	lcl|NZ_MVIT01000078.1_cds_WP_020766960.1_254	30.723	332	329
WP_010578410.1	lcl|NZ_MVIT01000078.1_cds_WP_004751412.1_92	28.788	330	329
WP_010578410.1	lcl|NZ_MVIT01000044.1_cds_WP_004755319.1_2677	29.180	305	329
WP_010578410.1	lcl|NZ_MVIT01000060.1_cds_WP_082292927.1_1548	28.364	275	329
WP_010578410.1	lcl|NZ_MVIT01000044.1_cds_WP_082292714.1_2683	24.127	315	329
WP_010578410.1	lcl|NZ_MVIT01000070.1_cds_WP_016750792.1_1171	28.839	267	329
WP_010578410.1	lcl|NZ_MVIT01000076.1_cds_WP_004766563.1_2180	26.718	262	329
WP_010578410.1	lcl|NZ_MVIT01000032.1_cds_WP_082292630.1_3349	26.642	274	329
WP_010578410.1	lcl|NZ_MVIT01000031.1_cds_WP_082292619.1_3044	26.104	249	329
WP_010578410.1	lcl|NZ_MVIT01000077.1_cds_WP_020765537.1_1493	27.600	250	329
WP_020984930.1	lcl|NZ_MVIT01000044.1_cds_WP_004762941.1_2679	90.551	254	267
WP_020984930.1	lcl|NZ_MVIT01000060.1_cds_WP_020778860.1_1570	28.125	192	267
WP_020984930.1	lcl|NZ_MVIT01000032.1_cds_WP_020766865.1_3331	25.000	232	267
WP_020984930.1	lcl|NZ_MVIT01000041.1_cds_WP_004758210.1_2623	36.471	85	267
WP_020984935.1	lcl|NZ_MVIT01000044.1_cds_WP_016753424.1_2678	88.386	508	509
WP_020984935.1	lcl|NZ_MVIT01000064.1_cds_WP_082293044.1_629	26.398	322	509
WP_020984935.1	lcl|NZ_MVIT01000064.1_cds_WP_020766999.1_628	28.723	94	509
WP_020984935.1	lcl|NZ_MVIT01000044.1_cds_WP_016753424.1_2678	88.386	508	509
