WP_020985020.1	lcl|NZ_ANCF01000019.1_cds_WP_000340715.1_437	91.463	82	106
WP_010578412.1	lcl|NZ_ANCF01000019.1_cds_WP_000410273.1_436	91.083	314	314
WP_010578412.1	lcl|NZ_ANCF01000019.1_cds_WP_000646255.1_433	28.175	252	314
WP_010578412.1	lcl|NZ_ANCF01000193.1_cds_WP_000744695.1_3694	22.256	328	314
WP_010578412.1	lcl|NZ_ANCF01000135.1_cds_WP_000600891.1_2804	24.194	186	314
WP_010578412.1	lcl|NZ_ANCF01000180.1_cds_WP_000649929.1_3486	26.606	327	314
WP_010578412.1	lcl|NZ_ANCF01000135.1_cds_WP_000723081.1_2752	23.183	289	314
WP_010578412.1	lcl|NZ_ANCF01000019.1_cds_WP_001067557.1_430	25.526	333	314
WP_010578412.1	lcl|NZ_ANCF01000127.1_cds_WP_002064390.1_2589	23.239	284	314
WP_020984893.1	lcl|NZ_ANCF01000019.1_cds_WP_000604524.1_435	84.932	365	365
WP_010578411.1	lcl|NZ_ANCF01000019.1_cds_WP_000884059.1_434	95.135	185	185
WP_010578411.1	lcl|NZ_ANCF01000102.1_cds_WP_000351733.1_1965	38.571	140	185
WP_010578410.1	lcl|NZ_ANCF01000019.1_cds_WP_000646255.1_433	94.225	329	329
WP_010578410.1	lcl|NZ_ANCF01000193.1_cds_WP_000744695.1_3694	31.429	315	329
WP_010578410.1	lcl|NZ_ANCF01000135.1_cds_WP_000600891.1_2804	33.725	255	329
WP_010578410.1	lcl|NZ_ANCF01000135.1_cds_WP_000723081.1_2752	29.851	335	329
WP_010578410.1	lcl|NZ_ANCF01000127.1_cds_WP_002064390.1_2589	31.699	306	329
WP_010578410.1	lcl|NZ_ANCF01000180.1_cds_WP_000649929.1_3486	30.091	329	329
WP_010578410.1	lcl|NZ_ANCF01000127.1_cds_WP_000709511.1_2579	28.182	330	329
WP_010578410.1	lcl|NZ_ANCF01000019.1_cds_WP_001067557.1_430	28.852	305	329
WP_010578410.1	lcl|NZ_ANCF01000135.1_cds_WP_000601375.1_2777	24.549	277	329
WP_010578410.1	lcl|NZ_ANCF01000127.1_cds_WP_000688698.1_2609	28.832	274	329
WP_010578410.1	lcl|NZ_ANCF01000019.1_cds_WP_000410273.1_436	27.826	230	329
WP_010578410.1	lcl|NZ_ANCF01000135.1_cds_WP_000475897.1_2769	27.007	274	329
WP_010578410.1	lcl|NZ_ANCF01000060.1_cds_WP_001074779.1_1264	27.925	265	329
WP_010578410.1	lcl|NZ_ANCF01000068.1_cds_WP_001003563.1_1447	26.800	250	329
WP_010578410.1	lcl|NZ_ANCF01000135.1_cds_WP_000487319.1_2779	26.205	332	329
WP_020984930.1	lcl|NZ_ANCF01000019.1_cds_WP_000774259.1_432	88.583	254	267
WP_020984930.1	lcl|NZ_ANCF01000135.1_cds_WP_000859505.1_2780	27.315	216	267
WP_020984930.1	lcl|NZ_ANCF01000135.1_cds_WP_000800439.1_2799	25.789	190	267
WP_020984930.1	lcl|NZ_ANCF01000135.1_cds_WP_000842260.1_2751	24.569	232	267
WP_020984930.1	lcl|NZ_ANCF01000188.1_cds_WP_000667727.1_3610	33.636	110	267
WP_020984930.1	lcl|NZ_ANCF01000196.1_cds_WP_000805357.1_3856	36.047	86	267
