WP_020985020.1	lcl|NZ_AHPZ01000029.1_cds_WP_004753574.1_2910	91.463	82	106
WP_010578412.1	lcl|NZ_AHPZ01000029.1_cds_WP_004761722.1_2909	91.401	314	314
WP_010578412.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755430.1_2906	27.778	252	314
WP_010578412.1	lcl|NZ_AHPZ01000017.1_cds_WP_004753565.1_3346	22.256	328	314
WP_010578412.1	lcl|NZ_AHPZ01000096.1_cds_WP_004755262.1_1754	22.939	279	314
WP_010578412.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755319.1_2903	24.771	327	314
WP_010578412.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751543.1_3501	24.272	309	314
WP_020984893.1	lcl|NZ_AHPZ01000029.1_cds_WP_004777161.1_2908	85.205	365	365
WP_010578411.1	lcl|NZ_AHPZ01000029.1_cds_WP_004753627.1_2907	95.676	185	185
WP_010578411.1	lcl|NZ_AHPZ01000086.1_cds_WP_004752075.1_2002	39.286	140	185
WP_010578410.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755430.1_2906	93.921	329	329
WP_010578410.1	lcl|NZ_AHPZ01000017.1_cds_WP_004753565.1_3346	30.794	315	329
WP_010578410.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751543.1_3501	31.494	308	329
WP_010578410.1	lcl|NZ_AHPZ01000096.1_cds_WP_004755262.1_1754	30.149	335	329
WP_010578410.1	lcl|NZ_AHPZ01000179.1_cds_WP_004755135.1_427	30.723	332	329
WP_010578410.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751412.1_3491	28.788	330	329
WP_010578410.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755319.1_2903	29.180	305	329
WP_010578410.1	lcl|NZ_AHPZ01000049.1_cds_WP_004754991.1_2439	29.091	275	329
WP_010578410.1	lcl|NZ_AHPZ01000029.1_cds_WP_004761722.1_2909	27.391	230	329
WP_010578410.1	lcl|NZ_AHPZ01000109.1_cds_WP_004750263.1_1429	26.718	262	329
WP_010578410.1	lcl|NZ_AHPZ01000135.1_cds_WP_004751780.1_943	27.925	265	329
WP_010578410.1	lcl|NZ_AHPZ01000096.1_cds_WP_002733698.1_1771	26.277	274	329
WP_010578410.1	lcl|NZ_AHPZ01000043.1_cds_WP_004755140.1_2534	26.639	244	329
WP_010578410.1	lcl|NZ_AHPZ01000098.1_cds_WP_004755281.1_1706	27.869	244	329
WP_020984930.1	lcl|NZ_AHPZ01000029.1_cds_WP_004754505.1_2905	89.764	254	267
WP_020984930.1	lcl|NZ_AHPZ01000096.1_cds_WP_004754191.1_1753	25.000	232	267
WP_020984930.1	lcl|NZ_AHPZ01000018.1_cds_WP_004760150.1_3314	34.821	112	267
WP_020984930.1	lcl|NZ_AHPZ01000033.1_cds_WP_004758210.1_2798	36.471	85	267
WP_020984935.1	lcl|NZ_AHPZ01000029.1_cds_WP_004777106.1_2904	88.189	508	509
WP_020984935.1	lcl|NZ_AHPZ01000084.1_cds_WP_004751764.1_2039	26.398	322	509
WP_020984935.1	lcl|NZ_AHPZ01000084.1_cds_WP_004752264.1_2040	28.723	94	509
WP_020984935.1	lcl|NZ_AHPZ01000029.1_cds_WP_004777106.1_2904	88.189	508	509
WP_020984935.1	lcl|NZ_AHPZ01000084.1_cds_WP_004751764.1_2039	26.398	322	509
WP_020984935.1	lcl|NZ_AHPZ01000084.1_cds_WP_004752264.1_2040	28.723	94	509
WP_010578407.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755319.1_2903	96.646	328	330
WP_010578407.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751543.1_3501	26.568	271	330
WP_010578407.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755430.1_2906	27.869	305	330
WP_010578407.1	lcl|NZ_AHPZ01000096.1_cds_WP_004755262.1_1754	25.749	334	330
WP_010578407.1	lcl|NZ_AHPZ01000043.1_cds_WP_004755140.1_2534	28.395	243	330
