WP_020985020.1	lcl|NZ_AHON02000027.1_cds_WP_004462903.1_2798	95.122	82	106
WP_010578412.1	lcl|NZ_AHON02000027.1_cds_WP_004464977.1_2797	89.677	310	314
WP_010578412.1	lcl|NZ_AHON02000027.1_cds_WP_004464967.1_2747	24.138	203	314
WP_010578412.1	lcl|NZ_AHON02000026.1_cds_WP_004476620.1_2914	22.769	325	314
WP_010578412.1	lcl|NZ_AHON02000027.1_cds_WP_004465002.1_2745	25.137	183	314
WP_010578412.1	lcl|NZ_AHON02000027.1_cds_WP_004476514.1_2724	23.297	279	314
WP_010578412.1	lcl|NZ_AHON02000063.1_cds_WP_004461234.1_942	24.885	217	314
WP_010578412.1	lcl|NZ_AHON02000051.1_cds_WP_004468319.1_1521	21.302	169	314
WP_010578411.1	lcl|NZ_AHON02000087.1_cds_WP_004477391.1_196	34.247	146	185
WP_010578411.1	lcl|NZ_AHON02000027.1_cds_WP_004475196.1_2764	36.723	177	185
WP_010578410.1	lcl|NZ_AHON02000027.1_cds_WP_004464967.1_2747	31.153	321	329
WP_010578410.1	lcl|NZ_AHON02000063.1_cds_WP_004461234.1_942	32.797	311	329
WP_010578410.1	lcl|NZ_AHON02000026.1_cds_WP_004476620.1_2914	29.206	315	329
WP_010578410.1	lcl|NZ_AHON02000027.1_cds_WP_004476514.1_2724	30.448	335	329
WP_010578410.1	lcl|NZ_AHON02000027.1_cds_WP_004465002.1_2745	29.508	305	329
WP_010578410.1	lcl|NZ_AHON02000029.1_cds_WP_004484594.1_2541	29.503	322	329
WP_010578410.1	lcl|NZ_AHON02000051.1_cds_WP_004468319.1_1521	27.083	336	329
WP_010578410.1	lcl|NZ_AHON02000063.1_cds_WP_004461242.1_939	28.485	330	329
WP_010578410.1	lcl|NZ_AHON02000059.1_cds_WP_032916356.1_1224	25.369	339	329
WP_010578410.1	lcl|NZ_AHON02000027.1_cds_WP_004464977.1_2797	26.522	230	329
WP_010578410.1	lcl|NZ_AHON02000080.1_cds_WP_004485272.1_396	26.718	262	329
WP_010578410.1	lcl|NZ_AHON02000059.1_cds_WP_004485000.1_1169	28.571	245	329
WP_010578410.1	lcl|NZ_AHON02000027.1_cds_WP_004465101.1_2743	24.910	277	329
WP_010578410.1	lcl|NZ_AHON02000039.1_cds_WP_004484709.1_2076	24.471	331	329
WP_020984930.1	lcl|NZ_AHON02000027.1_cds_WP_004475169.1_2746	28.962	183	267
WP_020984930.1	lcl|NZ_AHON02000051.1_cds_WP_004484915.1_1562	29.798	198	267
WP_020984930.1	lcl|NZ_AHON02000027.1_cds_WP_004476528.1_2723	24.380	242	267
WP_020984930.1	lcl|NZ_AHON02000063.1_cds_WP_016754360.1_973	37.647	85	267
WP_020984930.1	lcl|NZ_AHON02000051.1_cds_WP_004476073.1_1520	26.020	196	267
WP_020984935.1	lcl|NZ_AHON02000013.1_cds_WP_004463881.1_3409	27.019	322	509
WP_020984935.1	lcl|NZ_AHON02000013.1_cds_WP_004460640.1_3408	30.851	94	509
WP_020984935.1	lcl|NZ_AHON02000032.1_cds_WP_004470257.1_2420	33.898	59	509
WP_020984935.1	lcl|NZ_AHON02000013.1_cds_WP_004463881.1_3409	27.019	322	509
WP_020984935.1	lcl|NZ_AHON02000013.1_cds_WP_004460640.1_3408	30.851	94	509
WP_020984935.1	lcl|NZ_AHON02000032.1_cds_WP_004470257.1_2420	33.898	59	509
WP_010578407.1	lcl|NZ_AHON02000063.1_cds_WP_004461234.1_942	26.007	273	330
WP_010578407.1	lcl|NZ_AHON02000027.1_cds_WP_004464967.1_2747	23.723	274	330
WP_010578407.1	lcl|NZ_AHON02000026.1_cds_WP_004476620.1_2914	29.603	277	330
WP_010578407.1	lcl|NZ_AHON02000027.1_cds_WP_004476514.1_2724	26.647	334	330
WP_010578407.1	lcl|NZ_AHON02000039.1_cds_WP_004484709.1_2076	26.337	243	330
WP_010578407.1	lcl|NZ_AHON02000059.1_cds_WP_032916356.1_1224	26.126	222	330
WP_010578407.1	lcl|NZ_AHON02000029.1_cds_WP_004484594.1_2541	30.924	249	330
WP_010578407.1	lcl|NZ_AHON02000051.1_cds_WP_004468319.1_1521	24.460	139	330
WP_010578407.1	lcl|NZ_AHON02000080.1_cds_WP_004485272.1_396	26.570	207	330
WP_010578406.1	lcl|NZ_AHON02000027.1_cds_WP_004484515.1_2731	32.558	344	366
WP_010578406.1	lcl|NZ_AHON02000051.1_cds_WP_004466571.1_1569	28.723	376	366
WP_010578406.1	lcl|NZ_AHON02000027.1_cds_WP_004476587.1_2787	34.528	307	366
WP_010578406.1	lcl|NZ_AHON02000027.1_cds_WP_004465299.1_2770	30.769	390	366
WP_010578406.1	lcl|NZ_AHON02000042.1_cds_WP_004465893.1_2015	30.362	359	366
WP_010578406.1	lcl|NZ_AHON02000027.1_cds_WP_004476552.1_2790	37.864	206	366
WP_010578406.1	lcl|NZ_AHON02000059.1_cds_WP_004460480.1_1223	30.645	186	366
WP_010578405.1	lcl|NZ_AHON02000027.1_cds_WP_004484515.1_2731	36.857	350	367
WP_010578405.1	lcl|NZ_AHON02000042.1_cds_WP_004465893.1_2015	33.777	376	367
WP_010578405.1	lcl|NZ_AHON02000027.1_cds_WP_004465299.1_2770	32.000	375	367
WP_010578405.1	lcl|NZ_AHON02000051.1_cds_WP_004466571.1_1569	30.688	378	367
WP_010578405.1	lcl|NZ_AHON02000027.1_cds_WP_004476587.1_2787	37.551	245	367
WP_010578405.1	lcl|NZ_AHON02000027.1_cds_WP_004476552.1_2790	28.367	349	367
WP_010578405.1	lcl|NZ_AHON02000059.1_cds_WP_004460480.1_1223	27.095	358	367
WP_010578405.1	lcl|NZ_AHON02000087.1_cds_WP_032925994.1_231	34.831	89	367
WP_010578402.1	lcl|NZ_AHON02000014.1_cds_WP_004457662.1_3246	44.939	247	265
WP_020984841.1	lcl|NZ_AHON02000013.1_cds_WP_004474516.1_3577	38.644	295	310
WP_020984841.1	lcl|NZ_AHON02000001.1_cds_WP_004473577.1_3777	26.829	287	310
WP_020984841.1	lcl|NZ_AHON02000088.1_cds_WP_004476265.1_52	25.339	221	310
WP_020984841.1	lcl|NZ_AHON02000013.1_cds_WP_004474516.1_3577	38.644	295	310
WP_020984841.1	lcl|NZ_AHON02000001.1_cds_WP_004473577.1_3777	26.829	287	310
WP_020984841.1	lcl|NZ_AHON02000088.1_cds_WP_004476265.1_52	25.339	221	310
WP_010578399.1	lcl|NZ_AHON02000001.1_cds_WP_004462309.1_3805	59.259	27	145
WP_020984860.1	lcl|NZ_AHON02000045.1_cds_WP_004462594.1_1812	27.723	101	221
WP_039942433.1	lcl|NZ_AHON02000045.1_cds_WP_004484791.1_1813	27.703	148	408
WP_039942433.1	lcl|NZ_AHON02000027.1_cds_LEP1GSC179_RS20560_2755	29.496	139	408
WP_039942433.1	lcl|NZ_AHON02000001.1_cds_WP_004475523.1_3789	21.973	223	408
WP_039942433.1	lcl|NZ_AHON02000029.1_cds_WP_004469895.1_2631	22.430	214	408
WP_020985012.1	lcl|NZ_AHON02000029.1_cds_WP_004471088.1_2625	27.586	145	175
WP_010578396.1	lcl|NZ_AHON02000001.1_cds_WP_004475523.1_3789	26.667	225	406
WP_010578395.1	lcl|NZ_AHON02000027.1_cds_WP_004476518.1_2775	27.309	249	240
WP_010578395.1	lcl|NZ_AHON02000003.1_cds_WP_004468127.1_3745	25.197	254	240
WP_010578395.1	lcl|NZ_AHON02000042.1_cds_WP_004457569.1_2002	24.901	253	240
WP_010578395.1	lcl|NZ_AHON02000001.1_cds_WP_004462302.1_3801	32.673	101	240
WP_010578395.1	lcl|NZ_AHON02000026.1_cds_WP_004467201.1_2943	34.409	93	240
WP_010578395.1	lcl|NZ_AHON02000036.1_cds_WP_026053765.1_2185	31.081	148	240
WP_010578395.1	lcl|NZ_AHON02000013.1_cds_WP_004460037.1_3351	20.556	180	240
WP_010578390.1	lcl|NZ_AHON02000050.1_cds_WP_050553771.1_1698	44.828	232	603
WP_010578390.1	lcl|NZ_AHON02000029.1_cds_WP_017863782.1_2463	34.368	419	603
WP_010578390.1	lcl|NZ_AHON02000039.1_cds_WP_004476006.1_2135	28.109	587	603
WP_010578390.1	lcl|NZ_AHON02000027.1_cds_WP_004484539.1_2769	25.344	509	603
WP_010578390.1	lcl|NZ_AHON02000039.1_cds_WP_004476325.1_2105	28.511	235	603
WP_010578390.1	lcl|NZ_AHON02000013.1_cds_WP_004460645.1_3403	27.273	231	603
WP_010578390.1	lcl|NZ_AHON02000032.1_cds_WP_004466161.1_2394	27.650	217	603
WP_010578390.1	lcl|NZ_AHON02000057.1_cds_WP_004482631.1_1348	30.165	242	603
