WP_020985020.1	lcl|NZ_AOUC01000047.1_cds_WP_004454812.1_646	90.244	82	106
WP_010578412.1	lcl|NZ_AOUC01000047.1_cds_WP_004421326.1_647	90.127	314	314
WP_010578412.1	lcl|NZ_AOUC01000041.1_cds_WP_004434477.1_600	23.684	266	314
WP_010578412.1	lcl|NZ_AOUC01000047.1_cds_WP_004421375.1_650	27.778	252	314
WP_010578412.1	lcl|NZ_AOUC01000278.1_cds_WP_004419974.1_3423	22.866	328	314
WP_010578412.1	lcl|NZ_AOUC01000149.1_cds_WP_004455914.1_1802	23.611	288	314
WP_010578412.1	lcl|NZ_AOUC01000252.1_cds_WP_004456912.1_3090	24.638	276	314
WP_010578412.1	lcl|NZ_AOUC01000047.1_cds_WP_004421253.1_653	24.924	329	314
WP_020984893.1	lcl|NZ_AOUC01000047.1_cds_WP_004421179.1_648	87.397	365	365
WP_010578411.1	lcl|NZ_AOUC01000047.1_cds_WP_004421442.1_649	96.216	185	185
WP_010578411.1	lcl|NZ_AOUC01000032.1_cds_WP_002148948.1_403	39.286	140	185
WP_010578410.1	lcl|NZ_AOUC01000047.1_cds_WP_004421375.1_650	93.313	329	329
WP_010578410.1	lcl|NZ_AOUC01000278.1_cds_WP_004419974.1_3423	30.159	315	329
WP_010578410.1	lcl|NZ_AOUC01000149.1_cds_WP_004455914.1_1802	30.746	335	329
WP_010578410.1	lcl|NZ_AOUC01000252.1_cds_WP_004456912.1_3090	31.699	306	329
WP_010578410.1	lcl|NZ_AOUC01000047.1_cds_WP_004434771.1_664	29.268	328	329
WP_010578410.1	lcl|NZ_AOUC01000275.1_cds_WP_002147154.1_3371	30.000	330	329
WP_010578410.1	lcl|NZ_AOUC01000106.1_cds_WP_002148036.1_1366	29.730	333	329
WP_010578410.1	lcl|NZ_AOUC01000047.1_cds_WP_004421253.1_653	28.852	305	329
WP_010578410.1	lcl|NZ_AOUC01000098.1_cds_WP_002155619.1_1295	26.909	275	329
WP_010578410.1	lcl|NZ_AOUC01000047.1_cds_WP_004421326.1_647	24.127	315	329
WP_010578410.1	lcl|NZ_AOUC01000041.1_cds_WP_004434477.1_600	26.384	307	329
WP_010578410.1	lcl|NZ_AOUC01000149.1_cds_WP_004421384.1_1819	26.277	274	329
WP_010578410.1	lcl|NZ_AOUC01000036.1_cds_WP_004449697.1_486	26.336	262	329
WP_010578410.1	lcl|NZ_AOUC01000080.1_cds_WP_004455252.1_1086	28.090	267	329
WP_010578410.1	lcl|NZ_AOUC01000096.1_cds_WP_004432019.1_1233	25.538	325	329
WP_010578410.1	lcl|NZ_AOUC01000240.1_cds_WP_004450220.1_2953	27.049	244	329
WP_020984930.1	lcl|NZ_AOUC01000047.1_cds_WP_004421408.1_651	90.945	254	267
WP_020984930.1	lcl|NZ_AOUC01000149.1_cds_WP_004434622.1_1801	25.431	232	267
WP_020984930.1	lcl|NZ_AOUC01000112.1_cds_WP_004455630.1_1417	33.858	127	267
WP_020984930.1	lcl|NZ_AOUC01000200.1_cds_WP_004456362.1_2435	36.471	85	267
WP_020984935.1	lcl|NZ_AOUC01000047.1_cds_WP_004420971.1_652	87.623	509	509
WP_020984935.1	lcl|NZ_AOUC01000073.1_cds_WP_004423689.1_994	27.329	322	509
WP_020984935.1	lcl|NZ_AOUC01000073.1_cds_WP_002148203.1_993	28.723	94	509
WP_020984935.1	lcl|NZ_AOUC01000047.1_cds_WP_004420971.1_652	87.623	509	509
WP_020984935.1	lcl|NZ_AOUC01000073.1_cds_WP_004423689.1_994	27.329	322	509
WP_020984935.1	lcl|NZ_AOUC01000073.1_cds_WP_002148203.1_993	28.723	94	509
WP_010578407.1	lcl|NZ_AOUC01000047.1_cds_WP_004421253.1_653	96.364	330	330
WP_010578407.1	lcl|NZ_AOUC01000047.1_cds_WP_004421375.1_650	28.808	302	330
WP_010578407.1	lcl|NZ_AOUC01000252.1_cds_WP_004456912.1_3090	26.568	271	330
WP_010578407.1	lcl|NZ_AOUC01000149.1_cds_WP_004455914.1_1802	26.149	348	330
WP_010578407.1	lcl|NZ_AOUC01000278.1_cds_WP_004419974.1_3423	28.623	276	330
WP_010578407.1	lcl|NZ_AOUC01000096.1_cds_WP_004432019.1_1233	28.395	243	330
WP_010578407.1	lcl|NZ_AOUC01000275.1_cds_WP_002147154.1_3371	30.924	249	330
WP_010578407.1	lcl|NZ_AOUC01000047.1_cds_WP_004434771.1_664	29.302	215	330
WP_010578407.1	lcl|NZ_AOUC01000098.1_cds_WP_002155619.1_1295	25.561	223	330
WP_010578407.1	lcl|NZ_AOUC01000080.1_cds_WP_004455252.1_1086	28.095	210	330
WP_010578406.1	lcl|NZ_AOUC01000149.1_cds_WP_004421210.1_1808	33.824	340	366
WP_010578406.1	lcl|NZ_AOUC01000041.1_cds_WP_004434466.1_590	32.507	363	366
WP_010578406.1	lcl|NZ_AOUC01000218.1_cds_WP_004419331.1_2693	27.513	378	366
WP_010578406.1	lcl|NZ_AOUC01000108.1_cds_WP_004455582.1_1372	30.556	360	366
WP_010578406.1	lcl|NZ_AOUC01000041.1_cds_WP_004434568.1_596	30.056	356	366
WP_010578406.1	lcl|NZ_AOUC01000037.1_cds_WP_036034116.1_539	32.632	190	366
WP_010578405.1	lcl|NZ_AOUC01000149.1_cds_WP_004421210.1_1808	37.249	349	367
WP_010578405.1	lcl|NZ_AOUC01000041.1_cds_WP_004434568.1_596	36.095	338	367
WP_010578405.1	lcl|NZ_AOUC01000108.1_cds_WP_004455582.1_1372	32.172	373	367
WP_010578405.1	lcl|NZ_AOUC01000041.1_cds_WP_004434466.1_590	31.165	369	367
WP_010578405.1	lcl|NZ_AOUC01000218.1_cds_WP_004419331.1_2693	29.921	381	367
WP_010578405.1	lcl|NZ_AOUC01000037.1_cds_WP_036034116.1_539	24.860	358	367
WP_010578405.1	lcl|NZ_AOUC01000013.1_cds_WP_004424133.1_191	34.831	89	367
WP_020984976.1	lcl|NZ_AOUC01000047.1_cds_WP_004435000.1_654	37.248	545	544
WP_020984976.1	lcl|NZ_AOUC01000047.1_cds_WP_004435000.1_654	37.248	545	544
WP_010578402.1	lcl|NZ_AOUC01000047.1_cds_WP_004434729.1_655	66.792	265	265
WP_010578402.1	lcl|NZ_AOUC01000122.1_cds_WP_004440901.1_1485	44.939	247	265
WP_020984841.1	lcl|NZ_AOUC01000047.1_cds_WP_004434524.1_656	86.452	310	310
WP_020984841.1	lcl|NZ_AOUC01000218.1_cds_WP_004421354.1_2663	37.162	296	310
WP_020984841.1	lcl|NZ_AOUC01000288.1_cds_WP_004457221.1_3502	29.044	272	310
WP_020984841.1	lcl|NZ_AOUC01000077.1_cds_WP_002153716.1_1046	23.282	262	310
WP_020984841.1	lcl|NZ_AOUC01000047.1_cds_WP_004434524.1_656	86.452	310	310
WP_020984841.1	lcl|NZ_AOUC01000218.1_cds_WP_004421354.1_2663	37.162	296	310
WP_020984841.1	lcl|NZ_AOUC01000288.1_cds_WP_004457221.1_3502	29.044	272	310
WP_020984841.1	lcl|NZ_AOUC01000077.1_cds_WP_002153716.1_1046	23.282	262	310
WP_010578401.1	lcl|NZ_AOUC01000047.1_cds_WP_004434516.1_657	93.939	264	264
WP_010578400.1	lcl|NZ_AOUC01000047.1_cds_WP_004421278.1_658	94.615	130	130
WP_010578399.1	lcl|NZ_AOUC01000047.1_cds_WP_004434893.1_659	80.690	145	145
WP_010578399.1	lcl|NZ_AOUC01000076.1_cds_WP_002179702.1_1024	57.143	28	145
WP_020984860.1	lcl|NZ_AOUC01000047.1_cds_WP_004421361.1_660	93.213	221	221
