WP_020985020.1	lcl|NZ_AOWA01000100.1_cds_WP_000340715.1_2369	91.463	82	106
WP_010578412.1	lcl|NZ_AOWA01000100.1_cds_WP_000410273.1_2370	91.083	314	314
WP_010578412.1	lcl|NZ_AOWA01000100.1_cds_WP_000093099.1_2390	55.556	63	314
WP_010578412.1	lcl|NZ_AOWA01000100.1_cds_WP_000646252.1_2373	28.175	252	314
WP_010578412.1	lcl|NZ_AOWA01000116.1_cds_WP_000744700.1_3206	22.256	328	314
WP_010578412.1	lcl|NZ_AOWA01000100.1_cds_WP_000600889.1_2399	24.194	186	314
WP_010578412.1	lcl|NZ_AOWA01000100.1_cds_WP_000723090.1_2452	23.183	289	314
WP_010578412.1	lcl|NZ_AOWA01000100.1_cds_WP_001067557.1_2376	25.526	333	314
WP_020984893.1	lcl|NZ_AOWA01000100.1_cds_WP_000604524.1_2371	84.932	365	365
WP_010578411.1	lcl|NZ_AOWA01000100.1_cds_WP_000884059.1_2372	95.135	185	185
WP_010578411.1	lcl|NZ_AOWA01000068.1_cds_WP_000351733.1_1188	38.571	140	185
WP_010578410.1	lcl|NZ_AOWA01000100.1_cds_WP_000646252.1_2373	93.617	329	329
WP_010578410.1	lcl|NZ_AOWA01000116.1_cds_WP_000744700.1_3206	31.429	315	329
WP_010578410.1	lcl|NZ_AOWA01000100.1_cds_WP_000600889.1_2399	33.333	255	329
WP_010578410.1	lcl|NZ_AOWA01000100.1_cds_WP_000723090.1_2452	29.851	335	329
WP_010578410.1	lcl|NZ_AOWA01000037.1_cds_WP_001984071.1_469	32.026	306	329
WP_010578410.1	lcl|NZ_AOWA01000106.1_cds_WP_000649925.1_2693	30.091	329	329
WP_010578410.1	lcl|NZ_AOWA01000058.1_cds_WP_000709511.1_985	28.182	330	329
WP_010578410.1	lcl|NZ_AOWA01000100.1_cds_WP_001067557.1_2376	28.852	305	329
WP_010578410.1	lcl|NZ_AOWA01000037.1_cds_WP_000688695.1_449	28.832	274	329
WP_010578410.1	lcl|NZ_AOWA01000100.1_cds_WP_000601375.1_2426	24.549	277	329
WP_010578410.1	lcl|NZ_AOWA01000100.1_cds_WP_000410273.1_2370	27.826	230	329
WP_010578410.1	lcl|NZ_AOWA01000100.1_cds_WP_000475904.1_2435	27.007	274	329
WP_010578410.1	lcl|NZ_AOWA01000095.1_cds_WP_001074785.1_2097	28.302	265	329
WP_010578410.1	lcl|NZ_AOWA01000082.1_cds_WP_001003555.1_1507	27.200	250	329
WP_010578410.1	lcl|NZ_AOWA01000100.1_cds_WP_000487322.1_2424	26.205	332	329
WP_020984930.1	lcl|NZ_AOWA01000100.1_cds_WP_000774262.1_2374	88.189	254	267
WP_020984930.1	lcl|NZ_AOWA01000100.1_cds_WP_000859505.1_2423	27.315	216	267
WP_020984930.1	lcl|NZ_AOWA01000100.1_cds_WP_000800438.1_2404	25.789	190	267
WP_020984930.1	lcl|NZ_AOWA01000100.1_cds_WP_000842260.1_2453	24.569	232	267
WP_020984930.1	lcl|NZ_AOWA01000062.1_cds_WP_000667727.1_1057	33.636	110	267
WP_020984930.1	lcl|NZ_AOWA01000098.1_cds_WP_000805357.1_2253	36.047	86	267
WP_020984935.1	lcl|NZ_AOWA01000100.1_cds_WP_000612797.1_2375	87.402	508	509
WP_020984935.1	lcl|NZ_AOWA01000095.1_cds_WP_000291591.1_2173	27.329	322	509
WP_020984935.1	lcl|NZ_AOWA01000095.1_cds_WP_000364507.1_2172	28.723	94	509
WP_020984935.1	lcl|NZ_AOWA01000100.1_cds_WP_000612797.1_2375	87.402	508	509
WP_020984935.1	lcl|NZ_AOWA01000095.1_cds_WP_000291591.1_2173	27.329	322	509
WP_020984935.1	lcl|NZ_AOWA01000095.1_cds_WP_000364507.1_2172	28.723	94	509
