WP_020985020.1	lcl|NZ_JQPQ01000101.1_cds_WP_000340713.1_2362	92.683	82	106
WP_010578412.1	lcl|NZ_JQPQ01000101.1_cds_WP_000412665.1_2363	90.446	314	314
WP_010578412.1	lcl|NZ_JQPQ01000101.1_cds_WP_000699347.1_2367	23.102	303	314
WP_010578412.1	lcl|NZ_JQPQ01000001.1_cds_WP_000744700.1_44	22.256	328	314
WP_010578412.1	lcl|NZ_JQPQ01000101.1_cds_WP_000723077.1_2376	21.739	276	314
WP_010578412.1	lcl|NZ_JQPQ01000101.1_cds_WP_001168408.1_2401	23.292	322	314
WP_010578412.1	lcl|NZ_JQPQ01000157.1_cds_WP_000723090.1_3062	23.183	289	314
WP_010578411.1	lcl|NZ_JQPQ01000003.1_cds_WP_000351733.1_112	38.571	140	185
WP_010578410.1	lcl|NZ_JQPQ01000101.1_cds_WP_001168408.1_2401	33.628	339	329
WP_010578410.1	lcl|NZ_JQPQ01000101.1_cds_WP_000699347.1_2367	30.145	345	329
WP_010578410.1	lcl|NZ_JQPQ01000001.1_cds_WP_000744700.1_44	31.429	315	329
WP_010578410.1	lcl|NZ_JQPQ01000101.1_cds_WP_000723077.1_2376	31.438	299	329
WP_010578410.1	lcl|NZ_JQPQ01000157.1_cds_WP_000723090.1_3062	29.851	335	329
WP_010578410.1	lcl|NZ_JQPQ01000043.1_cds_WP_001984071.1_1115	32.026	306	329
WP_010578410.1	lcl|NZ_JQPQ01000076.1_cds_WP_000649923.1_1919	30.091	329	329
WP_010578410.1	lcl|NZ_JQPQ01000207.1_cds_WP_000709511.1_3568	28.182	330	329
WP_010578410.1	lcl|NZ_JQPQ01000043.1_cds_WP_000688695.1_1135	28.832	274	329
WP_010578410.1	lcl|NZ_JQPQ01000101.1_cds_WP_000412665.1_2363	26.766	269	329
WP_010578410.1	lcl|NZ_JQPQ01000101.1_cds_WP_000377752.1_2422	25.490	357	329
WP_010578410.1	lcl|NZ_JQPQ01000038.1_cds_WP_001074781.1_1046	28.571	266	329
WP_010578410.1	lcl|NZ_JQPQ01000101.1_cds_WP_000048849.1_2387	24.590	244	329
WP_010578410.1	lcl|NZ_JQPQ01000034.1_cds_WP_001003557.1_931	27.200	250	329
WP_020984930.1	lcl|NZ_JQPQ01000101.1_cds_WP_000432841.1_2382	29.185	233	267
WP_020984930.1	lcl|NZ_JQPQ01000157.1_cds_WP_000842260.1_3063	24.569	232	267
WP_020984930.1	lcl|NZ_JQPQ01000112.1_cds_WP_000667727.1_2541	33.636	110	267
WP_020984930.1	lcl|NZ_JQPQ01000101.1_cds_WP_000869621.1_2421	23.214	224	267
WP_020984930.1	lcl|NZ_JQPQ01000140.1_cds_JG84_RS14375_2859	36.047	86	267
WP_020984935.1	lcl|NZ_JQPQ01000033.1_cds_WP_000291585.1_881	27.329	322	509
WP_020984935.1	lcl|NZ_JQPQ01000033.1_cds_WP_000364507.1_882	28.723	94	509
WP_020984935.1	lcl|NZ_JQPQ01000033.1_cds_WP_000291585.1_881	27.329	322	509
WP_020984935.1	lcl|NZ_JQPQ01000033.1_cds_WP_000364507.1_882	28.723	94	509
WP_010578407.1	lcl|NZ_JQPQ01000101.1_cds_WP_001168408.1_2401	27.668	253	330
WP_010578407.1	lcl|NZ_JQPQ01000101.1_cds_WP_000723077.1_2376	24.164	269	330
WP_010578407.1	lcl|NZ_JQPQ01000043.1_cds_WP_001984071.1_1115	25.735	272	330
WP_010578407.1	lcl|NZ_JQPQ01000034.1_cds_WP_001003557.1_931	30.041	243	330
WP_010578407.1	lcl|NZ_JQPQ01000001.1_cds_WP_000744700.1_44	26.266	316	330
WP_010578407.1	lcl|NZ_JQPQ01000157.1_cds_WP_000723090.1_3062	24.024	333	330
WP_010578407.1	lcl|NZ_JQPQ01000101.1_cds_WP_000699347.1_2367	25.000	256	330
WP_010578407.1	lcl|NZ_JQPQ01000076.1_cds_WP_000649923.1_1919	29.644	253	330
WP_010578407.1	lcl|NZ_JQPQ01000101.1_cds_WP_000048849.1_2387	30.469	128	330
WP_010578407.1	lcl|NZ_JQPQ01000043.1_cds_WP_000688695.1_1135	25.339	221	330
WP_010578407.1	lcl|NZ_JQPQ01000101.1_cds_WP_000697617.1_2424	25.197	254	330
WP_010578406.1	lcl|NZ_JQPQ01000101.1_cds_WP_002102582.1_2394	36.390	349	366
WP_010578406.1	lcl|NZ_JQPQ01000157.1_cds_WP_061217456.1_3056	34.000	350	366
WP_010578406.1	lcl|NZ_JQPQ01000101.1_cds_WP_000738262.1_2403	33.159	383	366
WP_010578406.1	lcl|NZ_JQPQ01000208.1_cds_WP_061217166.1_3571	27.704	379	366
