WP_020985020.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000340715.1_506	91.463	82	106
WP_010578412.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000410273.1_507	91.083	314	314
WP_010578412.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000093099.1_527	55.556	63	314
WP_010578412.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000646250.1_510	28.175	252	314
WP_010578412.1	lcl|NZ_JAGGCC010000005.1_cds_WP_000744700.1_831	22.256	328	314
WP_010578412.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000600889.1_536	24.194	186	314
WP_010578412.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000723090.1_589	23.183	289	314
WP_010578412.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001067557.1_513	25.526	333	314
WP_020984893.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000604524.1_508	84.932	365	365
WP_010578411.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000884059.1_509	95.135	185	185
WP_010578411.1	lcl|NZ_JAGGCC010000027.1_cds_WP_000351733.1_2588	38.571	140	185
WP_010578410.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000646250.1_510	93.921	329	329
WP_010578410.1	lcl|NZ_JAGGCC010000005.1_cds_WP_000744700.1_831	31.429	315	329
WP_010578410.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000600889.1_536	33.333	255	329
WP_010578410.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000723090.1_589	29.851	335	329
WP_010578410.1	lcl|NZ_JAGGCC010000053.1_cds_WP_001984071.1_3430	32.026	306	329
WP_010578410.1	lcl|NZ_JAGGCC010000008.1_cds_WP_000649925.1_1218	30.091	329	329
WP_010578410.1	lcl|NZ_JAGGCC010000067.1_cds_WP_000709511.1_3641	28.182	330	329
WP_010578410.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001067557.1_513	28.852	305	329
WP_010578410.1	lcl|NZ_JAGGCC010000051.1_cds_WP_000688695.1_3394	28.832	274	329
WP_010578410.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000601375.1_563	24.549	277	329
WP_010578410.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000410273.1_507	27.826	230	329
WP_010578410.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000475904.1_572	27.007	274	329
WP_010578410.1	lcl|NZ_JAGGCC010000013.1_cds_WP_001074785.1_1689	28.302	265	329
WP_010578410.1	lcl|NZ_JAGGCC010000017.1_cds_WP_001003555.1_2006	27.200	250	329
WP_010578410.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000487322.1_561	26.205	332	329
WP_020984930.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000774262.1_511	88.189	254	267
WP_020984930.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000859505.1_560	27.315	216	267
WP_020984930.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000800438.1_541	25.789	190	267
WP_020984930.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000842260.1_590	24.569	232	267
WP_020984930.1	lcl|NZ_JAGGCC010000024.1_cds_WP_000667727.1_2431	33.636	110	267
WP_020984930.1	lcl|NZ_JAGGCC010000023.1_cds_WP_000805357.1_2362	36.047	86	267
WP_020984935.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000612797.1_512	87.402	508	509
WP_020984935.1	lcl|NZ_JAGGCC010000018.1_cds_WP_000291591.1_2069	27.329	322	509
WP_020984935.1	lcl|NZ_JAGGCC010000018.1_cds_WP_000364507.1_2068	28.723	94	509
WP_020984935.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000612797.1_512	87.402	508	509
WP_020984935.1	lcl|NZ_JAGGCC010000018.1_cds_WP_000291591.1_2069	27.329	322	509
WP_020984935.1	lcl|NZ_JAGGCC010000018.1_cds_WP_000364507.1_2068	28.723	94	509
WP_010578407.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001067557.1_513	96.364	330	330
WP_010578407.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000646250.1_510	28.990	307	330
WP_010578407.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000600889.1_536	27.068	266	330
WP_010578407.1	lcl|NZ_JAGGCC010000053.1_cds_WP_001984071.1_3430	25.735	272	330
WP_010578407.1	lcl|NZ_JAGGCC010000017.1_cds_WP_001003555.1_2006	30.041	243	330
WP_010578407.1	lcl|NZ_JAGGCC010000005.1_cds_WP_000744700.1_831	26.266	316	330
WP_010578407.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000723090.1_589	24.024	333	330
WP_010578407.1	lcl|NZ_JAGGCC010000008.1_cds_WP_000649925.1_1218	29.644	253	330
WP_010578407.1	lcl|NZ_JAGGCC010000051.1_cds_WP_000688695.1_3394	25.339	221	330
WP_010578407.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000601375.1_563	26.119	268	330
WP_010578406.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001198107.1_514	98.087	366	366
WP_010578406.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000608295.1_515	40.000	365	366
WP_010578406.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000575178.1_583	33.714	350	366
WP_010578406.1	lcl|NZ_JAGGCC010000051.1_cds_WP_001281953.1_3408	27.968	379	366
WP_010578406.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000346036.1_544	27.809	356	366
WP_010578406.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000582222.1_525	32.394	355	366
WP_010578406.1	lcl|NZ_JAGGCC010000002.1_cds_WP_000538752.1_319	29.132	357	366
WP_010578406.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000947844.1_537	26.667	345	366
WP_010578406.1	lcl|NZ_JAGGCC010000011.1_cds_WP_001982414.1_1534	31.579	190	366
WP_010578405.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000608295.1_515	96.185	367	367
WP_010578405.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001198107.1_514	40.000	365	367
WP_010578405.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000575178.1_583	37.398	369	367
WP_010578405.1	lcl|NZ_JAGGCC010000002.1_cds_WP_000538752.1_319	31.267	371	367
WP_010578405.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000582222.1_525	35.077	325	367
WP_010578405.1	lcl|NZ_JAGGCC010000051.1_cds_WP_001281953.1_3408	29.948	384	367
WP_010578405.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000346036.1_544	26.374	364	367
WP_010578405.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000947844.1_537	26.404	356	367
WP_010578405.1	lcl|NZ_JAGGCC010000011.1_cds_WP_001982414.1_1534	25.698	358	367
WP_010578405.1	lcl|NZ_JAGGCC010000001.1_cds_WP_000365890.1_166	33.708	89	367
WP_020984976.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000689743.1_516	92.831	544	544
WP_020984976.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000689743.1_516	92.831	544	544
WP_010578402.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000342713.1_517	95.094	265	265
WP_010578402.1	lcl|NZ_JAGGCC010000032.1_cds_WP_001002663.1_2816	45.267	243	265
WP_020984841.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001246618.1_518	91.613	310	310
WP_020984841.1	lcl|NZ_JAGGCC010000038.1_cds_WP_000501205.1_3045	37.171	304	310
WP_020984841.1	lcl|NZ_JAGGCC010000037.1_cds_WP_001183723.1_2984	27.881	269	310
WP_020984841.1	lcl|NZ_JAGGCC010000012.1_cds_WP_000279894.1_1605	23.664	262	310
WP_020984841.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001246618.1_518	91.613	310	310
WP_020984841.1	lcl|NZ_JAGGCC010000038.1_cds_WP_000501205.1_3045	37.171	304	310
WP_020984841.1	lcl|NZ_JAGGCC010000037.1_cds_WP_001183723.1_2984	27.881	269	310
WP_020984841.1	lcl|NZ_JAGGCC010000012.1_cds_WP_000279894.1_1605	23.664	262	310
WP_010578401.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000479982.1_519	92.803	264	264
WP_010578400.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000715958.1_520	95.349	129	130
WP_010578399.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001088866.1_521	80.690	145	145
WP_010578399.1	lcl|NZ_JAGGCC010000001.1_cds_WP_002069656.1_69	57.143	28	145
WP_020984860.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000517242.1_522	92.760	221	221
WP_020984860.1	lcl|NZ_JAGGCC010000029.1_cds_WP_001069834.1_2659	28.440	109	221
WP_020984860.1	lcl|NZ_JAGGCC010000005.1_cds_WP_001082180.1_860	25.641	78	221
WP_039942433.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001015422.1_524	24.599	374	408
WP_039942433.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001206409.1_532	24.845	161	408
WP_039942433.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000661932.1_557	26.241	141	408
WP_039942433.1	lcl|NZ_JAGGCC010000003.1_cds_WP_002082140.1_548	25.899	139	408
WP_039942433.1	lcl|NZ_JAGGCC010000009.1_cds_WP_000402845.1_1364	21.818	220	408
WP_039942433.1	lcl|NZ_JAGGCC010000005.1_cds_WP_001082180.1_860	23.256	215	408
WP_039942433.1	lcl|NZ_JAGGCC010000029.1_cds_WP_000347681.1_2660	24.299	214	408
WP_020985012.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000611594.1_523	85.143	175	175
WP_020985012.1	lcl|NZ_JAGGCC010000005.1_cds_WP_001206947.1_867	30.070	143	175
WP_010578396.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001015422.1_524	89.223	399	406
WP_010578396.1	lcl|NZ_JAGGCC010000009.1_cds_WP_000402845.1_1364	25.455	220	406
WP_010578396.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000661932.1_557	24.468	188	406
WP_010578396.1	lcl|NZ_JAGGCC010000029.1_cds_WP_000347681.1_2660	23.077	208	406
WP_010578395.1	lcl|NZ_JAGGCC010000042.1_cds_WP_000653653.1_3181	26.378	254	240
WP_010578395.1	lcl|NZ_JAGGCC010000005.1_cds_WP_000998676.1_805	26.778	239	240
WP_010578395.1	lcl|NZ_JAGGCC010000026.1_cds_WP_000043153.1_2495	25.969	258	240
WP_010578395.1	lcl|NZ_JAGGCC010000001.1_cds_WP_000566240.1_66	32.673	101	240
WP_010578395.1	lcl|NZ_JAGGCC010000001.1_cds_WP_001968389.1_94	25.000	236	240
WP_010578395.1	lcl|NZ_JAGGCC010000013.1_cds_WP_000194186.1_1670	25.688	218	240
WP_010578395.1	lcl|NZ_JAGGCC010000004.1_cds_WP_000093663.1_687	21.229	179	240
WP_010578395.1	lcl|NZ_JAGGCC010000038.1_cds_WP_000167663.1_3036	22.594	239	240
WP_244265121.1	lcl|NZ_JAGGCC010000003.1_cds_WP_001106774.1_529	46.512	301	302
WP_010578390.1	lcl|NZ_JAGGCC010000003.1_cds_WP_000834715.1_530	47.917	576	603
WP_010578390.1	lcl|NZ_JAGGCC010000002.1_cds_WP_000667646.1_344	35.322	419	603
WP_010578390.1	lcl|NZ_JAGGCC010000019.1_cds_WP_000172202.1_2130	44.828	232	603
WP_010578390.1	lcl|NZ_JAGGCC010000005.1_cds_WP_000828455.1_920	27.671	571	603
WP_010578390.1	lcl|NZ_JAGGCC010000017.1_cds_WP_001052498.1_1985	31.963	219	603
WP_010578390.1	lcl|NZ_JAGGCC010000042.1_cds_WP_000603361.1_3191	28.440	218	603
WP_010578390.1	lcl|NZ_JAGGCC010000019.1_cds_WP_000942282.1_2116	28.319	226	603
WP_010578390.1	lcl|NZ_JAGGCC010000054.1_cds_WP_000619175.1_3464	28.736	261	603
WP_010578390.1	lcl|NZ_JAGGCC010000018.1_cds_WP_000047473.1_2063	26.840	231	603
WP_010578390.1	lcl|NZ_JAGGCC010000001.1_cds_WP_000666552.1_152	29.614	233	603
WP_010578390.1	lcl|NZ_JAGGCC010000002.1_cds_WP_000510777.1_397	27.074	229	603
WP_010578390.1	lcl|NZ_JAGGCC010000006.1_cds_WP_001288326.1_1021	28.632	234	603
