WP_020985020.1	lcl|NZ_JQPV01000062.1_cds_WP_000340715.1_1672	91.463	82	106
WP_010578412.1	lcl|NZ_JQPV01000062.1_cds_WP_000410267.1_1671	91.401	314	314
WP_010578412.1	lcl|NZ_JQPV01000062.1_cds_WP_000646251.1_1668	27.778	252	314
WP_010578412.1	lcl|NZ_JQPV01000032.1_cds_WP_000744698.1_755	22.256	328	314
WP_010578412.1	lcl|NZ_JQPV01000034.1_cds_WP_000723090.1_811	23.183	289	314
WP_010578412.1	lcl|NZ_JQPV01000062.1_cds_WP_001067557.1_1665	25.526	333	314
WP_020984893.1	lcl|NZ_JQPV01000062.1_cds_WP_000604522.1_1670	84.658	365	365
WP_010578411.1	lcl|NZ_JQPV01000062.1_cds_WP_000884059.1_1669	95.135	185	185
WP_010578411.1	lcl|NZ_JQPV01000040.1_cds_WP_000351733.1_1038	38.571	140	185
WP_010578410.1	lcl|NZ_JQPV01000062.1_cds_WP_000646251.1_1668	94.529	329	329
WP_010578410.1	lcl|NZ_JQPV01000032.1_cds_WP_000744698.1_755	31.429	315	329
WP_010578410.1	lcl|NZ_JQPV01000034.1_cds_WP_000723090.1_811	29.851	335	329
WP_010578410.1	lcl|NZ_JQPV01000067.1_cds_WP_001984071.1_1760	32.026	306	329
WP_010578410.1	lcl|NZ_JQPV01000009.1_cds_WP_000649924.1_162	30.091	329	329
WP_010578410.1	lcl|NZ_JQPV01000030.1_cds_WP_000709511.1_708	28.182	330	329
WP_010578410.1	lcl|NZ_JQPV01000062.1_cds_WP_001067557.1_1665	28.852	305	329
WP_010578410.1	lcl|NZ_JQPV01000067.1_cds_WP_000688695.1_1780	28.832	274	329
WP_010578410.1	lcl|NZ_JQPV01000062.1_cds_WP_000410267.1_1671	27.826	230	329
WP_010578410.1	lcl|NZ_JQPV01000168.1_cds_WP_000475904.1_3349	27.007	274	329
WP_010578410.1	lcl|NZ_JQPV01000165.1_cds_WP_001074781.1_3266	28.571	266	329
WP_010578410.1	lcl|NZ_JQPV01000070.1_cds_WP_001003557.1_1841	27.200	250	329
WP_020984930.1	lcl|NZ_JQPV01000062.1_cds_WP_061251935.1_1667	88.189	254	267
WP_020984930.1	lcl|NZ_JQPV01000034.1_cds_WP_000842260.1_812	24.569	232	267
WP_020984930.1	lcl|NZ_JQPV01000101.1_cds_WP_000667727.1_2350	33.636	110	267
WP_020984930.1	lcl|NZ_JQPV01000077.1_cds_WP_000805357.1_1936	36.047	86	267
WP_020984935.1	lcl|NZ_JQPV01000062.1_cds_WP_061251934.1_1666	87.205	508	509
WP_020984935.1	lcl|NZ_JQPV01000060.1_cds_WP_000291575.1_1599	27.329	322	509
WP_020984935.1	lcl|NZ_JQPV01000060.1_cds_WP_000364507.1_1598	28.723	94	509
WP_020984935.1	lcl|NZ_JQPV01000062.1_cds_WP_061251934.1_1666	87.205	508	509
WP_020984935.1	lcl|NZ_JQPV01000060.1_cds_WP_000291575.1_1599	27.329	322	509
WP_020984935.1	lcl|NZ_JQPV01000060.1_cds_WP_000364507.1_1598	28.723	94	509
WP_010578407.1	lcl|NZ_JQPV01000062.1_cds_WP_001067557.1_1665	96.364	330	330
WP_010578407.1	lcl|NZ_JQPV01000062.1_cds_WP_000646251.1_1668	29.316	307	330
WP_010578407.1	lcl|NZ_JQPV01000067.1_cds_WP_001984071.1_1760	25.735	272	330
WP_010578407.1	lcl|NZ_JQPV01000070.1_cds_WP_001003557.1_1841	30.041	243	330
WP_010578407.1	lcl|NZ_JQPV01000032.1_cds_WP_000744698.1_755	26.582	316	330
WP_010578407.1	lcl|NZ_JQPV01000034.1_cds_WP_000723090.1_811	24.024	333	330
