WP_020985020.1	lcl|NZ_ANNW01000072.1_cds_WP_004462903.1_2144	95.122	82	106
WP_010578412.1	lcl|NZ_ANNW01000072.1_cds_WP_004472299.1_2145	89.677	310	314
WP_010578412.1	lcl|NZ_ANNW01000072.1_cds_WP_004479538.1_2148	27.381	252	314
WP_010578412.1	lcl|NZ_ANNW01000049.1_cds_WP_004461583.1_1308	22.462	325	314
WP_010578412.1	lcl|NZ_ANNW01000061.1_cds_WP_004476514.1_1844	23.297	279	314
WP_010578412.1	lcl|NZ_ANNW01000103.1_cds_WP_004461234.1_3319	24.885	217	314
WP_010578412.1	lcl|NZ_ANNW01000076.1_cds_WP_004468319.1_2412	21.302	169	314
WP_010578412.1	lcl|NZ_ANNW01000072.1_cds_WP_020783865.1_2151	23.636	330	314
WP_020984893.1	lcl|NZ_ANNW01000072.1_cds_WP_004479563.1_2146	90.959	365	365
WP_010578411.1	lcl|NZ_ANNW01000072.1_cds_WP_004472170.1_2147	96.216	185	185
WP_010578411.1	lcl|NZ_ANNW01000020.1_cds_WP_004460143.1_346	34.247	146	185
WP_010578410.1	lcl|NZ_ANNW01000072.1_cds_WP_004479538.1_2148	92.988	328	329
WP_010578410.1	lcl|NZ_ANNW01000103.1_cds_WP_004461234.1_3319	32.797	311	329
WP_010578410.1	lcl|NZ_ANNW01000049.1_cds_WP_004461583.1_1308	29.206	315	329
WP_010578410.1	lcl|NZ_ANNW01000061.1_cds_WP_004476514.1_1844	30.448	335	329
WP_010578410.1	lcl|NZ_ANNW01000083.1_cds_WP_004480590.1_2697	29.503	322	329
WP_010578410.1	lcl|NZ_ANNW01000076.1_cds_WP_004468319.1_2412	27.083	336	329
WP_010578410.1	lcl|NZ_ANNW01000103.1_cds_WP_004461242.1_3316	28.485	330	329
WP_010578410.1	lcl|NZ_ANNW01000072.1_cds_WP_020783865.1_2151	29.470	302	329
WP_010578410.1	lcl|NZ_ANNW01000074.1_cds_WP_032913026.1_2256	25.664	339	329
WP_010578410.1	lcl|NZ_ANNW01000072.1_cds_WP_004472299.1_2145	26.522	230	329
WP_010578410.1	lcl|NZ_ANNW01000099.1_cds_WP_004470510.1_3143	26.718	262	329
WP_010578410.1	lcl|NZ_ANNW01000061.1_cds_WP_004479697.1_1825	25.630	238	329
WP_010578410.1	lcl|NZ_ANNW01000074.1_cds_WP_004459320.1_2205	28.571	245	329
WP_010578410.1	lcl|NZ_ANNW01000049.1_cds_WP_004476349.1_1398	24.471	331	329
WP_020984930.1	lcl|NZ_ANNW01000072.1_cds_WP_004472235.1_2149	88.976	254	267
WP_020984930.1	lcl|NZ_ANNW01000025.1_cds_WP_004477560.1_647	29.798	198	267
WP_020984930.1	lcl|NZ_ANNW01000061.1_cds_WP_004476528.1_1845	24.380	242	267
WP_020984930.1	lcl|NZ_ANNW01000048.1_cds_WP_016754360.1_1241	37.647	85	267
WP_020984930.1	lcl|NZ_ANNW01000076.1_cds_WP_004477855.1_2411	26.020	196	267
WP_020984935.1	lcl|NZ_ANNW01000072.1_cds_WP_020783862.1_2150	89.784	509	509
WP_020984935.1	lcl|NZ_ANNW01000047.1_cds_WP_020783676.1_1143	26.398	322	509
WP_020984935.1	lcl|NZ_ANNW01000047.1_cds_WP_004460640.1_1142	30.851	94	509
WP_020984935.1	lcl|NZ_ANNW01000050.1_cds_WP_004479070.1_1549	33.898	59	509
WP_020984935.1	lcl|NZ_ANNW01000072.1_cds_WP_020783862.1_2150	89.784	509	509
WP_020984935.1	lcl|NZ_ANNW01000047.1_cds_WP_020783676.1_1143	26.398	322	509
WP_020984935.1	lcl|NZ_ANNW01000047.1_cds_WP_004460640.1_1142	30.851	94	509
WP_020984935.1	lcl|NZ_ANNW01000050.1_cds_WP_004479070.1_1549	33.898	59	509
WP_010578407.1	lcl|NZ_ANNW01000072.1_cds_WP_020783865.1_2151	94.242	330	330
WP_010578407.1	lcl|NZ_ANNW01000072.1_cds_WP_004479538.1_2148	29.967	307	330
WP_010578407.1	lcl|NZ_ANNW01000103.1_cds_WP_004461234.1_3319	26.007	273	330
WP_010578407.1	lcl|NZ_ANNW01000049.1_cds_WP_004461583.1_1308	29.603	277	330
WP_010578407.1	lcl|NZ_ANNW01000061.1_cds_WP_004476514.1_1844	26.647	334	330
WP_010578407.1	lcl|NZ_ANNW01000049.1_cds_WP_004476349.1_1398	26.337	243	330
WP_010578407.1	lcl|NZ_ANNW01000074.1_cds_WP_032913026.1_2256	26.126	222	330
WP_010578407.1	lcl|NZ_ANNW01000083.1_cds_WP_004480590.1_2697	30.924	249	330
WP_010578407.1	lcl|NZ_ANNW01000035.1_cds_WP_020783617.1_883	27.333	150	330
WP_010578407.1	lcl|NZ_ANNW01000076.1_cds_WP_004468319.1_2412	24.460	139	330
WP_010578407.1	lcl|NZ_ANNW01000099.1_cds_WP_004470510.1_3143	29.231	130	330
WP_010578406.1	lcl|NZ_ANNW01000072.1_cds_WP_004472322.1_2152	93.443	366	366
WP_010578406.1	lcl|NZ_ANNW01000072.1_cds_WP_004472364.1_2153	40.217	368	366
WP_010578406.1	lcl|NZ_ANNW01000061.1_cds_WP_004462146.1_1836	32.849	344	366
WP_010578406.1	lcl|NZ_ANNW01000035.1_cds_WP_004470269.1_882	32.723	382	366
WP_010578406.1	lcl|NZ_ANNW01000025.1_cds_WP_004466571.1_639	28.723	376	366
WP_010578406.1	lcl|NZ_ANNW01000056.1_cds_WP_004465893.1_1722	30.362	359	366
WP_010578406.1	lcl|NZ_ANNW01000074.1_cds_WP_004460480.1_2255	30.645	186	366
WP_010578405.1	lcl|NZ_ANNW01000072.1_cds_WP_004472364.1_2153	90.463	367	367
WP_010578405.1	lcl|NZ_ANNW01000072.1_cds_WP_004472322.1_2152	39.452	365	367
WP_010578405.1	lcl|NZ_ANNW01000061.1_cds_WP_004462146.1_1836	37.143	350	367
WP_010578405.1	lcl|NZ_ANNW01000035.1_cds_WP_004470269.1_882	31.903	373	367
WP_010578405.1	lcl|NZ_ANNW01000056.1_cds_WP_004465893.1_1722	33.777	376	367
WP_010578405.1	lcl|NZ_ANNW01000025.1_cds_WP_004466571.1_639	30.688	378	367
WP_010578405.1	lcl|NZ_ANNW01000074.1_cds_WP_004460480.1_2255	27.095	358	367
WP_010578405.1	lcl|NZ_ANNW01000020.1_cds_WP_004494747.1_382	34.884	86	367
WP_020984976.1	lcl|NZ_ANNW01000072.1_cds_WP_004479653.1_2154	86.397	544	544
WP_020984976.1	lcl|NZ_ANNW01000072.1_cds_WP_004479653.1_2154	86.397	544	544
WP_010578402.1	lcl|NZ_ANNW01000072.1_cds_WP_004470185.1_2155	91.698	265	265
