WP_020985020.1	lcl|NZ_JAMQQD010000005.1_cds_WP_108958675.1_2988	62.162	74	106
WP_010578412.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356155.1_2987	83.226	310	314
WP_010578412.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356025.1_2942	25.234	321	314
WP_010578412.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355771.1_838	22.699	326	314
WP_010578412.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356016.1_2951	24.324	333	314
WP_010578412.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356020.1_2947	23.288	219	314
WP_010578412.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356037.1_2922	26.111	180	314
WP_010578412.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100715920.1_3365	22.619	168	314
WP_010578412.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356007.1_2960	21.983	232	314
WP_010578412.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653092.1_275	22.492	329	314
WP_020984893.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355984.1_2985	57.821	358	365
WP_010578411.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355999.1_2969	30.409	171	185
WP_010578411.1	lcl|NZ_JAMQQD010000003.1_cds_WP_135591902.1_2256	34.109	129	185
WP_010578410.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355771.1_838	29.936	314	329
WP_010578410.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653092.1_275	32.026	306	329
WP_010578410.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356016.1_2951	29.316	307	329
WP_010578410.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356037.1_2922	26.667	345	329
WP_010578410.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100715920.1_3365	27.666	347	329
WP_010578410.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356025.1_2942	28.344	314	329
WP_010578410.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135639720.1_811	29.618	314	329
WP_010578410.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100725525.1_454	27.711	332	329
WP_010578410.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356007.1_2960	26.199	271	329
WP_010578410.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356020.1_2947	26.861	309	329
