WP_020985020.1	lcl|NZ_RQGD01000023.1_cds_WP_135623430.1_374	57.333	75	106
WP_010578412.1	lcl|NZ_RQGD01000046.1_cds_WP_135625458.1_1894	82.258	310	314
WP_010578412.1	lcl|NZ_RQGD01000022.1_cds_WP_135623212.1_2184	21.981	323	314
WP_010578412.1	lcl|NZ_RQGD01000023.1_cds_WP_210412795.1_373	24.016	254	314
WP_010578412.1	lcl|NZ_RQGD01000014.1_cds_WP_135622782.1_2970	24.405	168	314
WP_010578412.1	lcl|NZ_RQGD01000022.1_cds_WP_135623094.1_2056	20.440	318	314
WP_020984893.1	lcl|NZ_RQGD01000023.1_cds_WP_135623417.1_359	60.822	365	365
WP_010578411.1	lcl|NZ_RQGD01000035.1_cds_WP_135624491.1_2491	34.459	148	185
WP_010578411.1	lcl|NZ_RQGD01000023.1_cds_WP_135623434.1_380	32.192	146	185
WP_010578410.1	lcl|NZ_RQGD01000022.1_cds_WP_135623212.1_2184	31.861	317	329
WP_010578410.1	lcl|NZ_RQGD01000022.1_cds_WP_135623094.1_2056	30.519	308	329
WP_010578410.1	lcl|NZ_RQGD01000023.1_cds_WP_210412795.1_373	28.358	335	329
WP_010578410.1	lcl|NZ_RQGD01000022.1_cds_WP_135623235.1_2210	29.967	307	329
WP_010578410.1	lcl|NZ_RQGD01000014.1_cds_WP_135622782.1_2970	27.826	345	329
WP_010578410.1	lcl|NZ_RQGD01000046.1_cds_WP_135625074.1_1617	29.102	323	329
WP_010578410.1	lcl|NZ_RQGD01000023.1_cds_WP_135623450.1_396	30.153	262	329
WP_010578410.1	lcl|NZ_RQGD01000046.1_cds_WP_135625458.1_1894	24.684	316	329
WP_010578410.1	lcl|NZ_RQGD01000035.1_cds_WP_135624324.1_2315	24.611	321	329
WP_010578410.1	lcl|NZ_RQGD01000014.1_cds_WP_210412779.1_2959	26.923	234	329
WP_010578410.1	lcl|NZ_RQGD01000035.1_cds_WP_135624345.1_2337	24.809	262	329
WP_010578410.1	lcl|NZ_RQGD01000035.1_cds_WP_135624331.1_2322	24.000	275	329
WP_010578410.1	lcl|NZ_RQGD01000034.1_cds_WP_135624177.1_1262	28.819	288	329
WP_010578410.1	lcl|NZ_RQGD01000035.1_cds_WP_246047356.1_2311	22.254	346	329
WP_020984930.1	lcl|NZ_RQGD01000035.1_cds_WP_135624400.1_2397	24.164	269	267
WP_020984930.1	lcl|NZ_RQGD01000023.1_cds_WP_135623432.1_377	28.342	187	267
WP_020984930.1	lcl|NZ_RQGD01000023.1_cds_WP_135623426.1_369	25.000	196	267
WP_020984930.1	lcl|NZ_RQGD01000046.1_cds_WP_135625159.1_1669	25.749	167	267
WP_020984930.1	lcl|NZ_RQGD01000014.1_cds_WP_135622164.1_2697	28.272	191	267
WP_020984935.1	lcl|NZ_RQGD01000035.1_cds_WP_135624665.1_2518	28.571	329	509
WP_020984935.1	lcl|NZ_RQGD01000035.1_cds_WP_135624518.1_2519	26.549	113	509
WP_020984935.1	lcl|NZ_RQGD01000035.1_cds_WP_135624665.1_2518	28.571	329	509
WP_020984935.1	lcl|NZ_RQGD01000035.1_cds_WP_135624518.1_2519	26.549	113	509
WP_010578407.1	lcl|NZ_RQGD01000023.1_cds_WP_210412795.1_373	28.116	345	330
WP_010578407.1	lcl|NZ_RQGD01000022.1_cds_WP_135623094.1_2056	23.588	301	330
WP_010578407.1	lcl|NZ_RQGD01000022.1_cds_WP_135623212.1_2184	27.899	276	330
WP_010578407.1	lcl|NZ_RQGD01000023.1_cds_WP_135623450.1_396	28.333	300	330
WP_010578407.1	lcl|NZ_RQGD01000014.1_cds_WP_135622782.1_2970	24.159	327	330
WP_010578407.1	lcl|NZ_RQGD01000022.1_cds_WP_135623235.1_2210	26.667	240	330
WP_010578406.1	lcl|NZ_RQGD01000046.1_cds_WP_135625456.1_1892	34.943	352	366
WP_010578406.1	lcl|NZ_RQGD01000027.1_cds_WP_135623765.1_1913	28.272	382	366
WP_010578406.1	lcl|NZ_RQGD01000034.1_cds_WP_135624041.1_1109	27.027	370	366
WP_010578406.1	lcl|NZ_RQGD01000023.1_cds_WP_135623447.1_393	29.022	317	366
WP_010578406.1	lcl|NZ_RQGD01000035.1_cds_WP_135624321.1_2312	32.143	196	366
WP_010578405.1	lcl|NZ_RQGD01000046.1_cds_WP_135625456.1_1892	37.647	340	367
WP_010578405.1	lcl|NZ_RQGD01000034.1_cds_WP_135624041.1_1109	30.601	366	367
WP_010578405.1	lcl|NZ_RQGD01000027.1_cds_WP_135623765.1_1913	31.217	378	367
WP_010578405.1	lcl|NZ_RQGD01000023.1_cds_WP_135623447.1_393	42.135	178	367
WP_010578405.1	lcl|NZ_RQGD01000039.1_cds_WP_135624805.1_458	27.577	359	367
WP_010578405.1	lcl|NZ_RQGD01000035.1_cds_WP_135624321.1_2312	24.157	356	367
WP_010578402.1	lcl|NZ_RQGD01000039.1_cds_WP_135624789.1_510	42.798	243	265
WP_010578402.1	lcl|NZ_RQGD01000035.1_cds_WP_135624322.1_2313	39.062	256	265
WP_020984841.1	lcl|NZ_RQGD01000022.1_cds_WP_135623036.1_1994	35.806	310	310
WP_020984841.1	lcl|NZ_RQGD01000035.1_cds_WP_135624323.1_2314	31.449	283	310
WP_020984841.1	lcl|NZ_RQGD01000010.1_cds_WP_135621804.1_3017	29.221	308	310
WP_020984841.1	lcl|NZ_RQGD01000035.1_cds_WP_135624430.1_2429	22.433	263	310
WP_020984841.1	lcl|NZ_RQGD01000022.1_cds_WP_135623036.1_1994	35.806	310	310
WP_020984841.1	lcl|NZ_RQGD01000035.1_cds_WP_135624323.1_2314	31.449	283	310
WP_020984841.1	lcl|NZ_RQGD01000010.1_cds_WP_135621804.1_3017	29.221	308	310
WP_020984841.1	lcl|NZ_RQGD01000035.1_cds_WP_135624430.1_2429	22.433	263	310
WP_010578401.1	lcl|NZ_RQGD01000010.1_cds_WP_135621875.1_3095	20.833	144	264
WP_010578399.1	lcl|NZ_RQGD01000010.1_cds_WP_210412773.1_2997	57.143	28	145
WP_020984860.1	lcl|NZ_RQGD01000023.1_cds_WP_135623439.1_385	32.110	109	221
WP_020984860.1	lcl|NZ_RQGD01000025.1_cds_WP_135623719.1_3369	26.606	109	221
WP_039942433.1	lcl|NZ_RQGD01000023.1_cds_WP_135623443.1_389	23.404	376	408
WP_039942433.1	lcl|NZ_RQGD01000047.1_cds_WP_135625521.1_754	27.273	143	408
WP_020985012.1	lcl|NZ_RQGD01000005.1_cds_WP_135621558.1_89	28.676	136	175
WP_010578396.1	lcl|NZ_RQGD01000023.1_cds_WP_135623443.1_389	30.886	395	406
WP_010578396.1	lcl|NZ_RQGD01000047.1_cds_WP_135625521.1_754	23.779	307	406
WP_010578395.1	lcl|NZ_RQGD01000023.1_cds_WP_135623440.1_386	29.482	251	240
WP_010578395.1	lcl|NZ_RQGD01000014.1_cds_WP_135622752.1_2934	24.590	244	240
WP_010578395.1	lcl|NZ_RQGD01000046.1_cds_WP_135625277.1_1748	23.810	252	240
WP_010578395.1	lcl|NZ_RQGD01000005.1_cds_WP_135621592.1_128	32.990	97	240
WP_010578395.1	lcl|NZ_RQGD01000046.1_cds_WP_135624967.1_1507	26.415	159	240
WP_010578395.1	lcl|NZ_RQGD01000014.1_cds_WP_135622566.1_2863	26.809	235	240
