WP_020985020.1	lcl|NZ_AFJO01000478.1_cds_WP_000340715.1_1383	91.463	82	106
WP_010578412.1	lcl|NZ_AFJO01000478.1_cds_WP_000410273.1_1382	91.083	314	314
WP_010578412.1	lcl|NZ_AFJO01000478.1_cds_WP_000646251.1_1379	27.778	252	314
WP_010578412.1	lcl|NZ_AFJO01000437.1_cds_WP_000744704.1_1762	22.256	328	314
WP_010578412.1	lcl|NZ_AFJO01000706.1_cds_WP_000723086.1_579	23.183	289	314
WP_010578412.1	lcl|NZ_AFJO01000478.1_cds_WP_001067557.1_1376	25.526	333	314
WP_020984893.1	lcl|NZ_AFJO01000478.1_cds_WP_000604527.1_1381	84.658	365	365
WP_010578411.1	lcl|NZ_AFJO01000478.1_cds_WP_000884059.1_1380	95.135	185	185
WP_010578411.1	lcl|NZ_AFJO01000250.1_cds_WP_000351733.1_2918	38.571	140	185
WP_010578410.1	lcl|NZ_AFJO01000478.1_cds_WP_000646251.1_1379	94.529	329	329
WP_010578410.1	lcl|NZ_AFJO01000437.1_cds_WP_000744704.1_1762	31.429	315	329
WP_010578410.1	lcl|NZ_AFJO01000706.1_cds_WP_000723086.1_579	29.851	335	329
WP_010578410.1	lcl|NZ_AFJO01000320.1_cds_WP_001984071.1_2406	32.026	306	329
WP_010578410.1	lcl|NZ_AFJO01000242.1_cds_WP_000649924.1_3079	30.091	329	329
WP_010578410.1	lcl|NZ_AFJO01000812.1_cds_WP_000709511.1_26	28.182	330	329
WP_010578410.1	lcl|NZ_AFJO01000478.1_cds_WP_001067557.1_1376	28.852	305	329
WP_010578410.1	lcl|NZ_AFJO01000073.1_cds_WP_000688696.1_3942	28.832	274	329
WP_010578410.1	lcl|NZ_AFJO01000478.1_cds_WP_000410273.1_1382	27.826	230	329
WP_010578410.1	lcl|NZ_AFJO01000033.1_cds_WP_000475900.1_4199	27.007	274	329
WP_010578410.1	lcl|NZ_AFJO01000365.1_cds_WP_001074785.1_2130	28.302	265	329
WP_010578410.1	lcl|NZ_AFJO01000445.1_cds_WP_001003557.1_1703	27.200	250	329
WP_020984930.1	lcl|NZ_AFJO01000478.1_cds_WP_000774262.1_1378	88.189	254	267
WP_020984930.1	lcl|NZ_AFJO01000706.1_cds_WP_000842260.1_580	24.569	232	267
WP_020984930.1	lcl|NZ_AFJO01000693.1_cds_WP_000667727.1_706	33.636	110	267
WP_020984930.1	lcl|NZ_AFJO01000455.1_cds_WP_000805353.1_1602	36.047	86	267
WP_020984935.1	lcl|NZ_AFJO01000478.1_cds_WP_000602734.1_1377	87.402	508	509
WP_020984935.1	lcl|NZ_AFJO01000025.1_cds_WP_000291581.1_4290	27.329	322	509
WP_020984935.1	lcl|NZ_AFJO01000025.1_cds_WP_000364504.1_4289	28.723	94	509
WP_020984935.1	lcl|NZ_AFJO01000478.1_cds_WP_000602734.1_1377	87.402	508	509
WP_020984935.1	lcl|NZ_AFJO01000025.1_cds_WP_000291581.1_4290	27.329	322	509
WP_020984935.1	lcl|NZ_AFJO01000025.1_cds_WP_000364504.1_4289	28.723	94	509
WP_010578407.1	lcl|NZ_AFJO01000478.1_cds_WP_001067557.1_1376	96.364	330	330
WP_010578407.1	lcl|NZ_AFJO01000478.1_cds_WP_000646251.1_1379	29.316	307	330
