WP_020985020.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746496.1_2638	60.811	74	106
WP_010578412.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746495.1_2637	82.903	310	314
WP_010578412.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	27.157	313	314
WP_010578412.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	22.630	327	314
WP_010578412.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396280.1_2605	21.552	232	314
WP_010578412.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	22.043	186	314
WP_010578412.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	25.806	186	314
WP_010578412.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744912.1_942	22.930	314	314
WP_020984893.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753116.1_2635	54.420	362	365
WP_010578411.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744205.1_2139	34.286	140	185
WP_010578410.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	30.573	314	329
WP_010578410.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744912.1_942	30.844	308	329
WP_010578410.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	28.045	353	329
WP_010578410.1	lcl|NZ_JAMQPW010000002.1_cds_WP_322113261.1_2594	30.094	319	329
WP_010578410.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	28.152	341	329
WP_010578410.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	28.115	313	329
WP_010578410.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394917.1_768	28.313	332	329
WP_010578410.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396280.1_2605	26.568	271	329
WP_010578410.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753148.1_2617	25.402	311	329
WP_010578410.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746495.1_2637	25.079	315	329
WP_010578410.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734906.1_702	28.400	250	329
WP_010578410.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753183.1_2587	26.295	251	329
WP_010578410.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745455.1_309	29.482	251	329
WP_010578410.1	lcl|NZ_JAMQPW010000005.1_cds_WP_208739683.1_3605	27.350	234	329
WP_010578410.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753226.1_2550	25.000	268	329
WP_010578410.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746455.1_2597	29.032	155	329
WP_010578410.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394720.1_34	26.966	178	329
WP_010578410.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734886.1_710	22.939	279	329
WP_010578410.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746444.1_2586	19.685	254	329
WP_020984930.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396277.1_2610	25.616	203	267
WP_020984930.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746453.1_2595	25.847	236	267
WP_020984930.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746379.1_2489	24.528	265	267
WP_020984930.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745137.1_674	38.462	91	267
WP_020984930.1	lcl|NZ_JAMQPW010000002.1_cds_WP_322113260.1_2571	24.153	236	267
WP_020984930.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744998.1_835	25.472	212	267
WP_020984935.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395737.1_2161	25.513	341	509
WP_020984935.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744224.1_2162	27.193	114	509
WP_020984935.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265395737.1_2161	25.513	341	509
WP_020984935.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744224.1_2162	27.193	114	509
WP_010578407.1	lcl|NZ_JAMQPW010000002.1_cds_WP_238753148.1_2617	34.069	317	330
WP_010578407.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135744912.1_942	25.180	278	330
WP_010578407.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734906.1_702	28.626	262	330
WP_010578407.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745407.1_363	28.520	277	330
WP_010578407.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394842.1_390	26.284	331	330
WP_010578407.1	lcl|NZ_JAMQPW010000001.1_cds_WP_238734886.1_710	24.715	263	330
WP_010578407.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396304.1_2572	24.012	329	330
WP_010578407.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396280.1_2605	25.758	264	330
WP_010578407.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394720.1_34	26.820	261	330
WP_010578407.1	lcl|NZ_JAMQPW010000005.1_cds_WP_135743732.1_3594	23.588	301	330
WP_010578407.1	lcl|NZ_JAMQPW010000001.1_cds_WP_135745455.1_309	26.829	205	330
WP_010578407.1	lcl|NZ_JAMQPW010000001.1_cds_WP_265394917.1_768	28.000	150	330
WP_010578406.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746435.1_2577	33.799	358	366
WP_010578406.1	lcl|NZ_JAMQPW010000002.1_cds_WP_135746491.1_2633	32.231	363	366
WP_010578406.1	lcl|NZ_JAMQPW010000002.1_cds_WP_265396278.1_2608	40.329	243	366
