WP_020985020.1	lcl|NZ_AOUU01000018.1_cds_WP_000340715.1_499	91.463	82	106
WP_010578412.1	lcl|NZ_AOUU01000018.1_cds_WP_000712240.1_498	91.401	314	314
WP_010578412.1	lcl|NZ_AOUU01000018.1_cds_WP_000646251.1_495	27.778	252	314
WP_010578412.1	lcl|NZ_AOUU01000125.1_cds_WP_000744700.1_3287	22.256	328	314
WP_010578412.1	lcl|NZ_AOUU01000018.1_cds_WP_000600886.1_467	24.194	186	314
WP_010578412.1	lcl|NZ_AOUU01000018.1_cds_WP_000723084.1_412	23.529	289	314
WP_010578412.1	lcl|NZ_AOUU01000018.1_cds_WP_001067556.1_492	25.526	333	314
WP_010578412.1	lcl|NZ_AOUU01000018.1_cds_WP_000025488.1_473	22.222	324	314
WP_020984893.1	lcl|NZ_AOUU01000018.1_cds_WP_000604524.1_497	84.932	365	365
WP_010578411.1	lcl|NZ_AOUU01000018.1_cds_WP_000884057.1_496	94.595	185	185
WP_010578411.1	lcl|NZ_AOUU01000028.1_cds_WP_000351733.1_851	38.571	140	185
WP_010578410.1	lcl|NZ_AOUU01000018.1_cds_WP_000646251.1_495	94.529	329	329
WP_010578410.1	lcl|NZ_AOUU01000125.1_cds_WP_000744700.1_3287	31.429	315	329
WP_010578410.1	lcl|NZ_AOUU01000018.1_cds_WP_000600886.1_467	33.333	255	329
WP_010578410.1	lcl|NZ_AOUU01000018.1_cds_WP_000723084.1_412	30.149	335	329
WP_010578410.1	lcl|NZ_AOUU01000016.1_cds_WP_001984071.1_337	32.026	306	329
WP_010578410.1	lcl|NZ_AOUU01000031.1_cds_WP_000649927.1_964	30.091	329	329
WP_010578410.1	lcl|NZ_AOUU01000089.1_cds_WP_000709512.1_2218	28.485	330	329
WP_010578410.1	lcl|NZ_AOUU01000018.1_cds_WP_001067556.1_492	28.852	305	329
WP_010578410.1	lcl|NZ_AOUU01000018.1_cds_WP_000601375.1_438	24.549	277	329
WP_010578410.1	lcl|NZ_AOUU01000114.1_cds_WP_000688700.1_2935	28.467	274	329
WP_010578410.1	lcl|NZ_AOUU01000018.1_cds_WP_000707057.1_471	29.259	270	329
WP_010578410.1	lcl|NZ_AOUU01000018.1_cds_WP_000025488.1_473	24.765	319	329
