WP_020985020.1	lcl|NZ_AHQN01000621.1_cds_WP_000340715.1_973	91.463	82	106
WP_010578412.1	lcl|NZ_AHQN01000621.1_cds_WP_000410273.1_972	91.083	314	314
WP_010578412.1	lcl|NZ_AHQN01000621.1_cds_WP_000646249.1_969	28.175	252	314
WP_010578412.1	lcl|NZ_AHQN01000522.1_cds_WP_000744700.1_1592	22.256	328	314
WP_010578412.1	lcl|NZ_AHQN01000066.1_cds_WP_000600886.1_3908	24.194	186	314
WP_010578412.1	lcl|NZ_AHQN01000574.1_cds_WP_000723090.1_1235	23.183	289	314
WP_010578412.1	lcl|NZ_AHQN01000066.1_cds_WP_000025487.1_3914	22.531	324	314
WP_010578412.1	lcl|NZ_AHQN01000621.1_cds_WP_001067557.1_966	25.526	333	314
WP_020984893.1	lcl|NZ_AHQN01000621.1_cds_WP_000604524.1_971	84.932	365	365
WP_010578411.1	lcl|NZ_AHQN01000621.1_cds_WP_000884059.1_970	95.135	185	185
WP_010578411.1	lcl|NZ_AHQN01000034.1_cds_WP_000351733.1_4302	38.571	140	185
WP_010578410.1	lcl|NZ_AHQN01000621.1_cds_WP_000646249.1_969	94.529	329	329
WP_010578410.1	lcl|NZ_AHQN01000522.1_cds_WP_000744700.1_1592	31.429	315	329
WP_010578410.1	lcl|NZ_AHQN01000066.1_cds_WP_000600886.1_3908	33.333	255	329
WP_010578410.1	lcl|NZ_AHQN01000574.1_cds_WP_000723090.1_1235	29.851	335	329
WP_010578410.1	lcl|NZ_AHQN01000510.1_cds_WP_001984071.1_1727	32.026	306	329
WP_010578410.1	lcl|NZ_AHQN01000339.1_cds_WP_000649924.1_2562	30.091	329	329
WP_010578410.1	lcl|NZ_AHQN01000378.1_cds_WP_000709511.1_2325	28.182	330	329
WP_010578410.1	lcl|NZ_AHQN01000621.1_cds_WP_001067557.1_966	28.852	305	329
WP_010578410.1	lcl|NZ_AHQN01000121.1_cds_WP_000688696.1_3515	28.832	274	329
WP_010578410.1	lcl|NZ_AHQN01000199.1_cds_WP_000601375.1_3215	24.549	277	329
WP_010578410.1	lcl|NZ_AHQN01000066.1_cds_WP_025179588.1_3912	29.630	270	329
WP_010578410.1	lcl|NZ_AHQN01000066.1_cds_WP_000025487.1_3914	24.451	319	329
WP_010578410.1	lcl|NZ_AHQN01000621.1_cds_WP_000410273.1_972	27.826	230	329
WP_010578410.1	lcl|NZ_AHQN01000091.1_cds_WP_000475901.1_3696	27.007	274	329
WP_010578410.1	lcl|NZ_AHQN01000534.1_cds_WP_001074782.1_1489	28.302	265	329
WP_010578410.1	lcl|NZ_AHQN01000511.1_cds_WP_001003557.1_1723	27.200	250	329
WP_010578410.1	lcl|NZ_AHQN01000215.1_cds_WP_000487320.1_3182	28.495	186	329
WP_020984930.1	lcl|NZ_AHQN01000621.1_cds_WP_000774260.1_968	88.583	254	267
