WP_020985020.1	lcl|NZ_AOVK01000131.1_cds_WP_000340715.1_2629	91.463	82	106
WP_010578412.1	lcl|NZ_AOVK01000131.1_cds_WP_000410273.1_2630	91.083	314	314
WP_010578412.1	lcl|NZ_AOVK01000131.1_cds_WP_000093099.1_2650	55.556	63	314
WP_010578412.1	lcl|NZ_AOVK01000131.1_cds_WP_000646250.1_2633	28.175	252	314
WP_010578412.1	lcl|NZ_AOVK01000134.1_cds_WP_000744700.1_2857	22.256	328	314
WP_010578412.1	lcl|NZ_AOVK01000131.1_cds_WP_000600889.1_2659	24.194	186	314
WP_010578412.1	lcl|NZ_AOVK01000131.1_cds_WP_000723090.1_2712	23.183	289	314
WP_010578412.1	lcl|NZ_AOVK01000131.1_cds_WP_001067557.1_2636	25.526	333	314
WP_020984893.1	lcl|NZ_AOVK01000131.1_cds_WP_000604524.1_2631	84.932	365	365
WP_010578411.1	lcl|NZ_AOVK01000131.1_cds_WP_000884059.1_2632	95.135	185	185
WP_010578411.1	lcl|NZ_AOVK01000049.1_cds_WP_000351733.1_556	38.571	140	185
WP_010578410.1	lcl|NZ_AOVK01000131.1_cds_WP_000646250.1_2633	93.921	329	329
WP_010578410.1	lcl|NZ_AOVK01000134.1_cds_WP_000744700.1_2857	31.429	315	329
WP_010578410.1	lcl|NZ_AOVK01000131.1_cds_WP_000600889.1_2659	33.333	255	329
WP_010578410.1	lcl|NZ_AOVK01000131.1_cds_WP_000723090.1_2712	29.851	335	329
WP_010578410.1	lcl|NZ_AOVK01000089.1_cds_WP_001984071.1_1291	32.026	306	329
WP_010578410.1	lcl|NZ_AOVK01000091.1_cds_WP_000649925.1_1417	30.091	329	329
WP_010578410.1	lcl|NZ_AOVK01000096.1_cds_WP_000709511.1_1504	28.182	330	329
WP_010578410.1	lcl|NZ_AOVK01000131.1_cds_WP_001067557.1_2636	28.852	305	329
WP_010578410.1	lcl|NZ_AOVK01000078.1_cds_WP_000688695.1_1099	28.832	274	329
WP_010578410.1	lcl|NZ_AOVK01000131.1_cds_WP_000601375.1_2686	24.549	277	329
WP_010578410.1	lcl|NZ_AOVK01000131.1_cds_WP_000410273.1_2630	27.826	230	329
WP_010578410.1	lcl|NZ_AOVK01000131.1_cds_WP_000475904.1_2695	27.007	274	329
WP_010578410.1	lcl|NZ_AOVK01000127.1_cds_WP_001074785.1_2318	28.302	265	329
WP_010578410.1	lcl|NZ_AOVK01000130.1_cds_WP_001003555.1_2539	27.200	250	329
WP_010578410.1	lcl|NZ_AOVK01000131.1_cds_WP_000487322.1_2684	26.205	332	329
WP_020984930.1	lcl|NZ_AOVK01000131.1_cds_WP_000774262.1_2634	88.189	254	267
WP_020984930.1	lcl|NZ_AOVK01000131.1_cds_WP_000859505.1_2683	27.315	216	267
WP_020984930.1	lcl|NZ_AOVK01000131.1_cds_WP_000800438.1_2664	25.789	190	267
WP_020984930.1	lcl|NZ_AOVK01000131.1_cds_WP_000842260.1_2713	24.569	232	267
WP_020984930.1	lcl|NZ_AOVK01000059.1_cds_WP_000667727.1_783	33.636	110	267
WP_020984930.1	lcl|NZ_AOVK01000108.1_cds_WP_000805357.1_1797	36.047	86	267
WP_020984935.1	lcl|NZ_AOVK01000131.1_cds_WP_000612797.1_2635	87.402	508	509
WP_020984935.1	lcl|NZ_AOVK01000126.1_cds_WP_000291591.1_2242	27.329	322	509
WP_020984935.1	lcl|NZ_AOVK01000126.1_cds_WP_000364507.1_2243	28.723	94	509
WP_020984935.1	lcl|NZ_AOVK01000131.1_cds_WP_000612797.1_2635	87.402	508	509
WP_020984935.1	lcl|NZ_AOVK01000126.1_cds_WP_000291591.1_2242	27.329	322	509
WP_020984935.1	lcl|NZ_AOVK01000126.1_cds_WP_000364507.1_2243	28.723	94	509
WP_010578407.1	lcl|NZ_AOVK01000131.1_cds_WP_001067557.1_2636	96.364	330	330
WP_010578407.1	lcl|NZ_AOVK01000131.1_cds_WP_000646250.1_2633	28.990	307	330
WP_010578407.1	lcl|NZ_AOVK01000131.1_cds_WP_000600889.1_2659	27.068	266	330
WP_010578407.1	lcl|NZ_AOVK01000089.1_cds_WP_001984071.1_1291	25.735	272	330
WP_010578407.1	lcl|NZ_AOVK01000130.1_cds_WP_001003555.1_2539	30.041	243	330
WP_010578407.1	lcl|NZ_AOVK01000134.1_cds_WP_000744700.1_2857	26.266	316	330
WP_010578407.1	lcl|NZ_AOVK01000131.1_cds_WP_000723090.1_2712	24.024	333	330
WP_010578407.1	lcl|NZ_AOVK01000091.1_cds_WP_000649925.1_1417	29.644	253	330
WP_010578407.1	lcl|NZ_AOVK01000078.1_cds_WP_000688695.1_1099	25.339	221	330
WP_010578407.1	lcl|NZ_AOVK01000131.1_cds_WP_000601375.1_2686	26.119	268	330
WP_010578406.1	lcl|NZ_AOVK01000131.1_cds_WP_001198107.1_2637	98.087	366	366
WP_010578406.1	lcl|NZ_AOVK01000131.1_cds_WP_000608295.1_2638	40.000	365	366
WP_010578406.1	lcl|NZ_AOVK01000131.1_cds_WP_000575178.1_2706	33.714	350	366
WP_010578406.1	lcl|NZ_AOVK01000078.1_cds_WP_001281953.1_1085	27.968	379	366
WP_010578406.1	lcl|NZ_AOVK01000131.1_cds_WP_000346036.1_2667	27.809	356	366
WP_010578406.1	lcl|NZ_AOVK01000131.1_cds_WP_000582222.1_2648	32.394	355	366
WP_010578406.1	lcl|NZ_AOVK01000077.1_cds_WP_000538752.1_1070	29.132	357	366
WP_010578406.1	lcl|NZ_AOVK01000131.1_cds_WP_000947844.1_2660	26.667	345	366
WP_010578406.1	lcl|NZ_AOVK01000094.1_cds_WP_001982414.1_1467	31.579	190	366
WP_010578405.1	lcl|NZ_AOVK01000131.1_cds_WP_000608295.1_2638	96.185	367	367
WP_010578405.1	lcl|NZ_AOVK01000131.1_cds_WP_001198107.1_2637	40.000	365	367
WP_010578405.1	lcl|NZ_AOVK01000131.1_cds_WP_000575178.1_2706	37.398	369	367
WP_010578405.1	lcl|NZ_AOVK01000077.1_cds_WP_000538752.1_1070	31.267	371	367
WP_010578405.1	lcl|NZ_AOVK01000131.1_cds_WP_000582222.1_2648	35.077	325	367
WP_010578405.1	lcl|NZ_AOVK01000078.1_cds_WP_001281953.1_1085	29.948	384	367
WP_010578405.1	lcl|NZ_AOVK01000131.1_cds_WP_000346036.1_2667	26.374	364	367
WP_010578405.1	lcl|NZ_AOVK01000131.1_cds_WP_000947844.1_2660	26.404	356	367
WP_010578405.1	lcl|NZ_AOVK01000094.1_cds_WP_001982414.1_1467	25.698	358	367
WP_010578405.1	lcl|NZ_AOVK01000050.1_cds_WP_000365890.1_591	33.708	89	367
WP_020984976.1	lcl|NZ_AOVK01000131.1_cds_WP_000689743.1_2639	92.831	544	544
WP_020984976.1	lcl|NZ_AOVK01000131.1_cds_WP_000689743.1_2639	92.831	544	544
WP_010578402.1	lcl|NZ_AOVK01000131.1_cds_WP_000342713.1_2640	95.094	265	265
WP_010578402.1	lcl|NZ_AOVK01000144.1_cds_WP_001002663.1_3117	45.267	243	265
WP_020984841.1	lcl|NZ_AOVK01000131.1_cds_WP_001246618.1_2641	91.613	310	310
WP_020984841.1	lcl|NZ_AOVK01000060.1_cds_WP_000501205.1_798	37.171	304	310
WP_020984841.1	lcl|NZ_AOVK01000082.1_cds_WP_001183723.1_1199	27.881	269	310
WP_020984841.1	lcl|NZ_AOVK01000135.1_cds_WP_000279894.1_2894	23.664	262	310
WP_020984841.1	lcl|NZ_AOVK01000131.1_cds_WP_001246618.1_2641	91.613	310	310
WP_020984841.1	lcl|NZ_AOVK01000060.1_cds_WP_000501205.1_798	37.171	304	310
WP_020984841.1	lcl|NZ_AOVK01000082.1_cds_WP_001183723.1_1199	27.881	269	310
WP_020984841.1	lcl|NZ_AOVK01000135.1_cds_WP_000279894.1_2894	23.664	262	310
WP_010578401.1	lcl|NZ_AOVK01000131.1_cds_WP_000479982.1_2642	92.803	264	264
WP_010578400.1	lcl|NZ_AOVK01000131.1_cds_WP_000715958.1_2643	95.349	129	130
WP_010578399.1	lcl|NZ_AOVK01000131.1_cds_WP_001088866.1_2644	80.690	145	145
WP_010578399.1	lcl|NZ_AOVK01000073.1_cds_WP_002069656.1_968	57.143	28	145
WP_020984860.1	lcl|NZ_AOVK01000131.1_cds_WP_000517242.1_2645	92.760	221	221
WP_020984860.1	lcl|NZ_AOVK01000164.1_cds_WP_001069834.1_3773	28.440	109	221
WP_020984860.1	lcl|NZ_AOVK01000134.1_cds_WP_001082180.1_2828	25.641	78	221
WP_039942433.1	lcl|NZ_AOVK01000131.1_cds_WP_001015422.1_2647	24.599	374	408
WP_039942433.1	lcl|NZ_AOVK01000131.1_cds_WP_001206409.1_2655	24.845	161	408
WP_039942433.1	lcl|NZ_AOVK01000131.1_cds_WP_000661932.1_2680	26.241	141	408
WP_039942433.1	lcl|NZ_AOVK01000131.1_cds_WP_002082140.1_2671	25.899	139	408
WP_039942433.1	lcl|NZ_AOVK01000154.1_cds_WP_000402845.1_3352	21.818	220	408
WP_039942433.1	lcl|NZ_AOVK01000134.1_cds_WP_001082180.1_2828	23.256	215	408
WP_039942433.1	lcl|NZ_AOVK01000164.1_cds_WP_000347681.1_3772	24.299	214	408
WP_020985012.1	lcl|NZ_AOVK01000131.1_cds_WP_000611594.1_2646	85.143	175	175
WP_020985012.1	lcl|NZ_AOVK01000134.1_cds_WP_001206947.1_2821	30.070	143	175
WP_010578396.1	lcl|NZ_AOVK01000131.1_cds_WP_001015422.1_2647	89.223	399	406
WP_010578396.1	lcl|NZ_AOVK01000154.1_cds_WP_000402845.1_3352	25.455	220	406
WP_010578396.1	lcl|NZ_AOVK01000131.1_cds_WP_000661932.1_2680	24.468	188	406
WP_010578396.1	lcl|NZ_AOVK01000164.1_cds_WP_000347681.1_3772	23.077	208	406
WP_010578395.1	lcl|NZ_AOVK01000120.1_cds_WP_000653653.1_2107	26.378	254	240
WP_010578395.1	lcl|NZ_AOVK01000109.1_cds_WP_000998676.1_1843	26.778	239	240
WP_010578395.1	lcl|NZ_AOVK01000097.1_cds_WP_000043153.1_1518	25.969	258	240
WP_010578395.1	lcl|NZ_AOVK01000073.1_cds_WP_000566240.1_965	32.673	101	240
WP_010578395.1	lcl|NZ_AOVK01000073.1_cds_WP_001968389.1_993	25.000	236	240
WP_010578395.1	lcl|NZ_AOVK01000127.1_cds_WP_000194186.1_2337	25.688	218	240
WP_010578395.1	lcl|NZ_AOVK01000156.1_cds_WP_000093663.1_3498	21.229	179	240
WP_010578395.1	lcl|NZ_AOVK01000060.1_cds_WP_000167663.1_807	22.594	239	240
WP_244265121.1	lcl|NZ_AOVK01000131.1_cds_WP_001106774.1_2652	46.512	301	302
WP_010578390.1	lcl|NZ_AOVK01000131.1_cds_WP_000834715.1_2653	47.917	576	603
WP_010578390.1	lcl|NZ_AOVK01000044.1_cds_WP_000667646.1_455	35.322	419	603
WP_010578390.1	lcl|NZ_AOVK01000115.1_cds_WP_000172202.1_2010	44.828	232	603
WP_010578390.1	lcl|NZ_AOVK01000103.1_cds_WP_000828455.1_1681	27.671	571	603
WP_010578390.1	lcl|NZ_AOVK01000130.1_cds_WP_001052498.1_2518	31.963	219	603
WP_010578390.1	lcl|NZ_AOVK01000120.1_cds_WP_000603361.1_2117	28.440	218	603
WP_010578390.1	lcl|NZ_AOVK01000115.1_cds_WP_000942282.1_1996	28.319	226	603
WP_010578390.1	lcl|NZ_AOVK01000067.1_cds_WP_000619175.1_881	28.736	261	603
WP_010578390.1	lcl|NZ_AOVK01000126.1_cds_WP_000047473.1_2248	26.840	231	603
WP_010578390.1	lcl|NZ_AOVK01000050.1_cds_WP_000666552.1_577	29.614	233	603
WP_010578390.1	lcl|NZ_AOVK01000029.1_cds_WP_000510777.1_263	27.074	229	603
WP_010578390.1	lcl|NZ_AOVK01000152.1_cds_WP_001288326.1_3306	28.632	234	603
WP_010578390.1	lcl|NZ_AOVK01000155.1_cds_WP_001161019.1_3402	28.632	234	603
WP_010578390.1	lcl|NZ_AOVK01000143.1_cds_WP_000136057.1_3078	26.457	223	603
WP_010578390.1	lcl|NZ_AOVK01000160.1_cds_WP_000598571.1_3654	28.511	235	603
WP_010578390.1	lcl|NZ_AOVK01000026.1_cds_WP_001982953.1_164	26.577	222	603
WP_010578390.1	lcl|NZ_AOVK01000131.1_cds_WP_000675807.1_2755	25.000	252	603
WP_010578390.1	lcl|NZ_AOVK01000079.1_cds_WP_000536762.1_1140	30.531	226	603
WP_010578390.1	lcl|NZ_AOVK01000090.1_cds_WP_000184524.1_1335	27.885	208	603
WP_010578390.1	lcl|NZ_AOVK01000067.1_cds_WP_000218838.1_880	28.333	240	603
WP_010578390.1	lcl|NZ_AOVK01000115.1_cds_WP_000626143.1_2015	25.128	195	603
WP_010578390.1	lcl|NZ_AOVK01000049.1_cds_WP_001089500.1_557	27.897	233	603
WP_010578390.1	lcl|NZ_AOVK01000049.1_cds_WP_000433117.1_524	22.672	247	603
WP_010578390.1	lcl|NZ_AOVK01000023.1_cds_WP_001141158.1_133	28.270	237	603
WP_010578390.1	lcl|NZ_AOVK01000071.1_cds_WP_000590867.1_925	24.490	245	603
WP_010578390.1	lcl|NZ_AOVK01000071.1_cds_WP_000590867.1_925	24.481	241	603
WP_010578390.1	lcl|NZ_AOVK01000150.1_cds_WP_001049205.1_3231	26.042	192	603
WP_010578390.1	lcl|NZ_AOVK01000120.1_cds_WP_000054169.1_2133	25.000	248	603
WP_010578390.1	lcl|NZ_AOVK01000131.1_cds_WP_000834715.1_2653	47.917	576	603
WP_010578390.1	lcl|NZ_AOVK01000044.1_cds_WP_000667646.1_455	35.322	419	603
WP_010578390.1	lcl|NZ_AOVK01000115.1_cds_WP_000172202.1_2010	44.828	232	603
WP_010578390.1	lcl|NZ_AOVK01000103.1_cds_WP_000828455.1_1681	27.671	571	603
WP_010578390.1	lcl|NZ_AOVK01000130.1_cds_WP_001052498.1_2518	31.963	219	603
WP_010578390.1	lcl|NZ_AOVK01000120.1_cds_WP_000603361.1_2117	28.440	218	603
WP_010578390.1	lcl|NZ_AOVK01000115.1_cds_WP_000942282.1_1996	28.319	226	603
WP_010578390.1	lcl|NZ_AOVK01000067.1_cds_WP_000619175.1_881	28.736	261	603
WP_010578390.1	lcl|NZ_AOVK01000126.1_cds_WP_000047473.1_2248	26.840	231	603
WP_010578390.1	lcl|NZ_AOVK01000050.1_cds_WP_000666552.1_577	29.614	233	603
WP_010578390.1	lcl|NZ_AOVK01000029.1_cds_WP_000510777.1_263	27.074	229	603
WP_010578390.1	lcl|NZ_AOVK01000152.1_cds_WP_001288326.1_3306	28.632	234	603
WP_010578390.1	lcl|NZ_AOVK01000155.1_cds_WP_001161019.1_3402	28.632	234	603
WP_010578390.1	lcl|NZ_AOVK01000143.1_cds_WP_000136057.1_3078	26.457	223	603
WP_010578390.1	lcl|NZ_AOVK01000160.1_cds_WP_000598571.1_3654	28.511	235	603
WP_010578390.1	lcl|NZ_AOVK01000026.1_cds_WP_001982953.1_164	26.577	222	603
WP_010578390.1	lcl|NZ_AOVK01000131.1_cds_WP_000675807.1_2755	25.000	252	603
WP_010578390.1	lcl|NZ_AOVK01000079.1_cds_WP_000536762.1_1140	30.531	226	603
WP_010578390.1	lcl|NZ_AOVK01000090.1_cds_WP_000184524.1_1335	27.885	208	603
WP_010578390.1	lcl|NZ_AOVK01000067.1_cds_WP_000218838.1_880	28.333	240	603
