WP_020985020.1	lcl|NZ_RQFL01000026.1_cds_WP_035983633.1_2810	62.162	74	106
WP_010578412.1	lcl|NZ_RQFL01000026.1_cds_WP_135748742.1_2813	80.000	310	314
WP_010578412.1	lcl|NZ_RQFL01000011.1_cds_WP_135748927.1_1008	23.511	319	314
WP_010578412.1	lcl|NZ_RQFL01000011.1_cds_WP_135748906.1_1035	25.776	322	314
WP_010578412.1	lcl|NZ_RQFL01000026.1_cds_WP_135748743.1_2812	23.137	255	314
WP_010578412.1	lcl|NZ_RQFL01000009.1_cds_WP_135749866.1_3178	22.043	186	314
WP_010578412.1	lcl|NZ_RQFL01000007.1_cds_WP_135748100.1_2550	23.264	288	314
WP_010578411.1	lcl|NZ_RQFL01000024.1_cds_WP_135749621.1_72	32.121	165	185
WP_010578410.1	lcl|NZ_RQFL01000011.1_cds_WP_135748927.1_1008	30.573	314	329
WP_010578410.1	lcl|NZ_RQFL01000007.1_cds_WP_135748100.1_2550	32.051	312	329
WP_010578410.1	lcl|NZ_RQFL01000026.1_cds_WP_135748743.1_2812	27.628	333	329
WP_010578410.1	lcl|NZ_RQFL01000009.1_cds_WP_135749866.1_3178	27.679	336	329
WP_010578410.1	lcl|NZ_RQFL01000011.1_cds_WP_135696004.1_1419	26.875	320	329
WP_010578410.1	lcl|NZ_RQFL01000011.1_cds_WP_135748906.1_1035	27.244	312	329
WP_010578410.1	lcl|NZ_RQFL01000011.1_cds_WP_135749550.1_1351	30.315	254	329
WP_010578410.1	lcl|NZ_RQFL01000026.1_cds_WP_135748742.1_2813	24.843	318	329
WP_010578410.1	lcl|NZ_RQFL01000011.1_cds_WP_135747765.1_955	31.048	248	329
WP_010578410.1	lcl|NZ_RQFL01000009.1_cds_WP_208727372.1_3167	27.350	234	329
WP_010578410.1	lcl|NZ_RQFL01000021.1_cds_WP_135749799.1_3525	22.508	311	329
WP_010578410.1	lcl|NZ_RQFL01000026.1_cds_WP_135747942.1_2870	23.774	265	329
WP_010578410.1	lcl|NZ_RQFL01000011.1_cds_WP_135749044.1_1359	24.400	250	329
WP_010578410.1	lcl|NZ_RQFL01000026.1_cds_WP_135750024.1_2830	23.510	302	329
WP_010578410.1	lcl|NZ_RQFL01000026.1_cds_WP_135748741.1_2814	25.103	243	329
WP_010578410.1	lcl|NZ_RQFL01000026.1_cds_WP_135747429.1_2823	31.461	89	329
WP_020984930.1	lcl|NZ_RQFL01000026.1_cds_WP_135693628.1_2931	24.528	265	267
WP_020984930.1	lcl|NZ_RQFL01000011.1_cds_WP_135749127.1_1323	32.576	132	267
WP_020984930.1	lcl|NZ_RQFL01000026.1_cds_WP_135747430.1_2822	23.445	209	267
WP_020984930.1	lcl|NZ_RQFL01000026.1_cds_WP_135748744.1_2811	23.810	189	267
WP_020984930.1	lcl|NZ_RQFL01000007.1_cds_WP_135747821.1_2662	25.472	212	267
WP_020984935.1	lcl|NZ_RQFL01000024.1_cds_WP_135749640.1_50	23.894	339	509
WP_020984935.1	lcl|NZ_RQFL01000024.1_cds_WP_135693237.1_49	26.316	114	509
WP_020984935.1	lcl|NZ_RQFL01000024.1_cds_WP_135749640.1_50	23.894	339	509
WP_020984935.1	lcl|NZ_RQFL01000024.1_cds_WP_135693237.1_49	26.316	114	509
WP_010578407.1	lcl|NZ_RQFL01000007.1_cds_WP_135748100.1_2550	25.540	278	330
WP_010578407.1	lcl|NZ_RQFL01000011.1_cds_WP_135748927.1_1008	28.881	277	330
WP_010578407.1	lcl|NZ_RQFL01000011.1_cds_WP_135749550.1_1351	30.769	234	330
WP_010578407.1	lcl|NZ_RQFL01000011.1_cds_WP_135748906.1_1035	25.455	330	330
WP_010578407.1	lcl|NZ_RQFL01000026.1_cds_WP_135748743.1_2812	27.715	267	330
WP_010578407.1	lcl|NZ_RQFL01000011.1_cds_WP_135749044.1_1359	27.843	255	330
WP_010578407.1	lcl|NZ_RQFL01000026.1_cds_WP_135748741.1_2814	29.688	128	330
WP_010578407.1	lcl|NZ_RQFL01000011.1_cds_WP_135749161.1_1432	33.333	111	330
WP_010578407.1	lcl|NZ_RQFL01000021.1_cds_WP_135749799.1_3525	30.921	152	330
WP_010578407.1	lcl|NZ_RQFL01000009.1_cds_WP_135749866.1_3178	22.876	306	330
WP_010578407.1	lcl|NZ_RQFL01000011.1_cds_WP_135747765.1_955	26.316	209	330
WP_010578407.1	lcl|NZ_RQFL01000011.1_cds_WP_135696004.1_1419	28.000	150	330
WP_010578406.1	lcl|NZ_RQFL01000026.1_cds_WP_135750028.1_2841	35.632	348	366
WP_010578406.1	lcl|NZ_RQFL01000011.1_cds_WP_135748323.1_1285	28.346	381	366
WP_010578406.1	lcl|NZ_RQFL01000026.1_cds_WP_135748740.1_2815	30.084	359	366
WP_010578406.1	lcl|NZ_RQFL01000024.1_cds_WP_135748253.1_645	29.379	354	366
WP_010578405.1	lcl|NZ_RQFL01000026.1_cds_WP_135750028.1_2841	36.236	356	367
WP_010578405.1	lcl|NZ_RQFL01000026.1_cds_WP_135748740.1_2815	35.854	357	367
WP_010578405.1	lcl|NZ_RQFL01000024.1_cds_WP_135748253.1_645	28.610	374	367
WP_010578405.1	lcl|NZ_RQFL01000011.1_cds_WP_135748323.1_1285	29.101	378	367
WP_010578405.1	lcl|NZ_RQFL01000007.1_cds_WP_135748349.1_2221	25.770	357	367
WP_010578402.1	lcl|NZ_RQFL01000007.1_cds_WP_100741966.1_2278	42.798	243	265
WP_020984841.1	lcl|NZ_RQFL01000021.1_cds_WP_135747739.1_3434	35.161	310	310
WP_020984841.1	lcl|NZ_RQFL01000031.1_cds_WP_135749488.1_1704	29.836	305	310
WP_020984841.1	lcl|NZ_RQFL01000024.1_cds_WP_135749572.1_137	22.519	262	310
WP_020984841.1	lcl|NZ_RQFL01000021.1_cds_WP_135747739.1_3434	35.161	310	310
WP_020984841.1	lcl|NZ_RQFL01000031.1_cds_WP_135749488.1_1704	29.836	305	310
WP_020984841.1	lcl|NZ_RQFL01000024.1_cds_WP_135749572.1_137	22.519	262	310
WP_010578399.1	lcl|NZ_RQFL01000031.1_cds_WP_135694130.1_1728	47.222	36	145
WP_020984860.1	lcl|NZ_RQFL01000024.1_cds_WP_135749690.1_188	35.052	97	221
WP_020984860.1	lcl|NZ_RQFL01000007.1_cds_WP_135747404.1_2332	30.769	78	221
WP_039942433.1	lcl|NZ_RQFL01000026.1_cds_WP_135749712.1_2828	27.151	372	408
WP_039942433.1	lcl|NZ_RQFL01000024.1_cds_WP_135748566.1_468	23.923	209	408
WP_039942433.1	lcl|NZ_RQFL01000026.1_cds_WP_135746983.1_2717	23.684	190	408
WP_020985012.1	lcl|NZ_RQFL01000011.1_cds_WP_135746949.1_1222	35.294	136	175
WP_010578396.1	lcl|NZ_RQFL01000026.1_cds_WP_135749712.1_2828	33.679	386	406
WP_010578395.1	lcl|NZ_RQFL01000024.1_cds_WP_135749976.1_151	26.877	253	240
WP_010578395.1	lcl|NZ_RQFL01000031.1_cds_WP_135746732.1_1657	23.735	257	240
WP_010578395.1	lcl|NZ_RQFL01000011.1_cds_WP_002972927.1_1298	28.378	148	240
WP_010578395.1	lcl|NZ_RQFL01000031.1_cds_WP_135749502.1_1722	29.670	91	240
WP_010578395.1	lcl|NZ_RQFL01000011.1_cds_WP_135748294.1_1264	23.431	239	240
WP_010578395.1	lcl|NZ_RQFL01000011.1_cds_WP_135749058.1_1374	26.459	257	240
WP_010578395.1	lcl|NZ_RQFL01000009.1_cds_WP_135749307.1_3363	30.526	95	240
WP_010578394.1	lcl|NZ_RQFL01000026.1_cds_WP_167483301.1_2858	27.500	120	372
WP_010578390.1	lcl|NZ_RQFL01000014.1_cds_WP_135749212.1_3604	32.673	404	603
WP_010578390.1	lcl|NZ_RQFL01000011.1_cds_WP_135749141.1_1307	29.301	529	603
WP_010578390.1	lcl|NZ_RQFL01000011.1_cds_WP_135748315.1_1241	34.180	433	603
WP_010578390.1	lcl|NZ_RQFL01000007.1_cds_WP_135749912.1_2545	30.969	423	603
WP_010578390.1	lcl|NZ_RQFL01000007.1_cds_WP_135748106.1_2543	44.635	233	603
WP_010578390.1	lcl|NZ_RQFL01000031.1_cds_WP_135748483.1_2071	31.445	353	603
WP_010578390.1	lcl|NZ_RQFL01000007.1_cds_WP_135748084.1_2570	33.466	251	603
WP_010578390.1	lcl|NZ_RQFL01000007.1_cds_WP_135747226.1_2635	29.386	228	603
WP_010578390.1	lcl|NZ_RQFL01000024.1_cds_WP_135692851.1_523	29.130	230	603
WP_010578390.1	lcl|NZ_RQFL01000024.1_cds_WP_004789028.1_230	28.899	218	603
WP_010578390.1	lcl|NZ_RQFL01000007.1_cds_WP_135747343.1_2410	29.060	234	603
WP_010578390.1	lcl|NZ_RQFL01000007.1_cds_WP_135697085.1_2152	30.645	248	603
WP_010578390.1	lcl|NZ_RQFL01000026.1_cds_WP_135747926.1_2922	29.572	257	603
WP_010578390.1	lcl|NZ_RQFL01000024.1_cds_WP_135749622.1_71	31.754	211	603
WP_010578390.1	lcl|NZ_RQFL01000031.1_cds_WP_135747835.1_1581	25.764	229	603
WP_010578390.1	lcl|NZ_RQFL01000007.1_cds_WP_135748124.1_2525	27.004	237	603
WP_010578390.1	lcl|NZ_RQFL01000024.1_cds_WP_135592366.1_44	26.609	233	603
WP_010578390.1	lcl|NZ_RQFL01000036.1_cds_WP_135747471.1_3666	29.808	208	603
WP_010578390.1	lcl|NZ_RQFL01000031.1_cds_WP_135746858.1_1799	29.231	195	603
WP_010578390.1	lcl|NZ_RQFL01000031.1_cds_WP_135746730.1_1652	28.346	254	603
WP_010578390.1	lcl|NZ_RQFL01000026.1_cds_WP_135747917.1_2933	31.222	221	603
WP_010578390.1	lcl|NZ_RQFL01000031.1_cds_WP_135749519.1_1743	31.472	197	603
WP_010578390.1	lcl|NZ_RQFL01000021.1_cds_WP_135749802.1_3528	26.939	245	603
WP_010578390.1	lcl|NZ_RQFL01000011.1_cds_WP_135746874.1_836	29.730	222	603
WP_010578390.1	lcl|NZ_RQFL01000007.1_cds_WP_135748083.1_2571	26.740	273	603
WP_010578390.1	lcl|NZ_RQFL01000031.1_cds_WP_135749001.1_1929	29.381	194	603
WP_010578390.1	lcl|NZ_RQFL01000036.1_cds_WP_135747496.1_3695	24.201	219	603
WP_010578390.1	lcl|NZ_RQFL01000031.1_cds_WP_135746719.1_1640	24.757	206	603
WP_010578390.1	lcl|NZ_RQFL01000026.1_cds_WP_135747909.1_2948	26.050	238	603
