WP_020985020.1	lcl|NZ_NPDM01000006.1_cds_WP_100727283.1_3164	62.162	74	106
WP_010578412.1	lcl|NZ_NPDM01000006.1_cds_WP_100727191.1_3165	82.803	314	314
WP_010578412.1	lcl|NZ_NPDM01000001.1_cds_WP_100725791.1_1270	22.393	326	314
WP_010578412.1	lcl|NZ_NPDM01000006.1_cds_WP_100727154.1_3202	22.823	333	314
WP_010578412.1	lcl|NZ_NPDM01000005.1_cds_WP_100715920.1_2900	22.619	168	314
WP_010578412.1	lcl|NZ_NPDM01000001.1_cds_WP_100725412.1_675	22.500	320	314
WP_020984893.1	lcl|NZ_NPDM01000006.1_cds_WP_100727187.1_3169	56.906	362	365
WP_010578411.1	lcl|NZ_NPDM01000002.1_cds_WP_100726709.1_1838	34.884	129	185
WP_010578410.1	lcl|NZ_NPDM01000001.1_cds_WP_100725791.1_1270	29.936	314	329
WP_010578410.1	lcl|NZ_NPDM01000001.1_cds_WP_100725412.1_675	32.026	306	329
WP_010578410.1	lcl|NZ_NPDM01000006.1_cds_WP_100727146.1_3210	31.173	324	329
WP_010578410.1	lcl|NZ_NPDM01000005.1_cds_WP_100715920.1_2900	27.666	347	329
WP_010578410.1	lcl|NZ_NPDM01000006.1_cds_WP_100727154.1_3202	27.597	308	329
WP_010578410.1	lcl|NZ_NPDM01000001.1_cds_WP_100725767.1_1243	29.936	314	329
WP_010578410.1	lcl|NZ_NPDM01000001.1_cds_WP_100725525.1_853	27.711	332	329
WP_010578410.1	lcl|NZ_NPDM01000006.1_cds_WP_207762693.1_3183	25.402	311	329
WP_010578410.1	lcl|NZ_NPDM01000006.1_cds_WP_100727191.1_3165	26.332	319	329
WP_010578410.1	lcl|NZ_NPDM01000001.1_cds_WP_100766308.1_910	27.200	250	329
WP_010578410.1	lcl|NZ_NPDM01000006.1_cds_WP_165780347.1_3205	25.566	309	329
WP_010578410.1	lcl|NZ_NPDM01000006.1_cds_WP_100727149.1_3207	25.776	322	329
WP_010578410.1	lcl|NZ_NPDM01000005.1_cds_WP_207762726.1_2911	25.484	310	329
WP_010578410.1	lcl|NZ_NPDM01000001.1_cds_WP_100725980.1_1322	29.600	250	329
WP_010578410.1	lcl|NZ_NPDM01000001.1_cds_WP_100725556.1_901	24.164	269	329
WP_010578410.1	lcl|NZ_NPDM01000009.1_cds_WP_100727895.1_3570	24.074	270	329
WP_010578410.1	lcl|NZ_NPDM01000007.1_cds_WP_100720563.1_3328	26.257	179	329
WP_020984930.1	lcl|NZ_NPDM01000006.1_cds_WP_100727166.1_3190	25.616	203	267
WP_020984930.1	lcl|NZ_NPDM01000006.1_cds_WP_100727147.1_3209	26.695	236	267
WP_020984930.1	lcl|NZ_NPDM01000009.1_cds_WP_100766560.1_3509	24.906	265	267
WP_020984930.1	lcl|NZ_NPDM01000001.1_cds_WP_100725479.1_783	25.862	174	267
WP_020984930.1	lcl|NZ_NPDM01000005.1_cds_WP_100727919.1_2899	26.396	197	267
WP_020984935.1	lcl|NZ_NPDM01000002.1_cds_WP_100726724.1_1816	26.409	337	509
WP_020984935.1	lcl|NZ_NPDM01000002.1_cds_WP_100717065.1_1815	34.483	58	509
WP_020984935.1	lcl|NZ_NPDM01000002.1_cds_WP_100726724.1_1816	26.409	337	509
WP_020984935.1	lcl|NZ_NPDM01000002.1_cds_WP_100717065.1_1815	34.483	58	509
WP_010578407.1	lcl|NZ_NPDM01000006.1_cds_WP_207762693.1_3183	32.812	320	330
WP_010578407.1	lcl|NZ_NPDM01000006.1_cds_WP_100727149.1_3207	33.010	309	330
WP_010578407.1	lcl|NZ_NPDM01000001.1_cds_WP_100725412.1_675	24.101	278	330
WP_010578407.1	lcl|NZ_NPDM01000001.1_cds_WP_100766308.1_910	27.547	265	330
WP_010578407.1	lcl|NZ_NPDM01000001.1_cds_WP_100725791.1_1270	29.603	277	330
WP_010578407.1	lcl|NZ_NPDM01000001.1_cds_WP_100725767.1_1243	26.101	318	330
WP_010578407.1	lcl|NZ_NPDM01000001.1_cds_WP_100725556.1_901	24.809	262	330
WP_010578407.1	lcl|NZ_NPDM01000006.1_cds_WP_165780347.1_3205	26.724	232	330
WP_010578407.1	lcl|NZ_NPDM01000006.1_cds_WP_100727154.1_3202	25.446	224	330
WP_010578407.1	lcl|NZ_NPDM01000007.1_cds_WP_100720563.1_3328	26.860	242	330
WP_010578407.1	lcl|NZ_NPDM01000001.1_cds_WP_100725980.1_1322	25.592	211	330
WP_010578407.1	lcl|NZ_NPDM01000005.1_cds_WP_100715920.1_2900	23.432	303	330
WP_010578407.1	lcl|NZ_NPDM01000001.1_cds_WP_100725525.1_853	27.333	150	330
WP_010578406.1	lcl|NZ_NPDM01000006.1_cds_WP_100727185.1_3171	32.507	363	366
WP_010578406.1	lcl|NZ_NPDM01000006.1_cds_WP_100727164.1_3192	41.564	243	366
WP_010578406.1	lcl|NZ_NPDM01000001.1_cds_WP_100725593.1_972	29.167	384	366
WP_010578406.1	lcl|NZ_NPDM01000001.1_cds_WP_100718929.1_21	28.612	353	366
WP_010578406.1	lcl|NZ_NPDM01000006.1_cds_WP_100727172.1_3184	33.186	226	366
WP_010578406.1	lcl|NZ_NPDM01000001.1_cds_WP_100715612.1_361	22.222	342	366
