WP_020985020.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594790.1_3127	62.162	74	106
WP_010578412.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594788.1_3126	82.803	314	314
WP_010578412.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	22.939	279	314
WP_010578412.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	22.393	326	314
WP_010578412.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373500.1_3073	21.824	307	314
WP_010578412.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373493.1_3055	26.667	180	314
WP_010578412.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715920.1_3393	22.619	168	314
WP_010578412.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	23.708	329	314
WP_010578411.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373508.1_3095	35.593	177	185
WP_010578411.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373418.1_2683	34.884	129	185
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	30.897	301	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	29.936	314	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373500.1_3073	30.164	305	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	32.026	306	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373493.1_3055	27.536	345	329
WP_010578410.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715920.1_3393	27.666	347	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639720.1_951	29.618	314	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100721309.1_1308	27.711	332	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594788.1_3126	28.616	318	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639597.1_1257	27.600	250	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373503.1_3082	21.348	267	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594706.1_3085	34.839	155	329
WP_010578410.1	lcl|NZ_JAMQQC010000002.1_cds_WP_265373610.1_3404	25.484	310	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639750.1_872	29.600	250	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639589.1_1265	24.164	269	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373036.1_584	26.257	179	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594683.1_3071	25.954	262	329
WP_010578410.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373481.1_3038	24.074	270	329
WP_020984930.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594689.1_3074	25.820	244	267
WP_020984930.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594704.1_3083	27.536	207	267
WP_020984930.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638601.1_2977	24.906	265	267
WP_020984930.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373492.1_3054	23.954	263	267
WP_020984930.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373166.1_1375	26.437	174	267
WP_020984930.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715921.1_3392	26.904	197	267
WP_020984935.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638873.1_2705	26.409	337	509
WP_020984935.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100717065.1_2706	34.483	58	509
WP_020984935.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638873.1_2705	26.409	337	509
WP_020984935.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100717065.1_2706	34.483	58	509
WP_010578407.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639597.1_1257	27.925	265	330
WP_010578407.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	29.603	277	330
WP_010578407.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	23.810	273	330
WP_010578407.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	23.741	278	330
WP_010578407.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639720.1_951	26.415	318	330
