WP_020985020.1	lcl|NZ_JADDVG010000006.1_cds_WP_002725873.1_2928	97.561	82	106
WP_010578412.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733579.1_2929	96.497	314	314
WP_010578412.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733534.1_2932	27.381	252	314
WP_010578412.1	lcl|NZ_JADDVG010000017.1_cds_WP_002722638.1_606	22.462	325	314
WP_010578412.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740024.1_3023	22.420	281	314
WP_010578412.1	lcl|NZ_JADDVG010000007.1_cds_WP_002728309.1_3203	25.726	241	314
WP_010578412.1	lcl|NZ_JADDVG010000004.1_cds_WP_002721725.1_2321	30.303	132	314
WP_010578412.1	lcl|NZ_JADDVG010000029.1_cds_WP_002743770.1_1372	21.429	168	314
WP_010578412.1	lcl|NZ_JADDVG010000006.1_cds_WP_016749081.1_2961	23.841	151	314
WP_010578412.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740721.1_2935	24.540	326	314
WP_020984893.1	lcl|NZ_JADDVG010000006.1_cds_WP_026054882.1_2930	93.973	365	365
WP_010578411.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733646.1_2931	96.216	185	185
WP_010578411.1	lcl|NZ_JADDVG010000003.1_cds_WP_002721790.1_1902	34.932	146	185
WP_010578410.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733534.1_2932	94.833	329	329
WP_010578410.1	lcl|NZ_JADDVG010000007.1_cds_WP_002728309.1_3203	31.511	311	329
WP_010578410.1	lcl|NZ_JADDVG010000017.1_cds_WP_002722638.1_606	29.206	315	329
WP_010578410.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740024.1_3023	30.448	335	329
WP_010578410.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733638.1_2969	28.011	357	329
WP_010578410.1	lcl|NZ_JADDVG010000007.1_cds_WP_002728316.1_3200	28.182	330	329
WP_010578410.1	lcl|NZ_JADDVG010000029.1_cds_WP_002743770.1_1372	26.979	341	329
WP_010578410.1	lcl|NZ_JADDVG010000076.1_cds_WP_002741146.1_3083	28.302	318	329
WP_010578410.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740721.1_2935	28.852	305	329
WP_010578410.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733546.1_2998	24.254	268	329
WP_010578410.1	lcl|NZ_JADDVG010000008.1_cds_WP_002732331.1_3309	24.779	339	329
WP_010578410.1	lcl|NZ_JADDVG010000006.1_cds_WP_002744551.1_2963	29.630	270	329
WP_010578410.1	lcl|NZ_JADDVG010000006.1_cds_WP_016749081.1_2961	23.344	317	329
WP_010578410.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733579.1_2929	27.826	230	329
WP_010578410.1	lcl|NZ_JADDVG010000059.1_cds_WP_002740236.1_2644	26.792	265	329
WP_010578410.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733698.1_3006	26.277	274	329
WP_010578410.1	lcl|NZ_JADDVG010000004.1_cds_WP_002739935.1_2409	27.755	245	329
WP_010578410.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733757.1_2996	29.032	186	329
WP_010578410.1	lcl|NZ_JADDVG010000004.1_cds_WP_002721725.1_2321	24.471	331	329
WP_020984930.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733627.1_2933	90.551	254	267
WP_020984930.1	lcl|NZ_JADDVG010000006.1_cds_WP_002727921.1_3024	25.431	232	267
WP_020984930.1	lcl|NZ_JADDVG010000006.1_cds_WP_002738295.1_2995	23.077	234	267
WP_020984930.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740926.1_2974	25.263	190	267
WP_020984930.1	lcl|NZ_JADDVG010000023.1_cds_WP_002729040.1_1094	35.955	89	267
WP_020984930.1	lcl|NZ_JADDVG010000002.1_cds_WP_002766579.1_1424	37.647	85	267
WP_020984930.1	lcl|NZ_JADDVG010000029.1_cds_WP_002729513.1_1373	24.490	196	267
WP_020984935.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740779.1_2934	87.992	508	509
WP_020984935.1	lcl|NZ_JADDVG010000005.1_cds_WP_002728536.1_2702	28.041	296	509
WP_020984935.1	lcl|NZ_JADDVG010000005.1_cds_WP_002728534.1_2703	30.435	115	509
WP_020984935.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740779.1_2934	87.992	508	509
WP_020984935.1	lcl|NZ_JADDVG010000005.1_cds_WP_002728536.1_2702	28.041	296	509
WP_020984935.1	lcl|NZ_JADDVG010000005.1_cds_WP_002728534.1_2703	30.435	115	509
WP_010578407.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740721.1_2935	95.732	328	330
WP_010578407.1	lcl|NZ_JADDVG010000007.1_cds_WP_002728309.1_3203	26.740	273	330
WP_010578407.1	lcl|NZ_JADDVG010000006.1_cds_WP_002744551.1_2963	27.835	291	330
WP_010578407.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733534.1_2932	29.316	307	330
WP_010578407.1	lcl|NZ_JADDVG010000006.1_cds_WP_016749081.1_2961	30.317	221	330
WP_010578407.1	lcl|NZ_JADDVG010000017.1_cds_WP_002722638.1_606	28.520	277	330
WP_010578407.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740024.1_3023	27.129	317	330
WP_010578407.1	lcl|NZ_JADDVG010000004.1_cds_WP_002721725.1_2321	25.306	245	330
WP_010578407.1	lcl|NZ_JADDVG010000008.1_cds_WP_002732331.1_3309	26.724	232	330
WP_010578407.1	lcl|NZ_JADDVG010000076.1_cds_WP_002741146.1_3083	29.930	284	330
WP_010578407.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733546.1_2998	25.468	267	330
WP_010578407.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733638.1_2969	25.263	285	330
WP_010578407.1	lcl|NZ_JADDVG010000029.1_cds_WP_002743770.1_1372	23.741	139	330
WP_010578407.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733579.1_2929	24.024	333	330
WP_010578407.1	lcl|NZ_JADDVG010000059.1_cds_WP_002740236.1_2644	25.620	242	330
WP_010578406.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740826.1_2936	96.175	366	366
WP_010578406.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740861.1_2937	39.726	365	366
WP_010578406.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733737.1_2957	33.898	354	366
WP_010578406.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740294.1_3017	33.430	344	366
WP_010578406.1	lcl|NZ_JADDVG010000023.1_cds_WP_002728994.1_1100	28.307	378	366
WP_010578406.1	lcl|NZ_JADDVG010000007.1_cds_WP_002738884.1_3155	30.471	361	366
WP_010578406.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733599.1_2970	26.050	357	366
WP_010578406.1	lcl|NZ_JADDVG010000008.1_cds_WP_002724641.1_3308	30.270	185	366
WP_010578405.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740861.1_2937	92.098	367	367
WP_010578405.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740826.1_2936	40.274	365	367
WP_010578405.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740294.1_3017	37.669	369	367
WP_010578405.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733737.1_2957	39.833	359	367
WP_010578405.1	lcl|NZ_JADDVG010000007.1_cds_WP_002738884.1_3155	33.777	376	367
WP_010578405.1	lcl|NZ_JADDVG010000023.1_cds_WP_002728994.1_1100	30.628	382	367
WP_010578405.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733599.1_2970	32.213	357	367
WP_010578405.1	lcl|NZ_JADDVG010000008.1_cds_WP_002724641.1_3308	26.536	358	367
WP_010578405.1	lcl|NZ_JADDVG010000027.1_cds_WP_002741550.1_1278	41.176	68	367
WP_020984976.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740729.1_2938	91.728	544	544
WP_020984976.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740729.1_2938	91.728	544	544
WP_010578402.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740998.1_2939	93.585	265	265
WP_010578402.1	lcl|NZ_JADDVG010000002.1_cds_WP_002742191.1_1393	44.130	247	265
WP_020984841.1	lcl|NZ_JADDVG010000006.1_cds_WP_032853071.1_2940	92.581	310	310
WP_020984841.1	lcl|NZ_JADDVG010000036.1_cds_WP_002741402.1_1761	37.829	304	310
WP_020984841.1	lcl|NZ_JADDVG010000019.1_cds_WP_002727287.1_692	27.719	285	310
WP_020984841.1	lcl|NZ_JADDVG010000003.1_cds_WP_002727177.1_1953	25.792	221	310
WP_020984841.1	lcl|NZ_JADDVG010000006.1_cds_WP_032853071.1_2940	92.581	310	310
WP_020984841.1	lcl|NZ_JADDVG010000036.1_cds_WP_002741402.1_1761	37.829	304	310
WP_020984841.1	lcl|NZ_JADDVG010000019.1_cds_WP_002727287.1_692	27.719	285	310
WP_020984841.1	lcl|NZ_JADDVG010000003.1_cds_WP_002727177.1_1953	25.792	221	310
WP_010578401.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740848.1_2941	93.561	264	264
WP_010578400.1	lcl|NZ_JADDVG010000006.1_cds_WP_032853450.1_2942	93.846	130	130
WP_010578399.1	lcl|NZ_JADDVG010000006.1_cds_WP_004777167.1_2943	81.379	145	145
WP_020984860.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740917.1_2944	95.023	221	221
WP_020984860.1	lcl|NZ_JADDVG010000040.1_cds_WP_002727076.1_2041	28.037	107	221
WP_020984860.1	lcl|NZ_JADDVG010000017.1_cds_WP_011671435.1_577	25.641	78	221
WP_039942433.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740977.1_2956	25.333	375	408
WP_039942433.1	lcl|NZ_JADDVG010000068.1_cds_WP_016749152.1_2908	22.072	222	408
WP_039942433.1	lcl|NZ_JADDVG010000006.1_cds_WP_230456811.1_2947	23.106	264	408
WP_039942433.1	lcl|NZ_JADDVG010000040.1_cds_WP_002740458.1_2040	26.573	143	408
WP_039942433.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740041.1_2980	24.828	145	408
WP_039942433.1	lcl|NZ_JADDVG010000006.1_cds_IP943_RS03820_2988	27.778	90	408
WP_020985012.1	lcl|NZ_JADDVG010000017.1_cds_WP_002727846.1_571	29.371	143	175
WP_010578396.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740977.1_2956	33.333	387	406
WP_010578396.1	lcl|NZ_JADDVG010000068.1_cds_WP_016749152.1_2908	27.354	223	406
WP_010578395.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733582.1_2992	27.731	238	240
WP_010578395.1	lcl|NZ_JADDVG010000009.1_cds_WP_002722691.1_3350	26.378	254	240
WP_010578395.1	lcl|NZ_JADDVG010000007.1_cds_WP_002735533.1_3168	26.744	258	240
WP_010578395.1	lcl|NZ_JADDVG010000019.1_cds_WP_002728745.1_686	33.673	98	240
WP_010578395.1	lcl|NZ_JADDVG010000021.1_cds_WP_002739054.1_1006	34.409	93	240
WP_010578395.1	lcl|NZ_JADDVG010000053.1_cds_WP_002722237.1_2524	25.694	144	240
WP_010578395.1	lcl|NZ_JADDVG010000050.1_cds_WP_002739544.1_2443	23.626	182	240
WP_010578395.1	lcl|NZ_JADDVG010000028.1_cds_WP_002727447.1_1309	22.422	223	240
WP_010578394.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740695.1_2952	72.581	372	372
WP_244265121.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740804.1_2953	75.828	302	302
WP_010578390.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740724.1_2954	47.834	577	603
WP_010578390.1	lcl|NZ_JADDVG010000006.1_cds_IP943_RS03705_2965	45.733	457	603
WP_010578390.1	lcl|NZ_JADDVG010000006.1_cds_IP943_RS03705_2965	32.456	114	603
WP_010578390.1	lcl|NZ_JADDVG010000067.1_cds_WP_002742222.1_2891	44.828	232	603
WP_010578390.1	lcl|NZ_JADDVG010000001.1_cds_WP_002723347.1_744	33.652	419	603
WP_010578390.1	lcl|NZ_JADDVG010000030.1_cds_WP_002741286.1_1545	28.345	568	603
WP_010578390.1	lcl|NZ_JADDVG010000004.1_cds_WP_002730493.1_2352	31.163	215	603
WP_010578390.1	lcl|NZ_JADDVG010000002.1_cds_WP_002734207.1_1466	29.565	230	603
WP_010578390.1	lcl|NZ_JADDVG010000005.1_cds_WP_002728388.1_2708	27.273	231	603
WP_010578390.1	lcl|NZ_JADDVG010000009.1_cds_WP_002725984.1_3360	27.650	217	603
WP_010578390.1	lcl|NZ_JADDVG010000009.1_cds_WP_002739451.1_3392	27.126	247	603
WP_010578390.1	lcl|NZ_JADDVG010000010.1_cds_WP_002726143.1_47	30.942	223	603
WP_010578390.1	lcl|NZ_JADDVG010000027.1_cds_WP_002729296.1_1264	29.185	233	603
WP_010578390.1	lcl|NZ_JADDVG010000005.1_cds_WP_032854486.1_2692	28.750	240	603
WP_010578390.1	lcl|NZ_JADDVG010000011.1_cds_WP_002752475.1_120	27.477	222	603
WP_010578390.1	lcl|NZ_JADDVG010000031.1_cds_WP_002723659.1_1609	27.064	218	603
WP_010578390.1	lcl|NZ_JADDVG010000004.1_cds_WP_002724285.1_2370	26.772	254	603
WP_010578390.1	lcl|NZ_JADDVG010000004.1_cds_WP_002724740.1_2391	27.311	238	603
WP_010578390.1	lcl|NZ_JADDVG010000011.1_cds_WP_002729133.1_112	28.780	205	603
WP_010578390.1	lcl|NZ_JADDVG010000003.1_cds_WP_002721914.1_1933	24.291	247	603
WP_010578390.1	lcl|NZ_JADDVG010000003.1_cds_WP_002721827.1_1901	27.731	238	603
WP_010578390.1	lcl|NZ_JADDVG010000016.1_cds_WP_002733736.1_536	24.597	248	603
WP_010578390.1	lcl|NZ_JADDVG010000054.1_cds_WP_002738485.1_2539	30.481	187	603
WP_010578390.1	lcl|NZ_JADDVG010000004.1_cds_WP_002739909.1_2414	26.396	197	603
WP_010578390.1	lcl|NZ_JADDVG010000011.1_cds_WP_002729758.1_129	29.388	245	603
WP_010578390.1	lcl|NZ_JADDVG010000031.1_cds_WP_032853264.1_1618	24.400	250	603
WP_010578390.1	lcl|NZ_JADDVG010000031.1_cds_WP_032853264.1_1618	24.481	241	603
WP_010578390.1	lcl|NZ_JADDVG010000026.1_cds_WP_002733837.1_1246	25.792	221	603
WP_010578390.1	lcl|NZ_JADDVG010000004.1_cds_WP_002724311.1_2371	28.216	241	603
WP_010578390.1	lcl|NZ_JADDVG010000051.1_cds_WP_002739367.1_2476	24.424	217	603
WP_010578390.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740724.1_2954	47.834	577	603
WP_010578390.1	lcl|NZ_JADDVG010000006.1_cds_IP943_RS03705_2965	45.733	457	603
WP_010578390.1	lcl|NZ_JADDVG010000006.1_cds_IP943_RS03705_2965	32.456	114	603
WP_010578390.1	lcl|NZ_JADDVG010000067.1_cds_WP_002742222.1_2891	44.828	232	603
WP_010578390.1	lcl|NZ_JADDVG010000001.1_cds_WP_002723347.1_744	33.652	419	603
WP_010578390.1	lcl|NZ_JADDVG010000030.1_cds_WP_002741286.1_1545	28.345	568	603
WP_010578390.1	lcl|NZ_JADDVG010000004.1_cds_WP_002730493.1_2352	31.163	215	603
WP_010578390.1	lcl|NZ_JADDVG010000002.1_cds_WP_002734207.1_1466	29.565	230	603
WP_010578390.1	lcl|NZ_JADDVG010000005.1_cds_WP_002728388.1_2708	27.273	231	603
WP_010578390.1	lcl|NZ_JADDVG010000009.1_cds_WP_002725984.1_3360	27.650	217	603
WP_010578390.1	lcl|NZ_JADDVG010000009.1_cds_WP_002739451.1_3392	27.126	247	603
WP_010578390.1	lcl|NZ_JADDVG010000010.1_cds_WP_002726143.1_47	30.942	223	603
WP_010578390.1	lcl|NZ_JADDVG010000027.1_cds_WP_002729296.1_1264	29.185	233	603
WP_010578390.1	lcl|NZ_JADDVG010000005.1_cds_WP_032854486.1_2692	28.750	240	603
